AEZ_ID,Type,Area(km2)
6615,151,33.513000
6615,152,484.467095
6701,1,136.405903
6701,2,244.637000
6701,112,391.630692
6701,121,3085.223728
6701,122,37174.712242
6701,141,10837.112034
6701,142,3826.578175
6702,1,114.550600
6702,2,1632.974824
6702,12,5104.874924
6702,21,1638.260368
6702,22,114293.503574
6702,42,233.534706
6702,91,156.160797
6702,92,11437.104584
6702,111,236.545204
6702,112,11750.533607
6702,121,2283.886917
6702,122,34830.698277
6702,141,6991.174675
6702,142,2849.399387
6703,1,456.359701
6703,2,3541.166071
6703,11,1432.119602
6703,12,36959.682510
6703,21,21605.087196
6703,22,868509.501823
6703,32,74.762299
6703,81,768.739204
6703,82,5255.833801
6703,91,14271.203613
6703,92,134996.341236
6703,102,162.039101
6703,111,710.972404
6703,112,92079.683262
6703,121,1949.862000
6703,122,43137.228996
6704,1,697.189530
6704,2,3276.277963
6704,11,8585.985367
6704,12,109033.757011
6704,21,6461.795208
6704,22,276942.085098
6704,32,149.585999
6704,81,152.875504
6704,82,4208.318775
6704,91,2404.025803
6704,92,62331.822117
6704,111,580.706612
6704,112,31390.674339
6704,121,138.027298
6704,122,10667.240658
6705,1,76.758202
6705,2,2328.228673
6705,11,6980.354195
6705,12,78284.743061
6705,21,2387.982109
6705,22,25336.932751
6705,32,371.780212
6705,51,76.646004
6705,81,235.696198
6705,82,4937.770889
6705,91,336.230301
6705,92,1260.985184
6705,102,307.976303
6705,122,767.155815
6705,142,77.309799
6706,2,458.967804
6706,11,1853.606895
6706,12,43529.301754
6706,21,156.657997
6706,22,11501.330544
6706,32,77.363998
6706,42,77.525803
6706,81,605.743996
6706,82,14094.184013
6706,102,153.179100
6706,122,76.589600
6707,111,148.406403
6707,112,3857.988670
6707,121,1368.542107
6707,122,64339.960800
6707,141,3579.927338
6707,142,49142.842590
6708,1,24.299900
6708,2,124.132099
6708,12,312.164696
6708,21,3551.755791
6708,22,77823.265789
6708,42,311.115791
6708,91,535.448883
6708,92,17424.467712
6708,111,74.140297
6708,112,23184.293938
6708,121,921.567795
6708,122,100844.351078
6708,141,76.533096
6708,142,9400.372948
6709,2,444.627695
6709,12,79.303398
6709,21,2716.278793
6709,22,152169.940277
6709,32,2049.777306
6709,42,466.472198
6709,81,745.326385
6709,82,3084.525326
6709,91,520.204895
6709,92,20305.373459
6709,112,17841.290913
6709,122,7671.064064
6710,1,33.070202
6710,2,172.224798
6710,12,73.887100
6710,21,147.582603
6710,22,3764.654045
6710,31,220.571701
6710,32,5300.698799
6710,41,142.922203
6710,42,10994.845558
6710,81,294.050301
6710,82,2983.797218
6710,91,222.922997
6710,92,1569.240612
6710,101,1736.540283
6710,102,12005.481766
6710,112,5828.317337
6710,121,900.337997
6710,122,8935.035835
6710,131,71.634598
6710,132,1707.444511
6710,141,310.876999
6710,142,1251.555294
6710,151,136.011700
6710,152,148.333097
6711,1,22.552601
6711,12,1158.925911
6711,21,533.981712
6711,22,4884.567009
6711,31,76.589600
6711,32,4742.103218
6711,41,290.573997
6711,42,8592.126335
6711,81,72.849297
6711,82,5965.559719
6711,92,1705.664200
6711,101,733.031891
6711,102,4149.442207
6711,111,222.193497
6711,112,9901.399078
6711,121,76.190498
6711,122,3606.137695
6712,11,311.788994
6712,12,16468.750076
6712,21,914.630997
6712,22,25109.176361
6712,41,71.634598
6712,42,362.935097
6712,81,623.433693
6712,82,9418.669197
6712,92,154.836197
6712,101,76.305298
6712,102,382.137703
6712,112,2309.659386
6712,122,152.380997
6713,1,212.916603
6713,2,33.672901
6713,22,76.132797
6713,102,71.148903
6713,121,1331.671406
6713,122,6016.692223
6713,131,4107.869671
6713,132,3145.410278
6713,141,1354.624500
6713,142,4451.109104
6713,151,2140.022605
6713,152,4465.243937
6714,1,125.284496
6714,62,73.950600
6714,101,514.492599
6714,102,806.824188
6714,121,918.339386
6714,122,4785.021488
6714,131,2806.480804
6714,132,10332.677147
6714,141,2233.036369
6714,142,5540.218781
6714,151,2737.613307
6714,152,10014.322001
6715,21,73.887100
6715,22,604.403084
6715,41,144.191399
6715,42,583.554306
6715,62,152.265594
6715,101,1225.112190
6715,102,3508.448364
6715,112,73.950600
6715,121,946.188702
6715,122,1402.388905
6715,131,356.781097
6715,132,2510.973106
6715,141,570.935200
6715,142,461.405899
6715,151,373.412498
6715,152,773.370499
6716,21,74.265999
6716,22,371.392197
6716,42,442.755188
6716,82,74.203201
6716,101,148.027901
6716,102,1529.441078
6716,112,297.063293
6716,121,413.053596
6716,122,2473.518776
6716,131,66.669502
6716,132,321.015202
6716,141,115.847900
6716,142,546.337795
6716,151,190.191298
6716,152,193.080910
6804,1,96.193491
6804,2,1570.544358
6804,11,746.680389
6804,12,27898.629745
6804,22,254.329506
6804,91,1456.667797
6804,101,764.010887
6805,2,1796.048910
6805,11,2297.734932
6805,12,47713.297562
6805,22,255.854500
6805,91,2971.846695
6805,92,4359.940739
6805,101,254.544098
6805,102,85.018997
6806,1,3130.559534
6806,2,27405.968469
6806,11,238011.335201
6806,12,1116560.876970
6806,22,85.001404
6806,91,10403.428505
6806,92,70779.822899
6806,101,25431.016663
6806,102,26939.024101
6901,1,634.531301
6901,2,1468.922826
6901,121,227.280701
6901,122,10251.788151
6901,141,2995.786797
6901,142,43896.933239
6907,1,867.354276
6907,2,1127.931853
6907,51,618.847603
6907,52,6829.693451
6907,81,136.391701
6907,82,3383.016701
6907,91,920.507797
6907,92,13924.056351
6907,101,3617.565987
6907,102,31293.704861
6907,111,676.976692
6907,112,8092.842667
6907,121,22125.880913
6907,122,321111.695625
6907,141,44396.935085
6907,142,544238.761524
6908,1,1018.620674
6908,2,2046.181383
6908,31,357.551987
6908,32,5560.159935
6908,41,128.863003
6908,42,73.112396
6908,51,2448.220570
6908,52,7989.485592
6908,81,389.496712
6908,82,3682.296196
6908,91,3175.625313
6908,92,55763.536999
6908,101,8830.007912
6908,102,200398.243515
6908,111,459.133301
6908,112,3735.841824
6908,121,9466.327869
6908,122,199887.175167
6908,132,134.936996
6908,141,2195.777092
6908,142,15396.716263
6909,32,918.206703
6909,51,66.767601
6909,52,266.123001
6909,81,66.767601
6909,82,199.829803
6909,91,473.726105
6909,92,6493.579926
6909,102,3307.455399
6909,112,2440.645798
6909,121,504.382195
6909,122,25141.180183
7007,2,1862.343347
7007,42,437.687286
7007,52,514.968613
7007,92,1667.641983
7007,102,220.697205
7007,121,2112.164810
7007,122,98423.435966
7007,141,146.551300
7007,142,186341.438148
7008,2,699.848001
7008,82,137.521599
7008,92,7268.293625
7008,102,5733.620094
7008,112,3489.647408
7008,122,37020.550507
7008,132,68.309502
7008,142,17813.165970
7009,2,239.969208
7009,32,4639.787125
7009,42,69.280899
7009,82,415.241806
7009,92,9253.378418
7009,102,1166.122993
7009,112,7781.873421
7009,122,47038.335037
7010,92,205.833000
7010,112,205.907997
7010,122,4895.922935
7111,1,149.060699
7111,2,873.199444
7111,42,893.850304
7111,51,100.126999
7111,52,20318.634842
7111,82,2484.601482
7112,1,172.796019
7112,2,1974.176154
7112,42,1043.216103
7112,51,259.207703
7112,52,20375.047379
7112,81,50.418598
7112,82,19136.895927
7201,121,73.950600
7201,122,221.213203
7201,141,737.977112
7201,142,1623.343521
7202,2,213.936871
7202,92,366.605698
7202,122,642.404297
7202,142,735.153809
7203,2,81.780149
7203,92,890.284187
7207,2,53.950600
7207,121,1331.988701
7207,122,1918.945633
7207,141,743.766907
7207,142,3940.920181
7208,2,67.032204
7208,92,806.194504
7208,121,217.482498
7208,122,3230.934807
7208,141,280.047802
7208,142,451.625111
7209,2,135.015050
7209,92,4478.136566
7309,42,423.452305
7309,52,242.504402
7309,61,60.670300
7309,62,181.657104
7309,82,241.973003
7309,101,60.670300
7309,102,60.404701
7309,131,520.661297
7309,132,299.104404
7309,151,50.562500
7310,1,234.567150
7310,2,739.608415
7310,32,967.048309
7310,41,680.359100
7310,42,724.906300
7310,51,2491.960602
7310,52,18431.512222
7310,62,299.068306
7310,71,59.330502
7310,72,829.541809
7310,81,2887.828995
7310,82,28840.123219
7310,92,1818.334862
7310,102,183.068001
7310,111,421.505898
7310,112,11042.681774
7310,131,61.022800
7310,132,61.022800
7311,1,444.571664
7311,2,1742.019685
7311,12,262.215103
7311,31,330.030708
7311,32,1221.726620
7311,41,121.861500
7311,42,6946.693008
7311,51,3282.433224
7311,52,33081.366970
7311,81,6951.119167
7311,82,78825.877306
7311,91,61.721500
7311,92,2786.351143
7311,102,31.827101
7311,111,1357.552307
7311,112,18274.193699
7311,132,59.690601
7312,1,93.046000
7312,2,73.123471
7312,42,119.829102
7312,52,237.065403
7312,81,220.830803
7312,82,1551.089111
7313,62,1171.589298
7313,82,176.995701
7313,131,171.429401
7313,132,534.586193
7314,42,178.802101
7314,61,937.785797
7314,62,2523.167606
7314,71,58.968399
7314,72,651.093899
7314,81,237.229599
7314,82,1655.201111
7314,101,296.107800
7314,102,766.370003
7314,131,1089.045006
7314,132,1453.862904
7314,151,76.241899
7314,152,344.777802
7315,41,119.468300
7315,42,659.189796
7315,52,537.300499
7315,61,297.278900
7315,62,3946.515919
7315,71,117.664097
7315,72,1062.423695
7315,81,711.505501
7315,82,3563.541813
7315,101,117.845898
7315,102,886.935806
7315,131,562.606598
7315,132,1422.203308
7315,151,23.372900
7315,152,440.020202
7409,41,124.737801
7409,42,373.525402
7409,51,878.878105
7409,52,3384.266304
7409,61,62.153900
7409,81,63.262901
7409,82,996.158707
7409,91,685.148106
7409,92,186.029800
7410,1,1160.069199
7410,2,4631.690716
7410,32,69.058899
7410,41,2390.003918
7410,42,12617.470802
7410,51,14105.483673
7410,52,72872.365929
7410,61,62.326000
7410,62,124.049000
7410,81,3801.835430
7410,82,37438.524361
7410,91,911.604595
7410,92,1224.477703
7410,101,386.593910
7410,102,69.938904
7410,112,208.719002
7410,131,137.745499
7411,1,2377.296402
7411,2,3343.785387
7411,11,70.299202
7411,12,573.791786
7411,21,68.760902
7411,31,68.760902
7411,32,7353.377590
7411,41,821.224094
7411,42,9123.483158
7411,51,1729.789543
7411,52,10855.745613
7411,81,10389.896149
7411,82,70572.855331
7411,91,137.146896
7411,92,136.857300
7411,101,68.760902
7411,102,136.011398
7411,111,552.390312
7411,112,7575.059586
7411,122,140.884605
7412,1,3022.825314
7412,2,6578.088915
7412,12,72.112900
7412,31,141.507401
7412,32,2318.711998
7412,41,416.622711
7412,42,1683.214012
7412,81,2982.572845
7412,82,35087.584209
7412,111,274.507500
7412,112,3236.668518
7412,122,73.177803
7415,2,93.869598
7415,41,310.768806
7415,42,745.846207
7415,51,61.808201
7415,61,559.126102
7415,62,495.677605
7415,71,434.990704
7415,72,61.981300
7415,81,186.116699
7415,82,679.637409
7415,91,186.202602
7415,92,495.677303
7503,2,77.752098
7503,92,292.449493
7503,112,729.481888
7503,122,1384.789177
7507,92,289.933395
7507,102,144.966698
7507,121,440.562202
7507,122,34434.363068
7507,141,3081.864014
7507,142,35917.485367
7508,2,144.620402
7508,92,365.276901
7508,112,876.034988
7508,122,9920.479305
7508,142,1613.540588
7509,92,507.283089
7509,112,3412.689163
7509,122,1308.433662
7607,1,925.438080
7607,2,8061.005023
7607,22,188.771900
7607,52,49.911900
7607,81,119.470901
7607,82,1628.503796
7607,91,1954.460312
7607,92,29772.475937
7607,101,7142.420616
7607,102,628527.316963
7607,112,1055.235004
7607,121,21983.227093
7607,122,430573.712444
7607,132,1046.361912
7607,141,6134.110996
7607,142,94391.112381
7608,2,560.722127
7608,22,946.233898
7608,52,347.857006
7608,62,188.261398
7608,82,10211.989063
7608,91,61.285801
7608,92,5024.155533
7608,101,4300.433102
7608,102,123015.446907
7608,111,127.115097
7608,112,10121.736050
7608,121,1088.927608
7608,122,41787.658039
7608,131,689.583107
7608,132,689.899803
7608,141,840.239811
7608,142,2060.465195
7613,1,108.535450
7613,2,1395.907428
7613,61,240.283497
7613,62,4190.185307
7613,72,121.515202
7613,81,114.886803
7613,82,6995.386715
7613,91,366.698299
7613,92,53940.568878
7613,101,7080.084538
7613,102,975947.370169
7613,121,277.626301
7613,122,17571.005728
7613,131,798.648197
7613,132,4249.400036
7613,141,875.486301
7613,142,1224.914803
7613,151,1209.647793
7613,152,508.040291
7614,1,159.508008
7614,2,398.743598
7614,61,119.918602
7614,62,714.529007
7614,71,223.999405
7614,72,561.326408
7614,81,2121.763607
7614,82,23191.845455
7614,91,360.807400
7614,92,8105.474213
7614,101,3760.311489
7614,102,86321.347027
7614,112,63.347198
7614,121,552.961796
7614,122,6210.306786
7614,131,5665.303814
7614,132,9001.205334
7614,141,560.184498
7614,142,1481.406395
7614,151,459.942699
7614,152,110.861198
7615,1,134.893713
7615,2,67.414530
7615,62,54.567600
7615,71,884.757408
7615,72,773.904003
7615,81,1651.368504
7615,82,8667.157356
7615,92,448.381893
7615,101,262.350002
7615,102,4819.643333
7615,131,499.569805
7615,132,672.479504
7701,2,1026.362611
7701,12,171.539803
7701,91,1715.790100
7701,92,48152.417381
7701,101,342.561996
7701,102,43170.124191
7701,111,2656.515785
7701,112,24435.589241
7701,121,4620.514000
7701,122,40014.544945
7701,141,899.662701
7701,142,33095.824009
7702,1,61.452400
7702,2,54.626710
7702,11,429.133102
7702,12,171.662201
7702,21,514.987488
7702,22,1703.388100
7702,91,8202.725853
7702,92,62830.873562
7702,101,2660.326591
7702,102,43934.898781
7702,111,600.270409
7702,112,36091.361916
7702,121,10981.286621
7702,122,18624.095711
7703,2,493.434198
7703,11,74.354599
7703,12,857.129410
7703,21,599.676903
7703,22,4287.177818
7703,91,3429.867325
7703,92,28034.577061
7703,101,685.772903
7703,102,3776.810104
7703,111,171.516602
7703,112,3431.834312
7703,121,1457.816406
7703,122,15679.081818
7704,2,239.772726
7704,12,2402.720596
7704,21,85.773201
7704,22,3519.657593
7704,91,772.287704
7704,92,20087.059204
7704,101,171.724899
7704,102,1717.058800
7704,112,2146.322906
7704,122,5038.773201
7705,1,35.295898
7705,12,4550.246361
7705,22,429.245911
7705,91,573.764301
7705,92,19142.267342
7705,102,4378.633568
7705,112,1116.043900
7705,122,601.038689
7706,2,539.301526
7706,11,171.723007
7706,12,8907.118095
7706,21,257.518700
7706,22,1545.447899
7706,91,1631.327782
7706,92,24438.666759
7706,101,171.725998
7706,102,686.853706
7706,121,343.450699
7706,122,515.169685
7706,142,77.275902
7807,2,1056.857402
7807,122,6444.729248
7807,142,10513.346687
7907,1,205.866432
7907,102,1082.280304
7907,122,382.267498
7907,131,83.349003
7907,132,727.600990
7907,142,56.536400
7908,2,79.837299
7908,82,2254.427750
7908,92,515.994617
7908,102,4847.283367
7908,112,13383.752346
7908,122,585.821518
7908,132,448.737206
7908,142,529.556808
7913,1,112.333822
7913,61,190.041595
7913,62,191.863495
7913,72,65.006203
7913,82,1101.281807
7913,92,122.474602
7913,101,131.630402
7913,102,6468.080288
7913,112,329.076004
7913,122,4058.668301
7913,131,1577.520180
7913,132,44200.717735
7913,142,1959.002064
7913,151,510.554310
7913,152,8950.213078
7914,1,109.112480
7914,62,194.691208
7914,72,585.212296
7914,82,4357.179836
7914,92,2704.813591
7914,101,894.058090
7914,102,28581.414108
7914,111,127.951405
7914,112,4462.330215
7914,121,64.183502
7914,122,4975.072945
7914,131,870.813393
7914,132,16347.824181
7914,141,63.347198
7914,142,1972.493736
8004,2,43.441799
8004,11,742.434898
8004,12,1986.610512
8004,21,1322.488609
8004,22,9960.369759
8004,81,1142.490669
8004,82,1145.385582
8004,91,244.651596
8004,92,1142.425690
8005,11,11154.466835
8005,12,11635.846642
8005,21,3604.842674
8005,22,16463.075279
8005,81,2840.233307
8005,82,10726.336380
8005,91,245.636307
8005,92,3696.377411
8005,111,245.307396
8005,112,409.427490
8006,11,8081.267853
8006,12,17142.287270
8006,21,1487.169518
8006,22,2479.427284
8006,81,655.653191
8006,82,2800.319389
8006,91,330.794304
8006,92,1321.052200
8006,101,81.870499
8010,12,327.179298
8010,22,572.446991
8010,91,163.550598
8010,92,1880.744087
8011,2,163.969202
8011,11,7598.592026
8011,12,48143.813370
8011,21,2833.223595
8011,22,16611.628559
8011,42,80.959099
8011,81,3623.938004
8011,82,30868.483215
8011,92,866.953091
8011,111,324.943695
8012,11,5848.020683
8012,12,6549.904274
8012,22,477.504906
8012,51,79.110603
8012,52,474.905190
8012,81,1110.442169
8012,82,8003.357101
8012,91,158.317902
8012,92,237.669998
8110,1,267.815498
8110,2,465.891517
8110,41,7012.579718
8110,42,23821.136902
8110,51,92.688900
8110,52,1749.093798
8110,81,2909.546316
8110,82,26467.325201
8208,92,141.595001
8208,102,567.436516
8208,112,355.253510
8208,122,1490.760994
8210,2,332.464701
8210,92,69.923897
8210,102,855.455795
8210,121,71.976997
8210,122,4348.094269
8309,92,3880.400078
8309,102,1486.720497
8310,91,2393.645287
8310,92,9774.747581
8310,101,298.057693
8310,102,5310.793961
8310,111,973.378304
8310,112,74.453300
8311,91,3668.527969
8311,92,2397.011696
8311,101,449.061592
8311,102,899.338806
8311,111,450.584793
8311,112,226.105499
8405,1,39.517899
8405,2,72.566999
8405,11,1616.396126
8405,12,6208.167542
8405,22,679.886307
8405,91,1020.620514
8405,92,1699.679382
8405,111,425.748505
8405,112,2166.485523
8406,2,400.220771
8406,11,12613.177193
8406,12,37221.876530
8406,22,170.705803
8406,91,1109.034599
8406,92,17047.249046
8406,101,171.094696
8406,102,85.552696
8406,111,854.650589
8406,112,6929.669815
8501,2,564.837035
8501,122,366.732712
8501,142,56930.484947
8502,2,184.844396
8502,92,788.211090
8502,102,869.743858
8502,122,656.039680
8502,142,14148.698940
8507,2,471.394880
8507,92,384.433807
8507,102,785.503490
8507,121,77.200798
8507,122,10079.559296
8507,141,8250.435356
8507,142,1491793.157665
8508,2,819.461684
8508,92,2212.899796
8508,102,1932.854473
8508,112,288.992302
8508,122,1798.214172
8508,142,19163.445091
8509,2,256.670838
8509,92,937.962990
8509,102,413.917496
8509,112,6330.694267
8509,122,2101.903038
8509,142,5298.519112
8610,1,165.964897
8610,2,530.627438
8610,41,816.440403
8610,42,43090.185642
8610,51,644.984615
8610,52,14002.586529
8610,81,238.430302
8610,82,17792.687080
8610,131,170.511799
8610,132,488.110798
8709,1,19.187700
8709,2,41.675098
8709,41,256.638702
8709,42,892.717999
8709,51,172.922005
8709,52,20550.373528
8709,81,64.678802
8709,82,3145.354797
8710,41,192.467506
8710,42,894.909225
8710,51,122.743900
8710,52,1090.453743
8802,1,39.884812
8802,2,417.198349
8802,21,1110.589287
8802,22,3256.994164
8802,91,2280.974308
8802,92,27673.688770
8802,111,78.312500
8802,112,315.928101
8802,142,125.245903
8803,1,60.427299
8803,2,1268.392678
8803,11,411.511192
8803,12,1545.824310
8803,21,2949.562672
8803,22,13646.081760
8803,91,3155.683495
8803,92,100710.376617
8803,102,401.224205
8803,112,78.666901
8803,122,157.977402
8803,141,79.358597
8803,142,235.723198
8804,2,665.213687
8804,11,1562.593384
8804,12,6512.689610
8804,21,742.158295
8804,22,7207.623524
8804,91,1153.680885
8804,92,93725.030731
8804,112,4516.263382
8804,142,97.005100
8805,2,573.210526
8805,11,1967.998085
8805,12,15722.036640
8805,21,82.656502
8805,22,2138.075500
8805,91,239.310905
8805,92,50627.981792
8805,111,961.647720
8805,112,2491.396400
8806,1,33.037800
8806,2,1972.661485
8806,11,17869.928207
8806,12,113060.170948
8806,21,156.657997
8806,22,2747.402885
8806,91,3185.833660
8806,92,72869.620621
8806,102,248.535805
8806,111,1264.190697
8806,112,5724.682198
8806,141,107.938999
8806,142,78.340103
8810,12,404.920006
8810,92,4210.404213
8810,112,80.791298
8811,12,889.038307
8811,92,4274.826057
8811,112,645.388992
8903,1,21.530300
8903,2,335.434765
8903,21,1082.337387
8903,22,4482.791100
8903,91,2726.948257
8903,92,28014.847588
8903,142,331.377995
8904,1,131.572900
8904,2,163.863214
8904,11,1742.998581
8904,12,6448.858177
8904,21,2946.006561
8904,22,5106.658203
8904,91,1324.062202
8904,92,23065.055588
8904,142,754.749996
8905,2,47.497900
8905,12,1634.204372
8905,22,159.430496
8905,91,82.723801
8905,92,2639.289200
8909,22,1083.332291
8909,92,7911.074020
9006,1,700.431997
9006,2,6129.154294
9006,11,40387.901318
9006,12,263071.218761
9006,22,2600.437176
9006,81,1369.021385
9006,82,16096.834270
9006,101,170.875000
9006,112,513.176605
9006,122,257.206604
9101,1,466.081993
9101,2,1349.357094
9101,91,1312.876404
9101,92,993.192719
9101,101,3965.304718
9101,102,65671.092678
9101,121,6855.587944
9101,122,126022.763134
9101,141,4381.976845
9101,142,599965.097858
9102,2,83.143997
9102,91,2745.969948
9102,92,110269.374268
9102,101,4073.695915
9102,102,63898.574944
9102,121,83.175003
9102,122,331.943298
9102,141,83.017799
9102,142,331.846992
9103,2,359.168402
9103,91,9338.107941
9103,92,180367.531334
9103,102,661.533512
9103,142,47.778000
9104,12,6495.109413
9104,91,419.261101
9104,92,34625.898117
9107,122,78.414597
9107,142,42586.545265
9201,1,449.367930
9201,2,1191.168308
9201,92,5533.438126
9201,102,52866.447853
9201,121,82.309700
9201,122,42675.669220
9201,141,4667.473007
9201,142,831841.012051
9202,92,1405.898308
9202,102,13396.106827
9202,122,4131.548195
9202,142,3799.631470
9207,142,53054.639519
9301,1,654.175438
9301,2,1146.849934
9301,21,78.816299
9301,22,2665.763382
9301,81,78.766701
9301,82,613.237900
9301,102,679.147301
9301,111,48.158199
9301,112,5085.097786
9301,121,17709.861786
9301,122,41164.902813
9301,141,175.604706
9302,2,675.044766
9302,12,1344.852112
9302,21,535.561592
9302,22,22412.530979
9302,81,535.391098
9302,82,2496.198517
9302,102,387.260109
9302,111,63.010601
9302,112,8739.988556
9302,122,1324.225494
9302,132,73.043701
9303,1,107.440399
9303,2,1135.713890
9303,11,2625.277416
9303,12,21331.180389
9303,21,2755.785088
9303,22,24446.082302
9303,41,159.777397
9303,42,195.826004
9303,81,3605.406902
9303,82,26812.984867
9303,91,673.423401
9303,92,10160.129021
9303,101,1212.422600
9303,102,1356.135586
9303,111,2618.489876
9303,112,8418.092350
9303,122,121.770401
9304,1,181.216700
9304,2,1124.231951
9304,11,3486.544479
9304,12,45562.021137
9304,21,296.310696
9304,22,27632.024055
9304,41,321.527405
9304,42,800.463501
9304,81,4388.985489
9304,82,52586.037785
9304,91,2121.578819
9304,92,37765.142155
9304,101,1142.980980
9304,102,10135.710938
9304,111,2004.366184
9304,112,12606.191093
9305,1,565.344639
9305,2,544.817499
9305,11,16333.189293
9305,12,89216.033295
9305,21,532.450607
9305,22,3800.203987
9305,41,245.498100
9305,42,81.870499
9305,81,1718.749107
9305,82,11421.968094
9305,91,311.780197
9305,92,9799.806503
9305,101,1351.877693
9305,102,1463.774788
9305,111,594.658283
9305,112,7170.545067
9306,1,141.315401
9306,2,568.727411
9306,11,10633.477295
9306,12,55918.658821
9306,21,163.010094
9306,22,4012.813446
9306,42,79.634399
9306,81,234.131897
9306,82,16852.491745
9306,92,13900.347206
9306,101,571.713600
9306,102,3926.486748
9306,111,163.242195
9306,112,10522.290833
9307,1,731.392647
9307,2,1368.274284
9307,11,157.383804
9307,21,912.422211
9307,22,17959.036057
9307,41,2443.070999
9307,42,13269.625580
9307,51,75.665703
9307,81,2758.448715
9307,82,14909.146328
9307,92,2182.491493
9307,101,16718.756348
9307,102,176497.108059
9307,111,4190.282379
9307,112,65588.444901
9307,121,50733.851871
9307,122,316588.604578
9307,141,832.457596
9307,142,144.966698
9308,1,74.900700
9308,2,214.909190
9308,11,157.730904
9308,12,607.732101
9308,21,529.946495
9308,22,17902.421600
9308,41,4463.052780
9308,42,29029.214916
9308,52,394.624008
9308,81,5262.877792
9308,82,21267.680214
9308,91,237.826996
9308,92,3204.313545
9308,101,1822.983112
9308,102,72568.356098
9308,111,3096.647285
9308,112,54900.020473
9308,121,80.137901
9308,122,6408.560368
9309,2,184.226751
9309,11,728.989304
9309,12,3859.544586
9309,21,959.975410
9309,22,14367.346626
9309,41,4723.638985
9309,42,46362.685593
9309,81,3979.773514
9309,82,21509.844498
9309,91,804.125206
9309,92,9377.499435
9309,101,1282.969696
9309,102,20244.968628
9309,111,2956.908272
9309,112,45638.778999
9309,122,4192.511719
9309,132,80.706398
9310,2,196.134201
9310,11,79.865799
9310,12,11336.908306
9310,21,240.075699
9310,22,6284.231495
9310,41,322.330399
9310,42,14851.790997
9310,81,7445.787987
9310,82,40668.046387
9310,91,883.507889
9310,92,5897.884575
9310,101,648.554001
9310,102,10175.453945
9310,111,2483.818382
9310,112,12453.822933
9310,121,80.959099
9310,122,2111.382690
9311,12,158.133698
9311,22,310.902992
9311,42,313.026794
9311,81,643.923889
9311,82,5018.232292
9311,92,322.267792
9311,101,396.396797
9311,102,483.117790
9311,111,80.403900
9312,81,80.917397
9312,82,2020.074608
9312,91,80.706398
9312,92,242.161797
9312,102,161.792999
9312,122,323.585999
9408,91,59.469200
9408,92,412.713795
9408,102,3750.270500
9409,42,3307.288830
9409,52,5547.220200
9409,82,2349.573914
9409,92,4017.613102
9409,102,3675.330738
9410,42,637.213299
9410,52,2210.563911
9410,82,3001.337284
9410,92,2475.624981
9507,1,1247.412208
9507,2,121.106142
9507,92,3042.996811
9507,101,16210.568605
9507,102,290820.564507
9507,121,40554.080864
9507,122,256270.850304
9507,141,53465.421566
9507,142,87436.359623
9508,1,186.502939
9508,82,111.428200
9508,91,1283.317394
9508,92,3831.917294
9508,101,4988.310108
9508,102,53118.110775
9508,121,141.795097
9508,122,932.371300
9513,1,531.056124
9513,2,195.468100
9513,81,171.850201
9513,82,571.561802
9513,92,1602.631512
9513,101,2103.909485
9513,102,104844.090088
9513,121,2794.916523
9513,122,91966.527435
9513,131,517.473900
9513,132,1514.977600
9513,141,2265.276318
9513,142,13181.119209
9513,152,112.662701
9514,1,358.830330
9514,2,377.835409
9514,52,165.719101
9514,61,53.304401
9514,62,723.339706
9514,71,673.882008
9514,72,2234.606510
9514,81,6464.503914
9514,82,16786.555248
9514,91,3313.638931
9514,92,12119.568756
9514,101,26963.133907
9514,102,272863.503872
9514,121,5315.811010
9514,122,25654.566704
9514,131,5869.446625
9514,132,25555.597660
9514,141,334.192902
9514,142,406.559498
9514,152,56.284199
9515,1,30.708060
9515,2,40.754200
9515,62,1581.466209
9515,71,614.302799
9515,72,1109.440914
9515,81,738.533199
9515,82,2725.742718
9515,91,2830.374004
9515,92,25890.083099
9515,101,7175.845844
9515,102,34038.169579
9515,121,165.523800
9515,122,1937.081989
9601,1,27.920000
9601,2,459.067591
9601,112,74.945900
9601,122,1115.619598
9601,141,137.634800
9601,142,32542.976513
9602,2,74.084521
9602,92,73.437897
9602,102,1044.468105
9602,112,367.447800
9602,142,59.885601
9603,2,76.812239
9603,92,1144.116184
9603,102,214.690094
9604,1,29.745399
9604,2,62.247812
9604,12,708.042900
9604,32,703.537201
9604,92,425.135117
9604,112,4016.522785
9607,92,296.182404
9607,102,518.033203
9607,112,1925.834610
9607,122,15331.417618
9607,142,110376.181664
9608,2,117.422311
9608,32,366.540794
9608,92,2031.629700
9608,102,4676.888245
9608,111,441.079102
9608,112,24029.009193
9608,121,73.631302
9608,122,26729.586933
9608,141,514.711014
9608,142,57312.868912
9609,2,552.884633
9609,11,71.149002
9609,31,213.307007
9609,32,8002.689320
9609,91,71.496597
9609,92,12040.841583
9609,102,9024.110271
9609,111,501.092697
9609,112,23397.975960
9609,122,8623.993721
9609,142,13382.707371
9610,2,265.927228
9610,12,69.866402
9610,32,5036.401566
9610,92,3209.519966
9610,102,773.482605
9610,111,561.099815
9610,112,36069.950138
9610,122,2416.556976
9610,142,355.726204
9701,91,7966.252197
9701,92,5687.717960
9702,22,78.766701
9702,91,7043.537842
9702,92,31204.356277
9702,122,78.816299
9703,2,1288.137238
