AEZ_ID,Category,SoilCarbon(pg),VegCarbon(pg),Area(Km2)
11510,81,0.009171,0.004063,394.428299
11510,82,0.227381,0.175894,17077.092772
11610,1,0.002516,0.000000,140.905903
11610,2,0.004744,0.000000,435.108701
11610,31,0.007761,0.004923,319.670506
11610,32,0.136811,0.161563,10491.102917
11610,42,0.000663,0.001083,67.699600
11610,81,0.007659,0.003293,319.670208
11610,82,0.132356,0.081300,7893.202412
11610,91,0.010080,0.001926,642.054100
11610,92,0.169382,0.034107,11368.880947
11610,111,0.011426,0.004466,811.957897
11610,112,0.348033,0.155396,28253.746632
11610,122,0.000514,0.000175,64.760902
11611,82,0.085854,0.049241,4780.659763
11611,91,0.016983,0.002355,784.909592
11611,92,0.340581,0.052641,17546.993046
11611,111,0.013193,0.004702,854.925385
11611,112,0.110189,0.040593,7380.559486
11612,2,0.001477,0.000000,60.814400
11612,81,0.012003,0.005265,511.177113
11612,82,0.003089,0.001311,127.244202
11612,91,0.003107,0.000384,127.951103
11612,92,0.072359,0.008953,2984.432896
11701,2,0.001298,0.000000,295.990700
11701,122,0.008019,0.004391,1626.206299
11701,141,0.000402,0.000089,147.535103
11701,142,0.027382,0.003577,5961.741875
11808,1,0.001914,0.000000,183.627300
11808,2,0.000000,0.000000,77.353901
11808,51,0.005515,0.005087,376.824802
11808,52,0.001074,0.001635,121.075203
11808,91,0.014547,0.005346,1782.131302
11808,92,0.040293,0.012389,4129.604710
11808,101,0.039034,0.001399,1998.539593
11808,102,0.047489,0.002849,4070.094681
11808,121,0.016527,0.004098,1517.912491
11808,122,0.003073,0.000581,215.122700
11809,42,0.015411,0.020638,1289.866104
11809,52,0.016061,0.022426,1661.162510
11809,82,0.044748,0.045005,4369.421623
11809,91,0.001603,0.000740,246.564899
11809,92,0.094660,0.027416,9138.822250
11809,101,0.002048,0.000165,235.388897
11809,102,0.095993,0.007151,10215.594540
11810,41,0.010200,0.008618,538.601898
11810,42,0.133837,0.174635,10914.669754
11810,51,0.065603,0.060688,4495.413883
11810,52,1.303736,1.394610,103304.425499
11810,71,0.005279,0.002306,461.205196
11810,72,0.011093,0.003193,638.502304
11810,81,0.022332,0.012817,1244.368893
11810,82,0.256531,0.182534,17721.700779
11810,91,0.003759,0.001084,361.312004
11810,92,0.247103,0.066145,22048.480858
11811,42,0.021044,0.032224,2014.012096
11811,51,0.030096,0.031053,2300.225185
11811,52,0.130144,0.164261,12167.464478
11811,81,0.002869,0.002347,227.900501
11811,82,0.015909,0.015511,1505.945805
11811,91,0.001524,0.000363,121.075203
11811,92,0.034916,0.009174,3057.985519
11815,41,0.003758,0.002901,181.302704
11815,51,0.010615,0.008960,663.709400
11815,52,0.003605,0.003273,242.415802
11815,61,0.005310,0.002131,236.734001
11815,62,0.001292,0.000518,57.592800
11815,71,0.010238,0.002919,583.757904
11815,72,0.024609,0.006102,1220.415806
11815,81,0.023844,0.010767,1045.297092
11815,82,0.027541,0.013146,1276.352104
11816,42,0.000741,0.000942,58.877499
11816,51,0.005139,0.003153,233.586201
11816,52,0.033459,0.019851,1470.410294
11816,71,0.002866,0.000587,117.390900
11816,72,0.024824,0.006436,1287.172592
11816,81,0.001016,0.000604,58.604301
11816,82,0.070433,0.036923,3584.778595
11907,1,0.008570,0.000000,412.904700
11907,2,0.007652,0.000000,915.329666
11907,42,0.000609,0.000845,52.813499
11907,52,0.000549,0.000636,47.095901
11907,91,0.022552,0.005738,1912.524899
11907,92,0.290029,0.082479,27493.052673
11907,101,0.082261,0.008098,11568.387066
11907,102,1.272567,0.096471,137816.412596
11907,111,0.000814,0.000747,135.858795
11907,112,0.010435,0.007087,1288.591370
11907,121,0.048507,0.009301,3444.991417
11907,122,0.157583,0.055132,20419.116611
11908,1,0.005324,0.000000,605.647759
11908,2,0.015880,0.000000,2416.638654
11908,41,0.010296,0.019627,1226.662125
11908,42,0.151146,0.247903,15493.930740
11908,51,0.016383,0.018695,1384.779812
11908,52,0.148179,0.200187,14828.688805
11908,61,0.000492,0.000460,51.123600
11908,62,0.000493,0.000461,51.223900
11908,72,0.003266,0.001666,333.238403
11908,81,0.029067,0.032887,3192.887825
11908,82,0.120424,0.120288,11678.411831
11908,91,0.128365,0.026463,8820.976667
11908,92,1.748893,0.463188,154396.161510
11908,101,0.203239,0.011509,16440.778467
11908,102,4.982745,0.281055,401506.893417
11908,122,0.005834,0.001648,610.342300
11908,131,0.000565,0.000044,48.993099
11908,132,0.019007,0.001588,1764.678822
11909,1,0.005075,0.000000,506.687019
11909,2,0.029616,0.000000,3997.478824
11909,41,0.201045,0.302807,18925.451555
11909,42,4.153170,6.755944,422246.487595
11909,51,0.048687,0.047276,3501.933228
11909,52,0.407346,0.489241,36240.096371
11909,61,0.027476,0.015768,1752.001213
11909,62,0.144487,0.125918,13990.866362
11909,71,0.007772,0.003882,776.408791
11909,72,0.012028,0.003126,625.143696
11909,81,0.263189,0.183990,17863.137321
11909,82,2.065314,1.674493,162572.122957
11909,91,0.088098,0.023849,7949.728439
11909,92,2.002100,0.568320,189440.114513
11909,101,0.016954,0.000837,1195.098701
11909,102,0.824031,0.049572,70817.484907
11909,122,0.000718,0.000339,125.678001
11909,131,0.009216,0.000508,564.378708
11909,132,0.166133,0.008205,9116.814117
11910,1,0.011984,0.000000,540.959233
11910,2,0.011407,0.000000,1451.944335
11910,41,0.190511,0.286154,17884.617949
11910,42,2.711272,4.410167,275635.462322
11910,51,0.092778,0.093896,6955.282642
11910,52,1.265722,1.864685,138124.789728
11910,61,0.000647,0.000563,62.583099
11910,62,0.005772,0.005905,656.160995
11910,72,0.003376,0.001531,306.195892
11910,81,0.269687,0.169690,16474.757442
11910,82,1.886211,1.627849,158043.549446
11910,91,0.008343,0.002221,740.341103
11910,92,0.630465,0.173958,57986.031326
11910,101,0.009562,0.000522,745.162601
11910,102,0.211135,0.011234,16048.723576
11910,131,0.037371,0.000509,565.082699
11910,132,0.068658,0.002257,2507.297596
11911,2,0.000798,0.000000,85.377182
11911,41,0.000639,0.000989,61.808201
11911,51,0.027460,0.027052,2003.881012
11911,52,0.110992,0.132099,9785.101608
11911,81,0.014046,0.008281,804.025608
11911,82,0.005372,0.004449,431.963009
11911,92,0.001598,0.000364,121.340599
11913,1,0.025009,0.000000,1749.689829
11913,2,0.042285,0.000000,1859.011355
11913,52,0.001460,0.002158,159.815304
11913,62,0.009140,0.010608,1178.654900
11913,72,0.004273,0.002368,473.691509
11913,81,0.184834,0.098582,9571.110986
11913,82,2.427040,1.409424,136837.287399
11913,91,0.016607,0.005663,1887.789707
11913,92,0.110373,0.033863,11287.523117
11913,101,0.010876,0.000880,1257.203297
11913,102,0.550333,0.037046,52922.735991
11913,121,0.001867,0.000539,199.785206
11913,122,0.002634,0.000767,284.138203
11913,131,0.605121,0.032489,36098.778517
11913,132,2.951700,0.154701,171889.702137
11913,151,0.238776,0.000000,13903.716114
11913,152,0.520272,0.000000,32368.777953
11914,1,0.267420,0.000000,13690.127272
11914,2,0.746351,0.000000,35685.421214
11914,42,0.005568,0.010138,633.644405
11914,52,0.001800,0.002105,155.960102
11914,61,0.592574,0.223761,24862.335560
11914,62,3.306615,1.010256,112250.668098
11914,71,2.680232,0.496201,99240.109373
11914,72,18.980447,4.618561,923712.203468
11914,81,8.327654,3.972717,385700.684458
11914,82,66.125430,32.262127,3132245.230401
11914,91,0.440572,0.097315,32438.439375
11914,92,4.555789,1.041573,347190.937428
11914,101,0.841566,0.026171,37386.882229
11914,102,4.855280,0.191412,273446.127779
11914,121,0.017445,0.002628,973.511700
11914,122,0.043717,0.010754,3983.088100
11914,131,4.435709,0.171882,190980.437086
11914,132,34.548703,1.380097,1533440.688071
11914,141,0.000375,0.000053,88.692902
11914,142,0.003178,0.000155,258.376701
11914,151,0.080819,0.000000,5021.809560
11914,152,0.287499,0.000000,16149.095636
11915,1,0.124835,0.000000,4708.958098
11915,2,0.462989,0.000000,19219.849034
11915,41,0.009118,0.012166,760.402206
11915,42,0.161646,0.216323,13520.170822
11915,51,0.004554,0.004206,311.534405
11915,52,0.031164,0.031526,2335.249203
11915,61,4.877720,1.467806,163089.521873
11915,62,38.801226,12.590372,1398930.208609
11915,71,2.956081,0.648203,129640.527474
11915,72,18.436669,4.536866,907373.117793
11915,81,4.619111,2.274799,220854.261080
11915,82,49.023972,25.322265,2458472.246151
11915,91,0.702381,0.114278,38092.789227
11915,92,7.227418,1.163376,387791.864729
11915,101,0.383493,0.014222,20316.740484
11915,102,3.279905,0.099612,142303.123268
11915,121,0.003614,0.000588,217.613400
11915,122,0.025351,0.006589,2440.315815
11915,131,0.209089,0.008322,9246.952518
11915,132,1.389323,0.049120,54577.440550
11915,141,0.002530,0.000113,188.261398
11915,142,0.001331,0.000038,63.093700
11915,151,0.001379,0.000000,99.009201
11916,1,0.000303,0.000000,30.840599
11916,2,0.001578,0.000000,252.278602
11916,42,0.000405,0.001471,91.967701
11916,52,0.005992,0.008351,618.602211
11916,61,0.000514,0.000768,85.284397
11916,62,0.011447,0.007971,885.637787
11916,71,0.000338,0.000201,40.120701
11916,72,0.012242,0.005834,1166.891602
11916,82,0.088040,0.044136,4285.095295
11916,92,0.003903,0.000883,294.205692
11916,102,0.003342,0.000105,149.824602
12005,1,0.000000,0.000000,25.745199
12005,2,0.001602,0.000000,251.893402
12005,11,0.000000,0.001717,85.828796
12005,12,0.006367,0.006866,343.318298
12005,21,0.003227,0.004378,312.750000
12005,22,0.031218,0.029108,2079.154594
12005,91,0.004365,0.001014,337.937195
12005,92,0.101995,0.022653,7551.078400
12005,111,0.003749,0.001883,342.338997
12005,112,0.003638,0.001369,248.972595
12005,141,0.001254,0.000051,85.832199
12005,142,0.006897,0.000114,190.223103
12006,2,0.002719,0.000000,398.398359
12006,11,0.003860,0.003432,171.578995
12006,12,0.007658,0.006864,343.224503
12006,22,0.011342,0.008412,600.824501
12006,92,0.183736,0.026854,8951.399109
12101,1,0.000398,0.000000,69.243401
12101,2,0.007504,0.000000,1433.717660
12101,121,0.380408,0.236602,87630.410904
12101,122,0.455331,0.228807,84743.269310
12101,141,0.918592,0.209658,349430.764648
12101,142,2.388948,0.267763,446272.211536
12107,2,0.001816,0.000000,312.464893
12107,121,0.271709,0.152741,56570.603806
12107,122,1.294293,0.793683,293956.764229
12107,141,0.454970,0.053954,89922.998657
12107,142,2.790561,0.322962,538270.397057
12201,1,0.004142,0.000000,224.331100
12201,2,0.002069,0.000000,166.302198
12201,92,0.000580,0.000593,197.529999
12201,101,0.000871,0.000115,164.970398
12201,102,0.006244,0.001212,1731.804573
12201,111,0.001521,0.000844,153.505997
12201,112,0.004655,0.001694,307.966301
12201,121,0.015888,0.007990,2959.191147
12201,122,0.070883,0.025998,9628.905853
12201,141,0.010497,0.000341,568.452690
12201,142,0.042583,0.003004,5006.037292
12202,1,0.000131,0.000000,14.748600
12202,2,0.001461,0.000000,262.722000
12202,91,0.039268,0.029380,9793.310493
12202,92,0.107322,0.067073,22357.702415
12202,101,0.052840,0.008516,12165.112885
12202,102,0.125711,0.013787,19695.303284
12202,112,0.004109,0.008187,1488.591316
12202,121,0.005239,0.003344,1238.689789
12202,122,0.065984,0.026478,9806.635807
12202,141,0.002100,0.000297,495.462601
12202,142,0.011868,0.000968,1613.365200
12203,1,0.008469,0.000000,248.154804
12203,2,0.006554,0.000000,625.375505
12203,21,0.018511,0.010336,738.289803
12203,22,0.090293,0.091965,6568.955597
12203,91,0.088710,0.032052,10683.864273
12203,92,0.625404,0.243095,81031.536201
12203,101,0.018861,0.000503,718.788902
12203,102,0.023029,0.000672,960.575611
12203,112,0.000000,0.000415,75.408897
12304,12,0.111461,0.208411,10420.570625
12304,21,0.000974,0.001185,84.612503
12304,22,0.014220,0.017612,1258.029503
12304,91,0.005875,0.001777,592.350304
12304,92,0.107117,0.029730,9909.948807
12304,112,0.010573,0.004196,762.916306
12305,2,0.009735,0.000000,326.788403
12305,11,0.016222,0.028909,1445.455307
12305,12,0.302756,0.547621,27381.054241
12305,21,0.000707,0.001189,84.947601
12305,22,0.027469,0.035656,2546.870461
12305,91,0.000763,0.000254,84.815903
12305,92,0.107671,0.029286,9761.971848
12305,111,0.001843,0.000936,170.207901
12305,112,0.113652,0.043565,7920.993431
12406,2,0.003828,0.000000,92.094299
12406,12,0.013369,0.012771,638.529907
12406,22,0.006042,0.001202,85.835503
12406,82,0.000903,0.000535,51.927101
12510,41,0.003900,0.004480,280.003403
12510,42,0.006684,0.008136,508.514202
12510,51,0.104528,0.103751,7685.239246
12510,52,0.413047,0.423375,31361.104008
12510,72,0.000644,0.000280,56.095402
12510,81,0.034358,0.017989,1746.495708
12510,82,0.021851,0.016336,1586.032593
12515,51,0.000864,0.000755,55.906101
12515,52,0.005605,0.005287,391.624393
12515,61,0.001934,0.001517,168.569698
12515,71,0.005431,0.001680,336.004608
12515,72,0.009056,0.003364,672.858501
12515,81,0.005275,0.003467,336.572205
12515,82,0.000645,0.000579,56.189899
12516,42,0.000645,0.000899,56.189899
12516,51,0.000863,0.000753,55.811199
12516,52,0.009850,0.009514,704.741402
12516,71,0.000644,0.000280,56.095402
12516,72,0.001728,0.000559,111.812202
12516,81,0.006760,0.005208,505.614002
12516,82,0.006695,0.005204,505.235600
12610,41,0.000708,0.000948,59.240101
12610,42,0.003079,0.002842,177.629902
12610,51,0.005048,0.004832,357.961304
12610,52,0.147981,0.152302,11281.656853
12610,82,0.013566,0.010370,1006.810310
12611,2,0.000878,0.000000,80.815501
12611,41,0.000654,0.000961,60.048599
12611,42,0.001307,0.001919,119.918098
12611,51,0.011526,0.009576,709.333294
12611,52,0.097570,0.093001,6888.936916
12611,82,0.001421,0.001209,117.390999
12615,51,0.000546,0.000805,59.600700
12615,52,0.010755,0.013650,1011.140507
12615,61,0.003541,0.002666,296.200504
12615,71,0.000707,0.000296,59.149700
12615,72,0.002131,0.000891,178.262100
12615,81,0.004126,0.003663,355.621407
12615,82,0.001414,0.001218,118.299400
12615,101,0.000708,0.000041,59.240101
12701,2,0.005394,0.000000,1119.126698
12701,12,0.003999,0.013737,686.872086
12701,22,0.040951,0.087726,6266.178474
12701,92,0.196244,0.084887,28295.732323
12701,102,0.098830,0.011007,15724.647354
12701,112,1.158050,1.064023,193458.718727
12701,122,1.223780,0.564904,209223.553516
12701,142,0.252199,0.030886,51477.013535
12702,2,0.001632,0.000000,306.803714
12702,12,0.001957,0.005151,257.555496
12702,22,0.014656,0.024031,1716.511810
12702,91,0.004312,0.002249,749.637001
12702,92,0.098143,0.042479,14159.824772
12702,102,0.050586,0.003714,5305.040337
12702,111,0.000468,0.000472,85.838600
12702,112,0.611952,0.423433,76987.742889
12702,122,0.011027,0.003654,1353.241997
12801,91,0.152794,0.048851,16283.749207
12801,92,0.012994,0.004430,1476.681892
12801,101,0.000520,0.000088,125.743900
12801,102,0.004642,0.000732,1045.914600
12801,122,0.006334,0.003513,1301.049080
12802,2,0.000210,0.000000,50.764700
12802,22,0.001992,0.003324,237.428596
12802,91,0.052006,0.016366,5455.294067
12802,92,0.049858,0.016802,5600.778389
12802,101,0.000299,0.000051,72.248100
12802,102,0.003332,0.000455,650.703285
12802,112,0.020668,0.019988,3634.163685
12803,1,0.000195,0.000000,47.140701
12803,11,0.000780,0.001549,77.472000
12803,12,0.007845,0.016905,845.229790
12803,21,0.002197,0.004305,307.496696
12803,22,0.006125,0.012693,906.651001
12803,91,0.024955,0.007882,2627.294861
12803,92,0.108524,0.035735,11911.584305
12803,101,0.001106,0.000134,191.437904
12803,102,0.022656,0.002352,3360.253769
12803,111,0.002089,0.001943,353.318893
12803,112,0.063708,0.046072,8376.659523
12803,122,0.001217,0.000384,142.298004
12803,141,0.000617,0.000037,62.015099
12804,1,0.000000,0.000000,38.266499
12804,11,0.002738,0.013233,661.646610
12804,12,0.019454,0.045202,2260.082184
12804,21,0.000952,0.003221,230.106407
12804,22,0.002180,0.004296,306.864105
12804,91,0.009034,0.003141,1046.841110
12804,92,0.073877,0.023766,7922.146233
12804,102,0.002495,0.000202,288.450996
12804,141,0.000272,0.000039,65.660698
12805,1,0.000457,0.000000,110.499300
12805,11,0.000914,0.001504,75.188400
12805,12,0.033587,0.069979,3498.933189
12805,22,0.000971,0.002122,151.556602
12805,32,0.000751,0.001149,74.639198
12805,91,0.001199,0.000870,289.846706
12805,92,0.045784,0.014751,4916.853287
12805,102,0.001948,0.000153,218.311790
12805,111,0.000602,0.000394,71.565697
12805,112,0.006349,0.004007,728.622589
12805,141,0.000162,0.000064,106.179203
12806,2,0.000853,0.000000,102.076099
12806,11,0.001906,0.005922,296.118103
12806,12,0.130487,0.285743,14287.165413
12806,21,0.000827,0.001061,75.783401
12806,22,0.001739,0.002112,150.850800
12806,91,0.004316,0.001596,531.942490
12806,92,0.048842,0.015743,5247.538765
12806,141,0.000695,0.000184,306.949699
12807,1,0.000258,0.000000,64.703003
12807,11,0.001206,0.002867,143.337997
12807,12,0.008690,0.029825,1491.261795
12807,22,0.003021,0.005026,358.991493
12807,91,0.019564,0.007513,2504.349380
12807,92,0.413074,0.163600,54533.244781
12807,101,0.084992,0.008792,12560.180069
12807,102,1.511002,0.166399,237712.682678
12807,111,0.002417,0.001580,287.289497
12807,112,0.006168,0.004351,791.165588
12807,121,0.048984,0.019514,7227.417793
12807,122,1.683223,0.623578,230954.702415
12807,141,0.004266,0.000304,506.939903
12807,142,0.222923,0.016081,26801.828697
12808,1,0.002112,0.000000,346.387497
12808,2,0.000000,0.000000,98.969597
12808,11,0.001829,0.004277,213.865494
12808,12,0.003750,0.011587,579.337490
12808,22,0.002425,0.004001,285.778793
12808,91,0.005083,0.002088,696.032795
12808,92,0.463306,0.208606,69535.293194
12808,101,0.015733,0.001469,2098.456493
12808,102,0.543496,0.058691,83844.019325
12808,111,0.003627,0.002357,428.632385
12808,112,0.014069,0.009323,1695.038383
12808,121,0.004991,0.001669,618.256775
12808,122,0.052936,0.016656,6168.913116
12808,141,0.000000,0.000058,95.981400
12808,142,0.000303,0.000090,150.717796
12809,11,0.002821,0.006128,306.407402
12809,12,0.025184,0.052870,2643.485474
12809,21,0.000448,0.001098,78.414597
12809,22,0.003841,0.005534,395.259293
12809,91,0.061628,0.022342,7447.367317
12809,92,0.926732,0.326070,108689.972343
12809,101,0.029838,0.002543,3633.063484
12809,102,0.285199,0.024316,34736.891159
12809,111,0.002339,0.001596,290.225899
12809,112,0.041724,0.030355,5519.010880
12809,121,0.004605,0.001540,570.375114
12809,122,0.042609,0.011875,4398.071098
12810,2,0.002327,0.000000,417.217302
12810,11,0.017044,0.036547,1827.354797
12810,12,0.146061,0.319108,15955.381340
12810,21,0.000609,0.000997,71.218803
12810,22,0.008930,0.014499,1035.629791
12810,32,0.005254,0.009129,592.821304
12810,91,0.027226,0.008850,2949.949280
12810,92,0.797505,0.257267,85755.786461
12810,101,0.032166,0.002671,3816.204365
12810,102,0.392432,0.029203,41718.977436
12810,111,0.009569,0.006605,1200.905205
12810,112,0.087961,0.059611,10838.297836
12810,141,0.000510,0.000030,50.632198
12810,142,0.001674,0.000097,161.020496
12811,11,0.000609,0.001424,71.218803
12811,12,0.077513,0.161941,8097.028801
12811,22,0.000627,0.001014,72.449898
12811,32,0.009128,0.015904,1032.704308
12811,91,0.001527,0.000455,151.723404
12811,92,0.054738,0.017522,5840.509109
12811,101,0.018027,0.001503,2146.787033
12811,102,0.053528,0.004770,6814.203873
12811,111,0.006235,0.003936,715.686020
12811,112,0.023301,0.014651,2663.766899
12910,2,0.005297,0.000000,327.346199
12910,41,0.000846,0.001104,68.984596
12910,42,0.055338,0.087764,5485.225807
12910,51,0.002039,0.002745,203.328094
12910,52,0.057888,0.076588,5673.215485
12910,81,0.023591,0.019930,1934.966698
12910,82,0.339888,0.317915,30865.499176
12910,91,0.000677,0.000203,67.545700
12910,92,0.001774,0.000406,135.475098
12911,2,0.014381,0.000000,1396.842499
12911,42,0.016623,0.027547,1721.673210
12911,52,0.043806,0.069874,5175.858116
12911,81,0.006406,0.006458,627.038322
12911,82,0.334388,0.325596,31611.223663
13004,2,0.001163,0.000000,95.266529
13004,91,0.005036,0.000622,207.398903
13004,112,0.010863,0.003899,708.857403
13008,1,0.000238,0.000000,24.288799
13008,2,0.001927,0.000000,206.956090
13008,92,0.006613,0.002028,675.862808
13008,112,0.007159,0.004025,731.746784
13008,121,0.001166,0.000347,128.420101
13008,122,0.013374,0.003793,1404.886787
13009,1,0.000421,0.000000,48.155399
13009,2,0.007280,0.000000,706.649704
13009,21,0.009061,0.007303,521.666298
13009,22,0.182456,0.226643,16188.805984
13009,32,0.042076,0.049648,3223.921501
13009,41,0.001423,0.001954,122.096100
13009,42,0.000649,0.001061,66.293900
13009,51,0.000560,0.001742,129.028397
13009,52,0.255040,0.320611,23748.932674
13009,81,0.005776,0.002623,254.649696
13009,82,0.082696,0.048958,4753.175892
13009,91,0.023824,0.005206,1735.315880
13009,92,0.381064,0.084391,28130.364826
13009,101,0.004868,0.000189,270.128998
13009,102,0.006152,0.000180,257.536701
13009,111,0.067795,0.028613,5202.447861
13009,112,1.428984,0.691798,125781.534733
13009,121,0.001246,0.000344,127.366798
13009,122,0.193676,0.056565,20950.009228
13010,2,0.006962,0.000000,735.365544
13010,11,0.000695,0.001381,69.058899
13010,22,0.018397,0.021885,1563.240761
13010,31,0.004486,0.012353,802.152500
13010,32,0.206579,0.260396,16908.860851
13010,41,0.010382,0.013182,823.876495
13010,42,0.045626,0.063500,3968.775192
13010,51,0.006161,0.004240,314.109299
13010,52,0.007220,0.005995,444.052597
13010,81,0.020494,0.016212,1574.012589
13010,82,0.180634,0.139506,13544.229195
13010,91,0.056899,0.010184,3394.544273
13010,92,0.565538,0.108055,36018.332264
13010,101,0.002782,0.000132,189.023998
13010,102,0.002083,0.000088,126.102600
13010,111,0.103243,0.037663,6847.856907
13010,112,1.280033,0.519254,94409.905716
13010,121,0.002432,0.001074,397.803291
13010,122,0.042558,0.012348,4573.506630
13010,131,0.004167,0.000227,252.288998
13010,132,0.001041,0.000057,63.008900
13011,2,0.001250,0.000000,73.703939
13011,32,0.005392,0.006862,445.614601
13011,51,0.002083,0.002538,188.005497
13011,81,0.012967,0.008454,820.767902
13011,82,0.073903,0.040620,3943.658913
13011,91,0.003773,0.000569,189.524902
13011,92,0.141128,0.021275,7091.729343
13011,102,0.001423,0.000044,62.753799
13011,111,0.009426,0.003478,632.322407
13011,112,0.115390,0.046046,8372.050247
13012,2,0.004477,0.000000,187.094509
13012,31,0.000694,0.000965,62.668499
13012,32,0.003628,0.003872,251.430801
13012,41,0.002698,0.004012,250.758900
13012,42,0.028912,0.043078,2692.350288
13012,52,0.001513,0.000841,62.326000
13012,82,0.037266,0.016021,1555.388412
13012,91,0.006009,0.000755,251.687199
13012,92,0.422912,0.055361,18453.565548
13012,112,0.019952,0.005860,1065.363689
13103,2,0.000955,0.000000,90.695400
13103,11,0.002136,0.004479,223.947105
13103,12,0.032998,0.063911,3195.541531
13104,1,0.000405,0.000000,37.697800
13104,2,0.000305,0.000000,57.810001
13104,11,0.034484,0.071611,3580.561405
13104,12,0.145577,0.285331,14266.553505
13104,22,0.000912,0.001190,84.983704
13104,82,0.002738,0.002627,255.039398
13105,2,0.002017,0.000000,128.379904
13105,11,0.016791,0.035797,1789.836800
13105,12,0.050890,0.107477,5373.859337
13105,22,0.002630,0.003573,255.227402
13105,82,0.001827,0.001753,170.191505
13106,1,0.000000,0.000000,85.184700
13106,2,0.000914,0.000000,48.467999
13106,11,0.028014,0.057934,2896.711815
13106,12,0.235999,0.453009,22650.450272
13106,22,0.009204,0.011924,851.687210
13106,82,0.037593,0.034690,3367.996445
13201,2,0.000616,0.000000,107.395901
13201,91,0.001777,0.000513,170.947998
13201,92,0.842830,0.249015,83004.976898
13201,102,0.747425,0.078801,112572.739983
13201,111,0.018191,0.009876,1795.569084
13201,112,0.085797,0.047876,8704.659309
13201,121,0.003395,0.000924,342.231796
13201,122,0.444887,0.156789,58070.127869
13201,141,0.075512,0.009762,16270.366249
13201,142,4.834112,0.521159,868598.626263
13202,2,0.000869,0.000000,83.841499
13202,92,1.826362,0.738660,246219.847130
13202,102,0.544239,0.040103,57289.758072
13202,112,0.033546,0.018075,3286.377228
13202,122,0.001089,0.000224,83.112701
13202,142,0.001943,0.000188,313.936897
13203,2,0.000000,0.000000,50.460499
13203,12,0.045037,0.059394,2969.688179
13203,22,0.003385,0.003563,254.485703
13203,91,0.103582,0.025167,8389.063393
13203,92,3.803474,0.965566,321855.283318
13203,102,0.162720,0.007964,11377.465363
13203,112,0.028253,0.013640,2479.940361
13203,142,0.031009,0.001518,2529.405594
13204,1,0.000994,0.000000,85.230904
13204,2,0.007980,0.000000,596.422203
13204,11,0.004969,0.008522,426.092812
13204,12,0.085115,0.107325,5366.244331
13204,22,0.000992,0.001191,85.087402
13204,91,0.217174,0.055017,18339.099960
13204,92,5.171000,1.093244,364414.738686
13204,102,0.119162,0.004955,7077.871017
13204,112,0.012069,0.007527,1368.471481
13204,142,0.008771,0.000408,680.341904
13205,12,0.006603,0.010279,513.968002
13205,91,0.032377,0.007702,2567.432991
13205,92,0.882764,0.231948,77315.857269
13205,102,0.003302,0.000180,257.000801
13207,2,0.000000,0.000000,101.617601
13207,92,0.019995,0.007010,2336.623734
13207,102,0.108401,0.013137,18766.712540
13207,122,0.036944,0.015056,5576.479065
13207,142,0.917548,0.109956,183259.817490
13208,92,0.093940,0.021311,7103.647285
13208,102,0.018777,0.001521,2172.269585
13208,122,0.001090,0.000451,167.212097
13306,1,0.001803,0.000000,142.379200
13306,2,0.030078,0.000000,2810.914483
13306,11,0.274977,0.491222,24561.101242
13306,12,1.476082,2.407893,120394.637573
13306,91,0.000552,0.000193,64.314301
13306,92,0.005657,0.000513,170.887001
13306,101,0.000782,0.000060,85.799500
13306,102,0.007216,0.000239,341.750000
13402,12,0.002951,0.006134,306.696411
13402,92,0.022779,0.007361,2453.562820
13403,12,0.003413,0.007710,385.510216
13403,22,0.000766,0.001079,77.036003
13403,91,0.002129,0.000693,230.997597
13403,92,0.019138,0.006233,2077.737038
13410,12,0.002364,0.004608,230.386406
13410,92,0.025399,0.007590,2529.872826
13411,12,0.006267,0.012321,616.064819
13411,91,0.003105,0.000925,308.474213
13411,92,0.018863,0.005543,1847.756226
13509,1,0.000000,0.000000,80.683651
13509,2,0.004444,0.000000,215.917601
13509,41,0.009327,0.006129,383.040798
13509,42,0.247778,0.144576,9036.001389
13509,62,0.078859,0.020237,2248.610682
13510,1,0.003393,0.000000,319.306642
13510,2,0.040403,0.000000,3787.254379
13510,41,0.037793,0.034315,2144.717501
13510,42,2.140925,1.604550,100284.349104
13510,51,0.000730,0.000506,37.471199
13510,52,0.004452,0.003900,288.902401
13510,62,0.034603,0.011816,1312.884403
13510,81,0.000515,0.000416,40.396400
13510,82,0.000563,0.000454,44.117001
13513,81,0.005574,0.001719,166.884502
13513,131,0.005432,0.000515,572.660500
13513,151,0.000316,0.000000,33.261799
13514,1,0.001462,0.000000,66.090101
13514,2,0.013786,0.000000,554.880145
13514,61,0.374288,0.092393,10265.868649
13514,62,0.770133,0.183331,20370.155209
13514,81,0.461527,0.152550,14810.724731
13514,82,0.493382,0.187912,18243.892920
13514,101,0.007387,0.000320,456.508097
13514,102,0.009301,0.000269,384.799498
13514,131,0.055427,0.004428,4920.250982
13514,132,0.085008,0.007001,7778.358423
13514,151,0.000194,0.000000,20.402000
13514,152,0.001313,0.000000,138.392601
13515,1,0.001251,0.000000,40.918401
13515,2,0.038499,0.000000,1864.335235
13515,41,0.003002,0.001365,85.341400
13515,42,0.029379,0.014827,926.656603
13515,61,0.480319,0.110649,12294.374894
13515,62,7.051062,1.597221,177468.949842
13515,72,0.092206,0.011352,2270.312418
