; default inputs for the emissions & RF implemented in Hector v 3.1 but not in GCAM,,,,,,,,,,,,,,,,,,
; date March Tues 21 2023,,,,,,,,,,,,,,,,,,
; UNITS:,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,  W m-2 year-1,  W m-2 year-1,Gg year-1,Gg  year-1,Gg   year-1
2093,0.39506,0,1.57E-04,0.090726108,1.52747,0.0036,114.04492,0,4627.68919,1.71869662,0.010685556,0.002823779,0.285026528,-0.190828409,0,0.0073,0.01125,0.07089
2094,0.37378,0,1.34E-04,0.087561244,1.46736,0.0048,113.99056,0,4625.55052,1.64464746,0.012148995,0.003710314,0.282779324,-0.189526262,0,0.0074,0.0108,0.06842
2095,0.3525,0,1.12E-04,0.08439638,1.40725,0.006,113.9362,0,4623.41185,1.5705983,0.013612434,0.00459685,0.28053212,-0.188210173,0,0.0075,0.01035,0.06595
2096,0.33122,0,8.96E-05,0.081231515,1.34714,0.0072,113.88184,0,4621.27318,1.49654914,0.015075873,0.005483385,0.278284916,-0.186880143,0,0.0076,0.0099,0.06348
2097,0.30994,0,6.72E-05,0.078066651,1.28703,0.0084,113.82748,0,4619.13451,1.42249998,0.016539312,0.00636992,0.276037712,-0.185536171,0,0.0077,0.00945,0.06101
2098,0.28866,0,4.48E-05,0.074901787,1.22692,0.0096,113.77312,0,4616.99584,1.34845082,0.01800275,0.007256455,0.273790508,-0.184178257,0,0.0078,0.009,0.05854
2099,0.26738,0,2.24E-05,0.071736923,1.16681,0.0108,113.71876,0,4614.85717,1.27440166,0.019466189,0.008142991,0.271543304,-0.182806402,0,0.0079,0.00855,0.05607
2100,0.2461,0,0,0.068572059,1.1067,0.012,113.6644,0,4612.7185,1.2003525,0.020929628,0.009029526,0.2692961,-0.181420605,0,0.008,0.0081,0.0536
2101,0.244459333,0,0,0.068114912,1.099322,0.01192,112.9066373,0,4581.967043,1.19235015,0.020790097,0.008969329,0.267500793,-0.180062522,0,0.007946667,0.008046,0.053242667
2102,0.242818667,0,0,0.067657765,1.091944,0.01184,112.1488747,0,4551.215587,1.1843478,0.020650566,0.008909132,0.265705485,-0.178732153,0,0.007893333,0.007992,0.052885333
2103,0.241178,0,0,0.067200618,1.084566,0.01176,111.391112,0,4520.46413,1.17634545,0.020511035,0.008848935,0.263910178,-0.177429498,0,0.00784,0.007938,0.052528
2104,0.239537333,0,0,0.066743471,1.077188,0.01168,110.6333493,0,4489.712673,1.1683431,0.020371505,0.008788739,0.262114871,-0.176154556,0,0.007786667,0.007884,0.052170667
2105,0.237896667,0,0,0.066286324,1.06981,0.0116,109.8755867,0,4458.961217,1.16034075,0.020231974,0.008728542,0.260319563,-0.174907329,0,0.007733333,0.00783,0.051813333
2106,0.236256,0,0,0.065829177,1.062432,0.01152,109.117824,0,4428.20976,1.1523384,0.020092443,0.008668345,0.258524256,-0.173687815,0,0.00768,0.007776,0.051456
2107,0.234615333,0,0,0.06537203,1.055054,0.01144,108.3600613,0,4397.458303,1.14433605,0.019952912,0.008608148,0.256728949,-0.172496015,0,0.007626667,0.007722,0.051098667
2108,0.232974667,0,0,0.064914883,1.047676,0.01136,107.6022987,0,4366.706847,1.1363337,0.019813381,0.008547951,0.254933641,-0.171331928,0,0.007573333,0.007668,0.050741333
2109,0.231334,0,0,0.064457735,1.040298,0.01128,106.844536,0,4335.95539,1.12833135,0.01967385,0.008487754,0.253138334,-0.170195556,0,0.00752,0.007614,0.050384
2110,0.229693333,0,0,0.064000588,1.03292,0.0112,106.0867733,0,4305.203933,1.120329,0.019534319,0.008427558,0.251343027,-0.169086897,0,0.007466667,0.00756,0.050026667
2111,0.228052667,0,0,0.063543441,1.025542,0.01112,105.3290107,0,4274.452477,1.11232665,0.019394789,0.008367361,0.249547719,-0.168005953,0,0.007413333,0.007506,0.049669333
2112,0.226412,0,0,0.063086294,1.018164,0.01104,104.571248,0,4243.70102,1.1043243,0.019255258,0.008307164,0.247752412,-0.166952722,0,0.00736,0.007452,0.049312
2113,0.224771333,0,0,0.062629147,1.010786,0.01096,103.8134853,0,4212.949563,1.09632195,0.019115727,0.008246967,0.245957105,-0.165927205,0,0.007306667,0.007398,0.048954667
2114,0.223130667,0,0,0.062172,1.003408,0.01088,103.0557227,0,4182.198107,1.0883196,0.018976196,0.00818677,0.244161797,-0.164929401,0,0.007253333,0.007344,0.048597333
2115,0.22149,0,0,0.061714853,0.99603,0.0108,102.29796,0,4151.44665,1.08031725,0.018836665,0.008126573,0.24236649,-0.163959312,0,0.0072,0.00729,0.04824
2116,0.219849333,0,0,0.061257706,0.988652,0.01072,101.5401973,0,4120.695193,1.0723149,0.018697134,0.008066377,0.240571183,-0.163016936,0,0.007146667,0.007236,0.047882667
2117,0.218208667,0,0,0.060800559,0.981274,0.01064,100.7824347,0,4089.943737,1.06431255,0.018557603,0.00800618,0.238775875,-0.162102274,0,0.007093333,0.007182,0.047525333
2118,0.216568,0,0,0.060343412,0.973896,0.01056,100.024672,0,4059.19228,1.0563102,0.018418073,0.007945983,0.236980568,-0.161215326,0,0.00704,0.007128,0.047168
2119,0.214927333,0,0,0.059886265,0.966518,0.01048,99.26690933,0,4028.440823,1.04830785,0.018278542,0.007885786,0.235185261,-0.160356092,0,0.006986667,0.007074,0.046810667
2120,0.213286667,0,0,0.059429118,0.95914,0.0104,98.50914667,0,3997.689367,1.0403055,0.018139011,0.007825589,0.233389953,-0.159524571,0,0.006933333,0.00702,0.046453333
2121,0.211646,0,0,0.058971971,0.951762,0.01032,97.751384,0,3966.93791,1.03230315,0.01799948,0.007765392,0.231594646,-0.158720775,0,0.00688,0.006966,0.046096
2122,0.210005333,0,0,0.058514824,0.944384,0.01024,96.99362133,0,3936.186453,1.0243008,0.017859949,0.007705196,0.229799339,-0.157944704,0,0.006826667,0.006912,0.045738667
2123,0.208364667,0,0,0.058057677,0.937006,0.01016,96.23585867,0,3905.434997,1.01629845,0.017720418,0.007644999,0.228004031,-0.157196357,0,0.006773333,0.006858,0.045381333
2124,0.206724,0,0,0.05760053,0.929628,0.01008,95.478096,0,3874.68354,1.0082961,0.017580888,0.007584802,0.226208724,-0.156475734,0,0.00672,0.006804,0.045024
2125,0.205083333,0,0,0.057143383,0.92225,0.01,94.72033333,0,3843.932083,1.00029375,0.017441357,0.007524605,0.224413417,-0.155782835,0,0.006666667,0.00675,0.044666667
2126,0.203442667,0,0,0.056686235,0.914872,0.00992,93.96257067,0,3813.180627,0.9922914,0.017301826,0.007464408,0.222618109,-0.155117661,0,0.006613333,0.006696,0.044309333
2127,0.201802,0,0,0.056229088,0.907494,0.00984,93.204808,0,3782.42917,0.98428905,0.017162295,0.007404211,0.220822802,-0.154480212,0,0.00656,0.006642,0.043952
2128,0.200161333,0,0,0.055771941,0.900116,0.00976,92.44704533,0,3751.677713,0.9762867,0.017022764,0.007344014,0.219027495,-0.153870487,0,0.006506667,0.006588,0.043594667
2129,0.198520667,0,0,0.055314794,0.892738,0.00968,91.68928267,0,3720.926257,0.96828435,0.016883233,0.007283818,0.217232187,-0.153288486,0,0.006453333,0.006534,0.043237333
2130,0.19688,0,0,0.054857647,0.88536,0.0096,90.93152,0,3690.1748,0.960282,0.016743702,0.007223621,0.21543688,-0.15273421,0,0.0064,0.00648,0.04288
2131,0.195239333,0,0,0.0544005,0.877982,0.00952,90.17375733,0,3659.423343,0.95227965,0.016604172,0.007163424,0.213641573,-0.152207647,0,0.006346667,0.006426,0.042522667
2132,0.193598667,0,0,0.053943353,0.870604,0.00944,89.41599467,0,3628.671887,0.9442773,0.016464641,0.007103227,0.211846265,-0.151708798,0,0.006293333,0.006372,0.042165333
2133,0.191958,0,0,0.053486206,0.863226,0.00936,88.658232,0,3597.92043,0.93627495,0.01632511,0.00704303,0.210050958,-0.151237663,0,0.00624,0.006318,0.041808
2134,0.190317333,0,0,0.053029059,0.855848,0.00928,87.90046933,0,3567.168973,0.9282726,0.016185579,0.006982833,0.208255651,-0.150794242,0,0.006186667,0.006264,0.041450667
2135,0.188676667,0,0,0.052571912,0.84847,0.0092,87.14270667,0,3536.417517,0.92027025,0.016046048,0.006922637,0.206460343,-0.150378535,0,0.006133333,0.00621,0.041093333
2136,0.187036,0,0,0.052114765,0.841092,0.00912,86.384944,0,3505.66606,0.9122679,0.015906517,0.00686244,0.204665036,-0.149990542,0,0.00608,0.006156,0.040736
2137,0.185395333,0,0,0.051657618,0.833714,0.00904,85.62718133,0,3474.914603,0.90426555,0.015766986,0.006802243,0.202869729,-0.149630262,0,0.006026667,0.006102,0.040378667
2138,0.183754667,0,0,0.051200471,0.826336,0.00896,84.86941867,0,3444.163147,0.8962632,0.015627456,0.006742046,0.201074421,-0.149297696,0,0.005973333,0.006048,0.040021333
2139,0.182114,0,0,0.050743324,0.818958,0.00888,84.111656,0,3413.41169,0.88826085,0.015487925,0.006681849,0.199279114,-0.148992844,0,0.00592,0.005994,0.039664
2140,0.180473333,0,0,0.050286177,0.81158,0.0088,83.35389333,0,3382.660233,0.8802585,0.015348394,0.006621652,0.197483807,-0.148715706,0,0.005866667,0.00594,0.039306667
2141,0.178832667,0,0,0.04982903,0.804202,0.00872,82.59613067,0,3351.908777,0.87225615,0.015208863,0.006561456,0.195688499,-0.148466282,0,0.005813333,0.005886,0.038949333
2142,0.177192,0,0,0.049371882,0.796824,0.00864,81.838368,0,3321.15732,0.8642538,0.015069332,0.006501259,0.193893192,-0.148244571,0,0.00576,0.005832,0.038592
2143,0.175551333,0,0,0.048914735,0.789446,0.00856,81.08060533,0,3290.405863,0.85625145,0.014929801,0.006441062,0.192097885,-0.148050574,0,0.005706667,0.005778,0.038234667
2144,0.173910667,0,0,0.048457588,0.782068,0.00848,80.32284267,0,3259.654407,0.8482491,0.01479027,0.006380865,0.190302577,-0.147884291,0,0.005653333,0.005724,0.037877333
2145,0.17227,0,0,0.048000441,0.77469,0.0084,79.56508,0,3228.90295,0.84024675,0.01465074,0.006320668,0.18850727,-0.147745722,0,0.0056,0.00567,0.03752
2146,0.170629333,0,0,0.047543294,0.767312,0.00832,78.80731733,0,3198.151493,0.8322444,0.014511209,0.006260471,0.186711963,-0.147634867,0,0.005546667,0.005616,0.037162667
2147,0.168988667,0,0,0.047086147,0.759934,0.00824,78.04955467,0,3167.400037,0.82424205,0.014371678,0.006200275,0.184916655,-0.147551725,0,0.005493333,0.005562,0.036805333
2148,0.167348,0,0,0.046629,0.752556,0.00816,77.291792,0,3136.64858,0.8162397,0.014232147,0.006140078,0.183121348,-0.147496298,0,0.00544,0.005508,0.036448
2149,0.165707333,0,0,0.046171853,0.745178,0.00808,76.53402933,0,3105.897123,0.80823735,0.014092616,0.006079881,0.181326041,-0.147468584,0,0.005386667,0.005454,0.036090667
2150,0.164066667,0,0,0.045714706,0.7378,0.008,75.77626667,0,3075.145667,0.800235,0.013953085,0.006019684,0.179530733,-0.147468584,0,0.005333333,0.0054,0.035733333
2151,0.162426,0,0,0.045257559,0.730422,0.00792,75.018504,0,3044.39421,0.79223265,0.013813554,0.005959487,0.177735426,-0.147468584,0,0.00528,0.005346,0.035376
2152,0.160785333,0,0,0.044800412,0.723044,0.00784,74.26074133,0,3013.642753,0.7842303,0.013674024,0.00589929,0.175940119,-0.147468584,0,0.005226667,0.005292,0.035018667
2153,0.159144667,0,0,0.044343265,0.715666,0.00776,73.50297867,0,2982.891297,0.77622795,0.013534493,0.005839093,0.174144811,-0.147468584,0,0.005173333,0.005238,0.034661333
2154,0.157504,0,0,0.043886118,0.708288,0.00768,72.745216,0,2952.13984,0.7682256,0.013394962,0.005778897,0.172349504,-0.147468584,0,0.00512,0.005184,0.034304
2155,0.155863333,0,0,0.043428971,0.70091,0.0076,71.98745333,0,2921.388383,0.76022325,0.013255431,0.0057187,0.170554197,-0.147468584,0,0.005066667,0.00513,0.033946667
2156,0.154222667,0,0,0.042971824,0.693532,0.00752,71.22969067,0,2890.636927,0.7522209,0.0131159,0.005658503,0.168758889,-0.147468584,0,0.005013333,0.005076,0.033589333
2157,0.152582,0,0,0.042514677,0.686154,0.00744,70.471928,0,2859.88547,0.74421855,0.012976369,0.005598306,0.166963582,-0.147468584,0,0.00496,0.005022,0.033232
2158,0.150941333,0,0,0.04205753,0.678776,0.00736,69.71416533,0,2829.134013,0.7362162,0.012836839,0.005538109,0.165168275,-0.147468584,0,0.004906667,0.004968,0.032874667
2159,0.149300667,0,0,0.041600382,0.671398,0.00728,68.95640267,0,2798.382557,0.72821385,0.012697308,0.005477912,0.163372967,-0.147468584,0,0.004853333,0.004914,0.032517333
2160,0.14766,0,0,0.041143235,0.66402,0.0072,68.19864,0,2767.6311,0.7202115,0.012557777,0.005417716,0.16157766,-0.147468584,0,0.0048,0.00486,0.03216
2161,0.146019333,0,0,0.040686088,0.656642,0.00712,67.44087733,0,2736.879643,0.71220915,0.012418246,0.005357519,0.159782353,-0.147468584,0,0.004746667,0.004806,0.031802667
2162,0.144378667,0,0,0.040228941,0.649264,0.00704,66.68311467,0,2706.128187,0.7042068,0.012278715,0.005297322,0.157987045,-0.147468584,0,0.004693333,0.004752,0.031445333
2163,0.142738,0,0,0.039771794,0.641886,0.00696,65.925352,0,2675.37673,0.69620445,0.012139184,0.005237125,0.156191738,-0.147468584,0,0.00464,0.004698,0.031088
2164,0.141097333,0,0,0.039314647,0.634508,0.00688,65.16758933,0,2644.625273,0.6882021,0.011999653,0.005176928,0.154396431,-0.147468584,0,0.004586667,0.004644,0.030730667
2165,0.139456667,0,0,0.0388575,0.62713,0.0068,64.40982667,0,2613.873817,0.68019975,0.011860123,0.005116731,0.152601123,-0.147468584,0,0.004533333,0.00459,0.030373333
2166,0.137816,0,0,0.038400353,0.619752,0.00672,63.652064,0,2583.12236,0.6721974,0.011720592,0.005056535,0.150805816,-0.147468584,0,0.00448,0.004536,0.030016
2167,0.136175333,0,0,0.037943206,0.612374,0.00664,62.89430133,0,2552.370903,0.66419505,0.011581061,0.004996338,0.149010509,-0.147468584,0,0.004426667,0.004482,0.029658667
2168,0.134534667,0,0,0.037486059,0.604996,0.00656,62.13653867,0,2521.619447,0.6561927,0.01144153,0.004936141,0.147215201,-0.147468584,0,0.004373333,0.004428,0.029301333
2169,0.132894,0,0,0.037028912,0.597618,0.00648,61.378776,0,2490.86799,0.64819035,0.011301999,0.004875944,0.145419894,-0.147468584,0,0.00432,0.004374,0.028944
2170,0.131253333,0,0,0.036571765,0.59024,0.0064,60.62101333,0,2460.116533,0.640188,0.011162468,0.004815747,0.143624587,-0.147468584,0,0.004266667,0.00432,0.028586667
2171,0.129612667,0,0,0.036114618,0.582862,0.00632,59.86325067,0,2429.365077,0.63218565,0.011022937,0.00475555,0.141829279,-0.147468584,0,0.004213333,0.004266,0.028229333
2172,0.127972,0,0,0.035657471,0.575484,0.00624,59.105488,0,2398.61362,0.6241833,0.010883407,0.004695354,0.140033972,-0.147468584,0,0.00416,0.004212,0.027872
2173,0.126331333,0,0,0.035200324,0.568106,0.00616,58.34772533,0,2367.862163,0.61618095,0.010743876,0.004635157,0.138238665,-0.147468584,0,0.004106667,0.004158,0.027514667
2174,0.124690667,0,0,0.034743177,0.560728,0.00608,57.58996267,0,2337.110707,0.6081786,0.010604345,0.00457496,0.136443357,-0.147468584,0,0.004053333,0.004104,0.027157333
2175,0.12305,0,0,0.03428603,0.55335,0.006,56.8322,0,2306.35925,0.60017625,0.010464814,0.004514763,0.13464805,-0.147468584,0,0.004,0.00405,0.0268
2176,0.121409333,0,0,0.033828882,0.545972,0.00592,56.07443733,0,2275.607793,0.5921739,0.010325283,0.004454566,0.132852743,-0.147468584,0,0.003946667,0.003996,0.026442667
2177,0.119768667,0,0,0.033371735,0.538594,0.00584,55.31667467,0,2244.856337,0.58417155,0.010185752,0.004394369,0.131057435,-0.147468584,0,0.003893333,0.003942,0.026085333
2178,0.118128,0,0,0.032914588,0.531216,0.00576,54.558912,0,2214.10488,0.5761692,0.010046221,0.004334172,0.129262128,-0.147468584,0,0.00384,0.003888,0.025728
2179,0.116487333,0,0,0.032457441,0.523838,0.00568,53.80114933,0,2183.353423,0.56816685,0.009906691,0.004273976,0.127466821,-0.147468584,0,0.003786667,0.003834,0.025370667
2180,0.114846667,0,0,0.032000294,0.51646,0.0056,53.04338667,0,2152.601967,0.5601645,0.00976716,0.004213779,0.125671513,-0.147468584,0,0.003733333,0.00378,0.025013333
2181,0.113206,0,0,0.031543147,0.509082,0.00552,52.285624,0,2121.85051,0.55216215,0.009627629,0.004153582,0.123876206,-0.147468584,0,0.00368,0.003726,0.024656
2182,0.111565333,0,0,0.031086,0.501704,0.00544,51.52786133,0,2091.099053,0.5441598,0.009488098,0.004093385,0.122080899,-0.147468584,0,0.003626667,0.003672,0.024298667
2183,0.109924667,0,0,0.030628853,0.494326,0.00536,50.77009867,0,2060.347597,0.53615745,0.009348567,0.004033188,0.120285591,-0.147468584,0,0.003573333,0.003618,0.023941333
2184,0.108284,0,0,0.030171706,0.486948,0.00528,50.012336,0,2029.59614,0.5281551,0.009209036,0.003972991,0.118490284,-0.147468584,0,0.00352,0.003564,0.023584
2185,0.106643333,0,0,0.029714559,0.47957,0.0052,49.25457333,0,1998.844683,0.52015275,0.009069505,0.003912795,0.116694977,-0.147468584,0,0.003466667,0.00351,0.023226667
2186,0.105002667,0,0,0.029257412,0.472192,0.00512,48.49681067,0,1968.093227,0.5121504,0.008929975,0.003852598,0.114899669,-0.147468584,0,0.003413333,0.003456,0.022869333
2187,0.103362,0,0,0.028800265,0.464814,0.00504,47.739048,0,1937.34177,0.50414805,0.008790444,0.003792401,0.113104362,-0.147468584,0,0.00336,0.003402,0.022512
2188,0.101721333,0,0,0.028343118,0.457436,0.00496,46.98128533,0,1906.590313,0.4961457,0.008650913,0.003732204,0.111309055,-0.147468584,0,0.003306667,0.003348,0.022154667
2189,0.100080667,0,0,0.027885971,0.450058,0.00488,46.22352267,0,1875.838857,0.48814335,0.008511382,0.003672007,0.109513747,-0.147468584,0,0.003253333,0.003294,0.021797333
2190,0.09844,0,0,0.027428824,0.44268,0.0048,45.46576,0,1845.0874,0.480141,0.008371851,0.00361181,0.10771844,-0.147468584,0,0.0032,0.00324,0.02144
2191,0.096799333,0,0,0.026971677,0.435302,0.00472,44.70799733,0,1814.335943,0.47213865,0.00823232,0.003551614,0.105923133,-0.147468584,0,0.003146667,0.003186,0.021082667
2192,0.095158667,0,0,0.026514529,0.427924,0.00464,43.95023467,0,1783.584487,0.4641363,0.008092789,0.003491417,0.104127825,-0.147468584,0,0.003093333,0.003132,0.020725333
2193,0.093518,0,0,0.026057382,0.420546,0.00456,43.192472,0,1752.83303,0.45613395,0.007953259,0.00343122,0.102332518,-0.147468584,0,0.00304,0.003078,0.020368
2194,0.091877333,0,0,0.025600235,0.413168,0.00448,42.43470933,0,1722.081573,0.4481316,0.007813728,0.003371023,0.100537211,-0.147468584,0,0.002986667,0.003024,0.020010667
2195,0.090236667,0,0,0.025143088,0.40579,0.0044,41.67694667,0,1691.330117,0.44012925,0.007674197,0.003310826,0.098741903,-0.147468584,0,0.002933333,0.00297,0.019653333
2196,0.088596,0,0,0.024685941,0.398412,0.00432,40.919184,0,1660.57866,0.4321269,0.007534666,0.003250629,0.096946596,-0.147468584,0,0.00288,0.002916,0.019296
2197,0.086955333,0,0,0.024228794,0.391034,0.00424,40.16142133,0,1629.827203,0.42412455,0.007395135,0.003190433,0.095151289,-0.147468584,0,0.002826667,0.002862,0.018938667
2198,0.085314667,0,0,0.023771647,0.383656,0.00416,39.40365867,0,1599.075747,0.4161222,0.007255604,0.003130236,0.093355981,-0.147468584,0,0.002773333,0.002808,0.018581333
2199,0.083674,0,0,0.0233145,0.376278,0.00408,38.645896,0,1568.32429,0.40811985,0.007116074,0.003070039,0.091560674,-0.147468584,0,0.00272,0.002754,0.018224
2200,0.082033333,0,0,0.022857353,0.3689,0.004,37.88813333,0,1537.572833,0.4001175,0.006976543,0.003009842,0.089765367,-0.147468584,0,0.002666667,0.0027,0.017866667
2201,0.080392667,0,0,0.022400206,0.361522,0.00392,37.13037067,0,1506.821377,0.39211515,0.006837012,0.002949645,0.087970059,-0.147468584,0,0.002613333,0.002646,0.017509333
2202,0.078752,0,0,0.021943059,0.354144,0.00384,36.372608,0,1476.06992,0.3841128,0.006697481,0.002889448,0.086174752,-0.147468584,0,0.00256,0.002592,0.017152
2203,0.077111333,0,0,0.021485912,0.346766,0.00376,35.61484533,0,1445.318463,0.37611045,0.00655795,0.002829251,0.084379445,-0.147468584,0,0.002506667,0.002538,0.016794667
2204,0.075470667,0,0,0.021028765,0.339388,0.00368,34.85708267,0,1414.567007,0.3681081,0.006418419,0.002769055,0.082584137,-0.147468584,0,0.002453333,0.002484,0.016437333
2205,0.07383,0,0,0.020571618,0.33201,0.0036,34.09932,0,1383.81555,0.36010575,0.006278888,0.002708858,0.08078883,-0.147468584,0,0.0024,0.00243,0.01608
2206,0.072189333,0,0,0.020114471,0.324632,0.00352,33.34155733,0,1353.064093,0.3521034,0.006139358,0.002648661,0.078993523,-0.147468584,0,0.002346667,0.002376,0.015722667
2207,0.070548667,0,0,0.019657324,0.317254,0.00344,32.58379467,0,1322.312637,0.34410105,0.005999827,0.002588464,0.077198215,-0.147468584,0,0.002293333,0.002322,0.015365333
2208,0.068908,0,0,0.019200177,0.309876,0.00336,31.826032,0,1291.56118,0.3360987,0.005860296,0.002528267,0.075402908,-0.147468584,0,0.00224,0.002268,0.015008
2209,0.067267333,0,0,0.018743029,0.302498,0.00328,31.06826933,0,1260.809723,0.32809635,0.005720765,0.00246807,0.073607601,-0.147468584,0,0.002186667,0.002214,0.014650667
2210,0.065626667,0,0,0.018285882,0.29512,0.0032,30.31050667,0,1230.058267,0.320094,0.005581234,0.002407874,0.071812293,-0.147468584,0,0.002133333,0.00216,0.014293333
2211,0.063986,0,0,0.017828735,0.287742,0.00312,29.552744,0,1199.30681,0.31209165,0.005441703,0.002347677,0.070016986,-0.147468584,0,0.00208,0.002106,0.013936
2212,0.062345333,0,0,0.017371588,0.280364,0.00304,28.79498133,0,1168.555353,0.3040893,0.005302172,0.00228748,0.068221679,-0.147468584,0,0.002026667,0.002052,0.013578667
2213,0.060704667,0,0,0.016914441,0.272986,0.00296,28.03721867,0,1137.803897,0.29608695,0.005162642,0.002227283,0.066426371,-0.147468584,0,0.001973333,0.001998,0.013221333
2214,0.059064,0,0,0.016457294,0.265608,0.00288,27.279456,0,1107.05244,0.2880846,0.005023111,0.002167086,0.064631064,-0.147468584,0,0.00192,0.001944,0.012864
2215,0.057423333,0,0,0.016000147,0.25823,0.0028,26.52169333,0,1076.300983,0.28008225,0.00488358,0.002106889,0.062835757,-0.147468584,0,0.001866667,0.00189,0.012506667
2216,0.055782667,0,0,0.015543,0.250852,0.00272,25.76393067,0,1045.549527,0.2720799,0.004744049,0.002046693,0.061040449,-0.147468584,0,0.001813333,0.001836,0.012149333
2217,0.054142,0,0,0.015085853,0.243474,0.00264,25.006168,0,1014.79807,0.26407755,0.004604518,0.001986496,0.059245142,-0.147468584,0,0.00176,0.001782,0.011792
2218,0.052501333,0,0,0.014628706,0.236096,0.00256,24.24840533,0,984.0466133,0.2560752,0.004464987,0.001926299,0.057449835,-0.147468584,0,0.001706667,0.001728,0.011434667
2219,0.050860667,0,0,0.014171559,0.228718,0.00248,23.49064267,0,953.2951567,0.24807285,0.004325456,0.001866102,0.055654527,-0.147468584,0,0.001653333,0.001674,0.011077333
2220,0.04922,0,0,0.013714412,0.22134,0.0024,22.73288,0,922.5437,0.2400705,0.004185926,0.001805905,0.05385922,-0.147468584,0,0.0016,0.00162,0.01072
2221,0.047579333,0,0,0.013257265,0.213962,0.00232,21.97511733,0,891.7922433,0.23206815,0.004046395,0.001745708,0.052063913,-0.147468584,0,0.001546667,0.001566,0.010362667
2222,0.045938667,0,0,0.012800118,0.206584,0.00224,21.21735467,0,861.0407867,0.2240658,0.003906864,0.001685512,0.050268605,-0.147468584,0,0.001493333,0.001512,0.010005333
2223,0.044298,0,0,0.012342971,0.199206,0.00216,20.459592,0,830.28933,0.21606345,0.003767333,0.001625315,0.048473298,-0.147468584,0,0.00144,0.001458,0.009648
2224,0.042657333,0,0,0.011885824,0.191828,0.00208,19.70182933,0,799.5378733,0.2080611,0.003627802,0.001565118,0.046677991,-0.147468584,0,0.001386667,0.001404,0.009290667
2225,0.041016667,0,0,0.011428677,0.18445,0.002,18.94406667,0,768.7864167,0.20005875,0.003488271,0.001504921,0.044882683,-0.147468584,0,0.001333333,0.00135,0.008933333
2226,0.039376,0,0,0.010971529,0.177072,0.00192,18.186304,0,738.03496,0.1920564,0.00334874,0.001444724,0.043087376,-0.147468584,0,0.00128,0.001296,0.008576
2227,0.037735333,0,0,0.010514382,0.169694,0.00184,17.42854133,0,707.2835033,0.18405405,0.00320921,0.001384527,0.041292069,-0.147468584,0,0.001226667,0.001242,0.008218667
2228,0.036094667,0,0,0.010057235,0.162316,0.00176,16.67077867,0,676.5320467,0.1760517,0.003069679,0.00132433,0.039496761,-0.147468584,0,0.001173333,0.001188,0.007861333
2229,0.034454,0,0,0.009600088,0.154938,0.00168,15.913016,0,645.78059,0.16804935,0.002930148,0.001264134,0.037701454,-0.147468584,0,0.00112,0.001134,0.007504
2230,0.032813333,0,0,0.009142941,0.14756,0.0016,15.15525333,0,615.0291333,0.160047,0.002790617,0.001203937,0.035906147,-0.147468584,0,0.001066667,0.00108,0.007146667
2231,0.031172667,0,0,0.008685794,0.140182,0.00152,14.39749067,0,584.2776767,0.15204465,0.002651086,0.00114374,0.034110839,-0.147468584,0,0.001013333,0.001026,0.006789333
2232,0.029532,0,0,0.008228647,0.132804,0.00144,13.639728,0,553.52622,0.1440423,0.002511555,0.001083543,0.032315532,-0.147468584,0,9.60E-04,9.72E-04,0.006432
2233,0.027891333,0,0,0.0077715,0.125426,0.00136,12.88196533,0,522.7747633,0.13603995,0.002372025,0.001023346,0.030520225,-0.147468584,0,9.07E-04,9.18E-04,0.006074667
2234,0.026250667,0,0,0.007314353,0.118048,0.00128,12.12420267,0,492.0233067,0.1280376,0.002232494,9.63E-04,0.028724917,-0.147468584,0,8.53E-04,8.64E-04,0.005717333
2235,0.02461,0,0,0.006857206,0.11067,0.0012,11.36644,0,461.27185,0.12003525,0.002092963,9.03E-04,0.02692961,-0.147468584,0,8.00E-04,8.10E-04,0.00536
2236,0.022969333,0,0,0.006400059,0.103292,0.00112,10.60867733,0,430.5203933,0.1120329,0.001953432,8.43E-04,0.025134303,-0.147468584,0,7.47E-04,7.56E-04,0.005002667
2237,0.021328667,0,0,0.005942912,0.095914,0.00104,9.850914667,0,399.7689367,0.10403055,0.001813901,7.83E-04,0.023338995,-0.147468584,0,6.93E-04,7.02E-04,0.004645333
2238,0.019688,0,0,0.005485765,0.088536,9.60E-04,9.093152,0,369.01748,0.0960282,0.00167437,7.22E-04,0.021543688,-0.147468584,0,6.40E-04,6.48E-04,0.004288
2239,0.018047333,0,0,0.005028618,0.081158,8.80E-04,8.335389333,0,338.2660233,0.08802585,0.001534839,6.62E-04,0.019748381,-0.147468584,0,5.87E-04,5.94E-04,0.003930667
2240,0.016406667,0,0,0.004571471,0.07378,8.00E-04,7.577626667,0,307.5145667,0.0800235,0.001395309,6.02E-04,0.017953073,-0.147468584,0,5.33E-04,5.40E-04,0.003573333
2241,0.014766,0,0,0.004114324,0.066402,7.20E-04,6.819864,0,276.76311,0.07202115,0.001255778,5.42E-04,0.016157766,-0.147468584,0,4.80E-04,4.86E-04,0.003216
