# File: UCD_trn_data_SSP3.csv
# Title: SSP3 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP3
# Source: Mishra et al. 2013
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Former Soviet Union,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,energy,PJ/yr,271.5545,,,,,,
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,energy,PJ/yr,0.0938,,,,,,
Former Soviet Union,Passenger,LDV_4W,Midsize Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,203.386,,,,,,
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0.0702,,,,,,
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,104.6943,,,,,,
Former Soviet Union,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,155.6428,,,,,,
Former Soviet Union,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Former Soviet Union,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,34.8981,,,,,,
Former Soviet Union,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,103.7619,,,,,,
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Former Soviet Union,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,58.9835,,,,,,
Former Soviet Union,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,22.034,,,,,,
Former Soviet Union,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,energy,PJ/yr,201.9366,,,,,,
Former Soviet Union,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,energy,PJ/yr,2.3665,,,,,,
Former Soviet Union,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,energy,PJ/yr,108.054,,,,,,
Former Soviet Union,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,energy,PJ/yr,1.2663,,,,,,
Former Soviet Union,Freight,Truck,Truck (16-32t),Liquids,Liquids,energy,PJ/yr,183.2237,,,,,,
Former Soviet Union,Freight,Truck,Truck (16-32t),NG,Natural Gas,energy,PJ/yr,2.1472,,,,,,
Former Soviet Union,Freight,Truck,Truck (>32t),Liquids,Liquids,energy,PJ/yr,129.6955,,,,,,
Former Soviet Union,Freight,Truck,Truck (>32t),NG,Natural Gas,energy,PJ/yr,1.5199,,,,,,
India,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,41.5676,,,,,,
India,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,41.5676,,,,,,
India,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,113.7842,,,,,,
India,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,13.3708,,,,,,
India,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,34.5008,,,,,,
India,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_2W,Scooter,Liquids,Liquids,energy,PJ/yr,66.8524,,,,,,
India,Passenger,LDV_2W,Scooter,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,84.7742,,,,,,
India,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,energy,PJ/yr,36.8481,,,,,,
India,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,energy,PJ/yr,7.4573,,,,,,
India,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,23.9135,,,,,,
India,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,47.5233,,,,,,
India,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,3.1823,,,,,,
India,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,15.3272,,,,,,
India,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,1.1492,,,,,,
India,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,energy,PJ/yr,30.063,,,,,,
India,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
India,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,30.6026,,,,,,
India,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,19.6241,,,,,,
India,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
India,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
India,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,36.5663,,,,,,
India,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,17.7675,,,,,,
India,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
India,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
India,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,20.1594,,,,,,
India,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,1.2309,,,,,,
India,Freight,Truck,Truck (0-2t),Liquids,Liquids,energy,PJ/yr,36.8481,,,,,,
India,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,2.0628,,,,,,
India,Freight,Truck,Truck (2-5t),Liquids,Liquids,energy,PJ/yr,48.8993,,,,,,
India,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
India,Freight,Truck,Truck (5-9t),Liquids,Liquids,energy,PJ/yr,595.7646,,,,,,
India,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
India,Freight,Truck,Truck (9-16t),Liquids,Liquids,energy,PJ/yr,139.1553,,,,,,
India,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,158.0565,,,,,,
Japan,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,195.9147,,,,,,
Japan,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,194.5208,,,,,,
Japan,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,11.6152,,,,,,
Japan,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,27.228,,,,,,
Japan,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,17.1725,,,,,,
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,8.1681,,,,,,
Japan,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,240.227,,,,,,
Japan,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,388.8006,,,,,,
Japan,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,4.2124,,,,,,
Japan,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,494.1014,,,,,,
Japan,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,508.2208,,,,,,
Japan,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Japan,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,4.9035,,,,,,
Japan,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0.4876,,,,,,
Japan,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Japan,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Japan,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,4.2405,,,,,,
Japan,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,56.5748,,,,,,
Japan,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Japan,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Japan,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,163.7081,,,,,,
Japan,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,245.313,,,,,,
Japan,Freight,Truck,Truck (0-1t),Liquids,Liquids,energy,PJ/yr,553.852,,,,,,
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Japan,Freight,Truck,Truck (1-6t),Liquids,Liquids,energy,PJ/yr,758.6305,,,,,,
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Korea,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,56.5694,,,,,,
Korea,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,5.2169,,,,,,
Korea,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,208.6394,,,,,,
Korea,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,13.3769,,,,,,
Korea,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,1.4002,,,,,,
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,16.6654,,,,,,
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,95.0254,,,,,,
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,0.0304,,,,,,
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,130.2182,,,,,,
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0.0417,,,,,,
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,energy,PJ/yr,76.8202,,,,,,
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,energy,PJ/yr,0.0246,,,,,,
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,energy,PJ/yr,260.2038,,,,,,
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,energy,PJ/yr,0.0833,,,,,,
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Korea,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,3.75,,,,,,
Korea,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,2.5,,,,,,
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Korea,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,7.4277,,,,,,
Korea,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,3.5164,,,,,,
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Korea,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,35.13,,,,,,
Korea,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,416.2193,,,,,,
Korea,Freight,Truck,Truck,Liquids,Liquids,energy,PJ/yr,321.1663,,,,,,
Korea,Freight,Truck,Truck,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,86.7833,,,,,,
Latin America,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,185.5725,,,,,,
Latin America,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,323.3859,,,,,,
Latin America,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,22.1339,,,,,,
Latin America,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,0.2698,,,,,,
Latin America,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,104.2223,,,,,,
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,13.945,,,,,,
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,178.101,,,,,,
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,22.9766,,,,,,
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,576.788,,,,,,
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,40.3385,,,,,,
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,674.5743,,,,,,
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,51.0087,,,,,,
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,312.2381,,,,,,
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,31.2407,,,,,,
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Latin America,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,27.2391,,,,,,
Latin America,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,2.6247,,,,,,
Latin America,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,1.4336,,,,,,
Latin America,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,6.6907,,,,,,
Latin America,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Latin America,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,78.3539,,,,,,
Latin America,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,249.5182,,,,,,
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,energy,PJ/yr,430.8214,,,,,,
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,energy,PJ/yr,223.352,,,,,,
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,energy,PJ/yr,1283.9491,,,,,,
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,224.6587,,,,,,
Middle East,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,349.4022,,,,,,
Middle East,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,274.8455,,,,,,
Middle East,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Middle East,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,64.1947,,,,,,
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,423.4867,,,,,,
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,2.7718,,,,,,
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,930.01,,,,,,
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,4.3478,,,,,,
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,619.7367,,,,,,
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,2.8973,,,,,,
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,159.8624,,,,,,
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0.7474,,,,,,
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,
Middle East,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,0.3,,,,,,
Middle East,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0,,,,,,
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,0,,,,,,
Middle East,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,561.6085,,,,,,
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,energy,PJ/yr,21.4119,,,,,,
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,energy,PJ/yr,83.9084,,,,,,
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,energy,PJ/yr,1022.2979,,,,,,
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,energy,PJ/yr,238.7825,,,,,,
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,40.2823,,,,,,
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,648.2284,,,,,,
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,463.0965,,,,,,
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,3.0773,,,,,,
Southeast Asia,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,152.3186,,,,,,
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0,,,,,,
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,energy,PJ/yr,295.1489,,,,,,
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,energy,PJ/yr,0,,,,,,
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,374.2726,,,,,,
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,energy,PJ/yr,95.9171,,,,,,
