glu,type,Year,value
275,9,2015,0
276,1,2015,3.62179
276,2,2015,0
276,3,2015,0.00475001
276,4,2015,0
276,5,2015,1.11991
276,6,2015,0.50376
276,7,2015,7.50942
276,8,2015,0
276,9,2015,0
277,1,2015,160.406
277,2,2015,15.1076
277,3,2015,4.55193
277,4,2015,21.7032
277,5,2015,32.5316
277,6,2015,185.179
277,7,2015,61.7815
277,8,2015,25.5992
277,9,2015,8.40891e+06
278,1,2015,35.5919
278,2,2015,0
278,3,2015,0.24205
278,4,2015,0
278,5,2015,4.28196
278,6,2015,32.9457
278,7,2015,39.8897
278,8,2015,0
278,9,2015,0
279,1,2015,0
279,2,2015,0
279,3,2015,0
279,4,2015,0
279,5,2015,0.12139
279,6,2015,0.00037
279,7,2015,1.66691
279,8,2015,0.04623
279,9,2015,0
280,1,2015,81.0697
280,2,2015,256.56
280,3,2015,0.57154
280,4,2015,470.499
280,5,2015,137.169
280,6,2015,47.2179
280,7,2015,0
280,8,2015,4.01189
280,9,2015,4.60793e+06
281,1,2015,4.90038
281,2,2015,0
281,3,2015,0
281,4,2015,0
281,5,2015,0
281,6,2015,0
281,7,2015,35.7892
281,8,2015,15.7821
281,9,2015,0
282,1,2015,0
282,2,2015,2.90604
282,3,2015,0.17775
282,4,2015,14.0748
282,5,2015,0.81766
282,6,2015,1.75696
282,7,2015,0
282,8,2015,0.06044
282,9,2015,169225
283,1,2015,53.5865
283,2,2015,104.614
283,3,2015,0.16757
283,4,2015,411.475
283,5,2015,0.0727999
283,6,2015,0.0094495
283,7,2015,0.10151
283,8,2015,71.9851
283,9,2015,4.20553e+06
284,1,2015,0.13836
284,2,2015,16.1591
284,3,2015,0.92456
284,4,2015,19.3467
284,5,2015,17.9193
284,6,2015,47.7355
284,7,2015,0
284,8,2015,1.06949
284,9,2015,309825
285,1,2015,0.0466
285,2,2015,0.23692
285,3,2015,0
285,4,2015,0.02308
285,5,2015,0.1948
285,6,2015,0.00534
285,7,2015,0
285,8,2015,0.11946
285,9,2015,0
286,1,2015,2.31674
286,2,2015,23.9186
286,3,2015,0.91633
286,4,2015,9.08144
286,5,2015,71.0886
286,6,2015,52.4109
286,7,2015,0.14858
286,8,2015,3.39648
286,9,2015,107925
287,1,2015,0
287,2,2015,0.0861
287,3,2015,0
287,4,2015,0.03944
287,5,2015,0.28671
287,6,2015,0.0803396
287,7,2015,0
287,8,2015,0.02019
287,9,2015,425
288,1,2015,0
288,2,2015,7.61302
288,3,2015,0.01405
288,4,2015,15.7281
288,5,2015,1.24159
288,6,2015,1.46434
288,7,2015,0
288,8,2015,0
288,9,2015,186975
289,1,2015,0
289,2,2015,13.9142
289,3,2015,0.57499
289,4,2015,30.0716
289,5,2015,15.4061
289,6,2015,41.1359
289,7,2015,0
289,8,2015,0
289,9,2015,379650
290,1,2015,0.02518
290,2,2015,54.6114
290,3,2015,1.72145
290,4,2015,2.82928
290,5,2015,101.741
290,6,2015,222.588
290,7,2015,0
290,8,2015,0
290,9,2015,35475
291,1,2015,0.7753
291,2,2015,11.6654
291,3,2015,0.22909
291,4,2015,260.897
291,5,2015,1.21742
291,6,2015,0.56257
291,7,2015,0
291,8,2015,0
291,9,2015,3.0431e+06
292,1,2015,0.0664
292,2,2015,1.11405
292,3,2015,0.00436
292,4,2015,12.5143
292,5,2015,0.00029
292,6,2015,0.0142497
292,7,2015,0
292,8,2015,0
292,9,2015,118450
293,1,2015,3.71528
293,2,2015,7.03812
293,3,2015,0.00156
293,4,2015,1.97052
293,5,2015,10.5376
293,6,2015,1.38092
293,7,2015,0.03
293,8,2015,0.12424
293,9,2015,16825
294,1,2015,148.308
294,2,2015,184.98
294,3,2015,0.05761
294,4,2015,42.8614
294,5,2015,0.30661
294,6,2015,0
294,7,2015,0.11078
294,8,2015,252.775
294,9,2015,303350
295,1,2015,272.073
295,2,2015,759.526
295,3,2015,0.14536
295,4,2015,1184.87
295,5,2015,7.04024
295,6,2015,2.82145
295,7,2015,3.33712
295,8,2015,94.4047
295,9,2015,7.99123e+06
296,1,2015,0
296,2,2015,4.42846
296,3,2015,0.08553
296,4,2015,22.9905
296,5,2015,1.39608
296,6,2015,3.94848
296,7,2015,0
296,8,2015,0
296,9,2015,268025
297,1,2015,0
297,2,2015,0.4276
297,3,2015,0.0079
297,4,2015,0.27277
297,5,2015,0.26506
297,6,2015,0.883269
297,7,2015,0
297,8,2015,0.01985
297,9,2015,3525
298,1,2015,0
298,2,2015,32.7935
298,3,2015,0.63694
298,4,2015,140.17
298,5,2015,1.93236
298,6,2015,4.26162
298,7,2015,0
298,8,2015,2.6942
298,9,2015,1.66715e+06
299,1,2015,205.79
299,2,2015,613.263
299,3,2015,3.26876
299,4,2015,783.274
299,5,2015,213.151
299,6,2015,296.038
299,7,2015,0.55508
299,8,2015,45.15
299,9,2015,8.32998e+06
300,1,2015,0
300,2,2015,1.04165
300,3,2015,0.12682
300,4,2015,2.25062
300,5,2015,1.56046
300,6,2015,3.96369
300,7,2015,0
300,8,2015,0
300,9,2015,29275
301,1,2015,4.11447
301,2,2015,27.1541
301,3,2015,0.26571
301,4,2015,64.8723
301,5,2015,5.23767
301,6,2015,0.86892
301,7,2015,0
301,8,2015,0
301,9,2015,751825
302,1,2015,11.0051
302,2,2015,47.7894
302,3,2015,0.16228
302,4,2015,149.602
302,5,2015,0.00014
302,6,2015,0.00035
302,7,2015,0
302,8,2015,1.25824
302,9,2015,1.1434e+06
303,1,2015,266.667
303,2,2015,168.364
303,3,2015,0.00674
303,4,2015,21.5667
303,5,2015,0.0004
303,6,2015,0
303,7,2015,34.0784
303,8,2015,614.54
303,9,2015,28425
304,1,2015,632.881
304,2,2015,400.348
304,3,2015,0.18793
304,4,2015,229.478
304,5,2015,7.10379
304,6,2015,0.57263
304,7,2015,30.5992
304,8,2015,1615.32
304,9,2015,2.02668e+06
305,1,2015,0.07998
305,2,2015,0.39419
305,3,2015,0.00052
305,4,2015,0
305,5,2015,3.46628
305,6,2015,0.92396
305,7,2015,0
305,8,2015,0
305,9,2015,0
306,1,2015,1.49585
306,2,2015,15.759
306,3,2015,0.3913
306,4,2015,5.41953
306,5,2015,39.5663
306,6,2015,57.4736
306,7,2015,0
306,8,2015,0
306,9,2015,55550
307,1,2015,5.43616
307,2,2015,222.668
307,3,2015,8.94526
307,4,2015,640.732
307,5,2015,231.313
307,6,2015,368.247
307,7,2015,0.01564
307,8,2015,4.81056
307,9,2015,7.77105e+06
308,1,2015,372.457
308,2,2015,774.027
308,3,2015,1.04617
308,4,2015,675.165
308,5,2015,62.7082
308,6,2015,39.4685
308,7,2015,0.73045
308,8,2015,324.259
308,9,2015,6.6965e+06
309,1,2015,12.203
309,2,2015,4.39141
309,3,2015,0.57018
309,4,2015,0.14329
309,5,2015,75.6551
309,6,2015,7.27891
309,7,2015,0.38272
309,8,2015,0
309,9,2015,65825
310,1,2015,0
310,2,2015,0
310,3,2015,0.00273
310,4,2015,0
310,5,2015,0
310,6,2015,0
310,7,2015,0.83071
310,8,2015,0
310,9,2015,0
311,1,2015,20.2972
311,2,2015,59.3229
311,3,2015,2.71105
311,4,2015,19.4399
311,5,2015,227.648
311,6,2015,25.3282
311,7,2015,0.58655
311,8,2015,0
311,9,2015,6.24583e+06
312,1,2015,2.377
312,2,2015,62.158
312,3,2015,1.69304
312,4,2015,1.40728
312,5,2015,97.043
312,6,2015,18.0845
312,7,2015,0
312,8,2015,0
312,9,2015,472475
313,1,2015,22.2357
313,2,2015,68.7821
313,3,2015,1.71771
313,4,2015,0.21944
313,5,2015,438.78
313,6,2015,45.8432
313,7,2015,1.74783
313,8,2015,0
313,9,2015,23225
314,1,2015,0
314,2,2015,3.84142
314,3,2015,0.00833002
314,4,2015,61.7697
314,5,2015,7.68173
314,6,2015,0.864743
314,7,2015,0.00866002
314,8,2015,0.00917002
314,9,2015,121375
315,1,2015,0
315,2,2015,0.16169
315,3,2015,0
315,4,2015,0.583162
315,5,2015,0.01606
315,6,2015,0
315,7,2015,0
315,8,2015,0
315,9,2015,825.002
316,1,2015,1.3472
316,2,2015,142.541
316,3,2015,1.18219
316,4,2015,333.024
316,5,2015,126.218
316,6,2015,16.9024
316,7,2015,0.634442
316,8,2015,2.36169
316,9,2015,649727
317,1,2015,0
317,2,2015,13.2776
317,3,2015,0.522581
317,4,2015,442.303
317,5,2015,8.61157
317,6,2015,5.33768
317,7,2015,0.14945
317,8,2015,0
317,9,2015,986978
318,1,2015,7.38684
318,2,2015,28.5609
318,3,2015,2.56517
318,4,2015,65.5102
318,5,2015,51.4951
318,6,2015,16.3303
318,7,2015,2.34547
318,8,2015,3.1489
318,9,2015,84775.2
319,1,2015,33.3987
319,2,2015,227.13
319,3,2015,1.94674
319,4,2015,1219.54
319,5,2015,226.711
319,6,2015,82.8722
319,7,2015,0.60286
319,8,2015,17.6729
319,9,2015,2.32408e+07
320,1,2015,0
320,2,2015,0
320,3,2015,0
320,4,2015,0
320,5,2015,0.29723
320,6,2015,0.0004699
320,7,2015,1.15291
320,8,2015,0
320,9,2015,0
321,1,2015,0.04209
321,2,2015,14.3614
321,3,2015,0.00086
321,4,2015,0.25715
321,5,2015,5.24442
321,6,2015,0.0582998
321,7,2015,1.15088
321,8,2015,0
321,9,2015,3075
322,1,2015,0
322,2,2015,5.57052
322,3,2015,0.06558
322,4,2015,0
322,5,2015,27.1484
322,6,2015,3.61792
322,7,2015,0
322,8,2015,0
322,9,2015,0
323,1,2015,12.9036
323,2,2015,18.9016
323,3,2015,1.04256
323,4,2015,0.84067
323,5,2015,62.7023
323,6,2015,2.19704
323,7,2015,157.625
323,8,2015,9.64195
323,9,2015,5450
324,1,2015,28.3155
324,2,2015,106.153
324,3,2015,0.64571
324,4,2015,54.581
324,5,2015,64.0081
324,6,2015,16.0808
324,7,2015,77.9368
324,8,2015,23.8246
324,9,2015,740300
325,1,2015,10.4227
325,2,2015,10.1864
325,3,2015,1.43614
325,4,2015,24.7665
325,5,2015,34.2812
325,6,2015,20.2695
325,7,2015,0.91927
325,8,2015,3.26593
325,9,2015,305775
326,1,2015,6.81247
326,2,2015,6.52239
326,3,2015,0.17955
326,4,2015,0.04648
326,5,2015,155.396
326,6,2015,11.5374
326,7,2015,42.1053
326,8,2015,31.7323
326,9,2015,50
327,1,2015,0
327,2,2015,0.32232
327,3,2015,0
327,4,2015,0.42107
327,5,2015,0.15467
327,6,2015,0.00515
327,7,2015,0
327,8,2015,0.08198
327,9,2015,6425
328,1,2015,16.3028
328,2,2015,23.2361
328,3,2015,1.26669
328,4,2015,12.7377
328,5,2015,83.6395
328,6,2015,17.6227
328,7,2015,103.383
328,8,2015,35.7245
328,9,2015,145225
329,1,2015,43.2719
329,2,2015,192.514
329,3,2015,1.32579
329,4,2015,90.0396
329,5,2015,353.268
329,6,2015,72.4814
329,7,2015,0.43817
329,8,2015,3.01584
329,9,2015,850325
330,1,2015,0
330,2,2015,0
330,3,2015,0
330,4,2015,0
330,5,2015,0.01426
330,6,2015,0
330,7,2015,0.21511
330,8,2015,0
330,9,2015,0
331,1,2015,21.676
331,2,2015,27.4319
331,3,2015,0.21445
331,4,2015,0.39581
331,5,2015,71.1625
331,6,2015,30.4616
331,7,2015,8.59998
331,8,2015,4.1653
331,9,2015,1375
332,1,2015,0
332,2,2015,1.06004
332,3,2015,0.119
332,4,2015,11.2803
332,5,2015,0.262443
332,6,2015,3.97177
332,7,2015,0
332,8,2015,0
332,9,2015,1.1219e+06
333,1,2015,17.8543
333,2,2015,17.3535
333,3,2015,0.0608501
333,4,2015,0
333,5,2015,47.1781
333,6,2015,15.3566
333,7,2015,0.821261
333,8,2015,0
333,9,2015,0
334,1,2015,10.9524
334,2,2015,3.4642
334,3,2015,0.01499
334,4,2015,0
334,5,2015,29.428
334,6,2015,3.82765
334,7,2015,4.17846
334,8,2015,0
334,9,2015,0
335,1,2015,14.232
335,2,2015,36.8361
335,3,2015,1.99097
335,4,2015,97.17
335,5,2015,27.5365
335,6,2015,103.875
335,7,2015,6.96397
335,8,2015,16.4325
335,9,2015,9.82731e+06
336,1,2015,12.5583
336,2,2015,0
336,3,2015,0
336,4,2015,0
336,5,2015,7.04408
336,6,2015,2.42218
336,7,2015,4.24039
336,8,2015,0
336,9,2015,0
337,1,2015,63.4824
337,2,2015,1.92501
337,3,2015,0.12231
337,4,2015,0
337,5,2015,103.717
337,6,2015,14.836
337,7,2015,41.534
337,8,2015,0
337,9,2015,0
338,1,2015,14.5871
338,2,2015,3.08841
338,3,2015,0.2122
338,4,2015,0
338,5,2015,41.0042
338,6,2015,12.4196
338,7,2015,1.35329
338,8,2015,1.36296
338,9,2015,0
339,1,2015,0
339,2,2015,2.81581
339,3,2015,0.38698
339,4,2015,33.947
339,5,2015,4.26097
339,6,2015,22.8612
339,7,2015,0
339,8,2015,0
339,9,2015,2.79965e+06
340,1,2015,40.7976
340,2,2015,9.65164
340,3,2015,2.7479
340,4,2015,30.8229
340,5,2015,0.482724
340,6,2015,16.3472
340,7,2015,0
340,8,2015,0
340,9,2015,1.24911e+06
341,1,2015,0
341,2,2015,4.02435
341,3,2015,0.06547
341,4,2015,44.7649
341,5,2015,0.12692
341,6,2015,4.67111
341,7,2015,0
341,8,2015,0
341,9,2015,906374
342,1,2015,0
342,2,2015,3.1309
342,3,2015,0.11134
342,4,2015,28.5421
342,5,2015,0.04154
342,6,2015,2.37886
342,7,2015,0
342,8,2015,0
342,9,2015,293600
343,1,2015,0
343,2,2015,4.66656
343,3,2015,1.15384
343,4,2015,155.623
343,5,2015,1.08562
343,6,2015,33.3453
343,7,2015,0
343,8,2015,0
343,9,2015,6.1496e+06
344,1,2015,1.91169
344,2,2015,30.3807
344,3,2015,1.62252
344,4,2015,60.1865
344,5,2015,2.28924
344,6,2015,59.4941
344,7,2015,0.0915299
344,8,2015,0
344,9,2015,1.08847e+06
345,1,2015,0
345,2,2015,12.0567
345,3,2015,0
345,4,2015,48.6655
345,5,2015,0.1524
345,6,2015,0.49508
345,7,2015,0
345,8,2015,0
345,9,2015,2.0508e+06
346,1,2015,0.0757299
346,2,2015,0
346,3,2015,0
346,4,2015,1.75175
346,5,2015,0.000729999
346,6,2015,0.0298799
346,7,2015,0.05488
346,8,2015,0.2235
346,9,2015,47125
347,1,2015,2.53021
347,2,2015,26.5451
347,3,2015,0.819909
347,4,2015,29.8497
347,5,2015,0.949939
347,6,2015,28.7946
347,7,2015,0
347,8,2015,0
347,9,2015,513150
348,1,2015,0
348,2,2015,0
348,3,2015,0
348,4,2015,0.0051
348,5,2015,0.02972
348,6,2015,0.0141502
348,7,2015,0
348,8,2015,0
348,9,2015,74.9999
349,1,2015,0
349,2,2015,22.9236
349,3,2015,0.00332
349,4,2015,13.0727
349,5,2015,0.29624
349,6,2015,0.67922
349,7,2015,0
349,8,2015,0
349,9,2015,517000
350,1,2015,2.27685
350,2,2015,45.7018
350,3,2015,0.859329
350,4,2015,229.649
350,5,2015,2.11002
350,6,2015,81.4532
350,7,2015,0
350,8,2015,1.50974
350,9,2015,5.64795e+06
351,1,2015,0
351,2,2015,2.13331
351,3,2015,1.49981
351,4,2015,7.49706
351,5,2015,1.41891
351,6,2015,2.26867
351,7,2015,0
351,8,2015,0
351,9,2015,176025
352,1,2015,0
352,2,2015,0
352,3,2015,0
352,4,2015,7.40746
352,5,2015,0.01705
352,6,2015,0.54629
352,7,2015,0
352,8,2015,0
352,9,2015,288225
353,1,2015,0
353,2,2015,11.316
353,3,2015,0.747359
353,4,2015,47.4689
353,5,2015,0.32091
353,6,2015,18.977
353,7,2015,0
353,8,2015,0
353,9,2015,455675
354,1,2015,1.89905
354,2,2015,20.0428
354,3,2015,5.41833
354,4,2015,183.629
354,5,2015,2.82929
354,6,2015,78.8279
354,7,2015,0.03619
354,8,2015,0
354,9,2015,4.92217e+06
355,1,2015,3.03415
355,2,2015,55.3094
355,3,2015,3.23611
355,4,2015,352.449
355,5,2015,28.3698
355,6,2015,197.702
355,7,2015,0.15881
355,8,2015,0
355,9,2015,7.73629e+06
356,1,2015,0
356,2,2015,21.1655
356,3,2015,0.06317
356,4,2015,2.20817
356,5,2015,2.22989
356,6,2015,1.66677
356,7,2015,0
356,8,2015,0
356,9,2015,48125
357,1,2015,0
357,2,2015,56.9653
357,3,2015,0.0879099
357,4,2015,215.193
357,5,2015,1.02053
357,6,2015,6.57128
357,7,2015,0
357,8,2015,0
357,9,2015,8.55684e+06
358,1,2015,0
358,2,2015,14.553
358,3,2015,5.00099
358,4,2015,141.854
358,5,2015,13.5676
358,6,2015,109.166
358,7,2015,0
358,8,2015,0
358,9,2015,3.1879e+06
359,1,2015,0
359,2,2015,0.770939
359,3,2015,0.02375
359,4,2015,8.29971
359,5,2015,0.01204
359,6,2015,0.969089
359,7,2015,0
359,8,2015,0
359,9,2015,101025
360,1,2015,0.20487
360,2,2015,0.34433
360,3,2015,0.01577
360,4,2015,2.18163
360,5,2015,0.0907199
360,6,2015,0.653729
360,7,2015,0
360,8,2015,0
360,9,2015,30775
361,1,2015,0.42656
361,2,2015,24.0714
361,3,2015,0.1599
361,4,2015,97.3567
361,5,2015,0.5704
361,6,2015,16.3999
361,7,2015,0
361,8,2015,0
361,9,2015,1.93992e+06
362,1,2015,0
362,2,2015,11.6405
362,3,2015,0.00757999
362,4,2015,64.5356
362,5,2015,0.35858
362,6,2015,2.12305
362,7,2015,0
362,8,2015,0
362,9,2015,2.5383e+06
363,1,2015,0.03404
363,2,2015,8.37628
363,3,2015,0.37177
363,4,2015,31.419
363,5,2015,0.44492
363,6,2015,17.075
363,7,2015,0.11461
363,8,2015,0
363,9,2015,535200
364,1,2015,0
364,2,2015,9.44954
364,3,2015,0.00883999
364,4,2015,4.69225
364,5,2015,0.02717
364,6,2015,0.4245
364,7,2015,0
364,8,2015,0
364,9,2015,118650
365,1,2015,0.33747
365,2,2015,3.28738
365,3,2015,0.30453
365,4,2015,29.2527
365,5,2015,1.21904
365,6,2015,17.3721
365,7,2015,0
365,8,2015,0
365,9,2015,727324
366,1,2015,1.8833
366,2,2015,24.8647
366,3,2015,1.09945
366,4,2015,96.7911
366,5,2015,3.88924
366,6,2015,51.6471
366,7,2015,0.0856599
366,8,2015,0
366,9,2015,2.14677e+06
367,1,2015,0.3137
367,2,2015,5.95436
367,3,2015,0.03554
367,4,2015,2.88471
367,5,2015,0.12274
367,6,2015,2.60913
367,7,2015,0
367,8,2015,0
367,9,2015,41975
368,1,2015,0
368,2,2015,0
368,3,2015,0
368,4,2015,0.0295841
368,5,2015,0.00721101
368,6,2015,0.0125814
368,7,2015,0
368,8,2015,0
368,9,2015,475.066
369,1,2015,0.0703798
369,2,2015,1.84672
369,3,2015,2.17348
369,4,2015,18.5599
369,5,2015,7.70873
369,6,2015,4.89137
369,7,2015,0
369,8,2015,0
369,9,2015,368626
370,1,2015,10.3109
370,2,2015,57.7599
370,3,2015,4.17356
370,4,2015,90.7313
370,5,2015,322.863
370,6,2015,156.568
370,7,2015,0
370,8,2015,0
370,9,2015,3.9185e+06
371,1,2015,98.8671
371,2,2015,37.5369
371,3,2015,15.8197
371,4,2015,108.124
371,5,2015,108.575
371,6,2015,42.6312
371,7,2015,1.06707
371,8,2015,2.44781
371,9,2015,6.16203e+06
372,1,2015,0
372,2,2015,1.41126
372,3,2015,2.84257
372,4,2015,2.1871
372,5,2015,0.87843
372,6,2015,1.18782
372,7,2015,0
372,8,2015,0
372,9,2015,90450
373,1,2015,0
373,2,2015,0.05638
373,3,2015,0
373,4,2015,0.18689
373,5,2015,0.00956
373,6,2015,0.0290595
373,7,2015,0
373,8,2015,0
373,9,2015,15050
374,1,2015,158.648
374,2,2015,12.5175
374,3,2015,1.203
374,4,2015,15.6085
374,5,2015,144.378
374,6,2015,18.6758
374,7,2015,9.08394
374,8,2015,0.07259
374,9,2015,451700
375,1,2015,0
375,2,2015,38.5963
375,3,2015,12.0332
375,4,2015,144.446
375,5,2015,42.7509
375,6,2015,79.128
375,7,2015,0
375,8,2015,0
375,9,2015,5.9207e+06
376,1,2015,0
376,2,2015,8.37916
376,3,2015,0.09995
376,4,2015,0
376,5,2015,1.52652
376,6,2015,0.29087
376,7,2015,0
376,8,2015,0
376,9,2015,0
377,1,2015,1.02253
377,2,2015,0.84626
377,3,2015,0.00836
377,4,2015,0.04483
377,5,2015,1.94433
377,6,2015,0.59565
377,7,2015,0
377,8,2015,0
377,9,2015,300
378,1,2015,55.5815
378,2,2015,134.164
378,3,2015,5.5577
378,4,2015,82.4135
378,5,2015,668.13
378,6,2015,370.995
378,7,2015,0
378,8,2015,1.01577
378,9,2015,2.74635e+06
379,1,2015,0
379,2,2015,89.819
379,3,2015,10.3793
379,4,2015,51.6651
379,5,2015,110.736
379,6,2015,221.112
379,7,2015,0
379,8,2015,0
379,9,2015,1.6647e+06
380,1,2015,0
380,2,2015,16.1887
380,3,2015,3.57023
380,4,2015,119.681
380,5,2015,34.2401
380,6,2015,74.2067
380,7,2015,0
380,8,2015,0
380,9,2015,5.60328e+06
381,1,2015,0
381,2,2015,20.6454
381,3,2015,0.27984
381,4,2015,30.8132
381,5,2015,28.1979
381,6,2015,66.5633
381,7,2015,0
381,8,2015,0
381,9,2015,896625
382,1,2015,0
382,2,2015,24.3889
382,3,2015,11.1676
382,4,2015,168.328
382,5,2015,96.2313
382,6,2015,120.695
382,7,2015,0
382,8,2015,0
382,9,2015,7.98488e+06
383,1,2015,212.885
383,2,2015,410.379
383,3,2015,0.28774
383,4,2015,282.015
383,5,2015,0.00575
383,6,2015,0.29486
383,7,2015,135.152
383,8,2015,377.069
383,9,2015,5.58973e+06
384,1,2015,97.2141
384,2,2015,30.7474
384,3,2015,1.66974
384,4,2015,21.9299
384,5,2015,177.219
384,6,2015,16.8843
384,7,2015,0.26788
384,8,2015,0
384,9,2015,476900
385,1,2015,0
385,2,2015,2.34463
385,3,2015,2.01597
385,4,2015,54.1799
385,5,2015,27.1888
385,6,2015,19.2041
385,7,2015,0
385,8,2015,0
385,9,2015,2.70335e+06
386,1,2015,2.41374
386,2,2015,81.3049
386,3,2015,8.57207
386,4,2015,50.4621
386,5,2015,232.962
386,6,2015,77.864
386,7,2015,0
386,8,2015,0
386,9,2015,2.2012e+06
387,1,2015,94.2997
387,2,2015,18.9655
387,3,2015,0.2286
387,4,2015,59.737
387,5,2015,105.363
387,6,2015,14.0116
387,7,2015,0
387,8,2015,0.18783
387,9,2015,1.65155e+06
388,1,2015,156.477
388,2,2015,21.5277
388,3,2015,3.23208
388,4,2015,26.1841
388,5,2015,136.36
388,6,2015,16.1975
388,7,2015,0
388,8,2015,0
388,9,2015,676225
389,1,2015,0
389,2,2015,18.5312
389,3,2015,20.7462
389,4,2015,134.621
389,5,2015,33.7756
389,6,2015,40.2386
389,7,2015,0
389,8,2015,0
389,9,2015,6.21588e+06
390,1,2015,0
390,2,2015,16.0414
390,3,2015,6.10803
390,4,2015,111.752
390,5,2015,6.24642
390,6,2015,4.92556
390,7,2015,0
390,8,2015,0
390,9,2015,4.50338e+06
391,1,2015,0.1447
391,2,2015,106.354
391,3,2015,19.3181
391,4,2015,385.945
391,5,2015,66.9367
391,6,2015,102.757
391,7,2015,0
391,8,2015,0
391,9,2015,1.85254e+07
392,1,2015,98.943
392,2,2015,53.6947
392,3,2015,5.1387
392,4,2015,303.595
392,5,2015,175.912
392,6,2015,63.0366
392,7,2015,0
392,8,2015,0.36327
392,9,2015,2.15463e+07
