# File: MIRCA_rfdHA_ha.csv
# Title: MIRCA rainfed havested area
# Units: ha
# Author: moirai
# Description: mirca rainfed havested area (ha) for sage land cells in country X glu
# Original source: MIRCA2000; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# ----------
iso,glu_code,mirca_crop,value
eth,170,26,613200
eth,179,1,358774
eth,179,2,340271
eth,179,3,29
eth,179,4,283327
eth,179,6,49268
eth,179,7,228958
eth,179,8,1432
eth,179,15,7528
eth,179,16,4796
eth,179,17,403588
eth,179,20,499
eth,179,23,86788
eth,179,24,129294
eth,179,26,1026740
fin,13,1,148250
fin,13,4,556177
fin,13,5,29342
fin,13,10,26357
fin,13,13,27363
fin,13,15,64987
fin,13,17,5060
fin,13,24,7711
fin,13,25,556274
fin,13,26,451080
fin,17,1,3880
fin,17,4,14557
fin,17,5,768
fin,17,10,707
fin,17,13,736
fin,17,15,1701
fin,17,17,132
fin,17,24,202
fin,17,25,14568
fin,17,26,11884
fra,32,1,227848
fra,32,2,158766
fra,32,4,120910
fra,32,5,34851
fra,32,6,54
fra,32,7,3013
fra,32,8,265
fra,32,9,2975
fra,32,10,3354
fra,32,13,10777
fra,32,15,105465
fra,32,17,20576
fra,32,20,14466
fra,32,24,5624
fra,32,25,99571
fra,32,26,37156
fra,36,1,137421
fra,36,2,22994
fra,36,4,38236
fra,36,5,14625
fra,36,6,23
fra,36,7,1259
fra,36,9,21
fra,36,10,17318
fra,36,13,32329
fra,36,15,4392
fra,36,17,8395
fra,36,20,95
fra,36,24,1012
fra,36,25,41700
fra,36,26,19865
fra,41,1,1132871
fra,41,2,622297
fra,41,4,271483
fra,41,5,161640
fra,41,6,320
fra,41,7,17001
fra,41,8,5682
fra,41,9,160401
fra,41,10,38298
fra,41,13,85378
fra,41,15,142651
fra,41,17,114516
fra,41,20,114201
fra,41,24,17050
fra,41,25,578494
fra,41,26,305335
fra,44,1,1237076
fra,44,2,485477
fra,44,4,330186
fra,44,5,190790
fra,44,6,294
fra,44,7,15240
fra,44,8,2153
fra,44,9,237715
fra,44,10,3490
fra,44,13,22085
fra,44,15,300365
fra,44,17,101375
fra,44,20,91696
fra,44,24,13818
fra,44,25,526053
fra,44,26,177210
fra,46,1,1309665
fra,46,2,328091
fra,46,4,485744
fra,46,5,148223
fra,46,6,236
fra,46,7,12816
fra,46,8,3075
fra,46,9,51309
fra,46,10,30531
fra,46,13,208928
fra,46,15,335816
fra,46,17,86150
fra,46,20,41147
fra,46,24,12974
fra,46,25,428201
fra,46,26,155801
fra,57,1,27
fra,57,2,47
fra,57,4,11
fra,57,5,9
fra,57,7,1
fra,57,8,1
fra,57,9,7
fra,57,10,1
fra,57,15,4
fra,57,17,5
fra,57,20,14
fra,57,24,2
fra,57,25,23
fra,57,26,12
fra,60,1,148
fra,60,2,834
fra,60,4,43
fra,60,5,6
fra,60,7,8
fra,60,8,24
fra,60,9,69
fra,60,10,2
fra,60,15,10
fra,60,17,54
fra,60,20,270
fra,60,24,6
fra,60,25,255
fra,60,26,193
fra,61,1,63325
fra,61,2,23136
fra,61,3,88
fra,61,4,7534
fra,61,5,6230
fra,61,6,29
fra,61,7,1475
fra,61,8,925
fra,61,9,17020
fra,61,10,643
fra,61,13,16
fra,61,15,3646
fra,61,17,9756
fra,61,20,184764
fra,61,24,2883
fra,61,25,50556
fra,61,26,21293
fra,62,1,347850
fra,62,2,222534
fra,62,3,173
fra,62,4,148524
fra,62,5,74265
fra,62,6,120
fra,62,7,6218
fra,62,8,10358
fra,62,9,58095
fra,62,10,2403
fra,62,13,5644
fra,62,15,98118
fra,62,17,41543
fra,62,20,190059
fra,62,24,10161
fra,62,25,212469
fra,62,26,84297
fra,63,1,199
fra,63,2,2113
fra,63,4,441
fra,63,5,427
fra,63,6,2
fra,63,7,94
fra,63,9,94
fra,63,10,58
fra,63,17,631
fra,63,20,7134
fra,63,24,989
fra,63,25,3156
fra,63,26,2290
fra,64,1,367555
fra,64,2,417064
fra,64,3,21
fra,64,4,110229
fra,64,5,102021
fra,64,6,167
fra,64,7,7955
fra,64,8,35101
fra,64,9,193297
fra,64,10,1104
fra,64,13,215
fra,64,15,33758
fra,64,17,52380
fra,64,20,189246
fra,64,24,7960
fra,64,25,295530
fra,64,26,102695
fra,67,1,90
fra,67,2,52
fra,67,4,10
fra,67,5,29
fra,67,7,2
fra,67,8,2
fra,67,9,26
fra,67,10,2
fra,67,15,5
fra,67,17,17
fra,67,20,296
fra,67,24,8
fra,67,25,77
fra,67,26,39
fra,73,1,688
fra,73,2,917
fra,73,3,1
fra,73,4,136
fra,73,5,226
fra,73,7,19
fra,73,8,61
fra,73,9,275
fra,73,10,10
fra,73,15,48
fra,73,17,131
fra,73,20,1480
fra,73,24,44
fra,73,25,625
fra,73,26,340
gab,162,2,17395
gab,162,3,15
gab,162,8,2100
gab,162,11,45643
gab,162,12,3646
gab,162,14,3993
gab,162,16,15802
gab,162,17,306
gab,162,18,222
gab,162,22,8326
gab,162,23,491
gab,162,24,69843
gab,162,26,32526
gab,183,2,39
gab,183,8,5
gab,183,11,102
gab,183,12,8
gab,183,14,9
gab,183,16,36
gab,183,17,1
gab,183,22,19
gab,183,23,1
gab,183,24,156
gab,183,26,74
gbr,16,1,124666
gbr,16,2,16945
gbr,16,4,335238
gbr,16,5,1025
gbr,16,10,23941
gbr,16,13,3
gbr,16,15,76866
gbr,16,17,33892
gbr,16,20,120
gbr,16,24,3797
gbr,16,25,190100
gbr,16,26,67369
gbr,24,1,5949
gbr,24,2,3477
gbr,24,4,34326
gbr,24,5,209
gbr,24,10,4578
gbr,24,13,7
gbr,24,15,511
gbr,24,17,6955
gbr,24,20,25
gbr,24,24,694
gbr,24,25,38949
gbr,24,26,14141
gbr,26,1,1694575
gbr,26,2,89264
gbr,26,4,782627
gbr,26,5,5353
gbr,26,10,32796
gbr,26,13,156955
gbr,26,15,378038
gbr,26,17,178540
gbr,26,20,634
gbr,26,24,16622
gbr,26,25,996101
gbr,26,26,274465
geo,45,1,2291
geo,45,2,3573
geo,45,4,682
geo,45,5,16
geo,45,8,27
geo,45,9,710
geo,45,10,499
geo,45,16,5
geo,45,17,170
geo,45,18,246
geo,45,20,731
geo,45,24,1590
geo,45,26,714
geo,47,1,150
geo,47,2,233
geo,47,4,45
geo,47,5,1
geo,47,8,2
geo,47,9,52
geo,47,10,33
geo,47,17,11
geo,47,18,16
geo,47,20,48
geo,47,24,101
geo,47,26,47
geo,70,1,31652
geo,70,2,57206
geo,70,4,9163
geo,70,5,121
geo,70,8,448
geo,70,9,12179
geo,70,10,7123
geo,70,16,84
geo,70,17,2872
geo,70,18,4058
geo,70,20,10487
geo,70,21,3
geo,70,24,21730
geo,70,26,9749
geo,72,1,69130
geo,72,2,130792
geo,72,4,20001
geo,72,5,283
geo,72,8,1037
geo,72,9,28205
geo,72,10,14753
geo,72,16,195
geo,72,17,6651
geo,72,18,9357
geo,72,20,21029
geo,72,21,6
geo,72,24,44967
geo,72,25,17
geo,72,26,20402
gha,142,2,263982
gha,142,3,18978
gha,142,6,5130
gha,142,7,7038
gha,142,11,301370
gha,142,12,4305
gha,142,14,76342
gha,142,16,9754
gha,142,17,2489
gha,142,18,18319
gha,142,21,8472
gha,142,22,288670
gha,142,23,2703
gha,142,24,171511
gha,142,26,155819
gha,160,2,455642
gha,160,3,89195
gha,160,6,134314
gha,160,7,241370
gha,160,11,397560
gha,160,12,1264
gha,160,14,36316
gha,160,16,213966
gha,160,17,108397
gha,160,18,23597
gha,160,21,30299
gha,160,22,1040678
gha,160,23,7938
gha,160,24,316322
gha,160,26,551815
gin,142,2,39136
gin,142,3,301297
gin,142,6,4937
gin,142,7,2136
gin,142,11,86582
gin,142,12,2570
gin,142,14,152966
gin,142,16,107021
gin,142,17,28228
gin,142,18,21897
gin,142,21,18299
gin,142,22,3753
gin,142,23,30631
gin,142,24,110047
gin,142,26,124827
gin,149,2,23579
gin,149,3,115586
gin,149,6,4386
gin,149,7,1925
gin,149,11,56515
gin,149,12,2086
gin,149,14,125476
gin,149,16,34666
gin,149,17,17980
gin,149,18,7577
gin,149,21,14911
gin,149,22,3077
gin,149,23,19198
gin,149,24,69045
gin,149,26,162184
gin,152,2,13350
gin,152,3,22643
gin,152,6,918
gin,152,7,1831
gin,152,11,17126
gin,152,12,20
gin,152,14,23860
gin,152,16,23303
gin,152,17,14403
gin,152,18,2820
gin,152,21,2813
gin,152,22,583
gin,152,23,19
gin,152,24,16032
gin,152,26,18411
gmb,142,2,12769
gmb,142,3,9787
gmb,142,6,77044
gmb,142,7,16504
gmb,142,11,2174
gmb,142,14,3304
gmb,142,16,90924
gmb,142,17,11976
gmb,142,21,965
gmb,142,24,756
gmb,142,26,8230
gnb,142,2,15562
gnb,142,3,48866
gnb,142,6,26597
gnb,142,7,14001
gnb,142,11,2093
gnb,142,12,186
gnb,142,14,6260
gnb,142,16,13285
gnb,142,17,2846
gnb,142,18,1
gnb,142,21,2938
gnb,142,24,209274
gnb,142,26,20969
gnq,162,11,16533
gnq,162,14,3231
gnq,162,22,50223
gnq,162,23,11596
gnq,162,24,11970
gnq,162,26,18978
grc,55,1,770602
grc,55,2,34585
grc,55,3,123
grc,55,4,119260
grc,55,5,15536
grc,55,7,1637
grc,55,8,1887
grc,55,9,17278
grc,55,10,25701
grc,55,13,8153
grc,55,16,554
grc,55,17,18732
grc,55,18,10789
grc,55,20,79693
grc,55,24,623457
grc,55,25,151258
grc,55,26,119922
gtm,111,1,1864
gtm,111,2,133765
gtm,111,3,2400
gtm,111,4,469
gtm,111,7,11658
gtm,111,8,3690
gtm,111,10,3095
gtm,111,11,1903
gtm,111,12,28521
gtm,111,14,6613
gtm,111,16,511
gtm,111,17,41036
gtm,111,18,607
gtm,111,20,618
gtm,111,21,505
gtm,111,22,1388
gtm,111,23,82254
gtm,111,24,51139
gtm,111,26,35632
gtm,133,1,1645
gtm,133,2,161647
gtm,133,3,2349
gtm,133,4,414
gtm,133,7,473
gtm,133,8,3256
gtm,133,10,2731
gtm,133,11,1679
gtm,133,12,27194
gtm,133,14,5835
gtm,133,16,451
gtm,133,17,45638
gtm,133,18,570
gtm,133,20,545
gtm,133,21,446
gtm,133,22,1225
gtm,133,23,72588
gtm,133,24,48086
gtm,133,26,31149
gtm,135,1,2481
gtm,135,2,298850
gtm,135,3,2558
gtm,135,4,624
gtm,135,7,30613
gtm,135,8,4912
gtm,135,10,4120
gtm,135,11,2533
gtm,135,12,27572
gtm,135,14,8802
gtm,135,16,680
gtm,135,17,66858
gtm,135,18,660
gtm,135,20,823
gtm,135,21,673
gtm,135,22,1847
gtm,135,23,109493
gtm,135,24,55157
gtm,135,26,39873
guf,161,2,41
guf,161,3,3951
guf,161,11,1750
guf,161,12,76
guf,161,18,723
guf,161,24,1249
guf,161,26,1617
guy,161,2,2016
guy,161,3,8455
guy,161,11,2445
guy,161,12,1358
guy,161,16,2773
guy,161,17,1791
guy,161,18,1402
guy,161,22,815
guy,161,23,315
guy,161,24,18129
guy,161,26,4658
guy,168,2,465
guy,168,3,1377
guy,168,11,432
guy,168,12,346
guy,168,16,416
guy,168,17,269
guy,168,18,213
guy,168,22,122
guy,168,23,47
guy,168,24,4518
guy,168,26,895
hnd,111,1,50
hnd,111,2,11251
hnd,111,7,1738
hnd,111,8,39
hnd,111,10,37
hnd,111,11,57
hnd,111,12,1134
hnd,111,14,945
hnd,111,16,8
hnd,111,17,2386
hnd,111,18,302
hnd,111,20,1
hnd,111,21,2
hnd,111,22,114
hnd,111,23,5308
hnd,111,24,1216
hnd,111,26,605
hnd,135,1,1890
hnd,135,2,325745
hnd,135,3,12
hnd,135,7,65833
hnd,135,8,1473
hnd,135,10,1408
hnd,135,11,2151
hnd,135,12,38269
hnd,135,14,35806
hnd,135,16,302
hnd,135,17,78450
hnd,135,18,9692
hnd,135,20,21
hnd,135,21,84
hnd,135,22,4311
hnd,135,23,201602
hnd,135,24,39476
hnd,135,26,20763
hrv,54,1,136941
hrv,54,2,252430
hrv,54,4,28641
hrv,54,5,1681
hrv,54,6,19
hrv,54,7,73
hrv,54,8,25629
hrv,54,9,17261
hrv,54,10,39953
hrv,54,13,15978
hrv,54,15,7385
hrv,54,17,7045
hrv,54,18,2367
hrv,54,20,34690
hrv,54,24,34593
hrv,54,25,46471
hrv,54,26,53551
hrv,55,1,81322
hrv,55,2,149838
hrv,55,4,16782
hrv,55,5,992
hrv,55,6,12
hrv,55,7,43
hrv,55,8,15175
hrv,55,9,10090
hrv,55,10,23972
hrv,55,13,9567
hrv,55,15,4271
hrv,55,17,4202
hrv,55,18,1412
hrv,55,20,20750
hrv,55,24,20613
hrv,55,25,27717
hrv,55,26,31795
hti,101,2,266568
hti,101,3,15428
hti,101,7,134792
hti,101,10,803
hti,101,11,76264
hti,101,12,8938
hti,101,14,28
hti,101,16,26820
hti,101,17,109728
hti,101,18,6510
hti,101,21,2635
hti,101,22,8464
hti,101,23,55183
hti,101,24,151889
hti,101,26,169770
hun,54,1,1043168
hun,54,2,1235788
hun,54,3,663
hun,54,4,335179
hun,54,5,49305
hun,54,6,7838
hun,54,7,4072
hun,54,8,23298
hun,54,9,405603
hun,54,10,41446
hun,54,13,64417
hun,54,15,95937
hun,54,17,34874
hun,54,20,87983
hun,54,24,103239
hun,54,25,768393
hun,54,26,445931
idn,158,2,16684
idn,158,3,5821
idn,158,8,825
idn,158,10,8
idn,158,11,20633
idn,158,12,5530
idn,158,16,13295
idn,158,17,6525
idn,158,18,1725
idn,158,21,439
idn,158,22,8884
idn,158,23,7115
idn,158,24,148166
idn,158,26,21460
idn,159,2,373
idn,159,3,7309
idn,159,8,184
idn,159,11,329
idn,159,12,416
idn,159,14,4856
idn,159,16,947
idn,159,17,470
idn,159,18,123
idn,159,21,31
idn,159,22,633
idn,159,23,236
idn,159,24,10580
idn,159,26,1595
idn,163,2,644925
idn,163,3,2263038
idn,163,8,130444
idn,163,10,22443
idn,163,11,282387
idn,163,12,73305
idn,163,14,1703159
idn,163,16,228912
idn,163,17,105809
idn,163,18,29702
idn,163,21,7565
idn,163,22,152961
idn,163,23,665451
idn,163,24,2524771
idn,163,26,409887
idn,164,2,407313
idn,164,3,822001
idn,164,8,56474
idn,164,10,2350
idn,164,11,91003
idn,164,12,28286
idn,164,14,14921
idn,164,16,85214
idn,164,17,39428
idn,164,18,11056
idn,164,21,2815
idn,164,22,56939
idn,164,23,52680
idn,164,24,936829
idn,164,26,162122
idn,165,2,43547
idn,165,3,1296206
idn,165,8,14002
idn,165,10,2
idn,165,11,51544
idn,165,12,61110
idn,165,14,448814
idn,165,16,151219
idn,165,17,73985
idn,165,18,19621
idn,165,21,4997
idn,165,22,101047
idn,165,23,38065
idn,165,24,1687454
idn,165,26,261323
idn,167,2,4553
idn,167,3,10420
idn,167,8,3607
idn,167,10,105
idn,167,11,4368
idn,167,12,29073
idn,167,14,24396
idn,167,16,65848
idn,167,17,32721
idn,167,18,8544
idn,167,21,2176
idn,167,22,44003
idn,167,23,5094
idn,167,24,736099
idn,167,26,94389
idn,175,2,1815283
idn,175,3,1256759
idn,175,8,515990
idn,175,10,36519
idn,175,11,761295
idn,175,12,8228
idn,175,14,17120
idn,175,16,108035
idn,175,17,35521
idn,175,18,14060
idn,175,21,3569
idn,175,22,72411
idn,175,23,262649
idn,175,24,996996
idn,175,26,238756
idn,178,2,56
idn,178,3,25
idn,178,8,51
idn,178,10,1
idn,178,11,34
idn,178,12,345
idn,178,14,291
idn,178,16,778
idn,178,17,387
idn,178,18,101
idn,178,21,26
idn,178,22,520
idn,178,23,57
idn,178,24,8700
idn,178,26,1357
idn,181,2,6
idn,181,3,41
idn,181,8,3
idn,181,10,1
idn,181,11,6
idn,181,12,143
idn,181,14,121
idn,181,16,323
idn,181,17,161
idn,181,18,42
idn,181,21,11
idn,181,22,216
idn,181,23,24
idn,181,24,3611
idn,181,26,462
ind,89,1,456895
ind,89,2,529160
ind,89,3,21487
ind,89,4,22453
ind,89,6,10176
ind,89,7,17900
ind,89,8,1565
ind,89,9,4751
ind,89,10,32769
ind,89,11,3
ind,89,12,33654
ind,89,15,61368
ind,89,16,8079
ind,89,17,221710
ind,89,18,25564
ind,89,20,1403
ind,89,21,5208
ind,89,24,153029
ind,89,25,109866
ind,89,26,126876
ind,107,1,156527
ind,107,2,337126
ind,107,3,35859
ind,107,4,365
ind,107,6,4079443
ind,107,7,411954
ind,107,8,15861
ind,107,9,13202
ind,107,10,45611
ind,107,11,87
ind,107,12,8789
ind,107,15,467596
ind,107,16,1513830
ind,107,17,2441715
ind,107,18,26806
ind,107,20,2627
ind,107,21,3112722
ind,107,24,316952
ind,107,25,627015
ind,107,26,1239087
ind,110,1,2078522
ind,110,2,1982685
ind,110,3,9583808
ind,110,4,170815
ind,110,6,3090918
ind,110,7,961787
ind,110,8,3069903
ind,110,9,21917
ind,110,10,716629
ind,110,11,9828
ind,110,12,281499
ind,110,15,2021446
ind,110,16,313444
ind,110,17,6476461
ind,110,18,59541
ind,110,20,1862
ind,110,21,63406
ind,110,23,5314
ind,110,24,1217411
ind,110,25,1428574
ind,110,26,4345017
ind,113,1,56615
ind,113,2,516557
ind,113,3,51386
ind,113,4,235
ind,113,6,28899
ind,113,7,37507
ind,113,8,152376
ind,113,9,25
ind,113,10,2471
ind,113,11,8
ind,113,12,68
ind,113,15,3860
ind,113,16,31358
ind,113,17,233342
ind,113,18,1413
ind,113,20,176
ind,113,21,292291
ind,113,24,31416
ind,113,25,49190
ind,113,26,118564
ind,116,1,4741
ind,116,2,3685
ind,116,3,26267
ind,116,4,47
ind,116,6,1502
ind,116,7,6
ind,116,8,313
ind,116,9,1253
ind,116,10,1730
ind,116,11,117
ind,116,12,313
ind,116,15,534
ind,116,16,1708
ind,116,17,13518
ind,116,18,882
ind,116,20,77
ind,116,21,1210
ind,116,23,24
ind,116,24,5713
ind,116,25,3666
ind,116,26,14009
ind,117,1,48506
ind,117,2,70050
ind,117,3,58741
ind,117,4,1407
ind,117,6,285623
ind,117,7,554714
ind,117,8,310498
ind,117,9,3707
ind,117,10,551
ind,117,11,1103
ind,117,12,6338
ind,117,15,2888
ind,117,16,108756
ind,117,17,589733
ind,117,18,10335
ind,117,20,4485
ind,117,21,217571
ind,117,24,61364
ind,117,25,103312
ind,117,26,379231
ind,118,1,106814
ind,118,2,43611
ind,118,3,2293303
ind,118,4,5228
ind,118,6,19257
ind,118,7,1050
ind,118,8,328
ind,118,9,390
ind,118,10,124238
ind,118,12,5673
ind,118,15,43175
ind,118,16,23599
ind,118,17,281587
ind,118,18,3102
ind,118,20,6
ind,118,21,846
ind,118,23,3
ind,118,24,155243
ind,118,25,99455
ind,118,26,776999
ind,120,1,6762
ind,120,2,48668
ind,120,3,1286089
ind,120,4,57504
ind,120,6,35483
ind,120,7,2709
ind,120,8,476
ind,120,9,2061
ind,120,10,14219
ind,120,12,156
ind,120,15,23364
ind,120,16,10661
ind,120,17,245509
ind,120,18,2896
ind,120,20,9
ind,120,21,302
ind,120,24,105477
ind,120,25,74697
ind,120,26,425801
ind,122,1,61700
ind,122,2,83499
ind,122,3,3070850
ind,122,4,25370
ind,122,6,106351
ind,122,7,9959
ind,122,8,10348
ind,122,9,6108
ind,122,10,4485
ind,122,11,68
ind,122,12,3
ind,122,15,38481
ind,122,16,45484
ind,122,17,756824
ind,122,18,5381
ind,122,20,38
ind,122,21,8371
ind,122,24,193244
ind,122,25,185278
ind,122,26,733889
ind,123,1,149553
ind,123,2,474708
ind,123,3,1322661
ind,123,4,1291
ind,123,6,989631
ind,123,7,2349311
ind,123,8,1040555
ind,123,9,137213
ind,123,10,2766
ind,123,11,10632
ind,123,12,25287
ind,123,15,23485
ind,123,16,179556
ind,123,17,2625860
ind,123,18,40194
ind,123,20,14229
ind,123,21,427135
ind,123,24,375630
ind,123,25,443513
ind,123,26,1433310
ind,128,1,76
ind,128,2,33490
ind,128,3,261311
ind,128,6,154243
ind,128,7,5846
ind,128,8,172
ind,128,9,2492
ind,128,11,2217
ind,128,15,1
ind,128,16,80359
ind,128,17,231252
ind,128,18,3486
ind,128,20,186
ind,128,21,3573
ind,128,24,59550
ind,128,25,52714
ind,128,26,247564
ind,129,1,7481
ind,129,2,51622
ind,129,3,595827
ind,129,6,123273
ind,129,7,336286
ind,129,8,110609
ind,129,9,66472
ind,129,10,11
ind,129,11,52918
ind,129,12,57502
ind,129,15,1479
ind,129,16,129258
ind,129,17,247555
ind,129,18,6774
ind,129,20,3329
ind,129,21,77788
ind,129,22,564
ind,129,23,28429
ind,129,24,848825
ind,129,25,96264
ind,129,26,441222
ind,137,1,189
ind,137,2,19766
ind,137,3,41138
ind,137,6,855
ind,137,7,400
ind,137,8,50
ind,137,9,1066
ind,137,10,58
ind,137,11,187
ind,137,12,22
ind,137,15,195
ind,137,16,1429
ind,137,17,11399
ind,137,18,11
ind,137,21,1697
ind,137,23,20
ind,137,24,2889
ind,137,25,3385
ind,137,26,6948
ind,140,1,150652
ind,140,2,352201
ind,140,3,307791
ind,140,6,1275073
ind,140,7,3508877
ind,140,8,159103
ind,140,9,825038
ind,140,11,8699
ind,140,12,42528
ind,140,15,7557
ind,140,16,1300626
ind,140,17,2426810
ind,140,18,40966
ind,140,20,11682
ind,140,21,761934
ind,140,22,348
ind,140,23,60
ind,140,24,885937
ind,140,25,492898
ind,140,26,1358261
ind,145,1,8
ind,145,2,6655
ind,145,3,159339
ind,145,6,234597
ind,145,7,49664
ind,145,8,29
ind,145,9,7659
ind,145,11,28097
ind,145,12,70
ind,145,15,2173
ind,145,16,353827
ind,145,17,322927
ind,145,18,4542
ind,145,20,922
ind,145,21,855
ind,145,22,148
ind,145,23,2470
ind,145,24,192863
ind,145,25,87857
ind,145,26,206065
ind,147,1,353
ind,147,2,12034
ind,147,3,10263
ind,147,6,139706
ind,147,7,89216
ind,147,8,84
ind,147,9,95922
ind,147,11,4075
ind,147,15,2256
ind,147,16,811079
ind,147,17,360109
ind,147,18,6853
ind,147,20,551
ind,147,21,36994
ind,147,22,10
ind,147,23,28
ind,147,24,128634
ind,147,25,93940
ind,147,26,232554
ind,153,1,138
ind,153,2,50092
ind,153,3,134277
ind,153,6,648854
ind,153,7,191203
ind,153,8,100
ind,153,9,39274
ind,153,11,37770
ind,153,12,2234
ind,153,15,3565
ind,153,16,211552
ind,153,17,434052
ind,153,18,3904
ind,153,20,2100
ind,153,21,93346
ind,153,22,4687
ind,153,23,213976
ind,153,24,478044
ind,153,25,133787
ind,153,26,407774
ind,155,1,9
ind,155,2,60898
ind,155,3,205447
ind,155,6,47355
ind,155,7,57769
ind,155,8,27
ind,155,9,2970
ind,155,11,88831
ind,155,12,2685
ind,155,15,687
ind,155,16,52683
ind,155,17,374486
ind,155,18,1742
ind,155,20,1010
ind,155,21,1275
ind,155,22,8845
ind,155,23,33472
ind,155,24,1036443
ind,155,25,96574
ind,155,26,266536
ind,235,1,374360
ind,235,2,304206
ind,235,3,422888
ind,235,4,989
ind,235,6,48689
ind,235,7,266801
ind,235,8,1246492
ind,235,9,349
ind,235,10,6910
ind,235,11,9
ind,235,12,242
ind,235,15,52230
ind,235,16,73954
ind,235,17,605583
ind,235,18,3347
ind,235,20,557
ind,235,21,363172
ind,235,24,73418
ind,235,25,123511
ind,235,26,381432
irl,24,1,87168
irl,24,4,186039
irl,24,5,200
irl,24,10,15520
irl,24,13,32327
irl,24,15,3189
irl,24,17,3371
irl,24,24,1804
irl,24,25,211066
irl,24,26,38060
irn,52,1,340126
irn,52,2,3793
irn,52,4,106663
irn,52,6,1191
irn,52,8,4203
irn,52,9,8625
irn,52,10,2548
irn,52,12,3687
irn,52,13,851
irn,52,16,116
irn,52,17,28536
irn,52,19,57
irn,52,20,28322
irn,52,25,74237
irn,72,1,939615
irn,72,2,10347
irn,72,4,207041
irn,72,6,2923
irn,72,8,11583
irn,72,9,21169
irn,72,10,7522
irn,72,12,9057
irn,72,13,333
irn,72,16,285
irn,72,17,151936
irn,72,19,149
irn,72,20,69559
irn,72,24,34
irn,72,25,182472
irn,72,26,40
irn,82,1,529471
irn,82,2,4760
irn,82,4,135543
irn,82,6,2607
irn,82,8,5292
irn,82,9,18884
irn,82,10,3457
irn,82,12,8071
irn,82,13,838
irn,82,16,254
irn,82,17,32018
irn,82,19,61
irn,82,20,62005
irn,82,25,162647
irn,84,1,1230767
irn,84,2,11247
irn,84,4,372702
irn,84,6,3074
irn,84,8,12458
irn,84,9,22237
irn,84,10,2633
irn,84,12,9518
irn,84,13,732
irn,84,16,300
irn,84,17,245610
irn,84,19,165
irn,84,20,73121
irn,84,25,191806
irn,88,1,289532
irn,88,2,4494
irn,88,4,65099
irn,88,6,1108
irn,88,8,5000
irn,88,9,8022
irn,88,10,704
irn,88,12,3429
irn,88,13,443
irn,88,16,108
irn,88,17,20830
irn,88,19,65
irn,88,20,26340
irn,88,25,69098
irn,90,1,10634
irn,90,2,624
irn,90,4,3176
irn,90,6,102
irn,90,8,691
irn,90,9,735
irn,90,10,125
irn,90,12,314
irn,90,13,41
irn,90,16,10
irn,90,17,2430
irn,90,19,10
irn,90,20,2414
irn,90,25,6333
irn,97,1,1486
irn,97,2,35
irn,97,4,85
irn,97,6,9
irn,97,8,39
irn,97,9,62
irn,97,10,45
irn,97,12,26
irn,97,16,1
irn,97,17,88
irn,97,20,202
irn,97,25,531
irn,102,1,39
irn,102,2,106
irn,102,6,21
irn,102,8,117
irn,102,9,154
irn,102,12,66
irn,102,16,2
irn,102,17,29
irn,102,20,506
irn,102,25,1328
irn,104,1,24
irn,104,2,39
irn,104,6,6
irn,104,8,43
irn,104,9,45
irn,104,12,19
irn,104,16,1
irn,104,17,81
irn,104,19,1
irn,104,20,147
irn,104,25,387
irq,84,1,42
irq,84,2,16039
irq,84,4,11
irq,84,10,2
irq,84,17,17973
irq,84,19,2143
isr,75,1,19010
isr,75,4,3461
isr,75,7,214
isr,75,21,373
isr,75,25,27711
isr,95,1,8497
isr,95,4,1543
isr,95,7,96
isr,95,21,196
isr,95,25,12356
isr,98,1,7
isr,98,4,1
isr,98,25,10
ita,50,1,610562
ita,50,2,195325
ita,50,3,75
ita,50,4,94969
ita,50,5,784
ita,50,7,9193
ita,50,8,71157
ita,50,9,36335
ita,50,10,11803
ita,50,13,66545
ita,50,15,4217
ita,50,17,18184
ita,50,18,14387
ita,50,20,179252
ita,50,24,212437
ita,50,25,378249
ita,50,26,199168
ita,54,1,124
ita,54,2,1808
ita,54,4,242
ita,54,5,9
ita,54,7,33
ita,54,8,545
ita,54,9,14
ita,54,10,35
ita,54,13,69
ita,54,15,8
ita,54,17,65
ita,54,18,148
ita,54,20,659
ita,54,24,441
ita,54,25,1494
ita,54,26,1344
ita,55,1,834
ita,55,2,9758
ita,55,4,1243
ita,55,5,10
ita,55,7,187
ita,55,8,4187
ita,55,9,113
ita,55,10,60
ita,55,13,477
ita,55,15,70
ita,55,17,370
ita,55,18,253
ita,55,20,2416
ita,55,24,1058
ita,55,25,7669
ita,55,26,2016
ita,57,1,273891
ita,57,2,198395
ita,57,3,1759
ita,57,4,82367
ita,57,5,3105
ita,57,7,12685
ita,57,8,82791
ita,57,9,17079
ita,57,10,5016
ita,57,13,43092
ita,57,15,5954
ita,57,17,25091
ita,57,18,12007
ita,57,20,105900
ita,57,24,74444
ita,57,25,470716
ita,57,26,202830
ita,59,1,504231
ita,59,2,74508
ita,59,3,5
ita,59,4,49453
ita,59,5,676
ita,59,7,8465
ita,59,8,390
ita,59,9,45567
ita,59,10,21891
ita,59,13,13814
ita,59,15,9137
ita,59,17,16744
ita,59,18,11248
ita,59,20,141749
ita,59,24,382709
ita,59,25,359485
ita,59,26,138939
ita,61,1,142
ita,61,2,203
ita,61,3,9
ita,61,4,52
