Emissions coefficients by region,,,,,,,,,,,,,
INPUT_TABLE,,,,Indicates reference to another worksheet,,,,Generic input parameters,,,,,
Variable ID,,,,Do not adjust parameters of this color in this worksheet,,,,Affected tables have this color,,,,,
1,,,,,,,,adjust parameters here or below (and unhighlight),,,,,
,name=limestone,,,,,,,-20,cement subsector logit exponent,,,,
Canada,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Western Europe,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Japan,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Australia_NZ,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Former Soviet Union,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
China,process heat cement,biomass,biomass,0,0,0,1,1,1,1,1,1,
Middle East,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Africa,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Latin America,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Southeast Asia,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Eastern Europe,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
Korea,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
India,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
USA,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Canada,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Western Europe,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Japan,process heat cement,gas,gas,0,0,0,1,1,1,1,1,1,
Australia_NZ,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Former Soviet Union,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
China,process heat cement,gas,gas,0,0,0,1,1,1,1,1,1,
Middle East,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Africa,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Latin America,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Southeast Asia,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Eastern Europe,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
Korea,process heat cement,gas,gas,0,0,0,1,1,1,1,1,1,
India,process heat cement,gas,gas,1,1,1,1,1,1,1,1,1,
USA,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Canada,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Western Europe,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Japan,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Australia_NZ,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Former Soviet Union,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
China,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Middle East,process heat cement,coal,coal,0,0,0,1,1,1,1,1,1,
Africa,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Latin America,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Southeast Asia,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Eastern Europe,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
Korea,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
India,process heat cement,coal,coal,1,1,1,1,1,1,1,1,1,
USA,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Canada,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Western Europe,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Japan,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Australia_NZ,process heat cement,refined liquids,refined liquids,0,0,0,1,1,1,1,1,1,
Former Soviet Union,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
China,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Middle East,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Africa,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Latin America,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Southeast Asia,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Eastern Europe,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
Korea,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
India,process heat cement,refined liquids,refined liquids,1,1,1,1,1,1,1,1,1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Calibrate output in base years,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1005,,,,CalDataOutput,,,,,,,,,
,,,,calOutputValue,,,,,,,,,
region,supplysector,subsector,technology,1990,2005,,,,,,,,
USA,cement,cement (conv),cement (conv),0.08133,0.11460,,,,,,,,
Canada,cement,cement (conv),cement (conv),0.01285,0.01523,,,,,,,,
Western Europe,cement,cement (conv),cement (conv),0.27664,0.31072,,,,,,,,
Japan,cement,cement (conv),cement (conv),0.10620,0.08478,,,,,,,,
Australia_NZ,cement,cement (conv),cement (conv),0.00946,0.01101,,,,,,,,
Former Soviet Union,cement,cement (conv),cement (conv),0.16769,0.08982,,,,,,,,
China,cement,cement (conv),cement (conv),0.27611,1.20726,,,,,,,,
Middle East,cement,cement (conv),cement (conv),0.05533,0.10146,,,,,,,,
Africa,cement,cement (conv),cement (conv),0.05700,0.10167,,,,,,,,
Latin America,cement,cement (conv),cement (conv),0.09886,0.14419,,,,,,,,
Southeast Asia,cement,cement (conv),cement (conv),0.08288,0.15885,,,,,,,,
Eastern Europe,cement,cement (conv),cement (conv),0.04818,0.04744,,,,,,,,
Korea,cement,cement (conv),cement (conv),0.03520,0.05691,,,,,,,,
India,cement,cement (conv),cement (conv),0.05471,0.14516,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Set cement mfg coefficients,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1006,,,,,,,,,,,,,
,,,,,coefficient,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095
USA,cement,cement (conv),cement (conv),limestone,1,1.496,1.496,1.496,1.496,1.496,1.496,1.496,1.496
Canada,cement,cement (conv),cement (conv),limestone,1,1.496,1.496,1.496,1.496,1.496,1.496,1.496,1.496
Western Europe,cement,cement (conv),cement (conv),limestone,1,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561
Japan,cement,cement (conv),cement (conv),limestone,1,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
Australia_NZ,cement,cement (conv),cement (conv),limestone,1,1.428,1.428,1.428,1.428,1.428,1.428,1.428,1.428
Former Soviet Union,cement,cement (conv),cement (conv),limestone,1,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
China,cement,cement (conv),cement (conv),limestone,1,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411
Middle East,cement,cement (conv),cement (conv),limestone,1,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399
Africa,cement,cement (conv),cement (conv),limestone,1,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439
Latin America,cement,cement (conv),cement (conv),limestone,1,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188
Southeast Asia,cement,cement (conv),cement (conv),limestone,1,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489
Eastern Europe,cement,cement (conv),cement (conv),limestone,1,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231
Korea,cement,cement (conv),cement (conv),limestone,1,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632
India,cement,cement (conv),cement (conv),limestone,1,1.513,1.513,1.513,1.513,1.513,1.513,1.513,1.513
USA,cement,cement (conv),cement (conv),process heat cement,1,3.963772898,3.951493363,3.805877646,3.665627986,3.530546639,3.400443149,3.275134077,3.154442745
Canada,cement,cement (conv),cement (conv),process heat cement,1,3.972993884,3.288803425,3.167608367,3.050879444,2.938452077,2.830167748,2.725873784,2.625423138
Western Europe,cement,cement (conv),cement (conv),process heat cement,1,2.872926107,2.532634828,2.497429133,2.462712825,2.428479102,2.394721256,2.361432672,2.328606826
Japan,cement,cement (conv),cement (conv),process heat cement,1,2.56548342,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109
Australia_NZ,cement,cement (conv),cement (conv),process heat cement,1,3.170119117,3.161081605,3.044593199,2.932397484,2.824336272,2.720257203,2.620013532,2.523463921
Former Soviet Union,cement,cement (conv),cement (conv),process heat cement,1,4.236850736,4.195047764,4.040456871,3.891562777,3.748155551,3.610032997,3.47700037,3.348870102
China,cement,cement (conv),cement (conv),process heat cement,1,3.866838433,3.000167472,2.889608882,2.783124464,2.680564084,2.581783136,2.486642345,2.39500757
Middle East,cement,cement (conv),cement (conv),process heat cement,1,3.722303371,3.698541505,3.562247268,3.430975584,3.304541367,3.182766353,3.065478846,2.952513479
Africa,cement,cement (conv),cement (conv),process heat cement,1,3.685138903,3.668502638,3.533315358,3.403109838,3.277702496,3.156916516,3.040581597,2.928533714
Latin America,cement,cement (conv),cement (conv),process heat cement,1,3.097291702,2.532922258,2.497570581,2.462712302,2.428340536,2.394448493,2.361029476,2.328076885
Southeast Asia,cement,cement (conv),cement (conv),process heat cement,1,3.979577191,3.973152702,3.826738822,3.68572041,3.549898641,3.419082014,3.293086085,3.171733207
Eastern Europe,cement,cement (conv),cement (conv),process heat cement,1,3.739568216,3.714937195,3.578038764,3.446185151,3.319190449,3.196875605,3.079068161,2.965602016
Korea,cement,cement (conv),cement (conv),process heat cement,1,4.109571183,3.316321845,3.194112711,3.076407082,2.963039001,2.853848624,2.748682001,2.647390853
India,cement,cement (conv),cement (conv),process heat cement,1,4.255769856,2.679327392,2.580592017,2.48549512,2.393902621,2.305685379,2.220719014,2.138883727
USA,cement,cement (conv),cement (conv),elect_td_ind,1,0.5292,0.5148,0.495829205,0.477557499,0.45995912,0.443009256,0.426684007,0.410960358
Canada,cement,cement (conv),cement (conv),elect_td_ind,1,0.5652,0.5076,0.488894531,0.470878373,0.453526125,0.436813322,0.420716399,0.40521266
Western Europe,cement,cement (conv),cement (conv),elect_td_ind,1,0.3888,0.3624,0.349045268,0.336182668,0.323794066,0.311861993,0.300369627,0.289300764
Japan,cement,cement (conv),cement (conv),elect_td_ind,1,0.342,0.3636,0.350201047,0.337295856,0.324866232,0.312894649,0.301364229,0.290258714
Australia_NZ,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Former Soviet Union,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
China,cement,cement (conv),cement (conv),elect_td_ind,1,0.432,0.4212,0.40567844,0.390728863,0.376330189,0.362462118,0.349105097,0.336240293
Middle East,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Africa,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Latin America,cement,cement (conv),cement (conv),elect_td_ind,1,0.405,0.4104,0.395276429,0.380710174,0.366680697,0.353168218,0.340153684,0.327618747
Southeast Asia,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Eastern Europe,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Korea,cement,cement (conv),cement (conv),elect_td_ind,1,0.396,0.3744,0.360603058,0.347314545,0.334515724,0.322188549,0.310315642,0.29888026
India,cement,cement (conv),cement (conv),elect_td_ind,1,0.432,0.324,0.324,0.324,0.324,0.324,0.324,0.324
USA,cement,cement_CCS,cement_CCS,limestone,1,1.496,1.496,1.496,1.496,1.496,1.496,1.496,1.496
Canada,cement,cement_CCS,cement_CCS,limestone,1,1.496,1.496,1.496,1.496,1.496,1.496,1.496,1.496
Western Europe,cement,cement_CCS,cement_CCS,limestone,1,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561,1.371420561
Japan,cement,cement_CCS,cement_CCS,limestone,1,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
Australia_NZ,cement,cement_CCS,cement_CCS,limestone,1,1.428,1.428,1.428,1.428,1.428,1.428,1.428,1.428
Former Soviet Union,cement,cement_CCS,cement_CCS,limestone,1,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
China,cement,cement_CCS,cement_CCS,limestone,1,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411
Middle East,cement,cement_CCS,cement_CCS,limestone,1,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399,1.547412399
Africa,cement,cement_CCS,cement_CCS,limestone,1,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439,1.483602439
Latin America,cement,cement_CCS,cement_CCS,limestone,1,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188,1.436229188
Southeast Asia,cement,cement_CCS,cement_CCS,limestone,1,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489,1.544363489
Eastern Europe,cement,cement_CCS,cement_CCS,limestone,1,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231,1.454644231
Korea,cement,cement_CCS,cement_CCS,limestone,1,1.632,1.632,1.632,1.632,1.632,1.632,1.632,1.632
India,cement,cement_CCS,cement_CCS,limestone,1,1.513,1.513,1.513,1.513,1.513,1.513,1.513,1.513
USA,cement,cement_CCS,cement_CCS,process heat cement,1,3.963772898,3.951493363,3.805877646,3.665627986,3.530546639,3.400443149,3.275134077,3.154442745
Canada,cement,cement_CCS,cement_CCS,process heat cement,1,3.972993884,3.288803425,3.167608367,3.050879444,2.938452077,2.830167748,2.725873784,2.625423138
Western Europe,cement,cement_CCS,cement_CCS,process heat cement,1,2.872926107,2.532634828,2.497429133,2.462712825,2.428479102,2.394721256,2.361432672,2.328606826
Japan,cement,cement_CCS,cement_CCS,process heat cement,1,2.56548342,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109,2.462777109
Australia_NZ,cement,cement_CCS,cement_CCS,process heat cement,1,3.170119117,3.161081605,3.044593199,2.932397484,2.824336272,2.720257203,2.620013532,2.523463921
Former Soviet Union,cement,cement_CCS,cement_CCS,process heat cement,1,4.236850736,4.195047764,4.040456871,3.891562777,3.748155551,3.610032997,3.47700037,3.348870102
China,cement,cement_CCS,cement_CCS,process heat cement,1,3.866838433,3.000167472,2.889608882,2.783124464,2.680564084,2.581783136,2.486642345,2.39500757
Middle East,cement,cement_CCS,cement_CCS,process heat cement,1,3.722303371,3.698541505,3.562247268,3.430975584,3.304541367,3.182766353,3.065478846,2.952513479
Africa,cement,cement_CCS,cement_CCS,process heat cement,1,3.685138903,3.668502638,3.533315358,3.403109838,3.277702496,3.156916516,3.040581597,2.928533714
Latin America,cement,cement_CCS,cement_CCS,process heat cement,1,3.097291702,2.532922258,2.497570581,2.462712302,2.428340536,2.394448493,2.361029476,2.328076885
Southeast Asia,cement,cement_CCS,cement_CCS,process heat cement,1,3.979577191,3.973152702,3.826738822,3.68572041,3.549898641,3.419082014,3.293086085,3.171733207
Eastern Europe,cement,cement_CCS,cement_CCS,process heat cement,1,3.739568216,3.714937195,3.578038764,3.446185151,3.319190449,3.196875605,3.079068161,2.965602016
Korea,cement,cement_CCS,cement_CCS,process heat cement,1,4.109571183,3.316321845,3.194112711,3.076407082,2.963039001,2.853848624,2.748682001,2.647390853
India,cement,cement_CCS,cement_CCS,process heat cement,1,4.255769856,2.679327392,2.580592017,2.48549512,2.393902621,2.305685379,2.220719014,2.138883727
USA,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.5292,0.5148,0.495829205,0.477557499,0.45995912,0.443009256,0.426684007,0.410960358
Canada,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.5652,0.5076,0.488894531,0.470878373,0.453526125,0.436813322,0.420716399,0.40521266
Western Europe,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.3888,0.3624,0.349045268,0.336182668,0.323794066,0.311861993,0.300369627,0.289300764
Japan,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.342,0.3636,0.350201047,0.337295856,0.324866232,0.312894649,0.301364229,0.290258714
Australia_NZ,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Former Soviet Union,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
China,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.432,0.4212,0.40567844,0.390728863,0.376330189,0.362462118,0.349105097,0.336240293
Middle East,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Africa,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Latin America,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.405,0.4104,0.395276429,0.380710174,0.366680697,0.353168218,0.340153684,0.327618747
Southeast Asia,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Eastern Europe,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.391809092,0.377370611,0.3634642,0.350070251,0.33716988,0.324744898
Korea,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.396,0.3744,0.360603058,0.347314545,0.334515724,0.322188549,0.310315642,0.29888026
India,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.432,0.324,0.324,0.324,0.324,0.324,0.324,0.324
,,,,,,,,,,,,,
,,,,,,,,,,,,,
CCS technology specifications,,,,,,,,,,,,,
Carbon storage market,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1010,,,,standard-capture-component,,,,,,,,,
,,,,storage-market,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Canada,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Western Europe,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Japan,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Australia_NZ,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Former Soviet Union,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
China,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Middle East,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Africa,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Latin America,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Southeast Asia,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Eastern Europe,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
Korea,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
India,cement,cement_CCS,cement_CCS,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,carbon-storage,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Fraction lost,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1011,,,,standard-capture-component,,,,,,,,,
,,,,remove-fraction,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Canada,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Western Europe,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Japan,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Australia_NZ,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Former Soviet Union,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
China,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Middle East,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Africa,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Latin America,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Southeast Asia,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Eastern Europe,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Korea,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
India,cement,cement_CCS,cement_CCS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Storage cost,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1012,,,,standard-capture-component,,,,,,,,,
,,,,storage-cost,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Canada,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Western Europe,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Japan,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Australia_NZ,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Former Soviet Union,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
China,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Middle East,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Africa,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Latin America,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Southeast Asia,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Eastern Europe,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
Korea,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
India,cement,cement_CCS,cement_CCS,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Addt'l CCS non-energy cost (penalty),,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1013,,,,standard-capture-component,,,,,,,,,
,,,,non-energy-penalty,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Canada,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Western Europe,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Japan,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Australia_NZ,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Former Soviet Union,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
China,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Middle East,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Africa,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Latin America,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Southeast Asia,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Eastern Europe,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
Korea,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
India,cement,cement_CCS,cement_CCS,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Add CO2 tag to process heating technologies in all periods,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1020,,,,,,,,,,,,,
,,,,CO2,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
