process heat cement,gas,gas,1990,SO2_2,0.000284819,0.000640515,0.002968304,0.000532492,0.001261297
process heat cement,coal,coal,1990,SO2_2,0.100103423,0.227813161,1.071581128,0.221179326,0.451213097
process heat cement,refined liquids,refined liquids,1990,SO2_2,0.065536698,0.147382421,0.683006243,0.12252635,0.290224122
urban processes,landfills,landfills,1990,SO2_2,0.00956811,0.000181761,0.003086358,0.0104293,0.002562214
industrial processes,other industrial processes,other industrial processes,1990,SO2_2,182.3968297,1139.698898,534.8706465,61.41605659,194.47517
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100153,,,,,,,,,
,,,,,uncontrolled-emiss-coef,,,,
supplysector,subsector,technology,period,generic-ghg,Australia_NZ,Middle East,Africa,Latin America,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_3,0.130248631,0.127108224,0.229056498,0.031629266,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_3,0.01,0.01,0.01,0.01,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_3,0.01,0.01,0.01,0.01,
electricity,coal,Coal (existing),1990,SO2_3,0.347294063,1.192474358,0.907922418,1.880318831,
electricity,coal,Coal (conv pul),1990,SO2_3,0.347294063,1.192474358,0.907922418,1.880318831,
electricity,coal,Coal (IGCC),1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,gas,Gas (existing),1990,SO2_3,0.000958492,0.004036411,0.00328518,0.006206006,
electricity,gas,Gas (peak load conv),1990,SO2_3,0.000958492,0.004036411,0.00328518,0.006206006,
electricity,gas,Gas (CC),1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,gas,Gas (CC)_CCS,1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,oil,Oil (existing),1990,SO2_3,0.235039925,0.98980234,0.805586698,1.521827142,
electricity,oil,Oil (peak load conv),1990,SO2_3,0.235039925,0.98980234,0.805586698,1.521827142,
electricity,oil,Oil (IGCC),1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,biomass,Biomass (existing),1990,SO2_3,0,0,0.01343295,0.022619409,
electricity,biomass,Biomass (conv),1990,SO2_3,0.001035532,0.001035532,0.001035532,0.001035532,
electricity,biomass,Biomass (IGCC),1990,SO2_3,0.001,0.001,0.001,0.001,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_3,0.001,0.001,0.001,0.001,
H2 Central Production,coal chemical,coal chemical,1990,SO2_3,0.01,0.01,0.01,0.01,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_3,0.01,0.01,0.01,0.01,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_3,0.01,0.01,0.01,0.01,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_3,0.01,0.01,0.01,0.01,
industrial energy use,biomass,biomass,1990,SO2_3,0.004436202,0.027685348,0.011053781,0.007430973,
industrial energy use,gas,gas,1990,SO2_3,0.004352823,0.007559175,0.001859241,0.001419268,
industrial energy use,coal,coal,1990,SO2_3,1.529860026,2.805347577,0.666560951,0.533807149,
industrial energy use,refined liquids,refined liquids,1990,SO2_3,1.001583886,1.739364877,0.427810946,0.326573351,
industrial energy use,biomass,biomass cogen,1990,SO2_3,0.004436202,0.027685348,0.011053781,0.007430973,
industrial energy use,gas,gas cogen,1990,SO2_3,0.004352823,0.007559175,0.001859241,0.001419268,
industrial energy use,coal,coal cogen,1990,SO2_3,1.529860026,2.805347577,0.666560951,0.533807149,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_3,1.001583886,1.739364877,0.427810946,0.326573351,
process heat cement,biomass,biomass,1990,SO2_3,0.004436202,0.027685348,0.011053781,0.007430973,
process heat cement,gas,gas,1990,SO2_3,0.004352823,0.007559175,0.001859241,0.001419268,
process heat cement,coal,coal,1990,SO2_3,1.529860026,2.805347577,0.666560951,0.533807149,
process heat cement,refined liquids,refined liquids,1990,SO2_3,1.001583886,1.739364877,0.427810946,0.326573351,
urban processes,landfills,landfills,1990,SO2_3,2.59258E-07,0.006699099,0.003288096,0.006073414,
industrial processes,other industrial processes,other industrial processes,1990,SO2_3,1481.334786,309.9159077,465.5015551,2137.68883,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100154,,,,,,,,,
,,,,,uncontrolled-emiss-coef,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_4,0.010807649,,,,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_4,0.01,,,,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_4,0.01,,,,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_4,0.01,,,,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_4,0.01,,,,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_4,0.01,,,,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_4,0.01,,,,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_4,0.01,,,,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_4,0.01,,,,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_4,0.01,,,,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_4,0.01,,,,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_4,0.01,,,,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_4,0.01,,,,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_4,0.01,,,,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_4,0.01,,,,
electricity,coal,Coal (existing),1990,SO2_4,1.175991169,,,,
electricity,coal,Coal (conv pul),1990,SO2_4,1.175991169,,,,
electricity,coal,Coal (IGCC),1990,SO2_4,0.001,,,,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_4,0.001,,,,
electricity,gas,Gas (existing),1990,SO2_4,0.004171897,,,,
electricity,gas,Gas (peak load conv),1990,SO2_4,0.004171897,,,,
electricity,gas,Gas (CC),1990,SO2_4,0.001,,,,
electricity,gas,Gas (CC)_CCS,1990,SO2_4,0.001,,,,
electricity,oil,Oil (existing),1990,SO2_4,1.023026157,,,,
electricity,oil,Oil (peak load conv),1990,SO2_4,1.023026157,,,,
electricity,oil,Oil (IGCC),1990,SO2_4,0.001,,,,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_4,0.001,,,,
electricity,biomass,Biomass (existing),1990,SO2_4,0,,,,
electricity,biomass,Biomass (conv),1990,SO2_4,0.001035532,,,,
electricity,biomass,Biomass (IGCC),1990,SO2_4,0.001,,,,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_4,0.001,,,,
H2 Central Production,coal chemical,coal chemical,1990,SO2_4,0.01,,,,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_4,0.01,,,,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_4,0.01,,,,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_4,0.01,,,,
industrial energy use,biomass,biomass,1990,SO2_4,0.000433317,,,,
industrial energy use,gas,gas,1990,SO2_4,0.000707575,,,,
industrial energy use,coal,coal,1990,SO2_4,0.256255172,,,,
industrial energy use,refined liquids,refined liquids,1990,SO2_4,0.162812856,,,,
industrial energy use,biomass,biomass cogen,1990,SO2_4,0.000433317,,,,
industrial energy use,gas,gas cogen,1990,SO2_4,0.000707575,,,,
industrial energy use,coal,coal cogen,1990,SO2_4,0.256255172,,,,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_4,0.162812856,,,,
process heat cement,biomass,biomass,1990,SO2_4,0.000433317,,,,
process heat cement,gas,gas,1990,SO2_4,0.000707575,,,,
process heat cement,coal,coal,1990,SO2_4,0.256255172,,,,
process heat cement,refined liquids,refined liquids,1990,SO2_4,0.162812856,,,,
urban processes,landfills,landfills,1990,SO2_4,0.003586528,,,,
industrial processes,other industrial processes,other industrial processes,1990,SO2_4,1624.283689,,,,
,,,,,,,,,
per-capita GDP at mid-point of control curve,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100301,,,,,,,,,
,,,,,gdp-mid-control,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Eastern Europe,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,coal,Coal (existing),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,coal,Coal (conv pul),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,coal,Coal (IGCC),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,gas,Gas (existing),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,gas,Gas (peak load conv),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,gas,Gas (CC),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,gas,Gas (CC)_CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,oil,Oil (existing),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,oil,Oil (peak load conv),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,oil,Oil (IGCC),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,biomass,Biomass (existing),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,biomass,Biomass (conv),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,biomass,Biomass (IGCC),1990,SO2_1,27.7,21.4,13.3,6.0,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
H2 Central Production,coal chemical,coal chemical,1990,SO2_1,27.7,21.4,13.3,6.0,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_1,27.7,21.4,13.3,6.0,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,biomass,biomass,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,gas,gas,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,coal,coal,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,refined liquids,refined liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,biomass,biomass cogen,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,gas,gas cogen,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,coal,coal cogen,1990,SO2_1,27.7,21.4,13.3,6.0,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_1,27.7,21.4,13.3,6.0,
process heat cement,biomass,biomass,1990,SO2_1,27.7,21.4,13.3,6.0,
process heat cement,gas,gas,1990,SO2_1,27.7,21.4,13.3,6.0,
process heat cement,coal,coal,1990,SO2_1,27.7,21.4,13.3,6.0,
process heat cement,refined liquids,refined liquids,1990,SO2_1,27.7,21.4,13.3,6.0,
urban processes,landfills,landfills,1990,SO2_1,34.6,26.7,16.6,7.5,
industrial processes,other industrial processes,other industrial processes,1990,SO2_1,34.6,26.7,16.6,7.5,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100302,,,,,,,,,
,,,,,gdp-mid-control,,,,
supplysector,subsector,technology,period,generic-ghg,Japan,China,Southeast Asia,Korea,India
regional crude oil,regional crude oil,regional crude oil,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,coal,Coal (existing),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,coal,Coal (conv pul),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,coal,Coal (IGCC),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,coal,Coal (IGCC)_CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,gas,Gas (existing),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,gas,Gas (peak load conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,gas,Gas (CC),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,gas,Gas (CC)_CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,oil,Oil (existing),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,oil,Oil (peak load conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,oil,Oil (IGCC),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,oil,Oil (IGCC)_CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,biomass,Biomass (existing),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,biomass,Biomass (conv),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,biomass,Biomass (IGCC),1990,SO2_2,24.5,8.0,8.0,9.8,8.0
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
H2 Central Production,coal chemical,coal chemical,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,biomass,biomass,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,gas,gas,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,coal,coal,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,refined liquids,refined liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,biomass,biomass cogen,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,gas,gas cogen,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,coal,coal cogen,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
process heat cement,biomass,biomass,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
process heat cement,gas,gas,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
process heat cement,coal,coal,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
process heat cement,refined liquids,refined liquids,1990,SO2_2,24.5,8.0,8.0,9.8,8.0
urban processes,landfills,landfills,1990,SO2_2,30.6,8.0,8.0,9.8,8.0
industrial processes,other industrial processes,other industrial processes,1990,SO2_2,30.6,8.0,8.0,9.8,8.0
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100303,,,,,,,,,
,,,,,gdp-mid-control,,,,
supplysector,subsector,technology,period,generic-ghg,Australia_NZ,Middle East,Africa,Latin America,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,coal,Coal (existing),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,coal,Coal (conv pul),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,coal,Coal (IGCC),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,gas,Gas (existing),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,gas,Gas (peak load conv),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,gas,Gas (CC),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,gas,Gas (CC)_CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,oil,Oil (existing),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,oil,Oil (peak load conv),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,oil,Oil (IGCC),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,biomass,Biomass (existing),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,biomass,Biomass (conv),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,biomass,Biomass (IGCC),1990,SO2_3,16.0,8.0,8.0,8.0,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
H2 Central Production,coal chemical,coal chemical,1990,SO2_3,16.0,8.0,8.0,8.0,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_3,16.0,8.0,8.0,8.0,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,biomass,biomass,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,gas,gas,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,coal,coal,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,refined liquids,refined liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,biomass,biomass cogen,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,gas,gas cogen,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,coal,coal cogen,1990,SO2_3,16.0,8.0,8.0,8.0,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_3,16.0,8.0,8.0,8.0,
process heat cement,biomass,biomass,1990,SO2_3,16.0,8.0,8.0,8.0,
process heat cement,gas,gas,1990,SO2_3,16.0,8.0,8.0,8.0,
process heat cement,coal,coal,1990,SO2_3,16.0,8.0,8.0,8.0,
process heat cement,refined liquids,refined liquids,1990,SO2_3,16.0,8.0,8.0,8.0,
urban processes,landfills,landfills,1990,SO2_3,20.0,8.0,8.0,8.0,
industrial processes,other industrial processes,other industrial processes,1990,SO2_3,20.0,8.0,8.0,8.0,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100304,,,,,,,,,
,,,,,gdp-mid-control,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_4,8.0,,,,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_4,8.0,,,,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_4,8.0,,,,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_4,8.0,,,,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_4,8.0,,,,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_4,8.0,,,,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_4,8.0,,,,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_4,8.0,,,,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_4,8.0,,,,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_4,8.0,,,,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_4,8.0,,,,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_4,8.0,,,,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_4,8.0,,,,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_4,8.0,,,,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_4,8.0,,,,
electricity,coal,Coal (existing),1990,SO2_4,8.0,,,,
electricity,coal,Coal (conv pul),1990,SO2_4,8.0,,,,
electricity,coal,Coal (IGCC),1990,SO2_4,8.0,,,,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_4,8.0,,,,
electricity,gas,Gas (existing),1990,SO2_4,8.0,,,,
electricity,gas,Gas (peak load conv),1990,SO2_4,8.0,,,,
electricity,gas,Gas (CC),1990,SO2_4,8.0,,,,
electricity,gas,Gas (CC)_CCS,1990,SO2_4,8.0,,,,
electricity,oil,Oil (existing),1990,SO2_4,8.0,,,,
electricity,oil,Oil (peak load conv),1990,SO2_4,8.0,,,,
electricity,oil,Oil (IGCC),1990,SO2_4,8.0,,,,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_4,8.0,,,,
electricity,biomass,Biomass (existing),1990,SO2_4,8.0,,,,
electricity,biomass,Biomass (conv),1990,SO2_4,8.0,,,,
electricity,biomass,Biomass (IGCC),1990,SO2_4,8.0,,,,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_4,8.0,,,,
H2 Central Production,coal chemical,coal chemical,1990,SO2_4,8.0,,,,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_4,8.0,,,,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_4,8.0,,,,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_4,8.0,,,,
industrial energy use,biomass,biomass,1990,SO2_4,8.0,,,,
industrial energy use,gas,gas,1990,SO2_4,8.0,,,,
industrial energy use,coal,coal,1990,SO2_4,8.0,,,,
industrial energy use,refined liquids,refined liquids,1990,SO2_4,8.0,,,,
industrial energy use,biomass,biomass cogen,1990,SO2_4,8.0,,,,
industrial energy use,gas,gas cogen,1990,SO2_4,8.0,,,,
industrial energy use,coal,coal cogen,1990,SO2_4,8.0,,,,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_4,8.0,,,,
process heat cement,biomass,biomass,1990,SO2_4,8.0,,,,
process heat cement,gas,gas,1990,SO2_4,8.0,,,,
process heat cement,coal,coal,1990,SO2_4,8.0,,,,
process heat cement,refined liquids,refined liquids,1990,SO2_4,8.0,,,,
urban processes,landfills,landfills,1990,SO2_4,8.0,,,,
