BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,VACP6    ,OFCP6    ,LABP6    ,WRHSNP6  ,FDSLSP6  ,PORDP6   ,HCOUTP6  ,INDUSP6  ,AGRICP6  ,WRHSRP6  ,WORSHP6  ,PUBLCP6  ,EDUCP6   ,FDSVCP6  ,HCINP6   ,NURSEP6  ,LODGEP6  ,RESP6    ,PARKP6   ,STRIPP6  ,MALLP6   ,RETLP6   ,SERVP6   ,OTACTP6  ,PBA6     ,VACBA16  ,VACBA26  ,RWSEAT6  ,PBSEAT6  ,EDSEAT6  ,FDSEAT6  ,HCBED6   ,NRSBED6  ,LODGRM6  ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6
04425,3,7,    12500,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  355.88,1,42
04426,2,3,    65000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  111.09,2,32
04427,2,3,    23750,04,02,999, 60,999, 40,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  151.31,1,26
04429,3,5,    22500,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   60,1,2,2,2,2,  418.84,1,38
04430,4,8,  1000000,09,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,    8.15,1,27
04433,1,2,    18750,04,04,999,999,999,999,999,999,999,999,999,999, 33,999, 67,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,   80,99999,99999,99999,99999,1,1,1,2,2, 5849.83,2,17
04436,4,8,   120000,07,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  175,99999,99999,1,1,1,2,2,   27.75,2,30
04439,2,3,   950000,09,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  600,99999,99999,1,1,1,2,2,    6.92,1,27
04440,4,9,     2500,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2, 6308.52,2,21
04441,4,9,     7500,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   40,1,2,2,2,2,  151.31,2,15
04442,4,9,   120000,07,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999, 1500,99999,99999,99999,99999,1,1,2,2,2,  110.66,2,21
04444,1,2,     9500,03,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6308.52,2,17
04445,3,7,    18750,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,06,93,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  701.93,1,15
04446,4,8,    85000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  106.15,1,32
04447,3,6,    32500,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,02
04448,1,1,   900000,09,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    8.15,2,19
04449,3,5,   200001,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,  125,1,1,2,2,2,   88.46,2,01
04450,2,3,    30000,05,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  136.27,1,16
04451,4,9,   120000,07,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.52,2,36
04452,1,2,    23750,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  250,99999,99999,99999,99999,99999,1,1,2,2,2,  474.50,1,18
04454,3,7,    13750,04,03,999, 20,999,999,999,999,999,999,999,999, 70,  5,999,999,999,999,999,999,999,999,999,  5,999,999,12,99,99,  700,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  207.27,1,25
04456,3,5,     1750,02,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,   24,99999,99999,99999,99999,1,2,2,2,2, 3003.97,1,43
04457,2,3,   130000,07,03,999, 50,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999, 50,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,1,39
04460,2,4,    65000,06,02,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  120.84,1,26
04461,1,2,   650000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,    8.15,2,07
04464,2,4,   450000,08,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  300,99999,99999,1,1,1,2,2,   13.84,2,22
04466,4,9,     2000,02,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,2,38
04469,4,8,    17500,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,1,  367.06,1,10
04470,3,5,    35000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,10000,99999,99999,99999,99999,99999,1,1,2,2,2,   28.87,1,40
04471,2,3,     3750,02,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,26,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2, 6241.10,2,16
04473,4,8,    27500,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  246.82,2,19
04475,3,7,   110000,07,06, 50,999,999,999,999,999,999,999,999,999,999,999, 50,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  175,99999,99999,99999,99999,1,2,2,2,2,  134.32,1,21
04476,4,9,     2000,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6640.55,2,41
04477,1,1,   700000,09,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  300,99999,99999,1,1,1,1,2,   13.84,1,25
04478,1,2,   225000,08,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,2,   88.46,2,27
04479,3,6,    45000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  189.23,2,39
04480,1,2,    30000,05,05,999,999, 10, 10, 80,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  178.91,2,02
04481,3,5,    37500,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  600,99999,99999,99999,99999,1,2,1,2,2,  222.08,1,38
04487,3,5,   225000,08,07,999, 57,999,999,999,999,999, 43,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,   30.67,2,38
04488,3,7,     6000,03,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99998,99999,99999,99999,99999,99999,1,1,2,2,2,  598.31,1,04
04489,3,5,    25001,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  246.82,1,13
04490,1,2,    70000,06,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  158.83,2,20
04491,3,5,    23750,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  300,99999,99999,99999,99999,1,1,2,2,2,  151.31,2,43
04495,3,5,   250000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,  250,1,1,2,2,2,    2.88,2,40
04496,3,5,     7000,03,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  119.21,1,38
04498,3,5,   300000,08,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  300,99999,99999,1,1,1,2,2,   13.84,2,20
04499,4,8,    17500,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  600,99999,99999,99999,99999,99999,1,1,2,2,2,  189.21,2,10
04500,3,6,    23750,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,99998,99999,99999,99999,99999,1,2,2,2,2,  393.07,2,06
04502,4,9,    12500,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  370.61,1,21
04503,3,5,   225000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999, 5000,99999,99999,99999,99999,1,1,1,2,2,   27.75,1,33
04504,3,5,     2000,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 3003.97,1,40
04505,3,6,     1500,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6044.75,2,01
04507,1,2,     3250,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,15,99,99,99999,99999,99999,  150,99999,99999,99999,1,1,2,2,2, 3003.97,2,40
04508,2,4,  1200000,10,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    6.92,1,35
04509,3,5,    65000,06,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  391.36,1,19
04511,1,2,   375000,08,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  105.71,2,17
04513,2,3,    11250,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  500,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  546.18,2,09
04515,2,3,    12500,04,02,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  350,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  546.18,1,07
04517,2,3,     1500,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6640.55,2,16
04520,4,8,    10000,03,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  484.14,1,22
04526,3,5,     2000,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 5742.51,2,19
04527,2,3,    27500,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  159.06,2,32
04533,3,5,     7500,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  474.50,1,24
04534,4,9,    13750,04,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99996,99999,99999,99999,99999,99999,1,2,2,2,2, 3003.97,1,29
04536,2,3,    50000,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  183.83,2,21
04537,3,7,    23750,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  400,99999,99999,99999,99999,1,1,2,2,2,  151.31,1,04
04539,3,6,     2000,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99996,99999,99999,99999,99999,99999,1,1,2,2,2, 3003.97,2,06
04540,3,5,   350000,08,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,    1.08,2,08
04541,3,5,    21250,04,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  450,99999,99999,99999,99999,99999,1,2,2,1,1,  431.20,1,29
04542,4,9,    42500,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999, 1000,99999,99999,99999,99999,1,1,1,2,2,  576.90,1,21
04543,4,9,   225000,08,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,08,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,   88.46,2,16
04544,2,4,   275000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   15.41,2,08
04545,3,7,    50000,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  109.55,1,12
04546,3,5,    25000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  207.27,2,11
04547,2,3,    70000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  130.39,1,07
04548,2,4,    90000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  167.97,2,36
04550,3,6,    12500,04,03,999,998,999,999,999,999,999,999,999,999,999,999,998,998,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  116.86,2,12
04554,3,5,    11250,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  370.61,1,24
04556,2,3,     8000,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,25,93,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  546.18,1,34
04557,1,2,    16250,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,1,  110.66,2,27
04558,3,5,    47500,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,19
04559,1,2,    13750,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,11,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,09
04560,4,8,    55000,06,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  300,99999,99999,99999,99999,99999,1,1,2,2,2,  125.89,1,30
04561,4,9,   400000,08,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,  400,1,1,1,2,2,   27.75,1,28
04563,3,5,    65000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  583.68,2,11
04564,3,7,     7500,03,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  125,99999,99999,99999,99999,99999,1,1,2,2,2,  598.31,2,42
04565,3,5,    27500,05,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,08,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  508.09,1,24
04566,2,4,     8000,03,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99996,99999,99999,99999,99999,99999,1,1,2,2,2,  479.67,2,13
04567,1,2,   110000,07,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.52,1,17
04568,2,3,     2000,02,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,2,  134.32,1,32
04569,3,7,    75000,06,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   97.15,1,03
04570,4,9,  1300000,10,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,    8.15,2,44
04571,1,2,     5000,02,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,18,93,99999,99999,99999,99999,99999,99999,99999,2,2,1,2,2, 3003.97,2,05
04572,1,2,   250000,08,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  225,99999,99999,1,1,1,2,2,   13.84,2,37
04573,4,9,    20000,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  207.27,2,36
04574,1,2,     3000,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  200,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  484.14,2,09
04575,3,5,   190000,07,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   91.49,1,24
04578,1,1,    25000,04,03, 75, 25,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,02,93,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  367.06,1,25
04579,3,7,    12500,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,25,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  469.39,2,42
04580,3,7,     7500,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  300,99999,99999,99999,99999,1,1,2,2,1,  533.87,1,42
04581,3,7,    35000,05,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,1,21
04584,1,2,   275000,08,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  225,99999,99999,1,1,2,2,2,   13.84,2,09
04585,1,2,    75000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   80,1,1,2,2,2,   29.31,2,37
04587,2,3,     6000,03,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,25,14,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2, 6241.10,2,21
