BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,PBA6     ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6 ,NGHTBTU6 ,NGCLBTU6 ,NGWTBTU6 ,NGCKBTU6 ,NGMSBTU6 ,FKHTBTU6 ,FKCLBTU6 ,FKWTBTU6 ,FKCKBTU6 ,FKMSBTU6 ,DHHTBTU6 ,DHCLBTU6 ,DHWTBTU6 ,DHCKBTU6 ,DHMSBTU6
06339,3,6,    35000,05,07,07,1,2,2,1,2,  393.07,2,39,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       1769000,             0,             0,             0,             0
06341,4,8,    30000,05,03,14,1,1,2,2,2,  259.66,2,30,       1169856,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06342,3,7,    30000,05,07,02,1,1,2,2,2,  421.56,2,03,        992557,             0,        217660,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06343,2,3,     4250,02,05,18,1,2,2,1,2,  431.20,1,22,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        352000,             0,             0,             0,             0
06344,3,5,    17500,04,07,18,1,1,2,2,2,  156.92,2,11,             0,             0,        593092,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06348,1,2,    45000,05,07,05,1,1,2,2,2,  159.95,1,40,        363969,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06350,2,3,     2000,02,07,25,1,1,1,2,2,  530.18,1,13,         79908,             0,          5641,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06351,2,4,    37500,05,03,13,1,2,2,2,2,  133.14,1,04,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06352,2,3,    21250,04,07,02,1,1,2,2,2,  171.40,1,16,       1144908,             0,        245034,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06353,2,3,    50000,05,05,14,1,1,2,2,2,  230.31,2,05,       1269713,             0,        314024,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06355,3,5,     3500,02,02,25,1,2,1,2,2,  474.50,1,14,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        196940,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06356,3,5,   120000,07,04,04,1,1,1,2,2,   28.87,1,31,       7583488,             0,       2700267,             0,      19882420,       1023131,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06357,4,9,    32500,05,06,23,1,1,2,2,2,  207.27,1,20,         11210,             0,             0,        164715,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06358,1,1,    50001,06,04,11,1,2,1,2,2,  106.15,1,15,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       4012637,             0,       1350550,             0,         11189,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06360,1,1,    45000,05,05,13,1,2,1,2,2,  119.21,2,09,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       3858151,             0,       1733968,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06361,3,7,   250000,08,07,16,1,1,1,2,2,   88.46,1,42,       1064084,             0,      17060281,       3655775,       3655775,        276122,             0,             0,             0,        248958,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06362,2,4,     3250,02,06,05,2,2,2,2,2,  479.67,1,31,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06363,3,6,     2500,02,07,01,1,2,2,2,2, 3003.97,1,02,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06364,3,5,     5000,02,07,05,1,2,2,2,2, 5849.83,1,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06365,4,9,    50000,05,05,18,1,1,2,2,2,  156.92,2,17,             0,             0,       2361895,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06366,2,3,     7000,03,06,14,1,1,2,2,2,  431.20,1,22,        550267,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06367,3,7,    25001,05,06,14,1,1,2,1,2,  230.31,2,42,          5802,             0,         29013,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        415000,             0,             0,             0,             0
06368,4,8,   200000,07,06,02,1,1,1,2,2,   31.54,1,37,             0,             0,             0,       1889988,             0,             0,             0,             0,             0,        119412,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06369,3,6,    12500,04,06,05,1,1,2,2,2,  469.39,2,02,         85446,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06371,4,9,     3000,02,06,25,1,2,2,2,2,  474.50,1,10,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06372,3,5,    30000,05,06,23,1,2,2,2,2,  552.73,1,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06373,2,4,    55000,06,04,24,1,1,2,2,2,  491.69,1,18,        357780,             0,         21080,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06374,3,6,     4000,02,06,26,1,1,2,2,2, 3003.97,2,12,        444429,             0,         39801,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06376,2,4,     4750,02,05,01,1,2,1,2,2,  431.20,2,10,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         10263,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06377,1,2,   170000,07,08,26,1,2,2,2,2,  100.52,2,23,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06378,4,9,    23750,04,05,25,1,1,2,2,2,  105.20,1,11,        436783,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06379,1,1,    15000,04,07,18,1,1,2,2,2,  156.92,2,15,       3924026,             0,             0,       1264981,        782175,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06380,4,8,     2000,02,03,25,1,2,1,2,2, 5742.51,1,30,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        101382,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06383,4,8,     5500,03,02,18,1,1,2,2,2,  432.00,1,22,        460434,             0,        572831,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06386,3,5,     6000,03,02,05,1,2,2,2,2,   95.04,1,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06388,1,2,    32500,05,07,14,1,2,1,2,2,  634.04,1,37,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       1359585,             0,        718407,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06389,2,3,     8000,03,07,13,1,1,2,2,2,  474.50,2,16,             0,             0,             0,             0,          4827,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06390,1,2,    60000,06,07,13,1,1,1,2,2,  159.79,2,05,       1633863,             0,        694813,        694813,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06391,3,7,    37500,05,04,14,1,1,2,2,1,  745.71,2,12,        324061,             0,        689332,        121647,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        256000,             0,             0,             0,             0
06394,4,9,    12500,04,05,02,1,1,2,2,2,  208.22,2,41,         49501,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06395,4,9,    23750,04,04,16,1,1,1,2,2,  156.92,1,44,        322467,             0,       2924708,        626723,        626723,             0,             0,             0,             0,        117886,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06396,3,5,    17500,04,04,14,1,2,2,2,2,  431.20,1,43,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06397,4,9,    50000,05,05,02,1,1,1,2,2,  107.81,2,21,       2068378,             0,             0,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06399,2,3,    12500,04,05,07,1,1,2,2,2,  546.18,2,21,        796908,             0,        345835,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06400,4,9,     6000,03,04,02,1,1,2,2,2,  174.25,2,41,         12943,             0,         11089,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06401,3,5,     5000,02,07,01,2,2,2,2,2,  488.82,1,31,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06402,3,5,   300000,08,09,23,1,2,2,2,2,   33.71,1,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06404,1,1,     3250,02,08,26,1,1,2,2,2,  367.06,2,15,        825194,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06405,3,5,    60000,06,07,14,1,2,1,2,2,  116.86,1,14,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       1934094,             0,             0,             0,         72889,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06407,2,4,     5500,03,06,26,1,1,2,2,2, 6308.52,2,04,        492288,             0,         14536,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06408,4,9,    40000,05,06,02,1,1,2,2,2,  161.30,1,30,        151277,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06409,4,8,     2000,02,06,02,1,1,2,2,2,  469.96,2,10,        114546,             0,         12288,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06410,2,4,    42500,05,05,17,1,1,2,2,2,   29.49,1,08,       1176698,             0,       4493980,        793055,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06411,3,7,  1600000,10,07,02,1,1,1,2,2,    4.89,2,23,      14268727,             0,             0,             0,             0,             0,             0,             0,             0,         63659,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06413,2,3,    15000,04,03,25,1,1,2,2,2,  370.61,2,22,       4967687,             0,        172961,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06414,4,8,    45000,05,08,02,1,1,2,2,2,  170.59,2,10,         98541,             0,        307432,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06415,4,8,     7000,03,07,14,1,1,2,2,2, 3003.97,2,10,        994096,             0,        120404,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06416,1,2,    27500,05,09,05,1,1,2,2,2,  213.05,1,40,        899768,             0,         82660,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06421,3,5,   950000,09,07,24,1,1,1,2,2,    8.15,2,43,        117865,             0,             0,       1874823,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06422,4,9,    12500,04,07,01,1,1,2,2,2, 6308.52,1,11,           354,             0,            57,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06423,1,1,    12500,04,07,07,1,1,2,2,2, 3003.97,2,15,         81077,             0,        336305,             0,        106184,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06424,4,8,    35000,05,04,05,1,2,2,2,2,  225.31,2,30,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06425,2,3,     3250,02,03,15,1,1,2,2,2,  428.01,2,23,        189855,             0,         20010,         60031,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06426,2,3,     5000,02,07,18,1,1,2,2,2,  487.36,2,26,         48978,             0,         36160,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06427,3,7,    25001,05,07,25,1,2,2,2,2,  441.29,1,33,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06429,3,7,    25000,04,07,02,1,1,2,2,2,  701.93,2,27,             0,             0,        233848,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06432,3,6,    75000,06,05,04,1,1,1,2,2,  190.63,2,39,       1424108,             0,         77761,             0,        309040,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06433,4,9,     2500,02,07,05,1,2,2,2,2,  474.50,1,22,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06434,2,3,    20000,04,02,12,1,1,2,2,2,  546.18,1,13,        868391,             0,        107907,        107907,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06435,2,4,   100001,07,05,14,1,2,2,1,1,   27.75,2,08,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        176002,             0,        271998,             0,             0
06436,4,8,     9000,03,04,26,1,2,2,2,2,  119.21,2,30,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06437,3,5,   300000,08,07,02,1,2,1,2,2,   19.06,2,39,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,        134807,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06438,2,3,   450000,08,06,16,1,1,1,2,2,   13.84,1,32,      59287962,       4341750,      81683017,      17503504,      17503504,             0,             0,             0,             0,        275993,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06441,1,2,   140000,07,05,14,1,1,1,2,1,   27.75,2,19,             0,             0,        157043,         27714,             0,       6030032,             0,             0,             0,        342496,       5486000,             0,             0,             0,             0
06443,3,7,    22500,04,07,14,1,1,2,2,2,  130.66,2,15,         28316,             0,         88557,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06445,1,2,   650000,09,07,24,1,1,2,2,2,   23.78,1,37,       1258828,             0,             0,        272921,        284192,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06446,3,7,    10000,03,04,25,1,1,2,2,2, 6308.52,2,04,        279549,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06447,2,3,    40000,05,04,14,1,1,2,2,2,  222.08,2,07,       5781701,             0,       1592086,        280956,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06448,3,5,    75000,06,06,05,1,1,2,2,2,  100.36,1,44,        239804,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06449,3,5,   750000,09,08,05,1,1,1,2,2,    6.92,1,38,        817903,             0,             0,             0,             0,             0,             0,             0,             0,        116235,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06450,2,3,     1500,02,04,25,1,1,2,2,2, 6308.52,2,34,        169159,             0,          1939,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06451,3,5,    70000,06,05,14,1,2,2,2,2,  165.71,2,13,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06454,4,8,   130000,07,07,02,1,2,1,2,2,   31.54,1,37,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,        119412,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06456,1,2,     5500,03,02,14,1,1,2,2,2,  151.31,2,17,        336712,             0,         69056,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06458,4,9,    60000,06,06,02,1,1,2,2,2,  184.00,1,17,        798492,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06459,3,7,   375000,08,04,02,1,1,2,2,2,    1.08,2,07,         21683,             0,             0,      13975105,      16350959,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06460,3,6,   375000,08,07,02,1,2,1,2,2,   19.06,1,39,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06463,4,9,     9500,03,09,01,1,2,2,2,2,  207.27,2,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06464,2,3,    23750,04,07,17,1,1,2,2,2,  151.31,2,26,        671202,             0,       6103051,       1077009,        300036,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06465,4,8,   300000,08,01,13,1,1,1,2,2,   13.84,2,20,       9303356,             0,        935407,        935407,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06466,1,2,    65000,06,07,05,1,1,2,2,2,  120.84,2,23,        328355,             0,         37770,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06467,2,4,   180000,07,01,14,1,1,2,1,1,   19.15,2,08,             0,             0,             0,             0,          1438,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        680169,             0,       1852831,             0,             0
06468,4,9,   150000,07,06,02,1,1,2,2,2,   27.75,1,18,        370489,             0,        606765,             0,        302080,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06469,2,3,    65000,06,02,05,1,1,2,2,2,  100.36,1,26,       2152614,             0,         32945,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06470,3,5,    80000,06,07,23,1,2,2,2,2,  111.09,1,14,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06472,2,3,     2750,02,01,02,1,1,2,2,2,  414.10,1,07,        257387,             0,         30481,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06473,1,2,   600000,09,08,26,1,2,2,2,2,    4.11,1,17,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06474,4,9,     1500,02,04,01,2,2,2,2,2, 6308.52,1,21,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06478,3,5,   160000,07,06,18,1,1,2,2,2,   29.49,2,01,             0,             0,             0,       2843475,       1758204,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06479,2,3,   130000,07,03,16,1,1,1,2,2,   88.46,1,09,       8295253,             0,       7189382,       1540582,       1540582,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06480,2,3,    32500,05,07,02,1,1,1,2,2,  107.81,2,07,        498613,             0,       1574797,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06481,2,4,    10000,03,03,26,1,1,2,2,2,  370.61,2,23,        312082,             0,         28677,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06482,4,8,    75000,06,09,17,1,1,2,2,2,  116.86,1,30,             0,             0,             0,        322478,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06483,2,4,   300000,08,03,02,1,1,1,2,2,   11.71,1,36,      10816781,             0,       2983429,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06487,2,3,    10000,03,07,26,1,2,2,2,2,  414.10,2,11,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06488,3,5,     4500,02,03,25,1,2,2,2,2,  105.20,1,40,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06489,1,2,    12500,04,01,02,1,2,2,2,2,  370.61,1,17,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06490,2,3,    16250,04,08,05,1,2,2,2,2,  488.82,2,22,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06491,3,5,     3750,02,06,01,1,2,2,2,2, 5742.51,2,19,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06492,4,9,   700000,09,07,05,1,1,1,2,2,    6.92,1,29,        951695,             0,        480251,             0,             0,             0,             0,             0,             0,         57481,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06493,4,9,    55000,06,05,25,1,1,2,2,2,  106.15,2,36,         95731,             0,        154652,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06494,1,2,    16250,04,02,12,1,1,1,2,2,  488.82,2,17,             0,             0,             0,          7086,             0,        345477,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06495,3,5,    12500,04,06,23,1,1,2,2,2,  114.43,1,05,         26963,             0,          8444,          3619,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06498,1,2,  1000000,09,07,02,1,1,1,1,2,    8.15,2,21,             0,             0,             0,       1574391,             0,             0,             0,             0,             0,             0,      41498000,             0,             0,             0,             0
06499,3,7,     2500,02,04,01,1,1,2,2,2, 5742.51,2,33,         53815,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06500,2,3,    75000,06,06,05,1,1,2,2,2,  135.65,1,21,       9160721,             0,         33086,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06501,4,9,    10000,03,07,18,1,1,2,2,2,  114.76,1,20,          4666,             0,       1073068,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06502,1,2,   140000,07,06,14,1,1,1,2,2,  110.66,2,17,       6434274,             0,       4177922,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06503,1,2,   600000,09,04,02,1,1,2,1,2,    8.15,2,37,             0,             0,             0,             0,         21978,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,      16652517,       1746451,       3190032,             0,             0
06504,2,4,    15000,04,05,02,1,1,2,2,2,  100.52,1,24,         80343,             0,         10546,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06505,4,9,    35000,05,05,14,1,2,2,2,2,  632.87,1,29,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
