# File: FAO_an_Imp_t_SUA.csv
# Title: FAO animal imports by country, item, year
# Units: tons
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
countries,country codes,item,item codes,element,element codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Venezuela (Bolivarian Republic of),236,Hides and skins,2748,Import Quantity,5610,3210,2373,2697,922,1486,536,799,785,641,736,1282,888,1120,5218,2562,953,1107,1468,257,1083,1150,1987,1457,2164,4730,1677,4704,6947,1451,545,3706,1798,411,20,5,1,1,9,109,106,23,111,8,0,20,0,0,0,0,13,6,0
Venezuela (Bolivarian Republic of),236,Honey,2745,Import Quantity,5610,11,2,25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,155,361,259,32,0,0,6,4,2,3,21,139,199,196,367,278,135,351,383,296,471,519,279,87,54,158,185,133,162,137,93,88,86
Venezuela (Bolivarian Republic of),236,"Marine Fish, Other",2764,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,171,583,3136,15040,21233,8953,3162,221,32,18,7,2,21,155,963,537,690,568,1419,967,1569,3330,5206,7072,20785,12125,1829,2565,2703,1957,5328,8912,3329,1212,1105,1242
Venezuela (Bolivarian Republic of),236,Meat Meal,2749,Import Quantity,5610,254,76,0,102,0,0,0,0,28,0,0,0,86,408,415,503,1079,956,815,858,1363,1534,507,576,0,0,5006,0,0,71,346,501,393,51,306,140,289,431,1021,7891,5985,7416,2788,1817,1029,2042,2552,1635,2560,3344,4494,3914
Venezuela (Bolivarian Republic of),236,"Meat, Other",2735,Import Quantity,5610,2313,1271,213,73,41,20,17,23,20,27,25,30,18,79,100,472,891,750,363,1331,658,976,206,4,1,2,1,6,4,0,0,32,36,29,0,11,63,72,160,225,430,349,111,93,38,127,61,0,120,215,240,93
Venezuela (Bolivarian Republic of),236,Milk - Excluding Butter,2848,Import Quantity,5610,473854,432751,424405,414748,377450,180302,196171,207670,283040,162916,70238,114481,289682,165785,353605,471958,1265142,979750,704781,881078,1020797,1006918,690008,1003385,680766,319497,637288,1146033,398649,195390,710833,520725,411061,516490,611658,608373,536842,837293,637934,713116,635820,491277,815700,985210,502946,753944,1125073,2827094,2163729,1604724,1641315,2211074
Venezuela (Bolivarian Republic of),236,"Milk, Skimmed",2739,Import Quantity,5610,27320,21430,39180,75670,45910,38590,28910,45440,54770,49330,37080,54230,65700,53100,54760,66050,127510,277040,213380,250450,146100,77487,69840,127850,95018,19700,8338,155386,1333,7902,5206,14295,38104,22370,13201,19406,51690,47327,47947,53149,42197,44883,22247,24039,28602,74909,64625,198442,55449,79323,73161,156620
Venezuela (Bolivarian Republic of),236,"Milk, Whole",2738,Import Quantity,5610,350996,355418,336254,292721,323456,137331,161581,156555,222329,107481,27598,53205,214733,98607,268763,373057,991454,634296,427229,559179,757852,810967,586401,835424,548432,281012,620741,972584,391322,177737,694111,456224,318495,471691,561981,562544,440394,699237,497717,556073,485492,372183,744904,907556,413402,574375,941869,2458378,1960081,1280727,1334710,1692933
Venezuela (Bolivarian Republic of),236,"Molluscs, Other",2767,Import Quantity,5610,1333,667,667,600,400,200,600,400,467,400,600,675,650,200,600,1106,2353,2373,3020,0,0,1107,0,27,20,27,53,87,5,4258,3889,4710,8057,7532,724,857,303,761,770,6781,1270,1480,288,234,351,384,735,688,1030,486,2255,3818
Venezuela (Bolivarian Republic of),236,Mutton & Goat Meat,2732,Import Quantity,5610,107,25,42,1,2,0,28,19,10,27,21,30,30,34,36,56,148,68,110,189,335,526,29,0,0,0,0,0,0,41,61,18,148,10,46,35,35,97,82,219,249,135,14,0,0,48,158,75,0,0,0,2
Venezuela (Bolivarian Republic of),236,"Offals, Edible",2736,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,430,1241,851,1501,2901,7023,3066,4464,4794,200,0,0,1564,1542,3267,4280,4259,229,1623,1118,1268,2916,2393,2329,1178,771,1052,846,574,371,1018,182,9,5,7,5
Venezuela (Bolivarian Republic of),236,Pelagic Fish,2763,Import Quantity,5610,55824,60965,70168,92517,58745,64749,96371,126691,83819,115698,134271,43188,34169,17316,134990,32974,3531,29702,10295,0,43,19143,0,75,48,27,92,7170,8608,9607,238,4118,104036,129414,89836,63988,77435,54570,80438,199823,128676,40541,28020,56845,43760,45469,55234,65666,70873,61198,60032,77076
Venezuela (Bolivarian Republic of),236,Pigmeat,2733,Import Quantity,5610,9846,10965,12350,12260,8120,7859,7287,5736,4554,3785,668,471,950,349,243,1380,10220,14651,15768,16129,20780,4631,248,38,71,49,29,67,54,66,106,2638,1995,77,498,141,2297,3686,2356,828,722,443,69,42856,15067,35874,73059,90999,54805,34256,37162,18624
Venezuela (Bolivarian Republic of),236,Poultry Meat,2734,Import Quantity,5610,85,25,23,39,19,13,11,13,17,31,40,62,65,101,38,759,10156,35569,32783,11312,24048,8056,2674,333,3,6,1,7,4,361,754,5756,3449,136,273,172,337,236,312,1076,189,57,27552,94253,104508,124335,159612,356455,247871,201003,168491,169968
Venezuela (Bolivarian Republic of),236,Silk,2747,Import Quantity,5610,2,0,0,8,9,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,355,0,14,1,0,3,0,0,3,3,2,1,0,0,24,0,0,0,0,0,0,0
Venezuela (Bolivarian Republic of),236,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13730,13878,15797,25378,29581,11135,10676,14581,32743,21432,25284,33054,33973,25878,29473,28108,89662,74257,44257,51243,90027,110338,123541,111622,140392,53514,70851,68635,88689
Venezuela (Bolivarian Republic of),236,Wool (Clean Eq.),2746,Import Quantity,5610,0,5,2,0,9,0,1,73,5,28,49,18,18,14,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,145,102,18,0,0,0,0,1,2,8,0,0,0,0,1,0,0,0,0,0,0
Venezuela (Bolivarian Republic of),236,Animal fats,2946,Import Quantity,5610,6976,8373,7083,14524,11967,12044,11617,14095,8757,9036,12549,15912,13134,20387,16080,25008,24426,44592,29034,41838,33598,32807,22976,39055,38199,47507,59788,72954,39399,82243,84374,104001,106609,72365,102004,78801,73294,95296,102394,41482,45908,23941,21103,31375,29304,33428,35623,41279,29386,21982,32407,32609
Venezuela (Bolivarian Republic of),236,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,3,6,3,15,27,35,33,18,42,82,97,334,346,202,157,251,521
Venezuela (Bolivarian Republic of),236,"Fish, Seafood",2960,Import Quantity,5610,60458,65031,74311,96570,63245,67438,98660,128309,85916,117398,136371,45463,37104,22056,138701,37304,13009,37747,22991,21207,27753,36465,6126,5644,3463,112,231,7716,8706,14737,6885,13025,117202,140341,98729,69629,85966,68341,103690,233783,180564,74813,39259,67757,62245,64889,100620,106312,115643,97486,105277,151086
Venezuela (Bolivarian Republic of),236,Meat,2943,Import Quantity,5610,12433,12540,12887,12393,9678,8128,7638,5992,5318,3955,845,758,1152,2395,7390,14661,45171,83071,61124,32945,55231,36420,18326,5119,2086,93,22633,7776,3871,490,2757,9795,6715,488,2181,810,3983,7452,6411,7493,9207,9563,31617,195429,140106,197791,406806,758030,565660,342300,336795,359172
Venezuela (Bolivarian Republic of),236,Offals,2945,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,430,1241,851,1501,2901,7023,3066,4464,4794,200,0,0,1564,1542,3267,4280,4259,229,1623,1118,1268,2916,2393,2329,1178,771,1052,846,574,371,1018,182,9,5,7,5
Viet Nam,237,"Aquatic Animals, Others",2769,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,126,71,352,115,490,244,249,737,185,13,13
Viet Nam,237,Aquatic Plants,2775,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,48,200,93,211,219,163,224,284,420,505,416,553,464,464
Viet Nam,237,Bovine Meat,2731,Import Quantity,5610,191,111,5,97,58,642,201,1324,3555,3555,2409,3143,419,662,926,858,1580,1324,1985,1509,1324,1324,1059,993,926,146,132,344,1191,132,0,0,0,199,463,158,96,22,56,178,204,223,456,2385,12640,21309,52306,108678,122848,95726,258447,289343
Viet Nam,237,"Butter, Ghee",2740,Import Quantity,5610,66,151,112,265,151,100,142,178,166,170,1850,4500,1e3,800,500,1500,1900,4300,5500,1e3,500,500,200,800,800,800,1150,500,550,1400,3314,2700,4e3,5500,7300,5400,5e3,4200,5700,4400,5120,7338,5842,7852,8722,11079,10809,6810,11345,17026,10326,16966
Viet Nam,237,Cephalopods,2766,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,92,17,349,204,0,604,709,574,1891,2944,4441,5563,4569,3716,5037,8672,8672
Viet Nam,237,Cheese,2741,Import Quantity,5610,107,122,661,83,77,108,134,288,257,260,104,211,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,247,600,734,1114,816,827,802,912,1339,1082,1139,1337,1609,2141,2251,2366,2495,3838,4529,5471,3071
Viet Nam,237,Cream,2743,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,95,120,176,238,70,180,280,230,227,262,381,629,597,662,826,1093,908,908
Viet Nam,237,Crustaceans,2765,Import Quantity,5610,150,0,0,0,0,150,0,150,0,0,147,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,503,511,192,518,3689,4635,10617,11985,16768,12525,10267,12953,18517,12756,14255,35408,35408
Viet Nam,237,Demersal Fish,2762,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,183,0,100,0,86,17,193,436,220,447,3386,3806,1865,3583,6367,6367
Viet Nam,237,Eggs,2744,Import Quantity,5610,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,750,119,780,1330,4800,110,45,42,0,100,0,10,4,11,12,1,156,156
Viet Nam,237,"Fats, Animals, Raw",2737,Import Quantity,5610,88,239,220,575,1230,1668,1447,6558,5819,4109,3795,3376,3248,3295,1983,648,4439,3138,3198,2125,3500,3525,2500,3750,5e3,2188,2400,2188,1663,0,7600,13500,12e3,16040,22673,4208,3651,6321,3748,1340,1724,1450,2395,7306,11044,9364,8050,9286,9742,28479,35162,30719
Viet Nam,237,Fish Meal,2855,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,3663,940,1798,2659,2598,2359,3899,4400,3660,5600,8400,14730,12720,12720
Viet Nam,237,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,110,58,410,646,1169,1282,1187,1365,2718,3358,6802,7875,7020,9114,12512,12512
Viet Nam,237,"Fish, Liver Oil",2782,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,12,0,37,147,211,152,39,145,180,190,139,78,73,73
Viet Nam,237,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,132,153,59,50,87,256,471,1966,1919,3917,3780,10210,11078,11810,15739,15739
Viet Nam,237,Hides and skins,2748,Import Quantity,5610,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1250,1675,563,275,388,144,773,1225,3870,14408,26671,35681,41132,20199,39191,50219,50221
Viet Nam,237,Honey,2745,Import Quantity,5610,0,0,0,0,0,0,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,2,14,2,4,3,7,614,1222,167,27,81,1418,1530,719,687,870,870
Viet Nam,237,"Marine Fish, Other",2764,Import Quantity,5610,0,500,500,450,450,2900,2845,36300,32316,2456,3333,19298,5614,5614,2632,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,8e3,16500,28086,27226,34332,5438,55219,7558,160317,129455,281393,310543,507458,602218,609348,669993,632313,823820,594071,594071
Viet Nam,237,Meat Meal,2749,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,7098,6558,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,8750,6880,4750,8910,23620,21170,34085,90828,24822,60615,79828,58332,114329,217622,164469,167256,268e3
Viet Nam,237,Milk - Excluding Butter,2848,Import Quantity,5610,49750,51096,66349,90432,85774,218129,100189,134799,175941,230702,167657,140416,117854,117123,96070,84211,105263,178947,168421,47079,21053,31579,15789,21053,17242,36842,28821,61053,7027,33205,83974,97901,184950,453530,226111,255637,143467,290176,398022,576285,804521,492283,634733,606082,732350,691814,769139,483368,707734,968716,1001310,1163215
Viet Nam,237,"Milk, Skimmed",2739,Import Quantity,5610,3750,4550,15800,28300,21e3,117e3,66010,84370,112e3,2e5,118460,106440,108950,11e4,9e4,8e4,1e5,17e4,16e4,4e4,2e4,3e4,15e3,2e4,16380,35e3,27e3,58e3,6e3,28e3,74600,85860,152020,395126,167607,185470,81872,161094,174176,270255,195225,270651,299012,370643,415284,385983,465602,308289,468035,580255,705996,773205
Viet Nam,237,"Milk, Whole",2738,Import Quantity,5610,45089,45494,45311,60089,63156,94251,29811,44069,56333,18442,42269,26967,2270,1333,1333,0,0,0,0,4973,0,0,0,0,0,0,400,0,711,3730,4781,5874,20929,32538,41806,54526,50843,113897,204302,281677,585771,199278,308369,202935,279369,270085,262630,141080,186167,325092,219849,327223
Viet Nam,237,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,263,12,71,614,890,369,389,427,1410,1321,1381,689,828,4265,3993,5180,5180
Viet Nam,237,Mutton & Goat Meat,2732,Import Quantity,5610,0,0,0,0,0,0,0,1778,0,0,420,420,450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,15,15,60,35,25,80,88,68,134,181,172,1355,1534,4395,8498,4895,3600
Viet Nam,237,Pelagic Fish,2763,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,585,1235,512,2094,25,172,1050,7477,6718,20553,33013,53727,56525,41397,66390,101880,101880
Viet Nam,237,Pigmeat,2733,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,119,150,125,100,25,19,19,33,40,1520,6361,6127,12642,9391,7732,846,841,841
Viet Nam,237,Poultry Meat,2734,Import Quantity,5610,40,10,10,20,0,0,2,593,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,722,722,30,50,50,10241,1063,36492,5373,41935,156198,235209,269783,506971,802233,5e5
Viet Nam,237,Silk,2747,Import Quantity,5610,4,18,0,14,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,200,200,220,150,90,85,240,303,484,495,896,335,495,678,411,723,635,635
Viet Nam,237,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,405,4459,22973,23986,46851,14865,32432,67568,51351,98297,119419,180176,266297,318216,263554,333568,416716,512635,541541,687838
Viet Nam,237,Wool (Clean Eq.),2746,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1300,800,500,0,1050,8500,1900,3200,4500,2200,1254,1199,720,695,682,59,39,80,39,28,41,35,33,30,30,30
Viet Nam,237,Animal fats,2946,Import Quantity,5610,154,390,332,840,1381,1768,1589,6736,5985,4279,5645,7876,4248,4095,2483,2148,6339,7438,8698,3125,4e3,4025,2700,4550,5800,2988,3550,2688,2213,1400,10914,16200,16e3,21620,30068,9779,8944,10817,9940,6566,8330,10447,9862,16937,22904,24575,26438,24823,29072,55790,58981,61178
Viet Nam,237,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,50,200,193,337,290,515,339,774,664,754,1153,738,477,477
Viet Nam,237,"Fish, Seafood",2960,Import Quantity,5610,150,500,500,450,450,3050,2845,36450,32316,2456,3480,19445,5614,5614,2632,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,8e3,16500,29104,28803,36423,6716,58807,12212,166271,142493,302519,339733,546940,655685,689445,764449,707391,928888,767317,767317
Viet Nam,237,Meat,2943,Import Quantity,5610,231,121,15,117,58,642,203,3695,3555,3555,2829,3563,869,1162,926,858,1580,1324,2983,1509,1324,1324,1059,993,926,146,132,344,1191,132,0,0,0,265,627,391,958,904,146,271,352,10584,1627,40531,24555,69544,222502,354812,404758,612041,1066416,793784
Yemen,249,Aquatic Plants,2775,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,4,2,1,1,6,6,4,4
Yemen,249,Bovine Meat,2731,Import Quantity,5610,737,621,363,251,229,232,42,132,59,110,41,23,84,30,104,500,50,1897,2165,1591,1417,2938,2370,2494,4162,1894,1284,2052,1869,2062,3053,4035,6348,6646,4013,2280,2724,4756,3066,4193,3948,5188,6109,5758,5537,5588,5236,5127,5724,5411,2780,2903
Yemen,249,"Butter, Ghee",2740,Import Quantity,5610,5045,4942,5874,8567,8851,11571,9733,12515,15715,11022,5408,4931,5183,453,1303,860,1886,2900,4547,4278,2492,3209,3906,4300,1330,4831,1033,2675,1002,797,1150,928,1542,970,978,2980,18587,1525,1303,2168,1480,1780,2291,3051,2842,4604,7037,2209,3401,2477,1126,1641
Yemen,249,Cephalopods,2766,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,28,341,0,2,0,28,0,0
Yemen,249,Cheese,2741,Import Quantity,5610,164,183,277,285,348,357,253,246,348,241,214,141,36,116,311,107,575,760,713,651,1382,1450,1392,2700,3937,1829,1625,2538,3622,3579,3509,2297,4150,2080,2682,3056,4067,5439,5542,5557,6612,7522,9290,10498,12571,15157,15644,14997,18223,12377,19689,22903
Yemen,249,Cream,2743,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,867,274,629,1031,782,1234,1144,41
Yemen,249,Crustaceans,2765,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,64,39,196,37,469,176,134,44,110,110
Yemen,249,Demersal Fish,2762,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,173,165,0,31,42,7,3,56,10,0,0,0
Yemen,249,Eggs,2744,Import Quantity,5610,639,544,678,1267,886,976,539,174,57,29,73,171,183,283,143,704,4634,7300,6800,7367,6765,11911,7443,10100,9600,8040,9600,1e4,6300,4264,1629,3109,3694,2193,2796,849,762,1103,873,1883,1095,1044,259,267,117,360,1198,416,584,399,709,848
Yemen,249,"Fats, Animals, Raw",2737,Import Quantity,5610,4935,4355,5133,8445,8563,7e3,7451,152,7575,112,134,82,76,7558,7015,6747,13015,16706,11688,11332,9589,18547,3927,6e3,7900,2e3,3405,2500,1807,406,192,0,0,0,0,0,0,0,0,0,0,0,15,0,277,195,10,11,6,6,56,249
Yemen,249,Fish Meal,2855,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Yemen,249,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yemen,249,"Fish, Liver Oil",2782,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Yemen,249,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,31,57,409,2297,1041,204,820,400,993,993
Yemen,249,Hides and skins,2748,Import Quantity,5610,1250,1313,1375,1562,1824,4044,2400,1425,1882,1437,788,469,15,212,175,24,4,0,231,383,31,13,0,13,25,0,0,0,31,44,363,1200,1212,850,0,113,48,0,0,0,0,0,0,8,0,7,168,74,0,0,40,0
Yemen,249,Honey,2745,Import Quantity,5610,0,113,55,77,279,270,157,136,102,71,144,38,207,144,912,926,522,966,19,761,430,640,1599,650,560,500,550,1e3,1996,463,700,2329,2387,5377,12088,4330,6183,7693,578,704,520,551,105,402,412,526,512,630,926,885,727,961
Yemen,249,Meat Meal,2749,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0
Yemen,249,"Meat, Other",2735,Import Quantity,5610,15,12,71,407,417,417,156,8,23,13,13,10,137,30,89,4,2067,706,240,988,515,1094,1694,1314,1529,1176,849,114,19,66,36,6,41,26,71,12,32,254,308,120,0,0,432,47,239,120,282,235,346,12,621,580
Yemen,249,Milk - Excluding Butter,2848,Import Quantity,5610,15509,21312,24871,32360,42293,41061,55841,31587,58274,36913,24501,29189,34613,38472,51956,66998,158714,223691,256136,235844,312689,355838,366783,382305,390367,390710,289972,402086,356625,302091,366996,157335,320465,209965,186429,212439,230255,329495,298048,355367,340278,348877,481526,472285,521268,480057,544124,476954,623442,439397,562998,789505
Yemen,249,"Milk, Skimmed",2739,Import Quantity,5610,5300,9100,11400,15010,21330,17750,32300,11170,38540,18940,15150,18900,21290,27060,43460,59710,130760,186460,194240,169610,239530,295960,301170,302340,322430,351e3,262180,361950,312400,261120,322790,133380,275230,184240,158250,180540,190900,256453,231540,275900,257930,257520,370280,169417,127914,111395,224159,247840,367789,262257,328606,472103
Yemen,249,"Milk, Whole",2738,Import Quantity,5610,8778,10411,10897,14493,17281,19799,19793,18063,14955,15158,6957,8143,11725,8911,3649,2764,15773,20262,44744,51067,48656,31322,37109,42667,21111,5111,224,111,133,444,210,130,0,100,200,0,60,20415,14779,24814,21809,24773,25676,222005,301140,260141,201139,113195,110340,75355,82145,134327
Yemen,249,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,133,7,0,47,167,0,587,7,7,0,0,0
Yemen,249,Mutton & Goat Meat,2732,Import Quantity,5610,186,286,92,80,74,153,17,103,15,0,0,0,0,0,0,12,50,350,850,1094,1374,1151,833,800,2300,1300,1986,1835,4408,7968,18,0,720,47,57,144,126,205,79,371,250,0,387,848,457,2216,1997,1856,1670,1508,1150,1413
Yemen,249,"Offals, Edible",2736,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,45,60,433,543,635,223,400,300,450,319,392,155,161,250,433,509,201,487,332,280,324,290,197,0,0,442,437,628,915,1841,856,857,912,520,374
Yemen,249,Pelagic Fish,2763,Import Quantity,5610,2350,5100,4100,5950,7500,7e3,3286,4300,6200,8450,4619,8448,6362,2940,3600,2526,2526,5595,6597,9473,4363,6317,6437,5186,4875,4512,2570,2665,3164,1799,2769,2699,3712,5021,4604,5202,19627,6595,7610,7374,7550,5864,8434,6869,10593,15307,15513,20997,16792,26228,22638,22638
Yemen,249,Pigmeat,2733,Import Quantity,5610,398,387,565,543,509,519,41,24,8,7,16,34,42,18,14,0,0,8,0,0,0,5,3,2,2,10,16,19,32,32,5,32,2,29,48,63,63,28,6,19,167,0,94,65,246,46,84,227,309,531,217,447
Yemen,249,Poultry Meat,2734,Import Quantity,5610,134,222,109,308,321,506,255,106,191,212,189,156,162,145,143,755,13694,36e3,53e3,35192,59224,43290,21409,46770,29738,26400,8120,11183,7614,9209,12745,6454,28080,24501,17787,21199,22652,31189,34543,60196,62335,80093,99946,91157,101795,75055,95228,73036,109461,104488,82032,113827
Yemen,249,Silk,2747,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Yemen,249,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,896,4220,2986,1324,2568,8338,5919,10919,17959,20676,24851
Yemen,249,Animal fats,2946,Import Quantity,5610,9980,9297,11007,17012,17414,18571,17184,12667,23290,11134,5542,5013,5259,8011,8318,7607,14901,19606,16235,15613,12173,21756,7833,10300,9230,6831,4438,5175,2809,1203,1342,928,1542,970,978,2980,18587,1525,1303,2168,1480,1780,2306,3705,3986,5073,7676,3251,4192,3718,2326,1931
Yemen,249,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,4,2,1,1,6,6,4,4
Yemen,249,"Fish, Seafood",2960,Import Quantity,5610,2350,5100,4100,5950,7500,7e3,3286,4300,6200,8450,4619,8448,6362,2940,3600,2526,2526,5595,6597,9474,4411,6317,6437,5186,4875,4512,2570,2665,3164,1799,2769,2699,3712,5021,4604,5202,19627,6601,7614,7499,7859,6144,8576,7045,11434,17989,17613,21441,17762,26700,23742,23742
