415,,,,,,,,,,,,,,,
,,,,,,,,,,,,capacity-limit-backup-calculator,,,
supplysector,subsector,technology,period,capital-cost,lifetime,fixed-om,variable-om,fcr,capacity factor,capacity factor (OM),capacity-limit,trial-market-name,electricity-sector,backup-capital-cost,backup-capacity-factor
intermediate generation,solar,pv_int,1975,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,1990,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2005,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2020,792,30,7.86,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2035,682,30,6.43,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2050,632,30,5.71,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2065,586,30,5.36,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2080,544,30,5.00,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,pv_int,2095,505,30,4.29,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
intermediate generation,solar,csp_int,1975,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,1990,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2005,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2020,792,30,12.28,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2035,682,30,10.56,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2050,632,30,9.79,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2065,586,30,9.08,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2080,544,30,8.43,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
intermediate generation,solar,csp_int,2095,505,30,7.82,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SUBPEAK GENERATION,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
solar,tech specifications,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,
,,,,,phased-shutdown-decider,,,,,,,,,,
supplysector,subsector,technology,period,sharewt,shutdown-rate,minicam-energy-input,efficiency,,,,,,,,
subpeak generation,solar,pv_subpeak,1975,0,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,1990,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2005,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2020,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2035,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2050,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2065,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2080,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2095,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,pv_subpeak,1975,0,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,1990,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2005,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2020,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2035,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2050,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2065,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2080,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,pv_subpeak,2095,1,0.0075,backup_electricity,1,,,,,,,,
subpeak generation,solar,csp_subpeak,1975,0,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,1990,0,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2005,0,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2020,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2035,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2050,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2065,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2080,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2095,1,0.0075,global solar resource,1,,,,,,,,
subpeak generation,solar,csp_subpeak,1975,0,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,1990,0,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2005,0,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2020,1,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2035,1,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2050,1,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2065,1,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2080,1,0.0075,csp_backup,1,,,,,,,,
subpeak generation,solar,csp_subpeak,2095,1,0.0075,csp_backup,1,,,,,,,,
,,,,,,,,,,,,,,,
non-energy costs: new technologies,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,
,,,,,,,,,,,,capacity-limit-backup-calculator,,,
supplysector,subsector,technology,period,capital-cost,lifetime,fixed-om,variable-om,fcr,capacity factor,capacity factor (OM),capacity-limit,trial-market-name,electricity-sector,backup-capital-cost,backup-capacity-factor
subpeak generation,solar,pv_subpeak,1975,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,1990,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2005,3016,30,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2020,1454,30,7.86,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2035,819,30,6.43,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2050,539,30,5.71,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2065,413,30,5.36,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2080,355,30,5.00,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,pv_subpeak,2095,329,30,4.29,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
subpeak generation,solar,csp_subpeak,1975,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,1990,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2005,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2020,792,30,12.28,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2035,682,30,10.56,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2050,632,30,9.79,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2065,586,30,9.08,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2080,544,30,8.43,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
subpeak generation,solar,csp_subpeak,2095,505,30,7.82,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
