trn_freight,rail,rail ICE,1990,OC,0.031765528,0.031639762,0.032831686,0.027515505,0.022983118,0.045518668,0.010150021,-1,0.015355282,0.032539295,0.039515796,0.035681757,0.06636181,0.030737531,,OCtrn_railrefined liquids
trn_freight,road,truck ICE,1990,OC,0.00335518,0.003300867,0.005458125,0.00450641,0.003979273,0.008256795,0.006150344,0.006649054,0.006305273,0.006936521,0.006571638,0.006665996,0.007542002,0.006111716,,OCtrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,OC,0.001518709,0.006169231,0.007882137,0.004171825,0.008955247,0.017319684,0.003177503,-1,0.00046572,0.005444925,0.004703044,0.018316531,0.005999391,0.007644922,,OCtrn_domestic shiprefined liquids
trn_passenger,air,air,1990,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OCtrn_airrefined liquids
trn_passenger,rail,rail coal,1990,OC,-1,-1,0.022678514,-1,-1,1.812319105,0.018234278,-1,0.096464848,0,-1,1.290625068,-1,-1,,OCtrn_railcoal
trn_passenger,rail,rail ICE,1990,OC,0.031765528,0.031639762,0.032831686,0.027515505,0.022983118,0.045518668,0.010150021,-1,0.015355282,0.032539295,0.039515796,0.035681757,0.06636181,0.030737531,,OCtrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,OC,0.013084545,0.013452654,0.012803229,0.011915324,0.013814442,0.012155943,0.011608368,0.012768711,0.011889255,0.013086656,0.01207285,0.014211279,0.012641769,0.011831214,,OCtrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,OC,0.00335518,0.003300867,0.005458125,0.00450641,0.003979273,0.008256795,0.006150344,0.006649054,0.006305273,0.006936521,0.006571638,0.006665996,0.007542002,0.006111716,,OCtrn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,OC,0.00335518,0.003300867,0.005458125,0.00450641,0.003979273,0.008256795,0.006150344,0.006649054,0.006305273,0.006936521,0.006571638,0.006665996,0.007542002,0.006111716,,OCtrn_roadrefined liquids
trn_freight,air,air,1990,NMVOC,0.028148204,0.029175221,0.02624162,0.025701043,0.030146735,0.024391718,0.037209514,0.020733664,0.021849748,0.024486174,0.013209628,0.033624643,0.04230906,0.037084364,,NMVOCtrn_airrefined liquids
trn_freight,rail,rail coal,1990,NMVOC,-1,-1,0.140808054,-1,-1,4.212672533,0.054373941,-1,0.035594308,0.178044264,-1,0.048214631,-1,-1,,NMVOCtrn_railcoal
trn_freight,rail,rail ICE,1990,NMVOC,0.065135949,0.02776012,0.140808054,0.00640468,0.08134682,4.212672533,0.054373941,-1,0.035594308,0.178044264,0.031193567,0.048214631,0.03696782,0.055475536,,NMVOCtrn_railrefined liquids
trn_freight,road,truck ICE,1990,NMVOC,0.050792618,0.050599997,0.050796643,0.050505714,0.051365596,0.05025184,0.04675118,0.050177857,0.050208974,0.050346012,0.058122617,0.050731107,0.048332847,0.042285021,,NMVOCtrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,NMVOC,0.065135949,0.02776012,0.140808054,0.00640468,0.08134682,4.212672533,0.054373941,-1,0.035594308,0.178044264,0.031193567,0.048214631,0.03696782,0.055475536,,NMVOCtrn_domestic shiprefined liquids
trn_passenger,air,air,1990,NMVOC,0.028148204,0.029175221,0.02624162,0.025701043,0.030146735,0.024391718,0.037209514,0.020733664,0.021849748,0.024486174,0.013209628,0.033624643,0.04230906,0.037084364,,NMVOCtrn_airrefined liquids
trn_passenger,rail,rail coal,1990,NMVOC,-1,-1,0.140808054,-1,-1,4.212672533,0.054373941,-1,0.035594308,0.178044264,-1,0.048214631,-1,-1,,NMVOCtrn_railcoal
trn_passenger,rail,rail ICE,1990,NMVOC,0.065135949,0.02776012,0.140808054,0.00640468,0.08134682,4.212672533,0.054373941,-1,0.035594308,0.178044264,0.031193567,0.048214631,0.03696782,0.055475536,,NMVOCtrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,NMVOC,0.226593061,0.234538416,0.220592427,0.202047396,0.242452401,0.194413996,0.190999536,0.197790268,0.193041243,0.199676059,0.193980328,0.251255399,0.217175932,0.192749708,,NMVOCtrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,NMVOC,0.050792618,0.050599997,0.050796643,0.050505714,0.051365596,0.05025184,0.04675118,0.050177857,0.050208974,0.050346012,0.058122617,0.050731107,0.048332847,0.042285021,,NMVOCtrn_roadrefined liquids
trn_pass_road,LDV,LDV gas,1990,NMVOC,0.147614503,0.217461823,0.126525536,-1,0.151871526,0.064835314,0.612908127,0.303161029,-1,0.286121073,0.531997672,0.324734088,-1,0.557408245,,NMVOCtrn_roadgas
trn_pass_road,bus,bus ICE,1990,NMVOC,0.050792618,0.050599997,0.050796643,0.050505714,0.051365596,0.05025184,0.04675118,0.050177857,0.050208974,0.050346012,0.058122617,0.050731107,0.048332847,0.042285021,,NMVOCtrn_roadrefined liquids
trn_pass_road,bus,bus gas,1990,NMVOC,0.147614503,0.217461823,0.126525536,-1,0.151871526,0.064835314,0.612908127,0.303161029,-1,0.286121073,0.531997672,0.324734088,-1,0.557408245,,NMVOCtrn_roadgas
trn_freight,road,truck ICE,1990,NH3,0.008129049,0.014131501,0.005430211,0.007720367,0.004262534,0.000721758,0.000509945,0.001191944,0.000526395,0.001583369,0.000440193,0.003045404,0.001793319,0.000418176,,NH3trn_roadrefined liquids
trn_pass_road,LDV,LDV ICE,1990,NH3,0.008129049,0.014131501,0.005430211,0.007720367,0.004262534,0.000721758,0.000509945,0.001191944,0.000526395,0.001583369,0.000440193,0.003045404,0.001793319,0.000418176,,NH3trn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,NH3,0.008129049,0.014131501,0.005430211,0.007720367,0.004262534,0.000721758,0.000509945,0.001191944,0.000526395,0.001583369,0.000440193,0.003045404,0.001793319,0.000418176,,NH3trn_roadrefined liquids
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130501,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,tranSubsector,tranTechnology,period,generic-ghg,USA,Canada,Western Europe,Eastern Europe,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_1,0.015114886,0.015206435,0.014340235,0.01553811,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_freight,rail,rail coal,1990,SO2_1,-1,-1,0.360796659,0.325396908,,,,,,,,,,,SO2,SO2trn_railcoal
trn_freight,rail,rail ICE,1990,SO2_1,0.134097731,0.069680422,0.098399089,0.081587711,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_freight,road,truck ICE,1990,SO2_1,0.008454918,0.006214302,0.003879283,0.022034068,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,SO2_1,0.019528796,0.019003751,0.021223333,0.017189622,,,,,,,,,,,SO2,SO2trn_domestic shiprefined liquids
trn_passenger,air,air,1990,SO2_1,0.015114886,0.015206435,0.014340235,0.01553811,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_passenger,rail,rail coal,1990,SO2_1,-1,-1,0.360796659,0.325396908,,,,,,,,,,,SO2,SO2trn_railcoal
trn_passenger,rail,rail ICE,1990,SO2_1,0.134097731,0.069680422,0.098399089,0.081587711,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,SO2_1,0.130013041,0.138917941,0.13760231,0.17419735,,,,,,,,,,,SO2,SO2trn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,SO2_1,0.008454918,0.006214302,0.003879283,0.022034068,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,LDV,LDV gas,1990,SO2_1,0.01409153,0.010357171,0.006465472,0.038495213,,,,,,,,,,,SO2,SO2trn_roadgas
trn_pass_road,bus,bus ICE,1990,SO2_1,0.008454918,0.006214302,0.003879283,0.022034068,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,bus,bus gas,1990,SO2_1,0.01409153,0.010357171,0.006465472,0.038495213,,,,,,,,,,,SO2,SO2trn_roadgas
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130502,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Japan,China,Southeast Asia,Korea,India,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_2,0.015280411,0.018169498,0.006629229,0.023671145,0.01813781,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_freight,rail,rail coal,1990,SO2_2,-1,0.208552931,-1,-1,-1,,,,,,,,,,SO2,SO2trn_railcoal
trn_freight,rail,rail ICE,1990,SO2_2,0.061685815,0.042507692,0.17143186,0.107376268,0.05690798,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_freight,road,truck ICE,1990,SO2_2,0.00965904,0.018793133,0.024233867,0.011474993,0.011640271,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,SO2_2,0.019827583,0.021304739,0.028217602,0.021073847,0.011626265,,,,,,,,,,SO2,SO2trn_domestic shiprefined liquids
trn_passenger,air,air,1990,SO2_2,0.015280411,0.018169498,0.006629229,0.023671145,0.01813781,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_passenger,rail,rail coal,1990,SO2_2,-1,0.208552931,-1,-1,-1,,,,,,,,,,SO2,SO2trn_railcoal
trn_passenger,rail,rail ICE,1990,SO2_2,0.061685815,0.042507692,0.17143186,0.107376268,0.05690798,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,SO2_2,0.118827592,0.112951387,0.12195839,0.133974268,0.117188499,,,,,,,,,,SO2,SO2trn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,SO2_2,0.00965904,0.018793133,0.024233867,0.011474993,0.011640271,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,LDV,LDV gas,1990,SO2_2,-1,0.037145755,0.077138543,-1,0.080063875,,,,,,,,,,SO2,SO2trn_roadgas
trn_pass_road,bus,bus ICE,1990,SO2_2,0.00965904,0.018793133,0.024233867,0.011474993,0.011640271,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,bus,bus gas,1990,SO2_2,-1,0.037145755,0.077138543,-1,0.080063875,,,,,,,,,,SO2,SO2trn_roadgas
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130503,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Australia_NZ,Middle East,Africa,Latin America,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_3,0.015274164,0.012782471,0.011128493,0.012914926,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_freight,rail,rail coal,1990,SO2_3,-1,-1,0.089116244,0.655085889,,,,,,,,,,,SO2,SO2trn_railcoal
trn_freight,rail,rail ICE,1990,SO2_3,0.135871312,-1,0.089116244,0.149395414,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_freight,road,truck ICE,1990,SO2_3,0.011062112,0.053158341,0.023638439,0.018856899,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,SO2_3,0.023072487,-1,0.020371527,0.030741527,,,,,,,,,,,SO2,SO2trn_domestic shiprefined liquids
trn_passenger,air,air,1990,SO2_3,0.015274164,0.012782471,0.011128493,0.012914926,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_passenger,rail,rail coal,1990,SO2_3,-1,-1,0.089116244,0.655085889,,,,,,,,,,,SO2,SO2trn_railcoal
trn_passenger,rail,rail ICE,1990,SO2_3,0.135871312,-1,0.089116244,0.149395414,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,SO2_3,0.162882437,0.136818087,0.11831718,0.144225227,,,,,,,,,,,SO2,SO2trn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,SO2_3,0.011062112,0.053158341,0.023638439,0.018856899,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,LDV,LDV gas,1990,SO2_3,0.018436854,0.099632529,-1,0.056090461,,,,,,,,,,,SO2,SO2trn_roadgas
trn_pass_road,bus,bus ICE,1990,SO2_3,0.011062112,0.053158341,0.023638439,0.018856899,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,bus,bus gas,1990,SO2_3,0.018436854,0.099632529,-1,0.056090461,,,,,,,,,,,SO2,SO2trn_roadgas
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130504,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_4,0.012169588,,,,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_freight,rail,rail coal,1990,SO2_4,0.573149307,,,,,,,,,,,,,,SO2,SO2trn_railcoal
trn_freight,rail,rail ICE,1990,SO2_4,0.121606824,,,,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_freight,road,truck ICE,1990,SO2_4,0.009879597,,,,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,SO2_4,0.024621078,,,,,,,,,,,,,,SO2,SO2trn_domestic shiprefined liquids
trn_passenger,air,air,1990,SO2_4,0.012169588,,,,,,,,,,,,,,SO2,SO2trn_airrefined liquids
trn_passenger,rail,rail coal,1990,SO2_4,0.573149307,,,,,,,,,,,,,,SO2,SO2trn_railcoal
trn_passenger,rail,rail ICE,1990,SO2_4,0.121606824,,,,,,,,,,,,,,SO2,SO2trn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,SO2_4,0.123642746,,,,,,,,,,,,,,SO2,SO2trn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,SO2_4,0.009879597,,,,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,LDV,LDV gas,1990,SO2_4,0.019050664,,,,,,,,,,,,,,SO2,SO2trn_roadgas
trn_pass_road,bus,bus ICE,1990,SO2_4,0.009879597,,,,,,,,,,,,,,SO2,SO2trn_roadrefined liquids
trn_pass_road,bus,bus gas,1990,SO2_4,0.019050664,,,,,,,,,,,,,,SO2,SO2trn_roadgas
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
OUTPUT-DRIVER GHGs,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13001,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
region,supplysector,tranSubsector,tranTechnology,period,generic-ghg,output-driver,,,,,,,,,,,,,,
ALL,trn_freight,air,air,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_freight,road,truck ICE,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_passenger,air,air,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_passenger,high speed rail,high speed rail,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_passenger,rail,rail ICE,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_passenger,rail,rail electric,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,LDV,LDV ICE,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,LDV,LDV electric,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,LDV,LDV gas,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,LDV,LDV fuel cell,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,bus,bus ICE,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,bus,bus electric,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,bus,bus gas,ALL,HFC134a,,,,,,,,,,,,,,,
ALL,trn_pass_road,bus,bus fuel cell,ALL,HFC134a,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Emissions unit,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13005,,,,,,,,,,,,,,,,,,,,
,,,,,emissions-unit,,,,,,,,,,,,,,,
region,supplysector,tranSubsector,tranTechnology,generic-ghg,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,
ALL,trn_freight,air,air,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_freight,road,truck ICE,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_passenger,air,air,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_passenger,high speed rail,high speed rail,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_passenger,rail,rail ICE,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_passenger,rail,rail electric,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,LDV,LDV ICE,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,LDV,LDV electric,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,LDV,LDV gas,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,LDV,LDV fuel cell,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,bus,bus ICE,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,bus,bus electric,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,bus,bus gas,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
ALL,trn_pass_road,bus,bus fuel cell,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Uncontrolled emissions coefficient,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13015,,,,,,,,,,,,,,,,,,,,
,,,,,uncontrolled-emiss-coef,,,,,,,,,,,,,,,
supplysector,tranSubsector,tranTechnology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,
trn_freight,air,air,2005,HFC134a,3.20844E-08,1.76694E-08,2.44951E-08,2.41127E-08,2.24974E-08,1.28766E-08,6.30921E-08,4.5312E-09,1.39749E-08,3.90607E-08,5.70235E-09,7.81128E-09,1.34345E-08,2.49415E-09,,
trn_freight,road,truck ICE,2005,HFC134a,9.24829E-07,5.09319E-07,7.06067E-07,6.95046E-07,6.48483E-07,3.71166E-07,1.81862E-06,1.30611E-07,4.02825E-07,1.12592E-06,1.64369E-07,2.25159E-07,3.87249E-07,7.18936E-08,,
trn_passenger,air,air,2005,HFC134a,1.01863E-08,5.60975E-09,7.77678E-09,7.6554E-09,7.14254E-09,4.08811E-09,2.00307E-08,1.43858E-09,4.4368E-09,1.24011E-08,1.8104E-09,2.47995E-09,4.26525E-09,7.91853E-10,,
trn_passenger,high speed rail,high speed rail,2005,HFC134a,4.64588E-09,4.64588E-09,4.64588E-09,4.57337E-09,4.64588E-09,4.64588E-09,4.64588E-09,4.64588E-09,4.64588E-09,4.64588E-09,4.64588E-09,4.64588E-09,2.54808E-09,4.64588E-09,,
trn_passenger,rail,rail ICE,2005,HFC134a,4.20079E-07,2.31345E-07,3.20712E-07,3.15706E-07,2.94556E-07,1.68593E-07,8.2606E-07,4.20079E-07,1.82973E-07,5.11419E-07,7.46605E-08,1.02273E-07,1.75898E-07,3.26558E-08,,
trn_passenger,rail,rail electric,2005,HFC134a,4.20079E-07,2.31345E-07,3.20712E-07,3.15706E-07,2.94556E-07,1.68593E-07,8.2606E-07,4.20079E-07,1.82973E-07,5.11419E-07,7.46605E-08,1.02273E-07,1.75898E-07,3.26558E-08,,
trn_pass_road,LDV,LDV ICE,2005,HFC134a,3.47766E-06,1.91521E-06,2.20467E-06,2.6136E-06,2.24729E-06,9.10547E-07,4.46144E-06,3.20416E-07,9.88211E-07,2.79182E-06,4.03232E-07,5.63915E-07,1.11748E-06,1.7637E-07,,
trn_pass_road,LDV,LDV electric,2005,HFC134a,3.47766E-06,1.91521E-06,2.20467E-06,2.6136E-06,2.24729E-06,9.10547E-07,4.46144E-06,3.20416E-07,9.88211E-07,2.79182E-06,4.03232E-07,5.63915E-07,1.11748E-06,1.7637E-07,,
trn_pass_road,LDV,LDV gas,2005,HFC134a,3.47766E-06,1.91521E-06,2.20467E-06,2.6136E-06,2.24729E-06,9.10547E-07,4.46144E-06,3.20416E-07,9.88211E-07,2.79182E-06,4.03232E-07,5.63915E-07,1.11748E-06,1.7637E-07,,
trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,3.47766E-06,1.91521E-06,2.20467E-06,2.6136E-06,2.24729E-06,9.10547E-07,4.46144E-06,3.20416E-07,9.88211E-07,2.79182E-06,4.03232E-07,5.63915E-07,1.11748E-06,1.7637E-07,,
trn_pass_road,bus,bus ICE,2005,HFC134a,7.21711E-07,3.97458E-07,5.50995E-07,5.42395E-07,5.06058E-07,2.89648E-07,1.4192E-06,1.01925E-07,3.14353E-07,8.78635E-07,1.28269E-07,1.75708E-07,3.02198E-07,5.61038E-08,,
trn_pass_road,bus,bus electric,2005,HFC134a,7.21711E-07,3.97458E-07,5.50995E-07,5.42395E-07,5.06058E-07,2.89648E-07,1.4192E-06,1.01925E-07,3.14353E-07,8.78635E-07,1.28269E-07,1.75708E-07,3.02198E-07,5.61038E-08,,
trn_pass_road,bus,bus gas,2005,HFC134a,7.21711E-07,3.97458E-07,5.50995E-07,5.42395E-07,5.06058E-07,2.89648E-07,1.4192E-06,1.01925E-07,3.14353E-07,8.78635E-07,1.28269E-07,1.75708E-07,3.02198E-07,5.61038E-08,,
trn_pass_road,bus,bus fuel cell,2005,HFC134a,7.21711E-07,3.97458E-07,5.50995E-07,5.42395E-07,5.06058E-07,2.89648E-07,1.4192E-06,1.01925E-07,3.14353E-07,8.78635E-07,1.28269E-07,1.75708E-07,3.02198E-07,5.61038E-08,,
,,,,,,,,,,,,,,,,,,,,
Marginal abatement cost curves (apply to road techs only),,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13070,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,gas,0,10,20,50,100,200,,,,,,,,,
USA,trn_freight,road,truck ICE,2005,HFC134a,0.126,0.168,0.416,0.416,0.677,0.677,,,,,,,,,
USA,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.126,0.168,0.416,0.416,0.677,0.677,,,,,,,,,
USA,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.126,0.168,0.416,0.416,0.677,0.677,,,,,,,,,
USA,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.126,0.168,0.416,0.416,0.677,0.677,,,,,,,,,
USA,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.126,0.168,0.416,0.416,0.677,0.677,,,,,,,,,
Canada,trn_freight,road,truck ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Canada,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Canada,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Canada,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Canada,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Western Europe,trn_freight,road,truck ICE,2005,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.570559614,0.721286248,,,,,,,,,
Western Europe,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.570559614,0.721286248,,,,,,,,,
Western Europe,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.570559614,0.721286248,,,,,,,,,
Western Europe,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.570559614,0.721286248,,,,,,,,,
Western Europe,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.570559614,0.721286248,,,,,,,,,
Japan,trn_freight,road,truck ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.458,0.548,,,,,,,,,
Japan,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.458,0.548,,,,,,,,,
Japan,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.168,0.21,0.458,0.458,0.458,0.548,,,,,,,,,
Japan,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.168,0.21,0.458,0.458,0.458,0.548,,,,,,,,,
Japan,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.168,0.21,0.458,0.458,0.458,0.548,,,,,,,,,
Australia_NZ,trn_freight,road,truck ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Australia_NZ,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Australia_NZ,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Australia_NZ,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Australia_NZ,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.168,0.21,0.458,0.458,0.721,0.721,,,,,,,,,
Former Soviet Union,trn_freight,road,truck ICE,2005,HFC134a,0.304251875,0.510111966,0.510111966,0.647146164,0.725373032,0.725737451,,,,,,,,,
Former Soviet Union,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.304251875,0.510111966,0.510111966,0.647146164,0.725373032,0.725737451,,,,,,,,,
Former Soviet Union,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.304251875,0.510111966,0.510111966,0.647146164,0.725373032,0.725737451,,,,,,,,,
Former Soviet Union,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.304251875,0.510111966,0.510111966,0.647146164,0.725373032,0.725737451,,,,,,,,,
