ctry,landtype,AEZ1,AEZ2,AEZ3,AEZ4,AEZ5,AEZ6,AEZ7,AEZ8,AEZ9,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
prk,Cropland,0,0,0,0,0,0,0,0,80625,2320448,274082,0,0,0,183102,0,0,0
prk,Pastureland,0,0,0,0,0,0,0,0,15174,228784,12748,0,0,0,24809,0,0,0
prk,Builtupland,0,0,0,0,0,0,0,0,260,40182,131467,0,0,0,776,0,0,0
prk,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prt,Forest,0,0,0,0,0,0,0,0,0,856442,244829,0,0,0,0,0,0,0
prt,SavnGrasslnd,0,0,0,0,0,0,0,0,0,663871,1816553,361448,0,0,0,0,0,0
prt,Shrubland,0,0,0,0,0,0,0,0,0,1702860,410767,0,0,0,0,0,0,0
prt,Cropland,0,0,0,0,0,0,0,0,0,2130736,690150,32146,0,0,0,0,0,0
prt,Pastureland,0,0,0,0,0,0,0,0,0,1248013,284421,32762,0,0,0,0,0,0
prt,Builtupland,0,0,0,0,0,0,0,0,0,128056,336462,36571,0,0,0,0,0,0
prt,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pry,Forest,390828,0,0,0,0,12499,1393834,2637889,0,0,0,493725,0,0,0,0,0,0
pry,SavnGrasslnd,0,0,0,2418134,1374993,213261,75556,1091682,682162,224379,571208,1573261,0,0,0,0,0,0
pry,Shrubland,0,0,242117,251080,0,0,232619,2395225,0,0,0,0,0,0,0,0,0,0
pry,Cropland,6380,0,3372,81350,24424,79223,8985,15414,6993,1866,6199,2576720,0,0,0,0,0,0
pry,Pastureland,185863,0,45584,1020287,2041887,1974085,891090,2489239,461998,62909,1408060,10442907,0,0,0,0,0,0
pry,Builtupland,0,0,0,0,0,241,0,80,0,0,0,55626,0,0,0,0,0,0
pry,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pse,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyf,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Shrubland,262575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Pastureland,37824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Builtupland,7343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,Otherland,814663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reu,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rom,Forest,0,0,0,0,0,0,0,0,101546,5523088,575435,0,0,0,531481,625076,0,0
rom,SavnGrasslnd,0,0,0,0,0,0,0,494242,313364,302717,155184,0,0,0,0,0,0,0
rom,Shrubland,0,0,0,0,0,0,0,117456,0,0,0,0,0,0,0,0,0,0
rom,Cropland,0,0,0,0,0,0,0,948355,2257752,5740520,1126937,0,0,0,18190,37059,0,0
rom,Pastureland,0,0,0,0,0,0,0,158093,173012,3922626,500930,0,0,0,87481,181686,0,0
rom,Builtupland,0,0,0,0,0,0,0,34956,37531,187779,36014,0,0,0,466,532,0,0
rom,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,Forest,0,0,0,0,0,0,0,2566056,45381652,37519160,1268204,0,18294208,507896512,539284352,773349,0,0
rus,SavnGrasslnd,0,0,0,0,0,0,5037922,9881674,6867671,1403175,0,0,1565966,41207456,36783776,0,0,0
rus,Shrubland,0,0,0,0,0,0,785859,0,0,0,0,0,0,0,165553,0,0,0
rus,Cropland,0,0,0,0,0,0,4270334,34791352,32482590,22356914,189124,0,3428800,9356567,19343622,152377,0,0
rus,Pastureland,0,0,0,0,0,0,11576977,17190424,13074230,9589895,77988,0,2450148,9957174,18286380,110213,0,0
rus,Builtupland,0,0,0,0,0,0,172045,672128,1031752,822602,18393,0,21957,110442,1057900,2747,0,0
rus,Otherland,0,0,0,0,0,0,0,84298,580803,113351,0,0,32553520,184055760,2804882,0,0,0
rwa,Forest,0,0,0,0,177275,0,0,0,0,0,0,0,0,0,0,0,0,0
rwa,SavnGrasslnd,0,0,0,0,471315,475677,0,0,0,0,0,0,0,0,0,0,0,0
rwa,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwa,Cropland,0,0,0,0,275040,502920,0,0,0,0,0,0,0,0,0,0,0,0
rwa,Pastureland,0,0,0,0,298088,251663,0,0,0,0,0,0,0,0,0,0,0,0
rwa,Builtupland,0,0,0,0,18510,10039,0,0,0,0,0,0,0,0,0,0,0,0
rwa,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau,Shrubland,15572441,0,0,0,0,0,34254524,0,0,0,0,0,0,0,0,0,0,0
sau,Cropland,653796,0,0,0,0,0,1494609,0,0,0,0,0,0,0,0,0,0,0
sau,Pastureland,210386,0,0,0,0,0,1374944,0,0,0,0,0,0,0,0,0,0,0
sau,Builtupland,356245,0,0,0,0,0,153104,0,0,0,0,0,0,0,0,0,0,0
sau,Otherland,82087912,0,0,0,0,0,61520256,0,0,0,0,0,0,0,0,0,0,0
scg,Forest,0,0,0,0,0,0,0,0,0,2900202,488234,0,0,0,0,152232,0,0
scg,SavnGrasslnd,0,0,0,0,0,0,0,0,0,212265,38767,0,0,0,0,0,0,0
scg,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,Cropland,0,0,0,0,0,0,0,0,0,3221106,544772,0,0,0,0,35645,0,0
scg,Pastureland,0,0,0,0,0,0,0,0,0,1505558,236772,0,0,0,0,39883,0,0
scg,Builtupland,0,0,0,0,0,0,0,0,0,197578,28438,0,0,0,0,63,0,0
scg,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdn,Forest,0,0,0,124567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdn,SavnGrasslnd,2868121,2420778,9588747,15459911,3554710,0,524672,22319,0,0,0,0,0,0,0,0,0,0
sdn,Shrubland,1531546,0,25504,0,0,0,188365,0,0,0,0,0,0,0,0,0,0,0
sdn,Cropland,2179557,6874750,3518874,3505574,735538,0,279857,245101,0,0,0,0,0,0,0,0,0,0
sdn,Pastureland,36671992,21271860,21971300,20900596,4046790,0,2565382,940517,0,0,0,0,0,0,0,0,0,0
sdn,Builtupland,149800,25085,1947,3780,6787,0,6290,0,0,0,0,0,0,0,0,0,0,0
sdn,Otherland,71821464,0,0,0,0,0,18021126,0,0,0,0,0,0,0,0,0,0,0
sen,Forest,0,0,494264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,SavnGrasslnd,184091,3509956,5913352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,Shrubland,750247,647288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,Cropland,163214,997131,1315415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,Pastureland,612482,2888166,2522511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,Builtupland,2726,41858,10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sen,Otherland,371452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Forest,0,0,0,0,0,203326,0,0,0,0,0,0,0,0,0,0,0,0
sgp,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Cropland,0,0,0,0,0,102300,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Pastureland,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Builtupland,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0
sgp,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shn,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Forest,0,0,0,951288,2597852,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,SavnGrasslnd,0,0,0,961762,873020,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Shrubland,0,0,0,0,1486894,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Cropland,0,0,0,380202,202544,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Pastureland,0,0,0,154433,57199,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Builtupland,0,0,0,1539,2640,0,0,0,0,0,0,0,0,0,0,0,0,0
sle,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Forest,0,0,0,233220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,SavnGrasslnd,0,0,0,169176,6426,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Cropland,0,0,0,846603,176156,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Pastureland,0,0,0,850399,118121,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Builtupland,0,0,0,12004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slv,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smr,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,SavnGrasslnd,1117687,730532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Shrubland,19009672,1182876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Cropland,634085,458576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Pastureland,30854294,8466320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Builtupland,6367,7909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,Otherland,1580871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spm,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sur,Forest,0,0,0,0,0,15665645,0,0,0,0,0,0,0,0,0,0,0,0
sur,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sur,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sur,Cropland,0,0,0,0,0,77794,0,0,0,0,0,0,0,0,0,0,0,0
sur,Pastureland,0,0,0,0,0,28818,0,0,0,0,0,0,0,0,0,0,0,0
sur,Builtupland,0,0,0,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0
sur,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,Forest,0,0,0,0,0,0,0,0,0,2330062,0,0,0,0,113738,109682,0,0
svk,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,Cropland,0,0,0,0,0,0,0,0,0,1265339,0,0,0,0,42362,31592,0,0
svk,Pastureland,0,0,0,0,0,0,0,0,0,788398,0,0,0,0,44445,60557,0,0
svk,Builtupland,0,0,0,0,0,0,0,0,0,116458,0,0,0,0,1972,687,0,0
svk,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,Forest,0,0,0,0,0,0,0,0,0,1037068,506585,0,0,0,150462,0,0,0
svn,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,Cropland,0,0,0,0,0,0,0,0,0,58877,169841,0,0,0,25995,0,0,0
svn,Pastureland,0,0,0,0,0,0,0,0,0,179168,136100,0,0,0,37965,0,0,0
svn,Builtupland,0,0,0,0,0,0,0,0,0,17977,43659,0,0,0,120,0,0,0
svn,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,Forest,0,0,0,0,0,0,0,0,1339988,9797069,0,0,0,6936604,21717106,404275,0,0
swe,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,Cropland,0,0,0,0,0,0,0,0,36687,2617819,0,0,0,0,65331,84469,0,0
swe,Pastureland,0,0,0,0,0,0,0,0,3496,359052,0,0,0,0,24167,2733,0,0
swe,Builtupland,0,0,0,0,0,0,0,0,12396,359484,0,0,0,400,22007,5182,0,0
swe,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,119977,1434553,0,0,0,0
swz,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swz,SavnGrasslnd,0,82352,93754,0,0,0,0,0,0,39212,33091,0,0,0,0,0,0,0
swz,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swz,Cropland,0,19877,12402,0,0,0,0,0,0,47500,48794,0,0,0,0,0,0,0
swz,Pastureland,0,174816,172098,0,0,0,0,0,0,190025,189884,0,0,0,0,0,0,0
swz,Builtupland,0,0,0,0,0,0,0,0,0,308,6485,0,0,0,0,0,0,0
swz,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syr,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syr,SavnGrasslnd,0,0,0,0,0,0,0,29945,38600,154717,0,0,0,0,0,0,0,0
syr,Shrubland,0,0,0,0,0,0,2064746,1749125,1684362,70177,0,0,0,0,0,0,0,0
syr,Cropland,0,0,0,0,0,0,297430,1359616,1970719,998873,0,0,0,0,0,0,0,0
syr,Pastureland,0,0,0,0,0,0,2062769,2983073,2265344,467371,0,0,0,0,0,0,0,0
syr,Builtupland,0,0,0,0,0,0,21952,48323,73133,69668,0,0,0,0,0,0,0,0
syr,Otherland,0,0,0,0,0,0,947256,444453,0,0,0,0,0,0,0,0,0,0
tca,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tca,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,SavnGrasslnd,3980055,4672843,9526268,2165128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,Shrubland,3464728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,Cropland,808309,1552289,1058516,412466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,Pastureland,13260506,9788690,16243304,2639858,0,0,1147748,0,0,0,0,0,0,0,0,0,0,0
tcd,Builtupland,0,12158,11009,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,Otherland,42309876,0,0,0,0,0,16791232,0,0,0,0,0,0,0,0,0,0,0
tgo,Forest,0,0,0,617058,962156,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,SavnGrasslnd,0,0,315544,718408,246536,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,Cropland,0,0,159979,1391045,1468514,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,Pastureland,0,0,132392,589593,324800,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,Builtupland,0,0,1694,54214,75186,0,0,0,0,0,0,0,0,0,0,0,0,0
tgo,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tha,Forest,0,0,0,16138563,11758852,3196564,0,0,0,247210,0,0,0,0,0,0,0,0
tha,SavnGrasslnd,0,0,0,754919,1405184,0,0,0,0,0,0,0,0,0,0,0,0,0
tha,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tha,Cropland,0,0,0,11997087,3420781,1685914,0,0,0,47993,0,0,0,0,0,0,0,0
tha,Pastureland,0,0,0,192882,35897,20001,0,0,0,1091,0,0,0,0,0,0,0,0
tha,Builtupland,0,0,0,429691,123502,8122,0,0,0,0,0,0,0,0,0,0,0,0
tha,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,SavnGrasslnd,0,0,0,0,0,0,0,590200,0,0,0,0,0,43059,0,0,0,0
tjk,Shrubland,0,0,0,0,0,0,0,1179902,441495,0,0,0,444727,0,0,0,0,0
tjk,Cropland,0,0,0,0,0,0,0,703322,103208,0,0,0,148047,136533,0,0,0,0
tjk,Pastureland,0,0,0,0,0,0,0,2152603,185008,0,0,0,950268,295768,0,0,0,0
tjk,Builtupland,0,0,0,0,0,0,0,95212,1221,0,0,0,12147,1872,0,0,0,0
tjk,Otherland,0,0,0,0,0,0,0,117028,0,0,0,0,6462666,485489,0,0,0,0
tkl,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,SavnGrasslnd,0,0,0,0,0,0,225466,130521,0,0,0,0,0,0,0,0,0,0
tkm,Shrubland,0,0,0,0,0,0,8849845,30729,0,0,0,0,0,0,0,0,0,0
tkm,Cropland,0,0,0,0,0,0,1554434,246892,0,0,0,0,0,0,0,0,0,0
tkm,Pastureland,0,0,0,0,0,0,22677710,1367994,0,0,0,0,0,0,0,0,0,0
tkm,Builtupland,0,0,0,0,0,0,107485,15190,0,0,0,0,0,0,0,0,0,0
tkm,Otherland,0,0,0,0,0,0,10601528,211741,0,0,0,0,0,0,0,0,0,0
tls,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ton,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,Forest,0,0,0,0,200669,219426,0,0,0,0,0,0,0,0,0,0,0,0
tto,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,Cropland,0,0,0,0,90598,76664,0,0,0,0,0,0,0,0,0,0,0,0
tto,Pastureland,0,0,0,0,7772,6717,0,0,0,0,0,0,0,0,0,0,0,0
tto,Builtupland,0,0,0,0,5764,2490,0,0,0,0,0,0,0,0,0,0,0,0
tto,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,SavnGrasslnd,0,0,0,0,0,0,0,0,859,46073,0,0,0,0,0,0,0,0
tun,Shrubland,0,0,0,0,0,0,629678,917191,345001,53972,0,0,0,0,0,0,0,0
tun,Cropland,0,0,0,0,0,0,18842,68926,633745,1298248,0,0,0,0,0,0,0,0
tun,Pastureland,0,0,0,0,0,0,1288076,461401,965176,831732,0,0,0,0,0,0,0,0
tun,Builtupland,0,0,0,0,0,0,72564,72617,64670,13635,0,0,0,0,0,0,0,0
tun,Otherland,0,0,0,0,0,0,8128818,0,0,0,0,0,0,0,0,0,0,0
tur,Forest,0,0,0,0,0,0,0,2403944,9232097,3651528,606639,0,0,229020,106305,0,0,0
tur,SavnGrasslnd,0,0,0,0,0,0,0,10352938,4085358,2395394,0,0,0,82643,130365,173939,0,0
tur,Shrubland,0,0,0,0,0,0,136717,727850,3171540,2952008,0,0,0,0,0,0,0,0
tur,Cropland,0,0,0,0,0,0,35129,9353406,8573349,4429619,153530,0,0,273956,158219,15504,0,0
tur,Pastureland,0,0,0,0,0,0,72984,9550565,4256132,814848,30641,0,0,591759,304634,43361,0,0
tur,Builtupland,0,0,0,0,0,0,481,148641,256830,539272,143997,0,0,1308,2025,454,0,0
tur,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
