# File: GAINS_activities.csv
# Title: GAINS model historical/modeled activity data
# Description: Activity data by GAINS sector for historical and modeled years
# Units: Identified by variable in data
# Source: Rao et al. 2017 "Future air pollution in the Shared Socio-economic Pathways" Global Environmental Change.
TIMER_REGION,TIMER_SECTOR,UNIT,IDYEARS,ACT
Canada,End_Use_Residential_NatGas,PJ,2010,536.803844
Canada,End_Use_Residential_NatGas,PJ,2020,555.4676911
Canada,End_Use_Residential_NatGas,PJ,2030,578.9160848
Canada,End_Use_Services_Coal,PJ,2000,0.053214228
Canada,End_Use_Services_HLF,PJ,2000,207.3608996
Canada,End_Use_Services_HLF,PJ,2005,329.4000817
Canada,End_Use_Services_HLF,PJ,2010,202.1644025
Canada,End_Use_Services_HLF,PJ,2020,312.9048799
Canada,End_Use_Services_HLF,PJ,2030,311.5524774
Canada,End_Use_Services_LLF,PJ,2000,37.7670294
Canada,End_Use_Services_LLF,PJ,2005,30.07801989
Canada,End_Use_Services_LLF,PJ,2010,18.4599375
Canada,End_Use_Services_LLF,PJ,2020,28.57181806
Canada,End_Use_Services_LLF,PJ,2030,28.44832814
Canada,End_Use_Services_NatGas,PJ,2000,452.7211542
Canada,End_Use_Services_NatGas,PJ,2005,454.247027
Canada,End_Use_Services_NatGas,PJ,2010,454.0624331
Canada,End_Use_Services_NatGas,PJ,2020,530.0866019
Canada,End_Use_Services_NatGas,PJ,2030,587.1007778
Canada,End_Use_Transport_Air_Domestic,PJ,2000,99.48966881
Canada,End_Use_Transport_Air_Domestic,PJ,2005,103.6418833
Canada,End_Use_Transport_Air_Domestic,PJ,2010,118.5504302
Canada,End_Use_Transport_Air_Domestic,PJ,2020,125.9097572
Canada,End_Use_Transport_Air_Domestic,PJ,2030,158.2423185
Canada,End_Use_Transport_Air_LTO,PJ,2000,228.8125975
Canada,End_Use_Transport_Air_LTO,PJ,2005,258.502606
Canada,End_Use_Transport_Air_LTO,PJ,2010,295.6873628
Canada,End_Use_Transport_Air_LTO,PJ,2020,314.0429265
Canada,End_Use_Transport_Air_LTO,PJ,2030,394.6864954
Canada,End_Use_Transport_HLF,PJ,2000,491.6922992
Canada,End_Use_Transport_HLF,PJ,2005,568.2577926
Canada,End_Use_Transport_HLF,PJ,2010,657.2440202
Canada,End_Use_Transport_HLF,PJ,2020,616.7263598
Canada,End_Use_Transport_HLF,PJ,2030,625.4683059
Canada,End_Use_Transport_LLF,PJ,2000,1242.558892
Canada,End_Use_Transport_LLF,PJ,2005,1353.658529
Canada,End_Use_Transport_LLF,PJ,2010,1598.08933
Canada,End_Use_Transport_LLF,PJ,2020,1437.461964
Canada,End_Use_Transport_LLF,PJ,2030,1378.662053
Canada,End_Use_Transport_NatGas,PJ,2000,198.1713181
Canada,End_Use_Transport_NatGas,PJ,2005,196.5194568
Canada,End_Use_Transport_NatGas,PJ,2010,116.7139164
Canada,End_Use_Transport_NatGas,PJ,2020,132.2439124
Canada,End_Use_Transport_NatGas,PJ,2030,147.617693
Canada,Losses_Vent_Flare,PJ,2000,10583.49832
Canada,Losses_Vent_Flare,PJ,2005,11543.16408
Canada,Losses_Vent_Flare,PJ,2010,11072.03823
Canada,Losses_Vent_Flare,PJ,2020,9697.992275
Canada,Losses_Vent_Flare,PJ,2030,8807.00448
Canada,NACID,Mt,2000,1.090798951
Canada,NACID,Mt,2005,1.147029
Canada,NACID,Mt,2010,1.199669138
Canada,NACID,Mt,2020,1.300470919
Canada,NACID,Mt,2030,1.389934275
Canada,PAPER,Mt,2000,25.442
Canada,PAPER,Mt,2005,26.495
Canada,PAPER,Mt,2010,28.37903902
Canada,PAPER,Mt,2020,33.19821729
Canada,PAPER,Mt,2030,33.20557251
Canada,Power_Gen_Bio_Trad,PJ,2000,78.83292226
Canada,Power_Gen_Bio_Trad,PJ,2005,92.65627048
Canada,Power_Gen_Bio_Trad,PJ,2010,86.20035048
Canada,Power_Gen_Bio_Trad,PJ,2020,91.04657148
Canada,Power_Gen_Bio_Trad,PJ,2030,115.8516868
Canada,Power_Gen_Coal,PJ,2000,1128.207142
Canada,Power_Gen_Coal,PJ,2005,1016.466979
Canada,Power_Gen_Coal,PJ,2010,852.615066
Canada,Power_Gen_Coal,PJ,2020,773.3143725
Canada,Power_Gen_Coal,PJ,2030,553.9548153
Canada,Power_Gen_HLF,PJ,2000,191.9643697
Canada,Power_Gen_HLF,PJ,2005,192.0727968
Canada,Power_Gen_HLF,PJ,2010,94.32689713
Canada,Power_Gen_HLF,PJ,2020,126.6859529
Canada,Power_Gen_HLF,PJ,2030,136.8878311
Canada,Power_Gen_LLF,PJ,2000,2.6789177
Canada,Power_Gen_LLF,PJ,2005,0.413590295
Canada,Power_Gen_LLF,PJ,2010,0.151918565
Canada,Power_Gen_LLF,PJ,2020,0.502906036
Canada,Power_Gen_LLF,PJ,2030,0.675424765
Canada,Power_Gen_NatGas,PJ,2000,921.6823341
Canada,Power_Gen_NatGas,PJ,2005,1012.263465
Canada,Power_Gen_NatGas,PJ,2010,745.143333
Canada,Power_Gen_NatGas,PJ,2020,1258.756513
Canada,Power_Gen_NatGas,PJ,2030,1868.241988
Canada,STEEL,Mt,2000,16.595
Canada,STEEL,Mt,2005,15.327
Canada,STEEL,Mt,2010,16.49311945
Canada,STEEL,Mt,2020,18.57970997
Canada,STEEL,Mt,2030,20.18665476
Canada,Transformations_HLF,PJ,2000,1238.553894
Canada,Transformations_HLF,PJ,2005,1357.583033
Canada,Transformations_HLF,PJ,2010,1282.419424
Canada,Transformations_HLF,PJ,2020,1368.454131
Canada,Transformations_HLF,PJ,2030,1447.554008
Canada,Transformations_HLF_Refinery,Mt,2000,93.8010942
Canada,Transformations_HLF_Refinery,Mt,2005,100.176386
Canada,Transformations_HLF_Refinery,Mt,2010,102.0087419
Canada,Transformations_HLF_Refinery,Mt,2020,106.2394167
Canada,Transformations_HLF_Refinery,Mt,2030,107.528861
Canada,Transformations_LLF,PJ,2000,2649.564915
Canada,Transformations_LLF,PJ,2005,2838.697849
Canada,Transformations_LLF,PJ,2010,3307.085002
Canada,Transformations_LLF,PJ,2020,2992.320427
Canada,Transformations_LLF,PJ,2030,2874.950829
Central Europe,AACID,Mt,2000,0.00533
Central Europe,CEMENT,Mt,2000,49.56791
Central Europe,CEMENT,Mt,2005,49.55962402
Central Europe,CEMENT,Mt,2010,53.5438569
Central Europe,CEMENT,Mt,2020,66.58788087
Central Europe,CEMENT,Mt,2030,75.45654107
Central Europe,CHEM,Mt,2000,6.394723
Central Europe,CHEM,Mt,2005,7.970387733
Central Europe,CHEM,Mt,2010,8.410417403
Central Europe,CHEM,Mt,2020,9.783320217
Central Europe,CHEM,Mt,2030,10.59627205
Central Europe,CHEMBULK,Mt,2000,20.54
Central Europe,CHEMBULK,Mt,2005,23.128
Central Europe,CHEMBULK,Mt,2010,25.734
Central Europe,CHEMBULK,Mt,2020,25.734
Central Europe,CHEMBULK,Mt,2030,25.734
Central Europe,CUSM,Mt,2000,1.309827053
Central Europe,CUSM,Mt,2005,1.402273691
Central Europe,CUSM,Mt,2010,1.392490197
Central Europe,CUSM,Mt,2020,1.422770108
Central Europe,CUSM,Mt,2030,1.379561283
Central Europe,End_Use_Industry_Bio_Trad,PJ,2000,64.03425836
Central Europe,End_Use_Industry_Bio_Trad,PJ,2005,103.8241352
Central Europe,End_Use_Industry_Bio_Trad,PJ,2010,53.88913077
Central Europe,End_Use_Industry_Bio_Trad,PJ,2020,154.4079272
Central Europe,End_Use_Industry_Bio_Trad,PJ,2030,121.5271387
Central Europe,End_Use_Industry_Coal,PJ,2000,483.5753415
Central Europe,End_Use_Industry_Coal,PJ,2005,449.4949502
Central Europe,End_Use_Industry_Coal,PJ,2010,394.3889849
Central Europe,End_Use_Industry_Coal,PJ,2020,381.0719788
Central Europe,End_Use_Industry_Coal,PJ,2030,365.4672506
Central Europe,End_Use_Industry_HLF,PJ,2000,273.2173525
Central Europe,End_Use_Industry_HLF,PJ,2005,275.2631394
Central Europe,End_Use_Industry_HLF,PJ,2010,274.2875731
Central Europe,End_Use_Industry_HLF,PJ,2020,230.6001517
Central Europe,End_Use_Industry_HLF,PJ,2030,204.470468
Central Europe,End_Use_Industry_LLF,PJ,2000,107.4626988
Central Europe,End_Use_Industry_LLF,PJ,2005,142.7264249
Central Europe,End_Use_Industry_LLF,PJ,2010,143.8545615
Central Europe,End_Use_Industry_LLF,PJ,2020,140.0344106
Central Europe,End_Use_Industry_LLF,PJ,2030,115.4227741
Central Europe,End_Use_Industry_NatGas,PJ,2000,745.038385
Central Europe,End_Use_Industry_NatGas,PJ,2005,754.011128
Central Europe,End_Use_Industry_NatGas,PJ,2010,799.6035034
Central Europe,End_Use_Industry_NatGas,PJ,2020,760.6588587
Central Europe,End_Use_Industry_NatGas,PJ,2030,672.3448681
Central Europe,End_Use_Others_Bio_Mod,PJ,2000,0.601628937
Central Europe,End_Use_Others_Bio_Mod,PJ,2005,1.437829959
Central Europe,End_Use_Others_Bio_Mod,PJ,2010,2.05140793
Central Europe,End_Use_Others_Bio_Mod,PJ,2020,5.845054647
Central Europe,End_Use_Others_Bio_Mod,PJ,2030,6.508015649
Central Europe,End_Use_Others_Bio_Trad,PJ,2000,20.54313771
Central Europe,End_Use_Others_Bio_Trad,PJ,2005,20.37450305
Central Europe,End_Use_Others_Bio_Trad,PJ,2010,18.09608115
Central Europe,End_Use_Others_Bio_Trad,PJ,2020,26.65643267
Central Europe,End_Use_Others_Bio_Trad,PJ,2030,21.18225386
Central Europe,End_Use_Others_Coal,PJ,2000,51.17503887
Central Europe,End_Use_Others_Coal,PJ,2005,56.03122495
Central Europe,End_Use_Others_Coal,PJ,2010,39.38396238
Central Europe,End_Use_Others_Coal,PJ,2020,27.71231618
Central Europe,End_Use_Others_Coal,PJ,2030,25.2221217
Central Europe,End_Use_Others_HLF,PJ,2000,219.0483044
Central Europe,End_Use_Others_HLF,PJ,2005,197.4447793
Central Europe,End_Use_Others_HLF,PJ,2010,211.97693
Central Europe,End_Use_Others_HLF,PJ,2020,220.0600461
Central Europe,End_Use_Others_HLF,PJ,2030,216.5349167
Central Europe,End_Use_Others_LLF,PJ,2000,7.043791931
Central Europe,End_Use_Others_LLF,PJ,2005,8.558961185
Central Europe,End_Use_Others_LLF,PJ,2010,9.467971455
Central Europe,End_Use_Others_LLF,PJ,2020,9.825336852
Central Europe,End_Use_Others_LLF,PJ,2030,9.773771403
Central Europe,End_Use_Others_NatGas,PJ,2000,21.70935222
Central Europe,End_Use_Others_NatGas,PJ,2005,20.42191151
Central Europe,End_Use_Others_NatGas,PJ,2010,22.01970807
Central Europe,End_Use_Others_NatGas,PJ,2020,18.61653695
Central Europe,End_Use_Others_NatGas,PJ,2030,16.42317362
Central Europe,End_Use_Residential_Bio_Mod,PJ,2000,0.365030493
Central Europe,End_Use_Residential_Bio_Mod,PJ,2005,3.84976458
Central Europe,End_Use_Residential_Bio_Mod,PJ,2010,11.99512453
Central Europe,End_Use_Residential_Bio_Mod,PJ,2020,39.45595658
Central Europe,End_Use_Residential_Bio_Mod,PJ,2030,45.01795959
Central Europe,End_Use_Residential_Bio_Trad,PJ,2000,377.3477092
Central Europe,End_Use_Residential_Bio_Trad,PJ,2005,436.750345
Central Europe,End_Use_Residential_Bio_Trad,PJ,2010,447.9617625
Central Europe,End_Use_Residential_Bio_Trad,PJ,2020,495.6023183
Central Europe,End_Use_Residential_Bio_Trad,PJ,2030,429.3840485
Central Europe,End_Use_Residential_Coal,PJ,2000,305.9453087
Central Europe,End_Use_Residential_Coal,PJ,2005,302.2696529
Central Europe,End_Use_Residential_Coal,PJ,2010,272.4801847
Central Europe,End_Use_Residential_Coal,PJ,2020,215.7264926
Central Europe,End_Use_Residential_Coal,PJ,2030,163.33364
Central Europe,End_Use_Residential_HLF,PJ,2000,49.5972276
Central Europe,End_Use_Residential_HLF,PJ,2005,56.39460741
Central Europe,End_Use_Residential_HLF,PJ,2010,65.45661081
Central Europe,End_Use_Residential_HLF,PJ,2020,64.83240912
Central Europe,End_Use_Residential_HLF,PJ,2030,58.33522525
Central Europe,End_Use_Residential_LLF,PJ,2000,69.3422781
Central Europe,End_Use_Residential_LLF,PJ,2005,79.51252803
Central Europe,End_Use_Residential_LLF,PJ,2010,73.80126968
Central Europe,End_Use_Residential_LLF,PJ,2020,75.15130904
Central Europe,End_Use_Residential_LLF,PJ,2030,64.87590638
Central Europe,End_Use_Residential_NatGas,PJ,2000,539.3970832
Central Europe,End_Use_Residential_NatGas,PJ,2005,602.8916745
Central Europe,End_Use_Residential_NatGas,PJ,2010,648.5873695
Central Europe,End_Use_Residential_NatGas,PJ,2020,607.9724088
Central Europe,End_Use_Residential_NatGas,PJ,2030,581.634893
Central Europe,End_Use_Services_Bio_Mod,PJ,2000,7.876970514
Central Europe,End_Use_Services_Bio_Mod,PJ,2005,10.50567617
Central Europe,End_Use_Services_Bio_Mod,PJ,2010,14.31448253
Central Europe,End_Use_Services_Bio_Mod,PJ,2020,32.04806663
Central Europe,End_Use_Services_Bio_Mod,PJ,2030,36.3874361
Central Europe,End_Use_Services_Bio_Trad,PJ,2000,12.62824134
Central Europe,End_Use_Services_Bio_Trad,PJ,2005,15.93063615
Central Europe,End_Use_Services_Bio_Trad,PJ,2010,11.9816848
Central Europe,End_Use_Services_Bio_Trad,PJ,2020,19.30194481
Central Europe,End_Use_Services_Bio_Trad,PJ,2030,13.45179967
Central Europe,End_Use_Services_Coal,PJ,2000,57.977141
Central Europe,End_Use_Services_Coal,PJ,2005,44.30041123
Central Europe,End_Use_Services_Coal,PJ,2010,33.41626065
Central Europe,End_Use_Services_Coal,PJ,2020,21.52513207
Central Europe,End_Use_Services_Coal,PJ,2030,14.82367933
Central Europe,End_Use_Services_HLF,PJ,2000,47.52857613
Central Europe,End_Use_Services_HLF,PJ,2005,66.68575056
Central Europe,End_Use_Services_HLF,PJ,2010,75.84405931
Central Europe,End_Use_Services_HLF,PJ,2020,74.16446976
Central Europe,End_Use_Services_HLF,PJ,2030,63.86494725
Central Europe,End_Use_Services_LLF,PJ,2000,12.61616818
Central Europe,End_Use_Services_LLF,PJ,2005,19.88987933
Central Europe,End_Use_Services_LLF,PJ,2010,24.94037846
Central Europe,End_Use_Services_LLF,PJ,2020,21.84051073
Central Europe,End_Use_Services_LLF,PJ,2030,18.09443079
Central Europe,End_Use_Services_NatGas,PJ,2000,236.8979529
Central Europe,End_Use_Services_NatGas,PJ,2005,304.1108346
Central Europe,End_Use_Services_NatGas,PJ,2010,348.6022126
Central Europe,End_Use_Services_NatGas,PJ,2020,348.1596991
Central Europe,End_Use_Services_NatGas,PJ,2030,307.8686026
Central Europe,End_Use_Transport_Air_Domestic,PJ,2000,2.998352957
Central Europe,End_Use_Transport_Air_Domestic,PJ,2005,3.354196711
Central Europe,End_Use_Transport_Air_Domestic,PJ,2010,3.913027049
Central Europe,End_Use_Transport_Air_Domestic,PJ,2020,6.235412314
Central Europe,End_Use_Transport_Air_Domestic,PJ,2030,7.812167696
Central Europe,End_Use_Transport_Air_LTO,PJ,2000,68.88757684
Central Europe,End_Use_Transport_Air_LTO,PJ,2005,85.06368471
Central Europe,End_Use_Transport_Air_LTO,PJ,2010,108.8965287
Central Europe,End_Use_Transport_Air_LTO,PJ,2020,161.5447644
Central Europe,End_Use_Transport_Air_LTO,PJ,2030,207.9760672
Central Europe,End_Use_Transport_HLF,PJ,2000,570.9032109
Central Europe,End_Use_Transport_HLF,PJ,2005,954.8381675
Central Europe,End_Use_Transport_HLF,PJ,2010,1223.521692
Central Europe,End_Use_Transport_HLF,PJ,2020,1506.908153
Central Europe,End_Use_Transport_HLF,PJ,2030,1569.855543
Central Europe,End_Use_Transport_LLF,PJ,2000,676.973626
Central Europe,End_Use_Transport_LLF,PJ,2005,745.3997179
Central Europe,End_Use_Transport_LLF,PJ,2010,817.0265713
Central Europe,End_Use_Transport_LLF,PJ,2020,943.6007895
Central Europe,End_Use_Transport_LLF,PJ,2030,1009.043808
Central Europe,End_Use_Transport_NatGas,PJ,2000,0.510139954
Central Europe,End_Use_Transport_NatGas,PJ,2005,2.063016507
Central Europe,End_Use_Transport_NatGas,PJ,2010,3.701151004
Central Europe,End_Use_Transport_NatGas,PJ,2020,4.52160436
Central Europe,End_Use_Transport_NatGas,PJ,2030,4.801253564
Central Europe,Losses_Vent_Flare,PJ,2000,1281.981077
Central Europe,Losses_Vent_Flare,PJ,2005,1233.30056
Central Europe,Losses_Vent_Flare,PJ,2010,1206.489177
Central Europe,Losses_Vent_Flare,PJ,2020,1060.70771
Central Europe,Losses_Vent_Flare,PJ,2030,1078.043959
Central Europe,NACID,Mt,2000,4.398367
Central Europe,NACID,Mt,2005,6.836378898
Central Europe,NACID,Mt,2010,6.931101088
Central Europe,NACID,Mt,2020,8.031763731
Central Europe,NACID,Mt,2030,8.514367278
Central Europe,PAPER,Mt,2000,2.985
Central Europe,PAPER,Mt,2005,3.348209163
Central Europe,PAPER,Mt,2010,3.506294694
Central Europe,PAPER,Mt,2020,4.162152022
Central Europe,PAPER,Mt,2030,4.368430926
Central Europe,Power_Gen_Bio_Trad,PJ,2000,51.6783411
Central Europe,Power_Gen_Bio_Trad,PJ,2005,108.3537356
Central Europe,Power_Gen_Bio_Trad,PJ,2010,200.5580019
Central Europe,Power_Gen_Bio_Trad,PJ,2020,521.1989403
Central Europe,Power_Gen_Bio_Trad,PJ,2030,597.5619115
Central Europe,Power_Gen_Coal,PJ,2000,3678.487714
Central Europe,Power_Gen_Coal,PJ,2005,3635.595164
Central Europe,Power_Gen_Coal,PJ,2010,3799.350901
Central Europe,Power_Gen_Coal,PJ,2020,3374.636825
Central Europe,Power_Gen_Coal,PJ,2030,3330.034677
Central Europe,Power_Gen_HLF,PJ,2000,378.1443498
Central Europe,Power_Gen_HLF,PJ,2005,299.4353972
Central Europe,Power_Gen_HLF,PJ,2010,230.1143512
Central Europe,Power_Gen_HLF,PJ,2020,154.3040921
Central Europe,Power_Gen_HLF,PJ,2030,151.7446556
Central Europe,Power_Gen_LLF,PJ,2000,18.61912759
Central Europe,Power_Gen_LLF,PJ,2005,30.15731259
Central Europe,Power_Gen_LLF,PJ,2010,43.81156825
Central Europe,Power_Gen_LLF,PJ,2020,44.48558226
Central Europe,Power_Gen_LLF,PJ,2030,35.82037386
Central Europe,Power_Gen_NatGas,PJ,2000,877.0233979
Central Europe,Power_Gen_NatGas,PJ,2005,976.2098939
Central Europe,Power_Gen_NatGas,PJ,2010,910.6535246
Central Europe,Power_Gen_NatGas,PJ,2020,796.2737451
Central Europe,Power_Gen_NatGas,PJ,2030,809.8788175
Central Europe,STEEL,Mt,2000,32.25629
Central Europe,STEEL,Mt,2005,34.17577082
Central Europe,STEEL,Mt,2010,30.00246005
Central Europe,STEEL,Mt,2020,31.72853358
Central Europe,STEEL,Mt,2030,31.49869093
Central Europe,Transformations_HLF,PJ,2000,1024.525895
Central Europe,Transformations_HLF,PJ,2005,1395.49518
Central Europe,Transformations_HLF,PJ,2010,1742.569958
Central Europe,Transformations_HLF,PJ,2020,2082.955884
Central Europe,Transformations_HLF,PJ,2030,2170.097351
Central Europe,Transformations_HLF_Refinery,Mt,2000,75.41745019
Central Europe,Transformations_HLF_Refinery,Mt,2005,88.0082093
Central Europe,Transformations_HLF_Refinery,Mt,2010,93.22969416
Central Europe,Transformations_HLF_Refinery,Mt,2020,100.0918326
Central Europe,Transformations_HLF_Refinery,Mt,2030,99.44492017
Central Europe,Transformations_LLF,PJ,2000,1434.67806
Central Europe,Transformations_LLF,PJ,2005,1471.54021
Central Europe,Transformations_LLF,PJ,2010,1510.583584
Central Europe,Transformations_LLF,PJ,2020,1714.902225
Central Europe,Transformations_LLF,PJ,2030,1859.837185
China+,AACID,Mt,2000,0.02159
China+,AACID,Mt,2005,0.023920641
China+,AACID,Mt,2010,0.026502874
China+,AACID,Mt,2020,0.032533687
China+,AACID,Mt,2030,0.039936832
China+,CEMENT,Mt,2000,761.2969789
China+,CEMENT,Mt,2005,1235.636336
China+,CEMENT,Mt,2010,1674.555345
China+,CEMENT,Mt,2020,1462.505016
China+,CEMENT,Mt,2030,1423.322276
China+,CHEM,Mt,2000,26.2617
China+,CHEM,Mt,2005,54.049499
China+,CHEM,Mt,2010,81.22185692
China+,CHEM,Mt,2020,99.66177721
China+,CHEM,Mt,2030,102.7905442
China+,CUSM,Mt,2000,7.959061
China+,CUSM,Mt,2005,17.245589
China+,CUSM,Mt,2010,23.19703
China+,CUSM,Mt,2020,24.065257
China+,CUSM,Mt,2030,24.065527
China+,End_Use_Industry_Bio_Trad,PJ,2000,580.2939108
China+,End_Use_Industry_Coal,PJ,2000,12671.44175
China+,End_Use_Industry_Coal,PJ,2005,12098.21753
China+,End_Use_Industry_Coal,PJ,2010,18942.79491
China+,End_Use_Industry_Coal,PJ,2020,21394.43048
China+,End_Use_Industry_Coal,PJ,2030,20307.79394
China+,End_Use_Industry_HLF,PJ,2000,2182.213242
China+,End_Use_Industry_HLF,PJ,2005,1812.149933
China+,End_Use_Industry_HLF,PJ,2010,2043.234354
China+,End_Use_Industry_HLF,PJ,2020,2469.403125
China+,End_Use_Industry_HLF,PJ,2030,2396.984938
China+,End_Use_Industry_LLF,PJ,2000,342.1003834
China+,End_Use_Industry_LLF,PJ,2005,228.7195922
China+,End_Use_Industry_LLF,PJ,2010,218.645256
China+,End_Use_Industry_LLF,PJ,2020,256.4135816
China+,End_Use_Industry_LLF,PJ,2030,222.022877
China+,End_Use_Industry_NatGas,PJ,2000,757.353528
China+,End_Use_Industry_NatGas,PJ,2005,588.2295085
China+,End_Use_Industry_NatGas,PJ,2010,753.0184978
China+,End_Use_Industry_NatGas,PJ,2020,3682.292044
China+,End_Use_Industry_NatGas,PJ,2030,4785.650682
China+,End_Use_Others_Bio_Mod,PJ,2000,264.3948972
China+,End_Use_Others_Bio_Mod,PJ,2005,710.4763389
China+,End_Use_Others_Bio_Mod,PJ,2010,572.5923964
China+,End_Use_Others_Bio_Mod,PJ,2020,1297.59519
China+,End_Use_Others_Bio_Mod,PJ,2030,1924.234759
China+,End_Use_Others_Bio_Trad,PJ,2000,4916.574642
China+,End_Use_Others_Bio_Trad,PJ,2005,4592.229559
China+,End_Use_Others_Bio_Trad,PJ,2010,4700.438689
China+,End_Use_Others_Bio_Trad,PJ,2020,3127.577268
China+,End_Use_Others_Bio_Trad,PJ,2030,1528.812575
China+,End_Use_Others_Coal,PJ,2000,516.0989277
China+,End_Use_Others_Coal,PJ,2005,696.5810454
China+,End_Use_Others_Coal,PJ,2010,925.4989903
China+,End_Use_Others_Coal,PJ,2020,798.3283126
China+,End_Use_Others_Coal,PJ,2030,630.2821122
China+,End_Use_Others_HLF,PJ,2000,658.8878003
China+,End_Use_Others_HLF,PJ,2005,1795.632509
China+,End_Use_Others_HLF,PJ,2010,1919.250755
China+,End_Use_Others_HLF,PJ,2020,1756.961703
China+,End_Use_Others_HLF,PJ,2030,1261.89664
China+,End_Use_Others_LLF,PJ,2000,68.08917485
China+,End_Use_Others_LLF,PJ,2005,14.47859127
China+,End_Use_Others_LLF,PJ,2010,14.69444068
China+,End_Use_Others_LLF,PJ,2020,15.15875195
China+,End_Use_Others_LLF,PJ,2030,13.17425707
China+,End_Use_Others_NatGas,PJ,2000,96.01000096
China+,End_Use_Others_NatGas,PJ,2005,0.282828229
China+,End_Use_Others_NatGas,PJ,2010,0.256749844
China+,End_Use_Others_NatGas,PJ,2020,0.199240474
China+,End_Use_Others_NatGas,PJ,2030,0.140489894
China+,End_Use_Residential_Bio_Mod,PJ,2000,66.51935779
China+,End_Use_Residential_Bio_Mod,PJ,2005,123.942751
China+,End_Use_Residential_Bio_Mod,PJ,2010,320.4647729
China+,End_Use_Residential_Bio_Mod,PJ,2020,495.7746921
China+,End_Use_Residential_Bio_Mod,PJ,2030,655.2509917
China+,End_Use_Residential_Bio_Trad,PJ,2000,3273.635134
China+,End_Use_Residential_Bio_Trad,PJ,2005,2703.559389
China+,End_Use_Residential_Bio_Trad,PJ,2010,2767.662625
China+,End_Use_Residential_Bio_Trad,PJ,2020,2143.726105
China+,End_Use_Residential_Bio_Trad,PJ,2030,1228.830455
China+,End_Use_Residential_Coal,PJ,2000,1617.125423
China+,End_Use_Residential_Coal,PJ,2005,1930.979732
China+,End_Use_Residential_Coal,PJ,2010,2574.632573
China+,End_Use_Residential_Coal,PJ,2020,2221.203261
China+,End_Use_Residential_Coal,PJ,2030,1754.181106
China+,End_Use_Residential_LLF,PJ,2000,306.2789123
China+,End_Use_Residential_LLF,PJ,2005,751.0278384
China+,End_Use_Residential_LLF,PJ,2010,681.7426811
China+,End_Use_Residential_LLF,PJ,2020,982.3757562
China+,End_Use_Residential_LLF,PJ,2030,1235.915337
China+,End_Use_Residential_NatGas,PJ,2000,396.0488164
China+,End_Use_Residential_NatGas,PJ,2005,427.3342693
China+,End_Use_Residential_NatGas,PJ,2010,788.2000027
China+,End_Use_Residential_NatGas,PJ,2020,2158.938827
China+,End_Use_Residential_NatGas,PJ,2030,3221.624475
China+,End_Use_Services_Coal,PJ,2000,184.2382791
China+,End_Use_Services_Coal,PJ,2005,202.2827766
China+,End_Use_Services_Coal,PJ,2010,265.2530119
China+,End_Use_Services_Coal,PJ,2020,228.6718972
China+,End_Use_Services_Coal,PJ,2030,180.3299642
China+,End_Use_Services_HLF,PJ,2005,23.37044184
China+,End_Use_Services_HLF,PJ,2010,18.52077748
China+,End_Use_Services_HLF,PJ,2020,12.84203938
China+,End_Use_Services_HLF,PJ,2030,8.074908965
China+,End_Use_Services_LLF,PJ,2000,28.82422169
China+,End_Use_Services_LLF,PJ,2005,90.44925652
China+,End_Use_Services_LLF,PJ,2010,81.97140361
China+,End_Use_Services_LLF,PJ,2020,117.6674502
China+,End_Use_Services_LLF,PJ,2030,147.8341167
China+,End_Use_Services_NatGas,PJ,2000,47.15711064
China+,End_Use_Services_NatGas,PJ,2005,139.6046134
China+,End_Use_Services_NatGas,PJ,2010,257.8876605
China+,End_Use_Services_NatGas,PJ,2020,707.1210332
China+,End_Use_Services_NatGas,PJ,2030,1055.41689
China+,End_Use_Transport_Air_Domestic,PJ,2000,252.3019434
China+,End_Use_Transport_Air_Domestic,PJ,2005,391.7384098
China+,End_Use_Transport_Air_Domestic,PJ,2010,759.3767436
China+,End_Use_Transport_Air_Domestic,PJ,2020,1799.946255
China+,End_Use_Transport_Air_Domestic,PJ,2030,3592.400104
China+,End_Use_Transport_Air_LTO,PJ,2000,313.8083873
China+,End_Use_Transport_Air_LTO,PJ,2005,589.2632714
China+,End_Use_Transport_Air_LTO,PJ,2010,1028.947872
China+,End_Use_Transport_Air_LTO,PJ,2020,2309.458994
China+,End_Use_Transport_Air_LTO,PJ,2030,4534.768881
China+,End_Use_Transport_Coal,PJ,2005,1.935854791
China+,End_Use_Transport_Coal,PJ,2010,3.975560705
China+,End_Use_Transport_Coal,PJ,2020,2.347659423
China+,End_Use_Transport_Coal,PJ,2030,2.077862683
China+,End_Use_Transport_HLF,PJ,2000,2045.35011
China+,End_Use_Transport_HLF,PJ,2005,2990.979662
China+,End_Use_Transport_HLF,PJ,2010,4377.622121
China+,End_Use_Transport_HLF,PJ,2020,7898.688769
China+,End_Use_Transport_HLF,PJ,2030,10338.90964
China+,End_Use_Transport_LLF,PJ,2000,1715.681667
