# File: RECS_2001.csv
# Title: Residential Energy Consumption Survey 2001
# Source: Fill in
# Units: Fill in
DOEID,NWEIGHT,DIVISION,LRGSTATE,TOTSQFT,TOTHSQFT,CDD65,HDD65,TYPEHUQ,BTUKER,BTUEL,BTUNG,BTUFO,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
2352,27162,7,3,416,416,2916,2022,4,0,23468,0,0,0,4919,0,0,0,0,3104,0,0,0,0,6360,0,0,0,0,5772,3313,0,0,0
2353,16361,8,0,775,775,538,7594,2,0,13344,52685,0,0,0,52685,0,0,0,3094,0,0,0,0,7494,0,0,0,0,0,2756,0,0,0
2354,14817,8,0,3269,3269,538,7594,2,0,44851,108765,0,0,1501,108765,0,0,0,8231,0,0,0,0,30240,0,0,0,0,0,4879,4656,1894,4718
2355,14817,8,0,2874,2874,538,7594,2,0,41284,70600,0,0,0,65922,0,0,0,8763,0,0,0,0,28622,4678,0,0,0,0,3899,2341,0,2937
2356,14817,8,0,6068,4045,538,7594,2,0,71413,114734,0,0,0,114734,0,0,0,21295,0,0,0,0,46307,0,0,0,0,0,3811,4406,0,7397
2357,31611,8,0,1981,1581,905,5566,2,0,35908,66988,0,0,0,44204,0,0,0,0,19245,0,0,0,20969,3539,0,0,0,6358,8581,0,2045,0
2358,22562,2,1,477,477,1251,4242,5,0,9165,18597,0,0,1802,11570,0,0,0,0,4431,0,0,0,3973,2596,0,0,0,937,2453,0,0,0
2359,36684,2,1,190,190,1216,4298,5,0,10179,22298,0,0,0,17603,0,0,0,0,4695,0,0,0,5524,0,0,0,0,0,4655,0,0,0
2360,20448,2,0,4770,4770,1045,4781,2,0,47352,0,121076,0,0,0,86949,0,0,0,0,34127,0,0,28589,0,0,0,0,7496,11267,5550,4793,3231
2361,20448,2,0,2448,1382,1225,4148,2,0,34830,36530,0,0,0,25450,0,0,0,0,11080,0,0,0,25538,0,0,0,0,5972,3320,0,1979,7382
2362,14360,2,1,2546,1273,1251,4242,2,0,31834,0,113233,0,0,0,64358,0,0,0,0,48875,0,0,27620,0,0,0,0,1523,2691,3639,3030,3493
2363,25888,2,0,814,814,704,5263,5,0,14986,40946,0,0,0,29125,0,0,0,0,11821,0,0,0,9043,0,0,0,0,2714,3229,0,1410,0
2364,25888,2,0,1187,1187,704,5263,5,0,16173,51928,0,0,0,40722,0,0,0,0,11206,0,0,0,7511,0,0,0,0,3516,5146,0,914,0
2365,32077,3,0,1520,1013,849,5936,2,0,32475,84584,0,0,0,58428,0,0,0,0,16891,0,0,0,20701,9265,0,0,0,5674,6100,0,0,0
2366,32077,3,0,2959,2959,849,5936,2,0,28432,104238,0,0,0,74343,0,0,0,0,19908,0,0,0,17748,9987,0,0,0,6498,4186,2021,1501,0
2367,32077,3,0,756,756,849,5936,4,0,19073,53302,0,0,0,34200,0,0,0,0,12298,0,0,0,13579,6804,0,0,0,0,5494,0,0,0
2368,33827,3,0,1238,1238,740,5513,4,0,31390,133461,0,0,0,119129,0,0,0,10347,0,0,0,0,16341,14332,0,0,0,0,4702,0,0,0
2369,21044,4,0,814,814,922,7153,5,0,10392,19475,0,0,0,12306,0,0,0,0,4596,0,0,0,6548,2573,0,0,0,813,3031,0,584,0
2370,29189,5,0,1892,1892,1072,4394,3,0,79226,0,0,0,21759,0,0,0,0,17397,0,0,0,0,27198,0,0,0,0,8159,4713,0,3661,3293
2371,34029,5,4,2539,2139,3665,508,2,0,48911,0,0,0,3363,0,0,0,0,8482,0,0,0,0,13489,0,0,0,0,19601,3976,0,0,2259
2372,34029,5,4,2433,2033,3665,508,2,0,57806,0,0,0,2705,0,0,0,0,7870,0,0,0,0,19867,0,0,0,0,20285,7079,0,1783,2772
2373,20539,7,3,564,141,2510,1791,1,0,22803,0,0,17191,0,0,0,14794,0,4560,0,0,0,0,4217,0,0,2397,0,1464,12562,0,0,0
2374,22070,8,0,2000,200,912,5675,2,0,38238,97138,0,0,2402,97138,0,0,0,9312,0,0,0,0,17484,0,0,0,0,1765,7275,4085,0,4414
2375,17893,9,2,1159,966,446,1539,2,0,11943,75220,0,0,0,33042,0,0,0,0,26890,0,0,0,9911,15288,0,0,0,0,2032,0,0,0
2376,17632,9,2,2500,1638,1050,1290,2,0,28572,86333,0,0,0,22018,0,0,0,0,20878,0,0,0,25835,43437,0,0,0,0,2737,0,2074,2392
2377,25470,9,2,2456,2456,1066,1737,3,0,23587,45379,0,0,0,17419,0,0,0,0,19782,0,0,0,16280,8178,0,0,0,3790,3517,0,1776,0
2378,16979,9,2,2273,1873,1058,1281,2,0,21943,54422,0,0,0,20977,0,0,0,0,20761,0,0,0,18087,12684,0,0,0,0,3856,0,0,0
2379,22286,9,2,2733,2733,1787,2013,2,0,23161,35706,0,0,0,17416,0,0,0,0,13264,0,0,0,15095,5026,0,0,0,3664,4402,0,904,1317
2380,22217,1,0,1596,1596,903,5053,4,0,29022,120805,0,0,0,77268,0,0,0,0,29623,0,0,0,21385,13914,0,0,0,4283,3354,0,3914,0
2381,22217,1,0,1260,840,903,5053,4,0,21833,96006,0,0,0,66352,0,0,0,0,22342,0,0,0,16387,7312,0,0,0,2148,3298,0,0,4568
2382,11275,1,0,4100,3850,903,5053,2,0,15531,0,88623,0,0,0,65657,0,0,0,0,22966,0,0,11885,0,0,0,0,1084,2562,0,0,2663
2383,16110,2,1,2016,1680,653,6217,2,0,20349,60711,0,0,0,41792,0,0,0,0,14355,0,0,0,15724,4564,0,0,0,0,4625,0,0,3036
2384,16110,2,1,1058,1058,653,6217,5,0,20305,48157,0,0,0,26451,0,0,0,0,21706,0,0,0,14871,0,0,0,0,3087,2347,0,2539,0
2385,16110,2,1,2340,2340,653,6217,2,0,10485,85613,0,0,0,55267,0,0,0,0,19595,0,0,0,8926,10751,0,0,0,0,1559,0,0,0
2386,23475,3,0,3364,3364,1411,4683,2,0,47082,96357,0,0,0,74045,0,0,0,0,22312,0,0,0,27425,0,0,0,0,9920,9737,0,3285,5670
2387,23475,3,0,1941,1541,902,5080,2,0,26443,46213,0,0,0,35885,0,0,0,0,10328,0,0,0,18489,0,0,0,0,5382,2572,0,1430,3563
2388,23475,3,0,2096,1696,902,5080,2,0,29463,43539,0,0,0,31580,0,0,0,0,11959,0,0,0,19967,0,0,0,0,5879,3617,2965,1306,2539
2389,13404,3,0,1949,1549,620,6215,3,0,66247,0,0,21919,0,0,0,17158,0,0,0,0,4761,0,50225,0,0,0,0,6220,9802,0,0,9259
2390,18780,3,0,2460,2460,620,6215,2,0,55056,180075,0,0,2786,116085,0,0,0,0,42535,0,0,0,45007,21455,0,0,0,3940,3323,3818,0,0
2391,18780,3,0,1680,800,620,6215,3,0,34297,96520,0,0,0,48709,0,0,0,0,33669,0,0,0,29485,14142,0,0,0,0,4812,4061,4135,0
2392,32011,3,0,4863,4613,537,6019,2,0,30507,96443,0,0,1676,75536,0,0,0,0,16428,0,0,0,15948,4479,0,0,0,4741,8142,0,0,0
2393,22536,3,0,1152,451,802,5777,2,0,20936,98887,0,0,0,73540,0,0,0,0,25347,0,0,0,15886,0,0,0,0,0,5050,2188,586,2098
2394,22536,3,0,2396,1872,802,5777,2,0,35502,154659,0,0,0,113670,0,0,0,0,40989,0,0,0,26112,0,0,0,0,6232,3158,2545,3879,2615
2395,22833,5,4,1430,1180,2628,1061,2,0,21124,28709,0,0,0,8013,0,0,0,0,15855,0,0,0,9844,4841,0,0,0,8488,2792,0,2247,1515
2396,39144,5,4,1672,1672,2723,1010,2,0,50525,29532,0,0,0,13762,0,0,0,0,15770,0,0,0,27202,0,0,0,0,11108,12215,0,2276,5670
2397,37560,3,0,2440,2018,693,6877,2,1350,32728,134593,0,0,0,101327,0,0,1350,0,24973,0,0,0,28645,8293,0,0,0,0,4083,5877,0,0
2398,21701,3,0,913,510,693,6877,4,0,10511,96571,0,0,0,85200,0,0,0,0,11371,0,0,0,4820,0,0,0,0,1612,4079,0,0,0
2399,26205,3,0,3420,3420,693,6877,2,0,58294,97035,0,0,0,70791,0,0,0,0,19610,0,0,0,38226,6634,0,0,0,10230,9838,0,2154,8034
2400,24148,3,0,2726,1825,697,5598,2,0,84744,0,0,18915,29739,0,0,18915,0,11482,0,0,0,0,31435,0,0,0,0,4980,7108,0,1075,6582
2401,23803,5,0,3684,2244,1025,4095,2,0,88279,0,0,0,23782,0,0,0,0,17592,0,0,0,0,30597,0,0,0,0,9924,6384,2323,3154,5444
2402,13499,6,0,4419,4419,1206,3568,2,0,58422,0,0,0,18134,0,0,0,0,5872,0,0,0,0,17306,0,0,0,0,9720,7390,3248,0,2625
2403,23833,7,0,1400,467,2078,3287,4,0,20083,48054,0,0,1222,34103,0,0,0,0,10842,0,0,0,10313,3109,0,0,0,3346,5202,0,0,2246
2404,20963,7,0,1551,1551,2604,1718,2,0,26474,88700,0,0,0,42419,0,0,0,0,33485,0,0,0,13004,12796,0,0,0,6990,6480,0,0,0
2405,25156,7,0,4588,4588,2604,1718,2,0,58194,21918,0,0,0,13087,0,0,0,0,7102,0,0,0,32765,1729,0,0,0,17462,7967,8606,5679,6548
2406,15806,8,0,1566,1253,790,7419,2,0,26071,72750,0,0,0,72750,0,0,0,4221,0,0,0,0,17293,0,0,0,0,1187,3370,2906,1225,1784
2407,14587,1,0,1534,1315,696,5914,2,0,32262,182878,0,0,0,119315,0,0,0,0,50543,0,0,0,28846,13020,0,0,0,884,2532,0,1845,4294
2408,16347,2,1,403,403,1251,4242,5,0,11427,49471,0,0,1851,22703,0,0,0,0,16879,0,0,0,5468,9889,0,0,0,1255,2853,0,0,0
2409,16347,2,1,403,403,1251,4242,5,0,8821,30339,0,0,0,12067,0,0,0,0,11522,0,0,0,7411,6750,0,0,0,0,1410,0,0,0
2410,24519,2,1,491,491,1216,4298,4,0,14747,57667,0,0,0,47388,0,0,0,0,6484,0,0,0,8962,3795,0,0,0,1736,4049,0,0,0
2411,25337,4,0,5521,3892,922,7153,2,0,14034,104855,0,0,0,89310,0,0,0,0,15545,0,0,0,8674,0,0,0,0,2629,2731,0,1469,2140
2412,30842,5,0,5738,5338,1669,2474,2,0,95901,135211,0,0,1881,78252,0,0,0,0,37565,0,0,0,49776,19394,0,0,0,27160,17084,0,5127,5911
2413,30842,5,0,7925,5150,1669,2474,2,0,78531,126053,0,0,0,92464,0,0,0,0,24982,0,0,0,38368,8607,0,0,0,27112,13051,0,2173,5415
2414,29754,5,0,1678,1007,1105,4364,5,0,60104,0,0,0,22155,0,0,0,0,10827,0,0,0,0,19450,0,0,0,0,3771,3901,0,0,5836
2415,29754,5,0,1678,1678,1105,4364,5,0,86563,0,0,0,25261,0,0,0,0,17851,0,0,0,0,29607,0,0,0,0,8993,4851,2935,4205,2835
2416,26777,5,0,961,961,1105,4364,5,0,15661,60887,0,0,0,23918,0,0,0,0,26521,0,0,0,10264,10448,0,0,0,2879,2518,0,0,1307
2417,47935,9,2,1538,1288,2041,1849,3,0,16108,31385,0,0,0,13299,0,0,0,0,11368,0,0,0,7015,6718,0,0,0,5046,4047,0,0,0
2418,30098,9,2,656,656,1528,2273,5,0,5882,13068,0,0,0,6456,0,0,0,0,6612,0,0,0,2263,0,0,0,0,1210,2409,0,0,0
2419,12576,1,0,1026,1026,887,5456,5,0,17257,0,0,0,7264,0,0,0,0,3176,0,0,0,0,3962,0,0,0,0,1235,1620,0,0,0
2420,11390,1,0,1026,1026,887,5456,5,0,60389,0,0,0,21728,0,0,0,0,12852,0,0,0,0,17379,0,0,0,0,2237,6193,0,0,0
2421,11390,1,0,770,770,887,5456,5,0,33949,0,0,0,16984,0,0,0,0,6111,0,0,0,0,5852,0,0,0,0,2170,2832,0,0,0
2422,11390,1,0,1026,1026,887,5456,5,0,45257,0,0,0,15014,0,0,0,0,11167,0,0,0,0,10977,0,0,0,0,3089,5010,0,854,0
2423,17788,2,1,2674,1916,653,6217,2,0,26548,175891,0,0,0,153497,0,0,0,0,17599,0,0,0,22428,4795,0,0,0,1193,2927,4224,1973,2874
2424,14013,2,0,1010,1010,983,4880,1,92069,26217,0,0,0,0,0,0,0,68239,0,0,0,0,23830,20247,0,0,0,0,2796,3174,0,0,4201
2425,22480,2,0,3925,3525,722,5651,2,0,78793,0,0,0,25188,0,0,0,0,9755,0,0,0,0,29479,0,0,0,0,7365,7006,3451,1478,2873
2426,42927,3,0,3234,3234,1083,4889,2,0,39180,131403,0,0,0,105332,0,0,0,0,21563,0,0,0,20473,4508,0,0,0,7303,11404,0,2609,0
2427,34925,4,0,841,421,1294,4665,4,0,16674,34163,0,0,2777,28272,0,0,0,0,5891,0,0,0,6598,0,0,0,0,4064,3235,0,0,0
2428,18625,4,0,1260,1260,1294,4665,1,0,38716,0,0,69867,0,0,0,63306,0,9627,0,0,0,0,22381,0,0,6561,0,3962,2746,0,0,8726
2429,19003,4,0,1872,1872,711,6727,2,0,15334,46408,0,0,0,35587,0,0,0,0,9570,0,0,0,8668,1251,0,0,0,3194,3472,0,0,0
2430,11287,4,0,4086,4086,711,6727,2,0,75258,0,0,136995,0,0,0,93104,0,0,0,0,35579,0,56778,0,0,8312,0,6433,12047,6338,5953,0
2431,11287,4,0,7296,6696,711,6727,2,0,48177,0,0,111423,0,0,0,80623,0,0,0,0,30800,0,36726,0,0,0,0,7945,3506,1761,3127,3605
2432,38392,5,4,4160,4160,4151,224,2,0,145215,0,0,0,3253,0,0,0,0,19449,0,0,0,0,60838,0,0,0,0,40734,20941,5994,2301,9890
2433,38392,5,4,2184,2184,2628,1061,2,0,64719,0,0,0,4566,0,0,0,0,9353,0,0,0,0,32672,0,0,0,0,13178,4950,2231,1384,3448
2434,26998,6,0,2280,2280,1315,3649,2,14985,70164,0,0,0,28016,0,0,0,14985,5787,0,0,0,0,18930,0,0,0,0,4459,12972,0,0,3106
2435,26998,6,0,1144,1144,1315,3649,2,0,45929,0,0,0,9686,0,0,0,0,7282,0,0,0,0,21708,0,0,0,0,4870,2383,0,0,4582
2436,13499,6,0,989,989,1626,3836,5,0,47239,0,0,0,10861,0,0,0,0,8416,0,0,0,0,15408,0,0,0,0,7957,4597,4966,0,0
2437,52484,7,0,1120,560,2502,1562,4,0,26931,0,0,0,4647,0,0,0,0,4372,0,0,0,0,6928,0,0,0,0,8182,2802,0,0,2072
2438,12948,8,0,681,681,3509,1692,2,0,17375,16706,0,0,4545,0,0,0,0,0,10669,0,0,0,5840,6037,0,0,0,2595,4395,0,0,0
2439,11726,8,0,1288,966,3509,1692,2,0,33131,14818,0,0,8775,0,0,0,0,0,9560,0,0,0,15525,5258,0,0,0,0,8831,0,0,0
2440,21144,8,0,5720,4449,2255,2686,3,0,58884,172460,0,0,0,97398,0,0,0,0,0,0,0,0,47626,75062,0,0,0,0,11258,0,4383,2955
2441,17021,8,0,3351,1876,2255,2686,2,0,33137,69355,0,0,1295,53000,0,0,0,0,12180,0,0,0,19442,4175,0,0,0,0,12400,6190,1633,2379
2442,10564,9,0,2252,0,4912,0,2,0,60591,0,0,4113,0,0,0,0,0,12178,0,0,0,0,29076,0,0,4113,0,3731,15606,0,0,2792
2443,13499,6,0,2160,1290,1269,4047,2,0,59208,0,0,0,20877,0,0,0,0,7125,0,0,0,0,20468,0,0,0,0,7257,3481,5383,0,2349
2444,13499,6,0,1344,1344,1269,4047,2,0,58512,0,0,0,14289,0,0,0,0,10637,0,0,0,0,21544,0,0,0,0,8769,3273,0,1944,2832
2445,26998,6,0,2500,1700,1269,4047,2,0,58400,0,0,0,12844,0,0,0,0,14196,0,0,0,0,20855,0,0,0,0,7203,3302,0,3600,4151
2446,26031,6,0,3128,2728,1269,4047,2,0,72406,0,0,100463,1598,0,0,100463,0,14391,0,0,0,0,31059,0,0,0,0,13185,12173,0,4356,5023
2447,14906,6,0,727,727,1269,4047,5,0,56383,0,0,0,18698,0,0,0,0,9257,0,0,0,0,11900,0,0,0,0,8802,7726,0,0,0
2448,13499,6,0,1120,1120,1269,4047,2,0,70253,0,0,0,25570,0,0,0,0,8272,0,0,0,0,24576,0,0,0,0,7097,4738,2333,0,4602
2449,14499,6,0,768,768,1269,4047,2,0,75088,0,0,1827,4657,0,0,0,0,13658,0,0,0,0,44036,0,0,1827,0,5940,6797,7965,0,8796
2450,13499,6,0,5080,4680,1206,3568,2,0,59928,0,0,37096,15206,0,0,37096,0,10152,0,0,0,0,21540,0,0,0,0,10246,2784,1827,1827,3642
2451,23222,7,3,683,683,2916,2022,2,0,37911,72545,0,0,0,38460,0,0,0,0,21402,0,0,0,23134,12683,0,0,0,10271,4506,8306,0,0
2452,11466,8,0,761,761,905,5566,5,0,39606,0,0,0,13338,0,0,0,0,10508,0,0,0,0,10757,0,0,0,0,2123,2880,0,0,0
2453,32819,1,0,1432,1432,671,5978,2,0,18002,122657,0,0,0,90853,0,0,0,0,23058,0,0,0,10619,8746,0,0,0,501,6882,0,1894,0
2454,24084,2,0,787,787,1225,4148,5,0,12669,2702,45361,0,0,0,25960,0,0,0,0,19401,0,0,5933,2702,0,0,0,2132,4604,0,0,0
2455,21811,2,0,2888,2888,1070,4484,2,0,22183,119742,0,0,0,89994,0,0,0,0,19013,0,0,0,13032,10735,0,0,0,7035,2116,0,0,0
2456,28914,5,0,3008,2732,1420,3047,2,0,50675,66165,0,0,0,41654,0,0,0,0,24511,0,0,0,29722,0,0,0,0,12349,8604,4960,1860,4634
2457,28914,5,0,3760,2564,1420,3047,2,0,49993,75632,0,0,0,46162,0,0,0,0,29470,0,0,0,30370,0,0,0,0,15165,4458,0,0,2496
2458,31927,5,0,5347,3956,1420,3047,2,0,27446,63577,0,0,0,44483,0,0,0,0,12136,0,0,0,14399,6958,0,0,0,9260,3787,0,1224,0
2459,29754,5,0,1355,1355,1105,4364,4,0,58994,0,0,0,18469,0,0,0,0,10927,0,0,0,0,19139,0,0,0,0,7191,3268,0,1997,0
2460,46968,5,4,1750,1480,3494,516,2,0,43186,0,0,0,2604,0,0,0,0,3630,0,0,0,0,20007,0,0,0,0,9652,7293,0,770,2755
2461,30233,5,4,2932,2532,3675,421,2,0,102319,0,0,7306,3651,0,0,0,0,10979,0,0,0,0,40903,0,0,7306,0,30276,16510,0,2508,5000
2462,23856,9,2,776,582,446,1539,5,0,21721,5109,0,0,2790,0,0,0,0,9925,0,0,0,0,7575,5109,0,0,0,1431,0,0,0,0
2463,17397,9,0,720,720,106,4670,1,0,24525,0,0,0,2855,0,0,0,0,6652,0,0,0,0,11125,0,0,0,0,0,3893,0,0,0
2464,29691,9,0,511,511,106,4670,5,0,13371,0,0,0,6947,0,0,0,0,2439,0,0,0,0,2484,0,0,0,0,0,1501,0,0,0
2465,29691,9,0,649,487,106,4670,5,0,10805,0,0,0,5663,0,0,0,0,1979,0,0,0,0,2080,0,0,0,0,0,1083,0,0,0
2466,26889,9,0,592,592,106,4670,5,0,18844,0,0,0,7234,0,0,0,0,3979,0,0,0,0,6091,0,0,0,0,0,1540,0,0,0
2467,14811,1,0,9050,8650,777,5312,2,0,40002,139327,0,0,1121,107324,0,0,0,0,32003,0,0,0,22948,0,0,0,0,12055,3878,0,3054,0
2468,23628,2,0,1007,504,608,5826,5,0,40125,0,0,0,22400,0,0,0,0,3692,0,0,0,0,9737,0,0,0,0,0,4296,4070,0,0
2469,26851,2,1,2494,998,789,5947,4,0,88797,145912,0,0,0,115164,0,0,0,0,23247,0,0,0,62619,7501,0,0,0,8649,17529,0,0,15875
2470,15456,2,0,2457,2457,719,5395,2,0,21086,0,96528,0,0,0,68108,0,0,0,0,28420,0,0,13101,0,0,0,0,1733,6252,0,0,3366
2471,24889,2,0,4303,2689,983,4880,2,0,31352,0,12453,0,26515,0,0,0,0,0,0,12453,0,0,2457,0,0,0,0,710,1670,0,0,0
2472,14133,3,0,2392,1365,590,7927,2,0,52684,0,0,0,0,0,0,0,0,12224,0,0,0,0,29789,0,0,0,0,2452,8219,6857,0,3345
2473,25353,3,0,504,504,1048,4824,5,0,10954,34595,0,0,0,16992,0,0,0,0,11142,0,0,0,7258,6461,0,0,0,0,3696,0,0,0
2474,20737,3,0,1138,455,537,6019,4,0,8917,103518,0,0,0,89719,0,0,0,0,8795,0,0,0,5563,5004,0,0,0,0,3354,0,0,0
2475,22947,4,0,4047,4047,711,6727,2,0,57349,230393,0,0,0,214143,0,0,0,20574,0,0,0,0,31855,16250,0,0,0,0,4920,0,1856,6923
2476,17210,4,0,2082,1832,711,6727,2,0,32649,82732,0,0,0,61355,0,0,0,0,21377,0,0,0,24772,0,0,0,0,3444,4433,2352,0,7208
2477,17210,4,0,2402,2152,711,6727,2,0,46359,108045,0,0,0,59772,0,0,0,0,36525,0,0,0,34057,11748,0,0,0,9184,3118,4763,4474,0
2478,12908,4,0,1344,1344,711,6727,2,0,19725,0,90149,0,0,0,53743,0,0,0,0,36406,0,0,15297,0,0,0,0,1730,2698,2556,0,2286
2479,27748,6,0,2800,700,1074,3851,2,22202,38189,0,0,0,4140,0,0,0,22202,8403,0,0,0,0,20019,0,0,0,0,1568,4059,0,0,7258
2480,27992,7,3,794,476,2995,1542,2,0,31020,102985,0,0,0,32299,0,0,0,0,61141,0,0,0,17619,9545,0,0,0,5490,7911,0,0,2775
2481,23395,9,2,3160,1380,1522,2427,2,0,32980,76969,0,0,0,41384,0,0,0,0,35585,0,0,0,22246,0,0,0,0,7612,3122,0,0,2207
2482,22628,9,2,799,799,1522,2427,5,0,11919,12451,0,0,2014,0,0,0,0,0,12451,0,0,0,4935,0,0,0,0,3037,1933,0,815,0
2483,24565,9,2,1567,392,1522,2427,2,0,16514,56595,0,0,0,33367,0,0,0,0,16896,0,0,0,13998,6332,0,0,0,964,1552,0,0,2827
2484,21288,2,0,3729,3479,589,5573,2,0,30261,127802,0,0,0,95180,0,0,0,0,27822,0,0,0,24161,4800,0,0,0,0,6100,3523,3618,0
2485,16130,2,0,1560,1560,589,5573,1,17550,19783,0,0,0,1324,0,0,0,17550,6458,0,0,0,0,7876,0,0,0,0,1341,2784,0,0,0
2486,17251,2,0,1182,1182,589,5573,1,0,27709,0,0,111971,0,0,0,100943,0,7933,0,0,0,0,15587,0,0,11028,0,2016,2173,1882,0,0
2487,17251,2,0,1404,1404,589,5573,1,0,20694,0,0,46944,0,0,0,43136,0,3926,0,0,0,0,14286,0,0,3808,0,0,2482,2826,588,3603
2488,51092,2,0,490,490,515,5831,2,0,52620,87465,0,0,0,59757,0,0,0,0,20939,0,0,0,34229,6769,0,0,0,3170,15221,0,3501,8723
2489,15484,2,0,2250,2000,515,5831,2,0,44100,0,58389,0,0,0,58389,0,0,10909,0,0,0,0,28374,0,0,0,0,1236,3581,5169,2510,2852
2490,11952,4,0,470,313,1114,4873,1,0,27183,0,0,36532,1127,0,0,36532,0,6179,0,0,0,0,12106,0,0,0,0,4221,3550,0,0,0
2491,13499,6,0,1114,1114,1269,4047,5,0,51557,0,0,0,17299,0,0,0,0,10637,0,0,0,0,10799,0,0,0,0,9458,3364,0,0,0
2492,30873,7,3,2000,348,2916,2022,2,0,27504,26754,0,0,2857,14211,0,0,0,0,12543,0,0,0,8929,0,0,0,0,10344,5374,0,701,2508
2493,29648,7,3,5540,2570,2916,2022,2,0,52576,0,0,22833,0,0,0,12151,0,0,0,0,10682,0,28458,0,0,0,0,19398,4720,8825,0,0
2494,30750,7,3,1280,1280,2916,2022,1,0,64947,0,0,0,8492,0,0,0,0,10440,0,0,0,0,26322,0,0,0,0,15675,4018,0,0,2857
2495,27593,2,1,1671,1671,1216,4298,5,0,14818,2161,38983,0,0,0,25658,0,0,0,0,13325,0,0,10226,2161,0,0,0,0,4592,0,0,0
2496,17949,2,1,3119,1434,1251,4242,2,0,20730,0,108750,0,0,0,70236,0,0,0,0,38514,0,0,18487,0,0,0,0,0,2243,0,1336,1946
2497,19819,2,1,1941,1009,1251,4242,2,0,6329,0,59498,0,0,0,49187,0,0,0,0,10311,0,0,4711,0,0,0,0,0,1618,0,0,0
2498,17949,2,1,2459,1586,1251,4242,2,0,40023,0,0,7763,11758,0,0,0,0,7112,0,0,0,0,19255,0,0,7763,0,0,1898,0,0,2817
2499,29754,5,0,2823,2118,1105,4364,2,0,24096,0,81272,0,0,0,52752,0,0,0,0,28520,0,0,11905,0,0,0,0,6504,5687,0,1296,1888
2500,33472,5,0,2164,1804,1105,4364,3,0,22267,38999,30234,0,989,0,30234,0,0,0,24915,0,0,0,15322,14084,0,0,0,3623,2333,3358,0,0
2501,30233,5,4,2684,2684,3675,421,2,0,64872,0,0,0,3253,0,0,0,0,8610,0,0,0,0,23653,0,0,0,0,24269,5087,0,1560,3887
2502,17436,8,0,801,801,5161,1093,1,0,17756,25464,0,0,0,16634,0,0,0,6321,0,0,0,0,6111,8830,0,0,0,0,5324,0,0,0
2503,17436,8,0,2418,2418,5161,1093,2,0,85222,0,0,0,6116,0,0,0,0,8337,0,0,0,0,28984,0,0,0,0,29862,11923,0,1888,3764
2504,17893,9,2,1051,0,446,1539,4,0,8516,41983,0,0,0,0,0,0,0,0,28639,0,0,0,7521,13344,0,0,0,0,995,0,0,0
2505,33959,9,2,550,367,544,1413,5,0,10247,0,0,0,2468,0,0,0,0,2446,0,0,0,0,2992,0,0,0,0,364,1977,0,0,0
2506,50165,9,2,1542,1542,311,1669,2,0,18247,49186,0,0,0,24861,0,0,0,0,15742,0,0,0,13306,8583,0,0,0,1101,3840,0,997,0
2507,16806,9,0,3556,3315,71,4993,2,0,38388,0,81134,0,0,0,81134,0,0,10441,0,0,0,0,22440,0,0,0,0,0,5507,0,0,2756
2508,16806,9,0,1355,1016,71,4993,4,0,39084,0,0,0,17368,0,0,0,0,7764,0,0,0,0,11910,0,0,0,0,0,2042,0,0,2602
2509,22639,9,2,3324,2142,135,2642,3,0,6254,87818,0,0,0,58605,0,0,0,0,20004,0,0,0,5242,9209,0,0,0,0,1012,0,0,0
2510,16979,9,2,2347,0,135,2642,4,0,5848,8874,0,0,0,0,0,0,0,0,5527,0,0,0,4662,3347,0,0,0,0,1186,0,0,0
2511,14056,1,0,1212,606,887,5456,4,0,12577,92301,0,0,0,63011,0,0,0,0,18610,0,0,0,8028,10680,0,0,0,1240,3309,0,1385,0
2512,15142,1,0,1835,918,887,5456,4,0,26979,0,0,0,10555,0,0,0,0,3685,0,0,0,0,9876,0,0,0,0,0,2863,0,0,1747
2514,12206,2,1,1404,842,400,6932,1,0,27978,0,55892,0,0,0,55892,0,0,8538,0,0,0,0,16057,0,0,0,0,0,3383,1664,3024,2039
2515,12206,2,1,2640,2043,789,5947,2,0,29906,0,144654,0,0,0,100076,0,0,0,0,44578,0,0,20002,0,0,0,0,3084,6820,0,1497,2180
2516,35346,3,0,1258,1258,537,6019,3,0,11529,140391,0,0,0,114203,0,0,0,0,26188,0,0,0,9636,0,0,0,0,280,1613,1836,2061,1084
2517,20737,3,0,1551,1301,1064,5530,2,0,14081,81600,0,0,0,56827,0,0,0,0,16006,0,0,0,9035,8767,0,0,0,2754,2292,0,1411,0
2518,17210,4,0,1981,1597,711,6727,2,0,20626,101974,0,0,764,81455,0,0,0,0,20519,0,0,0,14780,0,0,0,0,2159,2923,2095,2084,2402
2519,19003,4,0,3402,1890,711,6727,2,0,17794,98167,0,0,0,80485,0,0,0,0,13949,0,0,0,9012,3733,0,0,0,4785,3997,0,0,0
2520,32619,5,4,1399,1399,3308,522,2,0,26443,21609,0,0,0,7470,0,0,0,0,11237,0,0,0,13191,2902,0,0,0,8901,4351,0,1526,0
