# File: RECS_1990.csv
# Title: Residential Energy Consumption Survey 1990
# Source: Fill in
# Units: Fill in
HHID,NWEIGHT,DIVISION,HEATED,HOMEAREA,CDD65,HDD65,BTUEL,BTUNG,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUKER,BTUFO,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
3425,7767,4,1380,1380,248,8735,13167,71667,23333,65217,816,71667,5057,9999999,5940,9999999,9999999,9999999,1354,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3426,19932,2,5452,6012,654,5388,24512,126690,38105,162919,9999999,97306,9999999,23705,17733,5679,4567,9999999,2212,1746,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3427,12416,6,2408,2408,1016,3773,21823,128228,32105,116041,9999999,116500,9999999,11728,10830,9999999,5283,9999999,5710,2236,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3428,18618,9,1059,1404,275,5727,48065,9999999,24062,9999999,2858,9999999,14497,9999999,21429,9999999,9999999,9999999,9281,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3429,20529,2,1291,2581,946,4463,4729,181310,10247,93585,9999999,145164,9999999,25647,2533,10499,408,9999999,1788,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3430,7726,4,1792,2464,606,7144,26856,84420,28319,98951,9999999,84420,5605,9999999,12744,9999999,1910,9999999,6597,3148,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3431,9792,8,2659,2659,100,8840,31339,114943,35207,101559,2216,62926,9999999,43332,27118,8685,9999999,9999999,2005,1583,5265,9999999,9999999,9999999,9999999,5094,9999999,9999999,5265,9999999,9999999,9999999,9999999,9999999,9999999
3432,7767,4,3456,3706,1319,5201,41633,136562,28843,141060,9999999,118590,9999999,17972,25289,9999999,7838,9999999,8506,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3433,47088,5,1710,1710,3837,167,47127,9999999,57178,9999999,3448,9999999,5290,9999999,11133,9999999,18486,9999999,8770,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3434,11459,6,2244,2244,1398,3506,30967,117465,45406,104024,9999999,75228,4366,34006,19576,8231,4201,9999999,2824,3271,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3435,9258,4,864,976,1329,3987,20677,52104,21511,95109,9999999,43732,9999999,8372,5936,9999999,3588,9999999,11153,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3436,15319,4,2952,3006,1152,5768,15026,195602,19311,174713,9999999,158757,9999999,30154,10120,6691,825,9999999,4081,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3437,14596,9,706,706,228,5740,35423,9999999,43515,9999999,13044,9999999,9645,9999999,10519,9999999,9999999,9999999,2215,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3438,20529,2,1640,2580,988,4281,17626,181721,16368,157657,9999999,129115,9999999,36105,13120,16501,9999999,9999999,4506,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3439,15338,2,1935,1935,1308,3793,12331,111451,17051,96582,9999999,74977,9999999,29811,5378,6663,3588,9999999,3365,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3440,12279,8,896,984,4665,1014,39784,49955,25117,34746,9999999,30914,9999999,16056,17152,2985,2587,9999999,20045,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3441,15398,2,1890,1890,1029,4103,7472,49232,12393,106198,9999999,36425,9999999,11241,4794,1566,9999999,9999999,2678,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3442,33220,2,1728,2131,1021,4119,12754,98940,20370,90679,976,63599,9999999,28934,7931,6407,716,9999999,3131,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3443,16681,9,1070,2139,152,5538,90797,9999999,79670,9999999,29782,9999999,21424,9999999,35391,9999999,9999999,9999999,4200,3345,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3444,11866,4,1830,2090,1301,4431,58400,9999999,55949,9999999,18409,9999999,10979,9999999,17128,9999999,3983,9999999,7901,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3445,15515,9,1604,2164,567,4463,29490,9999999,31533,9999999,9999999,9999999,11249,9999999,11851,9999999,9999999,9999999,6390,9999999,64125,9999999,9999999,9999999,9999999,35816,9999999,9999999,64125,9999999,9999999,9999999,9999999,9999999,9999999
3446,15585,2,2700,2700,865,4867,38197,9999999,32310,9999999,2959,9999999,9999999,9999999,21372,9999999,2586,9999999,11280,9999999,9999999,134807,9999999,181337,9999999,9999999,104147,9999999,9999999,30660,9999999,9999999,9999999,9999999,9999999
3447,16610,2,953,953,837,4754,33038,80486,26460,84424,9999999,49221,9999999,23156,21950,8109,6866,9999999,4222,5021,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3448,7660,4,1098,1098,1510,5421,6528,91868,14593,103401,9999999,60307,9999999,26237,5034,5324,9999999,9999999,1494,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3449,8389,4,3255,3255,1162,4575,47328,171668,51751,186384,9999999,129766,9999999,41902,30197,9999999,4201,9999999,12930,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3450,9792,8,1224,1296,702,6779,35724,9999999,38398,9999999,1461,9999999,11026,9999999,17771,9999999,1096,9999999,4370,3410,9999999,9999999,56625,9999999,48203,9999999,9999999,51684,9999999,9999999,9999999,9999999,9999999,4941,9999999
3451,31642,3,910,910,769,4915,32885,9999999,34978,9999999,9999999,9999999,11808,9999999,15162,9999999,3201,9999999,2714,9999999,6840,9999999,9999999,9999999,9999999,36744,9999999,9999999,6840,9999999,9999999,9999999,9999999,9999999,9999999
3452,19071,5,1391,1391,1357,2604,34605,35191,37035,46461,9999999,35191,8609,9999999,13224,9999999,7663,9999999,5109,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3453,18173,3,1286,1286,534,6908,23594,142619,19538,126074,1802,117473,9999999,25146,16943,9999999,9999999,9999999,4849,2591,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3454,31392,5,1260,1568,2305,2146,62682,9999999,54747,9999999,14964,9999999,12698,9999999,17762,9999999,12214,9999999,5044,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3455,7726,4,980,980,598,7321,26690,121509,27101,130895,2324,78847,9999999,35231,16974,7431,1331,9999999,6061,3335,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3456,18784,9,1107,1593,562,4136,25215,9999999,29017,9999999,9999999,9999999,8221,9999999,12999,9999999,9999999,9999999,3995,2134,9999999,61994,9999999,35142,9999999,9999999,61994,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3457,8726,1,1170,1170,887,4764,16381,79128,25131,41310,9999999,9999999,9999999,61159,14444,17969,9999999,9999999,1937,2304,9999999,66571,9999999,98661,9999999,9999999,66571,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3458,17621,2,1296,1296,472,5541,37239,9999999,16233,9999999,9999999,9999999,10119,9999999,20164,9999999,1011,9999999,5945,9999999,9999999,67852,9999999,39752,9999999,9999999,67852,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3459,15961,3,2144,2288,370,7613,35253,9999999,51548,9999999,9999999,9999999,10788,9999999,19490,9999999,9999999,9999999,4975,4835,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3460,16610,2,1492,2962,566,5733,25522,145731,22989,104062,9999999,109695,9999999,36036,16931,9999999,4157,9999999,4434,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3461,19804,9,780,780,1046,3566,13671,9999999,16727,9999999,3935,9999999,2304,9999999,2850,9999999,2581,9999999,2001,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3462,22470,5,1800,1800,5556,13,17906,20835,19341,21751,444,9999999,9999999,20835,9582,9999999,3440,9999999,4440,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3463,23655,3,2016,4103,1167,4904,87746,9999999,95607,9999999,27983,9999999,13744,9999999,31572,9999999,7116,9999999,7331,3909,675,9999999,9999999,9999999,9999999,1387,9999999,9999999,675,9999999,9999999,9999999,9999999,9999999,9999999
3464,19891,2,3306,3306,476,5533,13982,163123,33389,124116,858,154049,6440,9999999,5548,9074,9999999,9999999,1136,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3465,13358,2,2698,2698,637,5437,17203,9999999,31034,9999999,9999999,9999999,6591,9999999,8185,9999999,9999999,9999999,2427,9999999,9999999,64630,9999999,72707,9999999,9999999,64630,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3466,11437,4,2000,2300,1548,4396,30660,96092,32311,100469,1895,54423,9999999,22807,24794,18862,9999999,9999999,3971,6792,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3467,14384,9,1656,2056,842,2507,23137,75832,22585,67262,9999999,47879,9999999,24545,16995,3408,9999999,9999999,6142,3379,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3468,27813,5,1054,1054,1774,2555,31227,9999999,34755,9999999,9999999,9999999,5223,9999999,15011,9999999,5858,9999999,5135,2743,9999999,27743,9999999,32278,9999999,9999999,27743,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3469,21179,3,1320,1480,719,5729,6991,81188,8356,93904,9999999,67085,9999999,8279,3645,5824,720,9999999,2626,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3470,33761,5,672,672,2524,1546,29899,9999999,34483,9999999,9999999,9999999,5221,9999999,9264,9999999,13042,9999999,2372,9999999,9999999,9999999,21919,9999999,22882,9999999,9999999,17890,9999999,9999999,9999999,9999999,9999999,4029,9999999
3471,19695,5,725,725,2088,2938,6062,113084,11290,34165,9999999,69889,9999999,30011,1573,13184,2528,9999999,1961,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3472,14873,8,652,652,768,5604,18403,49652,17226,52202,9999999,26084,9999999,23568,8750,9999999,5022,9999999,4631,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3473,20762,2,1860,2790,612,5776,10260,136063,15420,148047,9999999,100069,9999999,26023,8263,9971,9999999,9999999,1997,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3474,14384,9,1552,2012,757,2558,27463,62649,30453,68061,9999999,39429,9999999,23220,23912,9999999,9999999,9999999,3551,2859,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3475,29654,2,1440,1440,1277,3889,12372,116503,12944,122263,9999999,88347,9999999,21775,7924,6381,9999999,9999999,4448,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3476,13635,4,526,526,727,5703,5435,66016,11549,35413,9999999,35430,9999999,30586,3669,9999999,394,9999999,1372,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3477,10772,1,280,360,662,5182,13870,22406,11883,19414,9999999,9999999,9999999,22406,8543,9999999,9999999,9999999,5327,9999999,9999999,92784,9999999,63570,9999999,9999999,92784,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3478,10351,1,495,495,271,6667,8529,9999999,6757,9999999,1122,9999999,9999999,9999999,4655,9999999,9999999,9999999,2752,9999999,9999999,53425,9999999,52843,9999999,9999999,37324,9999999,9999999,16101,9999999,9999999,9999999,9999999,9999999
3479,19776,5,629,629,2256,1659,23717,9999999,32641,9999999,2406,9999999,3783,9999999,4699,9999999,8131,9999999,4698,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3480,20464,9,1398,1758,379,1673,19534,52675,14115,55754,9999999,28700,9999999,16689,12376,7286,2538,9999999,4620,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3481,14088,9,601,601,797,2216,9298,11357,17828,19608,3748,9999999,9999999,11357,4074,9999999,9999999,9999999,1476,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3482,19071,5,1014,1014,1110,2956,27668,23117,31862,42901,2039,23117,10590,9999999,11666,9999999,9999999,9999999,3373,2661,8100,9999999,9999999,9999999,9999999,4075,9999999,9999999,8100,9999999,9999999,9999999,9999999,9999999,9999999
3483,9679,8,1840,1840,1106,5307,33165,148512,38826,75104,1519,148512,9616,9999999,17895,9999999,9999999,9999999,4135,3171,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3484,8729,8,2712,3192,999,5661,30684,110867,33567,95591,9999999,65398,9999999,45469,25915,9999999,9999999,9999999,4769,5724,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3485,7961,1,1211,1816,346,7370,17402,9999999,22941,9999999,9999999,9999999,6607,9999999,9030,9999999,9999999,9999999,1765,1393,9999999,55513,9999999,75941,9999999,9999999,55513,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3486,22826,5,1674,2024,3560,217,15456,25181,28119,24048,9999999,13672,9999999,9393,5083,2116,7089,9999999,3284,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3487,39550,6,2500,3600,1301,3391,90442,9999999,63417,9999999,34001,9999999,16140,9999999,17794,9999999,14993,9999999,7514,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3488,28662,7,567,567,2820,1852,21384,40558,16210,44152,9999999,23044,9999999,13855,4526,3659,10153,9999999,6705,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3489,14420,8,1548,2120,1959,2625,19343,51962,18881,64795,9999999,32354,9999999,15740,15445,3868,9999999,9999999,3898,4586,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3490,17194,7,1519,1519,2146,2751,22018,92000,19435,82501,9999999,48715,9999999,29102,17141,14183,9999999,9999999,4877,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3491,21579,7,720,720,2471,1168,20274,9999999,24857,9999999,6748,9999999,5384,9999999,6389,9999999,9999999,9999999,1753,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3492,16734,2,2430,2430,760,4797,65104,9999999,59470,9999999,21371,9999999,13159,9999999,24402,9999999,9999999,9999999,6172,3707,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3493,20762,2,1920,1920,861,4875,49699,95892,57522,128302,9999999,73480,9999999,22301,36275,111,6587,9999999,6837,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3494,7726,4,2010,2010,807,6960,30333,102410,33669,131256,9999999,69678,9999999,29167,15111,3565,6387,9999999,8835,3447,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3495,47088,5,1922,1922,2473,1568,74675,9999999,69831,9999999,13557,9999999,9382,9999999,25517,9999999,19117,9999999,7102,5718,27000,9999999,9999999,9999999,9999999,2038,9999999,9999999,27000,9999999,9999999,9999999,9999999,9999999,9999999
3496,17022,9,755,755,180,2347,4009,42613,4921,38708,9999999,24182,9999999,14740,1889,3691,9999999,9999999,2120,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3497,19307,7,1404,1494,2848,1457,38296,49003,46276,76163,9999999,24683,9999999,18624,13963,5696,15837,9999999,8496,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3498,18173,3,1764,1764,753,6335,10826,132630,15757,84148,9999999,86320,9999999,46310,8831,9999999,9999999,9999999,1995,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3499,11536,8,840,840,2388,2241,13239,38858,10018,56968,9999999,21587,9999999,13531,8778,3740,9999999,9999999,4461,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3500,8942,8,1629,1629,392,6389,28504,124550,23375,81658,9999999,85564,9999999,38986,17364,9999999,9999999,9999999,11140,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3501,21579,7,841,841,1864,3146,28483,58681,48880,50377,9999999,49140,7397,9999999,13642,9541,4858,9999999,2586,2041,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3502,15398,2,2268,2268,973,4343,17913,62975,22197,37585,9999999,9999999,9999999,45578,11489,17397,2902,9999999,3522,9999999,9999999,100966,9999999,80775,9999999,9999999,100966,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
