# File: EIA_923_generator_gen_fuel_2015.csv
# Title: EIA Form 923 generation data for year 2015
# Unit: MWh
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip; Page 4 Generator Data from file
# Column types: cici 
# ----------
State,Plant.Id,Generator.Id,Net.Generation.Year.To.Date
AR,55221,G7,63378
AR,55221,G8,15758
AR,55221,G9,55934
TX,55223,GT1,993783
TX,55223,ST1,600478
OK,55225,CTG1,854103
OK,55225,CTG2,852112
OK,55225,CTG3,849365
OK,55225,CTG4,828074
OK,55225,STG1,1049651
OK,55225,STG2,1034942
TX,55226,GT1,865024
TX,55226,GT2,917574
TX,55226,GT3,913323
TX,55226,GT4,946707
TX,55226,ST3,1025433
TX,55226,ST6,1064984
TX,55230,CT1,870032
TX,55230,CT2,866226
TX,55230,CT3,928861
TX,55230,CT4,893369
TX,55230,ST1,1252729
TX,55230,ST2,1376321
PA,55231,GTG1,1266676
PA,55231,GTG2,1294329
PA,55231,STG,1561951
NJ,55239,1,1186035
NJ,55239,2,1261844
NJ,55239,3,1310370
NJ,55239,4,2051846
AL,55241,CT01,1185935
AL,55241,ST01,579271
FL,55242,CT01,379166
FL,55242,ST01,181060
IL,55245,TG1,12290
IL,55245,TG2,10854
IL,55245,TG3,22149
IN,55259,CT1,927867
IN,55259,CT2,782026
IN,55259,ST1,415852
MS,55269,CTG1,764696
MS,55269,CTG2,736947
MS,55269,CTG3,800381
MS,55269,STG1,493228
MS,55269,STG2,481091
MS,55269,STG3,521927
MI,55270,7EA,189743
MI,55270,LM1,102047
MI,55270,LM2,100309
MI,55270,LM3,85989
MI,55270,LM4,103232
MI,55270,LM5,100251
MI,55270,LM6,102207
MI,55270,ST1,159082
MI,55270,ST2,141653
AL,55271,GTG1,925368
AL,55271,GTG2,759124
AL,55271,GTG3,907568
AL,55271,STG1,1626791
AZ,55282,CTG1,547242
AZ,55282,CTG2,559617
AZ,55282,STG1,713938
CO,55283,1,537177
CO,55283,2,598200
CO,55283,3,611601
AL,55292,CTG1,311470
AL,55292,CTG2,319427
AL,55292,CTG3,345866
AL,55292,STG1,510091
AL,55293,CTG1,1104238
AL,55293,CTG2,1011888
AL,55293,CTG3,1079931
AL,55293,STG1,1759820
ME,55294,GTG1,562297
ME,55294,GTG2,620153
ME,55294,STG3,665554
CA,55295,CT1,427563
CA,55295,CT2,440588
CA,55295,ST1,466414
MI,55297,1,674703
MI,55297,1A,399247
MI,55297,2,846645
MI,55297,2A,485949
MI,55297,3,711787
MI,55297,3A,377237
PA,55298,CT1A,1065478
PA,55298,CT1B,1064106
PA,55298,CT2A,969380
PA,55298,CT2B,994558
PA,55298,ST1,1230848
PA,55298,ST2,1125892
TX,55299,CTG1,1099299
TX,55299,CTG2,1315028
TX,55299,CTG3,1169937
TX,55299,ST-1,1121510
UT,55302,1,7475
AZ,55306,CTG7,688895
AZ,55306,CTG8,577882
AZ,55306,ST12,807073
TX,55311,GEN2,23490
TX,55313,CTG1,1093473
TX,55313,CTG2,1089677
TX,55313,STG,779148
MA,55317,GT11,1185170
MA,55317,GT12,1339272
MA,55317,ST15,1276894
TX,55320,GT1,1344826
TX,55320,GT2,1445175
TX,55320,ST1,1573905
NV,55322,CTG1,1151305
NV,55322,CTG2,1174048
NV,55322,CTG3,1161867
NV,55322,CTG4,1125801
NV,55322,ST1,1318023
NV,55322,ST2,1314479
TX,55327,CTG1,941931
TX,55327,CTG2,972137
TX,55327,CTG3,1037212
TX,55327,STG1,1003192
OR,55328,CTG1,106081
OR,55328,CTG2,106078
OR,55328,STG1,118511
CA,55333,CTG1,1154309
CA,55333,CTG2,1079369
CA,55333,CTG3,764876
CA,55333,STG1,1634087
IL,55334,CTG1,144187
IL,55334,CTG2,161962
IL,55334,STG1,183964
PA,55337,CT1,1631964
PA,55337,CT2,1707255
PA,55337,ST4,1692184
AR,55340,CTG1,79596
AR,55340,CTG2,108113
AR,55340,STG,92142
NM,55343,CTG1,546186
NM,55343,CTG2,532505
NM,55343,STG1,638617
CA,55345,1-Jan,1078633
CA,55345,2-Jan,1076014
CA,55345,3-Jan,1448338
OH,55350,1,1316182
OH,55350,2,1277522
OH,55350,3,1550689
TX,55357,CTG1,1052895
TX,55357,CTG2,1089842
TX,55357,STG1,1252717
TX,55358,CT1,1124204
TX,55358,CT2,968278
TX,55358,CT3,1158319
TX,55358,CT4,898063
TX,55358,ST1,804245
TX,55358,ST2,649437
TX,55358,ST3,753785
TX,55358,ST4,569514
IN,55364,CT01,1087729
IN,55364,CT02,1106768
IN,55364,ST1,1145723
HI,55369,CT1,87168
HI,55369,CT2,84876
HI,55369,ST1,52240
AZ,55372,CTG1,311673
AZ,55372,CTG2,315124
AZ,55372,CTG3,329490
AZ,55372,STG1,189016
AZ,55372,STG2,193025
AZ,55372,STG3,178042
NY,55375,CT1,1122577
NY,55375,CT2,1086988
NY,55375,ST1,1291357
AR,55380,CTG1,536692
AR,55380,CTG2,601459
AR,55380,CTG3,931781
AR,55380,CTG4,917666
AR,55380,CTG5,630388
AR,55380,CTG6,658873
AR,55380,CTG7,610843
AR,55380,CTG8,597305
AR,55380,STG1,653710
AR,55380,STG2,1162003
AR,55380,STG3,773945
AR,55380,STG4,688687
GA,55382,1GT1,730845
GA,55382,1GT2,765788
GA,55382,1STG,954879
GA,55382,2GT1,484524
GA,55382,2GT2,500276
GA,55382,2STG,636205
SC,55386,CT1,284067
SC,55386,CT2,251739
SC,55386,ST1,214353
CA,55393,CTG1,1115937
CA,55393,CTG2,871006
CA,55393,STG1,1184125
OH,55397,CT1,1325453
OH,55397,CT2,1336414
OH,55397,ST1,2207290
CA,55400,CTG1,1284194
CA,55400,CTG2,1296110
CA,55400,STG,1381291
LA,55404,CTG1,1023679
LA,55404,CTG2,937124
LA,55404,STG,749021
NY,55405,CT1,931733
NY,55405,CT2,783045
NY,55405,CT3,475442
NY,55405,ST1,489116
NY,55405,ST2,416904
NY,55405,ST3,248356
GA,55406,STG,994220
GA,55406,UNT1,894452
GA,55406,UNT2,880457
AL,55411,HEC1,1677504
AL,55411,HEC2,1654536
AL,55411,HECS,1855308
FL,55412,OEC1,668678
FL,55412,OEC2,607716
FL,55412,OECS,782264
AR,55418,CT1,724940
AR,55418,CT2,757831
AR,55418,ST1,1015794
LA,55419,G500,1128904
LA,55419,G600,1261971
LA,55419,G700,861437
LA,55419,G800,990447
LA,55419,ST5,19933
KY,55429,1,364988
VA,55439,CTG1,1006227
VA,55439,CTG2,861421
VA,55439,CTG3,1091056
VA,55439,STG1,2041816
AL,55440,CTG1,843675
AL,55440,CTG2,759966
AL,55440,CTG3,807267
AL,55440,ST1,1648561
MS,55451,CTG1,1007718
MS,55451,CTG2,1023249
MS,55451,CTG3,1005093
MS,55451,STG1,627395
MS,55451,STG2,635999
MS,55451,STG3,645651
AZ,55455,CT1A,762569
AZ,55455,CT1B,698446
AZ,55455,CT2A,653825
AZ,55455,CT2B,657574
AZ,55455,ST1,914260
AZ,55455,ST2,838595
OK,55457,CT1,1316057
OK,55457,CT2,1279986
OK,55457,ST1,1331109
OK,55463,CT01,1112005
OK,55463,CT02,1182079
OK,55463,CT03,1204322
OK,55463,CT04,1237608
OK,55463,ST01,759946
OK,55463,ST02,786488
OK,55463,ST03,790422
OK,55463,ST04,809788
TX,55464,CTG1,1225720
TX,55464,CTG2,1329622
TX,55464,CTG3,1314591
TX,55464,CTG4,1084427
TX,55464,CTG6,1228158
TX,55464,STG1,870809
LA,55467,CTG1,860661
LA,55467,CTG2,1107106
LA,55467,CTG3,1013218
LA,55467,STG1,491156
LA,55467,STG2,634562
LA,55467,STG3,578903
TX,55470,ST1,420927
TX,55470,ST805,89520
TX,55470,TR1,1175886
TX,55470,TR2,1312500
TX,55470,TR3,1358148
WY,55479,1,734553
TX,55480,ST1,2228503
TX,55480,ST2,1874344
TX,55480,U1,1046880
TX,55480,U2,941282
TX,55480,U3,945290
TX,55480,U4,805125
TX,55480,U5,945225
TX,55480,U6,800770
AZ,55481,GT3,944023
AZ,55481,GT4,947771
AZ,55481,ST2,1398898
WA,55482,G1,938362
WA,55482,G2,527690
OK,55501,CTG1,413577
OK,55501,CTG2,405441
OK,55501,CTG3,391087
OK,55501,CTG4,387880
OK,55501,STG1,591987
OK,55501,STG2,568194
IN,55502,100,1111599
IN,55502,200,1115746
IN,55502,1100,1128869
IN,55502,1200,1136650
IN,55502,2100,1142883
IN,55502,2200,1138316
OH,55503,CTG1,1289142
OH,55503,CTG2,1257919
OH,55503,CTG3,1206911
OH,55503,ST1,2397615
NV,55514,CTG1,875049
NV,55514,CTG2,881473
NV,55514,STG1,891335
PA,55516,CTG1,1392794
PA,55516,CTG2,1361461
PA,55516,STG1,2490098
CA,55518,CTG1,713698
CA,55518,CTG2,711490
CA,55518,CTG3,787810
CA,55518,STG1,1329242
PA,55524,CTG1,447081
PA,55524,CTG2,454370
PA,55524,CTG3,400838
PA,55524,STG1,674281
TX,55545,CTG1,946012
TX,55545,CTG2,838972
TX,55545,STG1,1035352
WI,55558,GEN1,0
WI,55558,GEN2,0
IL,55592,1,21479
IL,55592,2,20964
IL,55592,4,15984
MI,55596,1,21999
MI,55596,2,24799
MI,55596,3,21804
MI,55596,4,25687
MI,55596,5,17127
MN,55598,1,11156
MN,55598,2,19175
LA,55620,CT-1,1051893
LA,55620,CT-2,1038829
LA,55620,ST-1,1334747
WI,55641,CTG1,799708
WI,55641,CTG2,783901
WI,55641,STG1,1124458
CA,55656,CT01,1117465
CA,55656,CT02,1042315
CA,55656,CT04,933633
CA,55656,ST03,1176634
CA,55656,ST05,514615
NH,55661,GT-1,418783
NH,55661,GT-2,426636
NH,55661,ST,497575
WA,55662,CA,394345
WA,55662,CT1,407042
WA,55662,CT2,291606
TX,55664,GT-1,492711
TX,55664,GT-2,485191
TX,55664,ST-1,582617
PA,55667,G1,1336104
PA,55667,G2,1306956
PA,55667,G3,1648120
NV,55687,A01,745237
NV,55687,A02,898679
NV,55687,ST1,960795
PA,55690,CTG1,538969
PA,55690,CTG2,514154
PA,55690,CTG3,609244
PA,55690,CTG5,568744
PA,55690,CTG6,618406
PA,55690,CTG7,539307
PA,55690,STG4,971149
PA,55690,STG8,967319
MS,55694,CT1,842899
MS,55694,CT2,821280
MS,55694,ST1,970852
WA,55700,1STG,633711
WA,55700,CTG1,1066175
OH,55701,CA01,115777
OH,55701,CT01,1074880
OH,55701,CT02,1051669
MS,55706,CTG2,1134205
MS,55706,CTG3,1133265
MS,55706,STG1,1251175
TX,55708,STG4,92151
PA,55710,UNT3,1231542
PA,55710,UNT4,1321400
PA,55710,UNT5,1277243
AR,55714,GT1,209267
AR,55714,GT2,259721
AR,55714,ST1,243921
OH,55736,1GT1,1352329
OH,55736,1GT2,1354516
OH,55736,1ST,2236987
OH,55736,2GT1,1161980
OH,55736,2GT2,1164124
OH,55736,2ST,1912435
CA,55748,CAG5,99343
CA,55748,CTG1,62928
CA,55748,CTG2,55840
CA,55748,CTG3,76432
CA,55748,CTG4,57027
MT,55749,UNT1,489990
PA,55801,CT13,994243
PA,55801,CT1A,1025177
PA,55801,CTIB,997756
PA,55801,STG,1508926
WA,55818,FICT,805829
WA,55818,FIST,444211
FL,55821,A,585162
FL,55821,B,557442
FL,55821,C,663260
CO,55835,CTG1,556349
CO,55835,CTG2,568529
CO,55835,STG1,723149
NV,55841,CT1,796108
NV,55841,CT2,823207
NV,55841,ST1,947284
CA,55853,1,589080
CA,55853,2,338085
IL,55856,PC1,5655289
IL,55856,PC2,5451548
WI,55861,SP,13242
MN,55867,G1,378490
WA,55882,GEN1,124172
SC,55927,CT1,1018420
SC,55927,CT2,1213187
SC,55927,CT3,1109375
SC,55927,ST1,2159622
CA,55933,TCC1,293209
CA,55933,TPP1,240458
CA,55933,TPP2,229678
VA,55939,CT01,6153301
VA,55939,CT02,0
VA,55939,CT03,0
VA,55939,ST01,0
GA,55965,CT6A,1218654
GA,55965,CT6B,1221622
GA,55965,CT7A,1237700
GA,55965,CT7B,1249641
GA,55965,ST6,1462631
GA,55965,ST7,1470212
AK,55966,GT1,260646
AK,55966,ST1,134377
CA,55970,1,1342332
CA,55970,2,1335570
CA,55970,3,1246374
PA,55976,101,1131875
PA,55976,201,1084769
PA,55976,301,1093555
PA,55976,401,1784854
NM,55977,CTG1,218427
NM,55977,STG1,113982
CA,55985,CTG1,948413
CA,55985,CTG2,911002
CA,55985,STG,1143014
OH,55990,1,9184
OH,55990,2,33407
OH,55990,3,29570
OH,55990,4,28389
OH,55990,5,28932
OH,55990,6,1356
OH,55990,7,1330
VA,56006,ST-1,0
CA,56026,CTG1,328056
CA,56026,CTG2,359578
CA,56026,STG,202652
WI,56031,CTG1,1132825
WI,56031,CTG2,1089456
WI,56031,STG,1300981
MD,56038,3,20302
CA,56041,M1,242258
CA,56041,M2,234614
CA,56041,M3,236333
CA,56046,1,1058520
CA,56046,2,653839
WI,56068,1,3654584
WI,56068,2,3469099
AL,56076,1,2070
CA,56078,1,464510
CA,56078,2,458595
CA,56078,3,653022
AR,56079,STEC,15402
UT,56102,CT1A,732854
UT,56102,CT1B,726580
UT,56102,ST1,797672
MN,56104,CTG2,298364
MN,56104,STG1,162106
NJ,56119,100,29280
NJ,56119,200,35929
NJ,56119,300,25935
OR,56124,TG1,19706
OR,56124,TG2,83088
GA,56150,10ST,1478705
GA,56150,11ST,1472869
GA,56150,C10A,1181404
GA,56150,C10B,1167846
GA,56150,C11A,1137997
GA,56150,C11B,1156713
TX,56152,CTG1,1063040
TX,56152,STG1,371047
UT,56163,1,94478
UT,56163,2,42950
UT,56163,3,38149
UT,56163,4,254563
MN,56164,EU01,308691
MN,56164,HRSG,165609
UT,56177,GT1,273340
UT,56177,ST1,210155
AR,56182,Kato,5
NY,56188,CTG,144386
NY,56188,STG,42455
MI,56190,STM1,3522
OR,56192,1,152829
NY,56196,CA01,1058989
NY,56196,CT01,876728
NY,56196,CT02,955716
NV,56224,1,856756
OR,56227,1,1466006
OR,56227,2,858298
AZ,56229,CT1,51170
TX,56233,CT02,345116
TX,56233,CTG1,364042
TX,56233,STG,143613
NY,56234,CT01,1225193
NY,56234,ST01,792634
UT,56237,CT01,714169
UT,56237,CT02,701409
UT,56237,CT21,695156
UT,56237,CT22,714083
UT,56237,ST01,856842
UT,56237,ST2,867615
MN,56243,1,0
NY,56259,CT11,1041831
NY,56259,CT12,1005958
NY,56259,ST13,1261212
CA,56284,EPG,18413
CA,56298,1,229585
CA,56298,2,178990
CA,56298,3,222367
MO,56309,CT-1,4084
MO,56309,CT-2,6398
MO,56309,ST-3,34
MO,56309,ST-4,0
MO,56309,ST-5,0
WY,56319,1,690613
TX,56349,CT1A,120259
TX,56349,CT1B,105537
TX,56349,CT2A,80207
TX,56349,CT2B,93771
TX,56349,ST1,127225
TX,56349,ST2,98767
TX,56350,CT1A,216696
TX,56350,CT1B,189496
TX,56350,CT2A,279006
TX,56350,CT2B,245604
TX,56350,ST1,262076
TX,56350,ST2,370514
CA,56356,CT1,11681
CA,56356,ST1,3458
FL,56400,CT1,1002887
FL,56400,ST1,642224
NV,56405,ONE,2140
WA,56406,GEN1,177144
FL,56407,1A,1589398
FL,56407,1B,1363668
FL,56407,1C,1442372
FL,56407,1ST,2505667
FL,56407,2A,1309055
FL,56407,2B,1499826
FL,56407,2C,1387151
FL,56407,2ST,2440248
FL,56407,3A,1314972
FL,56407,3B,1769983
FL,56407,3C,1254154
FL,56407,3ST,2551866
AR,56456,STG1,4062213
NM,56458,GT1,1194004
NM,56458,GT2,1203262
NM,56458,ST3,1291103
CA,56467,CTG1,911461
CA,56467,CTG2,949935
CA,56467,STG1,1037502
CA,56469,1,59763
CA,56476,A,1011600
CA,56476,B,1035866
CA,56476,C,1263357
MT,56496,3701,0
CA,56532,A,1051197
CA,56532,B,1051962
CA,56532,C,1468679
AR,56564,1,3230316
LA,56565,6A,1157442
LA,56565,6B,1083260
LA,56565,6STG,1348004
WY,56596,5,773802
WY,56609,1,3160615
SD,56610,1,218065
SD,56610,2,400461
TX,56611,S01,3492531
AZ,56616,G3,177440
MN,56643,1,152990
WV,56671,MKA01,3055709
CA,56706,AMPC,66029
CA,56707,AMPC,65094
TX,56708,G2101,375562
TX,56708,G2201,240952
OR,56781,1,54228
VA,56785,WG01,25170
ND,56786,1,208875
CT,56798,ST,1689452
CT,56798,U1,1385952
CT,56798,U2,1301744
TX,56806,4,431434
TX,56806,41,471273
TX,56806,42,397834
VA,56807,1A,2060869
VA,56807,1B,0
VA,56807,1C,1398590
VA,56808,1,2808749
CT,56847,STG,190772
OH,56848,SCKG1,358490
TX,56931,GEN7,7217
NJ,56963,E101,1340023
NJ,56963,E102,1349581
NJ,56963,STG1,1586509
CO,56998,4,225382
CO,56998,43,116210
CO,56998,5,214448
CO,56998,53,121630
CO,56998,6,223216
CO,56998,7,232306
ID,57028,GTG,1662770
ID,57028,STG,0
AK,57036,1,223985
AK,57036,2,225749
AK,57036,3,229721
AK,57036,4,188499
MS,57037,1A,1394543
MS,57037,1B,1427423
MS,57037,1C,1201251
NE,57046,GEN1,295816
IL,57072,G-1,462017
CA,57073,ST1,8529
CA,57074,ST1,8902
CA,57075,ST1,8530
WA,57099,STG1,343926
MA,57103,1,0
MN,57119,2222,135058
CA,57122,CTG1,100781
CA,57122,STG1,10495
SC,57138,1,76520
FL,57241,1,345385
DE,57349,CTG1,308123
DE,57349,STG2,196420
OR,57457,1,115310
AL,57467,TG1,39003
SC,57470,MG1,0
CA,57564,CTG,101169
CA,57564,STG2,29689
CA,57584,NT2,98385
CA,57584,ST1,98047
CA,57584,STG,3331
OR,57653,CTG,41555
OR,57653,STG,391
NY,57664,CT3,1013662
NY,57664,CT4,1049555
NY,57664,ST2,1205774
NV,57684,HR1,0
WY,57703,01A,41610
WY,57703,01B,37852
WY,57703,01C,23290
VT,57804,1,0
VT,57804,2,1428
VT,57804,3,1532
OH,57822,YNKE,404446
NJ,57839,CT001,57470
NJ,57839,CT002,59521
NJ,57839,ST001,43663
IN,57842,1,393657
IN,57842,1A,830199
FL,57898,GEN2,242021
CA,57901,5,686202
CA,57901,6,248169
CA,57901,7,746099
CA,57901,8,279364
OH,57908,CTG1,39468
OH,57908,CTG2,40243
OH,57908,STG,5324
GA,57909,GEN1,401008
MT,57914,1,3320
MT,57914,2,3180
WY,57915,1,19281
WY,57915,2,19720
WY,57915,3,26374
WY,57915,4,71090
WY,57915,5,59626
WY,57915,6,79030
CA,57916,1,17241
WV,57917,1,5239
WV,57917,2,7466
SC,57919,2,0
SC,57919,3,29493
SC,57919,4,84772
OH,57926,HP,0
OH,57926,LP,0
IL,57928,GEN5,14613
OH,57929,STG,0
MO,57932,GEN1,0
GA,57936,GEN1,0
NE,57937,SCBF,39520
OH,57940,G3,9355
MD,57944,1,0
MD,57944,2,13892
MI,57949,1,1423
MI,57949,2,0
MI,57950,1,2170
IA,57953,GT,143889
IA,57953,HRSG,0
IA,57953,ST,53176
MN,57966,SSP,7602
WY,57967,GEGEN,5594
WA,57969,GEN1,17755
CA,57978,CT1,1092133
CA,57978,ST1,600084
TX,58001,CTG-1,1182797
TX,58001,CTG-2,1188025
TX,58001,CTG-3,740040
TX,58001,CTG-4,737238
TX,58001,STG-1,1514484
TX,58001,STG-2,940328
TX,58005,CTG-1,1007105
TX,58005,CTG-2,1019694
TX,58005,STG-1,1211966
CA,58007,G1,43344
CA,58007,G2,43377
CA,58007,G3,43285
CA,58007,G4,43675
CA,58007,G5,66973
PA,58023,ECP,93507
MI,58052,1TG,1320
NH,58054,ST01,421457
IN,58063,1,1238
MI,58066,TG2,26571
MI,58066,TG3,47721
TX,58069,55M1,0
NJ,58079,GT-1,355809
NJ,58079,GT-2,379763
NJ,58079,STG-1,444770
CO,58081,ATB-2,8211
CA,58083,GTG1,70814
CA,58083,STG1,8280
CT,58084,GT100,108037
CT,58084,GT300,10443
LA,58108,3 T-G,400562
OR,58109,TG1,0
OR,58109,TG2,42640
WI,58124,1,53601
TX,58151,GTG01,175072
TX,58151,STG02,11446
TX,58151,STG04,22867
NY,58157,HP,55453
NY,58157,LP,2951
CT,58159,CGT1,42685
CT,58159,CGT2,18013
CT,58159,CGT3,42768
CT,58159,STG1,8630
MA,58160,GEN2,3016
MI,58161,GTG-7,33959
MI,58161,GTG-8,29411
MI,58161,STG-1,4674
KS,58183,T5741,1649
MA,58185,STG,1120
KS,58192,ST961,3107
KS,58193,ST96,0
PA,58194,WC 2,0
PA,58194,WC 3,4414
MI,58196,ST1,4861
MN,58197,2,6150
CA,58198,GTG1,37080
CA,58198,GTG2,27551
CA,58198,STG1,6191
AZ,58199,G1,44181
LA,58200,GEN1,18712
LA,58200,GEN2,18691
LA,58200,GEN3,5428
MO,58205,1,29108
MD,58207,G12,3953
MD,58207,G7,16886
MD,58207,G8,32331
NC,58215,1A,1334637
NC,58215,1B,1318374
NC,58215,1C,1345540
NC,58215,ST1,2474225
MI,58222,3TU,30082
OH,58263,STG,0
MI,58330,9611,124
WA,58352,G-11,88287
MI,58427,CTG1,201719
MI,58427,CTG2,230583
MI,58427,ST,43410
CA,58472,1,107983
NC,58518,1,2415
MT,58523,STL2,21281
AZ,58557,GT1,681213
AZ,58557,GT2,642867
AZ,58557,ST1,1046692
VA,58560,STG1,255258
PA,58565,GENRF,-718
CO,58574,1,832
CA,58593,STG,22
NH,58595,GEN1,109630
KS,58613,STG,164
FL,58648,ST803,13630
NC,58697,CA1,1677310
NC,58697,CT1,1302657
NC,58697,CT2,1392594
SC,58706,GEN1,161474
SC,58707,GEN1,157156
TX,58944,G1,124662
AZ,59233,CT2,34367
RI,59254,GENS1,52170
RI,59254,GENT1,39604
RI,59254,GENT2,38448
RI,59254,GENT3,37965
RI,59254,GENT4,42821
AZ,59338,CTG1,284928
AZ,59338,CTG2,310098
AZ,59338,CTG3,373291
AZ,59338,CTG4,409549
AZ,59338,ST10,442976
AZ,59338,ST9,363287
CA,59658,GEN1,35466
AZ,59784,CTG5,600085
AZ,59784,CTG6,704458
AZ,59784,ST11,866090
IL,59884,STG-1,0
IL,59884,STG-2,0
GA,60084,TG1,38893
GA,60084,TG2,25676
GA,60084,TG3,251487
CA,60100,G-1,42881
