# File: USDA_an_Stocks.csv
# Title: USDA NASS livestock animal inventories
# Units: Inventory (heads)
# Source: United States Department of Agriculture National Agriculture Statistics Service: https://quickstats.nass.usda.gov/
# Comments: Includes some missing values for states not reporting inventories
# Column types: ciccciiccccn
# ----------
Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"9,246"
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,843"
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"1,035"
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"85,432"
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,540
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"354,785"
CENSUS,2012,END OF DEC,STATE,WYOMING,56,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,926
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"495,260"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"678,949"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"12,962"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"178,338,741"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"9,624,254"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"4,785"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"87,111"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"10,841"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,231"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"80,436"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,032"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"178,275"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"16,926"
CENSUS,2007,END OF DEC,STATE,ALABAMA,1,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"8,788"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"7,778"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,468"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,577
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,100"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,623"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,280
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"2,270"
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,60
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,92
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,442
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,757
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,951
CENSUS,2007,END OF DEC,STATE,ALASKA,2,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,718
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"619,234"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"197,060"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"183,744"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,006"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"2,289"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"68,745"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,025"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,858
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"42,141"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,669"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"153,829"
CENSUS,2007,END OF DEC,STATE,ARIZONA,4,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,856
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"838,170"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"947,765"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"16,718"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"202,397,626"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"13,977,804"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,019"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"78,968"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"7,663"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,095"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"50,579"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"5,057"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"289,342"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"15,262"
CENSUS,2007,END OF DEC,STATE,ARKANSAS,5,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"9,437,181"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"2,994,872"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"662,423"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,840,730"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"44,384,231"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"21,091,629"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"802,076"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"180,723"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"7,151"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"8,084"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"130,823"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"39,198"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"153,983"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"596,163"
CENSUS,2007,END OF DEC,STATE,CALIFORNIA,6,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"6,703,230"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,883,295"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"735,014"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"126,944"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"11,053"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,902,950"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,307"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"119,040"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"4,955"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,603"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"48,978"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"7,713"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"882,695"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"413,450"
CENSUS,2007,END OF DEC,STATE,COLORADO,8,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"23,546"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,982"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"20,685"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"100,549"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,861"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"11,510"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,428
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,913
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"4,578"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,501"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"3,645"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"5,767"
CENSUS,2007,END OF DEC,STATE,CONNECTICUT,9,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"3,564"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"10,800"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,668"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"6,526"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"51,092,495"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,418
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"3,964"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,106
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,122
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"3,530"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"8,955"
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,903
CENSUS,2007,END OF DEC,STATE,DELAWARE,10,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,701
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"648,736"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"942,419"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"119,856"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"14,123,694"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"11,787,758"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"15,590"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"120,614"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"6,244"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"4,538"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"57,696"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"6,632"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"19,937"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"13,030"
CENSUS,2007,END OF DEC,STATE,FLORIDA,12,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"13,780"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"485,795"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"554,099"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"77,193"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"235,400,227"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"19,273,181"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"10,397"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"76,706"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"8,952"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,307"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"83,976"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,513"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"263,471"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"11,313"
CENSUS,2007,END OF DEC,STATE,GEORGIA,13,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,986"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"63,183"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"86,000"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,296"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,128"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"368,233"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"1,185"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"6,547"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,260
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,371
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"9,169"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,834
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"14,933"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"22,376"
CENSUS,2007,END OF DEC,STATE,HAWAII,15,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,95
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,223,392"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"476,292"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"536,463"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"7,918"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,366"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"74,029"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"3,771"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,922
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"17,794"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"3,148"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"32,794"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"229,022"
CENSUS,2007,END OF DEC,STATE,IDAHO,16,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,242"
CENSUS,2007,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"702,317"
