# File: IMAGE_an_head_bySystem.csv
# Title: IMAGE animal production head by system
# Units: Mhead
# Author: XZ
# Source: IMAGE v3.2 (Jonathan Doelman Oct 2022)
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
year,system,commodity,Canada,USA,Mexico,Rest Central America,Brazil,Rest South America,Northern Africa,Western Africa,Eastern Africa,South Africa,OECD Europe,Eastern Europe,Turkey,Ukraine +,Asia-Stan,Russia +,Middle East,India,Korea,China +,South East Asia,Indonesia +,Japan,Oceania,Rest of S. Asia,Rest of S. Africa
2092,intensive grazing system,poultry,219.00,2516.63,947.23,533.90,1670.06,1647.53,1123.51,1908.28,821.51,407.33,1347.01,494.22,445.98,362.04,262.63,934.89,2401.43,2477.98,170.42,6918.81,2978.85,2097.05,235.21,326.11,1068.26,399.58
2092,extensive grazing system,non-dairy cattle,1.72,11.53,12.56,7.82,53.27,54.11,0.20,7.31,32.43,6.68,0.00,0.00,19.74,0.00,5.88,0.00,4.66,111.17,0.92,25.05,7.26,1.32,0.00,21.57,26.76,9.75
2092,extensive grazing system,dairy cattle,0.08,0.64,0.38,0.69,4.88,2.84,0.19,1.63,13.14,0.26,0.00,0.00,0.22,0.00,0.21,0.00,0.09,3.02,0.13,4.42,0.07,0.01,0.00,4.42,1.63,4.60
2092,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2092,extensive grazing system,sheep & goats,0.63,8.81,7.18,2.87,20.17,33.77,6.06,24.78,49.27,16.08,0.00,0.00,4.23,0.00,2.45,0.00,5.93,38.15,2.77,234.13,2.17,3.27,0.00,88.72,34.08,68.39
2092,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2092,total,non-dairy cattle,18.11,96.22,40.02,23.57,300.28,244.75,16.47,57.35,104.61,19.74,94.60,12.18,21.71,6.33,16.90,14.86,23.82,307.64,3.52,69.18,69.66,12.24,1.54,42.69,94.96,25.25
2092,total,dairy cattle,1.30,10.25,2.30,5.32,18.26,16.18,11.93,18.21,78.40,0.74,20.23,6.25,9.53,4.75,13.83,12.61,9.64,95.87,0.24,10.22,7.72,0.79,0.64,9.31,50.15,11.13
2092,total,pigs,13.22,58.50,27.22,11.09,25.44,35.78,0.03,54.36,25.65,3.21,103.58,22.39,0.00,13.65,2.99,26.71,0.32,14.32,7.56,488.28,152.56,10.64,4.84,3.90,1.16,30.46
2092,total,sheep & goats,1.45,18.26,24.77,11.49,94.82,127.69,191.92,313.80,585.70,27.96,213.43,34.60,105.89,9.51,82.79,61.19,398.53,176.52,4.22,342.53,20.12,33.09,0.02,154.04,187.98,68.39
2092,total,poultry,219.00,2516.63,947.23,533.90,1670.06,1647.53,1123.51,1908.28,821.51,407.33,1347.01,494.22,445.98,362.04,262.63,934.89,2401.43,2477.98,170.42,6918.81,2978.85,2097.05,235.21,326.11,1068.26,399.58
2093,intensive grazing system,non-dairy cattle,16.35,84.51,27.59,15.76,247.60,191.07,16.29,49.89,72.18,13.12,94.27,12.16,1.97,6.36,11.04,14.84,19.21,195.90,2.59,43.66,62.66,10.88,1.52,21.15,67.98,15.51
2093,intensive grazing system,dairy cattle,1.22,9.60,1.92,4.63,13.30,13.35,11.80,16.54,65.22,0.48,20.23,6.25,9.37,4.78,13.63,12.66,9.59,92.56,0.11,5.72,7.67,0.78,0.64,4.90,48.45,6.53
2093,intensive grazing system,pigs,13.16,58.24,27.24,11.09,25.37,35.84,0.03,54.24,25.79,3.20,103.23,22.28,0.00,13.64,3.00,26.67,0.32,14.38,7.50,486.01,153.11,10.62,4.79,3.89,1.16,30.75
2093,intensive grazing system,sheep & goats,0.82,9.51,17.62,8.61,75.18,93.95,186.15,288.67,535.68,11.90,213.33,34.58,102.34,9.60,80.35,61.34,393.72,138.54,1.45,107.06,17.95,29.79,0.02,65.45,153.41,0.00
2093,intensive grazing system,poultry,217.81,2509.96,949.30,534.13,1664.28,1646.85,1123.01,1913.76,826.81,406.14,1342.58,491.79,445.14,361.51,264.34,934.77,2405.64,2485.32,168.94,6880.35,2991.82,2091.58,232.73,326.11,1068.89,400.99
2093,extensive grazing system,non-dairy cattle,1.71,11.50,12.53,7.79,52.98,53.94,0.19,7.24,32.10,6.69,0.00,0.00,19.74,0.00,5.87,0.00,4.63,111.33,0.92,25.00,7.26,1.31,0.00,21.55,26.71,9.76
2093,extensive grazing system,dairy cattle,0.08,0.64,0.38,0.69,4.87,2.83,0.19,1.61,13.04,0.26,0.00,0.00,0.23,0.00,0.21,0.00,0.09,3.01,0.13,4.42,0.07,0.01,0.00,4.41,1.63,4.60
2093,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2093,extensive grazing system,sheep & goats,0.63,8.84,7.15,2.85,20.19,33.62,6.05,24.55,48.84,16.13,0.00,0.00,4.25,0.00,2.45,0.00,5.95,38.21,2.76,234.31,2.16,3.25,0.00,88.77,33.99,68.35
2093,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2093,total,non-dairy cattle,18.06,96.02,40.13,23.56,300.58,245.01,16.49,57.13,104.28,19.82,94.27,12.16,21.71,6.36,16.92,14.84,23.85,307.23,3.51,68.67,69.92,12.19,1.52,42.70,94.69,25.27
2093,total,dairy cattle,1.30,10.23,2.30,5.32,18.17,16.18,11.99,18.14,78.27,0.74,20.23,6.25,9.60,4.78,13.84,12.66,9.69,95.57,0.24,10.15,7.75,0.79,0.64,9.31,50.08,11.14
2093,total,pigs,13.16,58.24,27.24,11.09,25.37,35.84,0.03,54.24,25.79,3.20,103.23,22.28,0.00,13.64,3.00,26.67,0.32,14.38,7.50,486.01,153.11,10.62,4.79,3.89,1.16,30.75
2093,total,sheep & goats,1.45,18.36,24.77,11.46,95.36,127.57,192.20,313.22,584.52,28.03,213.33,34.58,106.59,9.60,82.80,61.34,399.67,176.75,4.21,341.37,20.11,33.04,0.02,154.22,187.40,68.35
2093,total,poultry,217.81,2509.96,949.30,534.13,1664.28,1646.85,1123.01,1913.76,826.81,406.14,1342.58,491.79,445.14,361.51,264.34,934.77,2405.64,2485.32,168.94,6880.35,2991.82,2091.58,232.73,326.11,1068.89,400.99
2094,intensive grazing system,non-dairy cattle,16.31,84.35,27.72,15.78,248.13,191.49,16.31,49.75,72.19,13.18,93.95,12.14,1.97,6.40,11.07,14.81,19.26,195.33,2.58,43.20,62.92,10.84,1.50,21.17,67.76,15.52
2094,intensive grazing system,dairy cattle,1.22,9.59,1.91,4.64,13.23,13.36,11.86,16.50,65.19,0.48,20.24,6.25,9.44,4.81,13.64,12.71,9.64,92.28,0.11,5.65,7.70,0.78,0.63,4.92,48.38,6.54
2094,intensive grazing system,pigs,13.10,57.98,27.26,11.09,25.30,35.90,0.03,54.11,25.92,3.19,102.87,22.17,0.00,13.62,3.01,26.64,0.32,14.43,7.43,483.74,153.66,10.60,4.75,3.88,1.16,31.04
2094,intensive grazing system,sheep & goats,0.82,9.57,17.65,8.60,75.70,93.98,186.47,288.31,534.94,11.92,213.24,34.56,103.02,9.68,80.36,61.49,394.88,138.70,1.45,105.75,17.94,29.75,0.02,65.60,152.92,0.00
2094,intensive grazing system,poultry,216.62,2503.32,951.37,534.36,1658.52,1646.17,1122.51,1919.20,832.06,404.96,1338.16,489.36,444.30,360.97,266.05,934.66,2409.82,2492.62,167.47,6841.96,3004.75,2086.05,230.26,326.12,1069.51,402.40
2094,extensive grazing system,non-dairy cattle,1.70,11.47,12.51,7.76,52.76,53.77,0.19,7.18,31.78,6.71,0.00,0.00,19.74,0.00,5.86,0.00,4.61,111.49,0.92,24.96,7.26,1.30,0.00,21.53,26.66,9.77
2094,extensive grazing system,dairy cattle,0.08,0.64,0.38,0.69,4.86,2.83,0.19,1.58,12.95,0.26,0.00,0.00,0.23,0.00,0.20,0.00,0.09,2.98,0.13,4.43,0.07,0.01,0.00,4.40,1.62,4.61
2094,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2094,extensive grazing system,sheep & goats,0.63,8.88,7.11,2.84,20.20,33.47,6.02,24.32,48.41,16.18,0.00,0.00,4.28,0.00,2.44,0.00,5.91,38.26,2.75,234.43,2.15,3.23,0.00,88.79,33.91,68.30
2094,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2094,total,non-dairy cattle,18.01,95.82,40.23,23.54,300.89,245.26,16.51,56.93,103.96,19.89,93.95,12.14,21.70,6.40,16.94,14.81,23.87,306.83,3.50,68.16,70.18,12.14,1.50,42.70,94.42,25.28
2094,total,dairy cattle,1.30,10.22,2.29,5.33,18.09,16.18,12.05,18.08,78.13,0.75,20.24,6.25,9.67,4.81,13.85,12.71,9.73,95.26,0.24,10.08,7.77,0.78,0.63,9.31,50.00,11.15
2094,total,pigs,13.10,57.98,27.26,11.09,25.30,35.90,0.03,54.11,25.92,3.19,102.87,22.17,0.00,13.62,3.01,26.64,0.32,14.43,7.43,483.74,153.66,10.60,4.75,3.88,1.16,31.04
2094,total,sheep & goats,1.46,18.45,24.77,11.44,95.91,127.45,192.49,312.64,583.35,28.10,213.24,34.56,107.30,9.68,82.80,61.49,400.78,176.96,4.20,340.18,20.09,32.98,0.02,154.39,186.83,68.30
2094,total,poultry,216.62,2503.32,951.37,534.36,1658.52,1646.17,1122.51,1919.20,832.06,404.96,1338.16,489.36,444.30,360.97,266.05,934.66,2409.82,2492.62,167.47,6841.96,3004.75,2086.05,230.26,326.12,1069.51,402.40
2095,intensive grazing system,non-dairy cattle,16.26,84.17,27.85,15.79,248.69,191.91,16.33,49.62,72.18,13.23,93.62,12.13,1.96,6.43,11.10,14.79,19.31,194.77,2.57,42.74,63.18,10.80,1.48,21.20,67.54,15.52
2095,intensive grazing system,dairy cattle,1.22,9.58,1.91,4.65,13.15,13.37,11.92,16.45,65.15,0.49,20.24,6.25,9.50,4.85,13.65,12.75,9.68,91.99,0.11,5.58,7.73,0.77,0.63,4.93,48.30,6.54
2095,intensive grazing system,pigs,13.05,57.72,27.28,11.09,25.23,35.95,0.03,53.99,26.05,3.17,102.52,22.07,0.00,13.61,3.02,26.60,0.32,14.49,7.36,481.46,154.21,10.59,4.70,3.87,1.15,31.33
2095,intensive grazing system,sheep & goats,0.83,9.63,17.68,8.59,76.23,94.01,186.76,287.99,534.20,11.93,213.14,34.54,103.70,9.77,80.37,61.64,396.02,138.86,1.45,104.41,17.94,29.71,0.02,65.73,152.44,0.00
2095,intensive grazing system,poultry,215.44,2496.70,953.43,534.59,1652.79,1645.49,1122.01,1924.58,837.27,403.78,1333.76,486.94,443.46,360.44,267.75,934.54,2413.98,2499.88,166.01,6803.64,3017.63,2080.47,227.80,326.12,1070.10,403.78
2095,extensive grazing system,non-dairy cattle,1.69,11.45,12.49,7.73,52.50,53.60,0.19,7.10,31.49,6.73,0.00,0.00,19.74,0.00,5.85,0.00,4.59,111.65,0.92,24.91,7.25,1.29,0.00,21.51,26.61,9.77
2095,extensive grazing system,dairy cattle,0.08,0.63,0.38,0.69,4.85,2.82,0.19,1.56,12.85,0.26,0.00,0.00,0.23,0.00,0.20,0.00,0.09,2.97,0.13,4.43,0.07,0.01,0.00,4.38,1.62,4.61
2095,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2095,extensive grazing system,sheep & goats,0.64,8.92,7.08,2.82,20.22,33.33,6.01,24.06,47.98,16.23,0.00,0.00,4.29,0.00,2.43,0.00,5.87,38.32,2.75,234.62,2.14,3.22,0.00,88.84,33.82,68.25
2095,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2095,total,non-dairy cattle,17.96,95.63,40.34,23.52,301.20,245.51,16.52,56.72,103.68,19.96,93.62,12.13,21.70,6.43,16.95,14.79,23.90,306.42,3.48,67.65,70.43,12.09,1.48,42.71,94.16,25.29
2095,total,dairy cattle,1.29,10.21,2.29,5.34,18.00,16.19,12.11,18.02,78.00,0.75,20.24,6.25,9.73,4.85,13.85,12.75,9.78,94.96,0.24,10.01,7.80,0.78,0.63,9.32,49.92,11.16
2095,total,pigs,13.05,57.72,27.28,11.09,25.23,35.95,0.03,53.99,26.05,3.17,102.52,22.07,0.00,13.61,3.02,26.60,0.32,14.49,7.36,481.46,154.21,10.59,4.70,3.87,1.15,31.33
2095,total,sheep & goats,1.46,18.54,24.76,11.41,96.45,127.34,192.77,312.05,582.19,28.17,213.14,34.54,108.00,9.77,82.81,61.64,401.90,177.18,4.19,339.03,20.08,32.93,0.02,154.57,186.26,68.25
2095,total,poultry,215.44,2496.70,953.43,534.59,1652.79,1645.49,1122.01,1924.58,837.27,403.78,1333.76,486.94,443.46,360.44,267.75,934.54,2413.98,2499.88,166.01,6803.64,3017.63,2080.47,227.80,326.12,1070.10,403.78
2096,intensive grazing system,non-dairy cattle,16.22,84.01,27.98,15.80,249.26,192.34,16.35,49.48,72.19,13.29,93.30,12.11,1.96,6.46,11.13,14.77,19.36,194.20,2.56,42.28,63.43,10.76,1.46,21.22,67.33,15.53
2096,intensive grazing system,dairy cattle,1.21,9.57,1.90,4.65,13.07,13.38,11.98,16.41,65.11,0.49,20.25,6.25,9.57,4.88,13.66,12.80,9.73,91.71,0.11,5.50,7.75,0.77,0.62,4.95,48.23,6.55
2096,intensive grazing system,pigs,12.99,57.47,27.30,11.09,25.16,36.01,0.03,53.86,26.18,3.16,102.17,21.96,0.00,13.59,3.03,26.56,0.32,14.55,7.30,479.19,154.75,10.57,4.65,3.86,1.15,31.61
2096,intensive grazing system,sheep & goats,0.83,9.68,17.71,8.59,76.76,94.05,187.07,287.64,533.47,11.95,213.05,34.53,104.39,9.85,80.38,61.79,397.17,139.02,1.44,103.10,17.94,29.67,0.02,65.88,151.96,0.00
2096,intensive grazing system,poultry,214.26,2490.10,955.48,534.82,1647.07,1644.80,1121.51,1929.91,842.43,402.60,1329.37,484.53,442.63,359.91,269.44,934.43,2418.12,2507.10,164.55,6765.39,3030.46,2074.84,225.35,326.12,1070.68,405.16
2096,extensive grazing system,non-dairy cattle,1.69,11.42,12.46,7.71,52.25,53.42,0.19,7.03,31.17,6.75,0.00,0.00,19.74,0.00,5.84,0.00,4.56,111.81,0.91,24.86,7.25,1.28,0.00,21.49,26.57,9.78
2096,extensive grazing system,dairy cattle,0.08,0.63,0.38,0.69,4.84,2.81,0.19,1.54,12.75,0.27,0.00,0.00,0.23,0.00,0.20,0.00,0.09,2.96,0.13,4.44,0.07,0.01,0.00,4.37,1.62,4.62
2096,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2096,extensive grazing system,sheep & goats,0.64,8.96,7.05,2.80,20.23,33.16,5.98,23.84,47.56,16.28,0.00,0.00,4.31,0.00,2.43,0.00,5.83,38.37,2.74,234.75,2.12,3.20,0.00,88.87,33.74,68.21
2096,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2096,total,non-dairy cattle,17.91,95.43,40.44,23.51,301.50,245.76,16.54,56.51,103.36,20.04,93.30,12.11,21.69,6.46,16.97,14.77,23.92,306.02,3.47,67.14,70.68,12.05,1.46,42.71,93.89,25.31
2096,total,dairy cattle,1.29,10.20,2.28,5.34,17.92,16.19,12.17,17.95,77.87,0.76,20.25,6.25,9.80,4.88,13.86,12.80,9.82,94.67,0.24,9.94,7.83,0.78,0.62,9.32,49.84,11.16
2096,total,pigs,12.99,57.47,27.30,11.09,25.16,36.01,0.03,53.86,26.18,3.16,102.17,21.96,0.00,13.59,3.03,26.56,0.32,14.55,7.30,479.19,154.75,10.57,4.65,3.86,1.15,31.61
2096,total,sheep & goats,1.47,18.64,24.76,11.39,96.99,127.22,193.05,311.48,581.03,28.23,213.05,34.53,108.70,9.85,82.81,61.79,403.01,177.39,4.19,337.85,20.06,32.87,0.02,154.75,185.69,68.21
2096,total,poultry,214.26,2490.10,955.48,534.82,1647.07,1644.80,1121.51,1929.91,842.43,402.60,1329.37,484.53,442.63,359.91,269.44,934.43,2418.12,2507.10,164.55,6765.39,3030.46,2074.84,225.35,326.12,1070.68,405.16
2097,intensive grazing system,non-dairy cattle,16.18,83.84,28.11,15.82,249.82,192.76,16.37,49.34,72.19,13.35,92.97,12.10,1.95,6.50,11.16,14.75,19.41,193.64,2.55,41.83,63.68,10.72,1.44,21.24,67.11,15.54
2097,intensive grazing system,dairy cattle,1.21,9.56,1.90,4.66,13.00,13.39,12.04,16.37,65.08,0.50,20.25,6.25,9.63,4.91,13.66,12.85,9.77,91.43,0.11,5.43,7.78,0.77,0.62,4.96,48.16,6.55
2097,intensive grazing system,pigs,12.93,57.21,27.31,11.09,25.09,36.07,0.03,53.73,26.30,3.15,101.82,21.86,0.00,13.58,3.04,26.52,0.32,14.60,7.23,476.92,155.28,10.55,4.60,3.85,1.15,31.88
2097,intensive grazing system,sheep & goats,0.83,9.74,17.74,8.58,77.29,94.08,187.39,287.26,532.75,11.97,212.96,34.51,105.07,9.93,80.39,61.94,398.27,139.17,1.44,101.77,17.93,29.63,0.02,66.02,151.48,0.00
2097,intensive grazing system,poultry,213.08,2483.53,957.53,535.05,1641.37,1644.11,1121.01,1935.19,847.55,401.43,1325.00,482.13,441.80,359.38,271.13,934.31,2422.23,2514.28,163.10,6727.22,3043.23,2069.16,222.90,326.13,1071.24,406.52
2097,extensive grazing system,non-dairy cattle,1.68,11.39,12.44,7.68,51.99,53.25,0.19,6.96,30.86,6.76,0.00,0.00,19.74,0.00,5.83,0.00,4.54,111.97,0.91,24.82,7.25,1.28,0.00,21.47,26.52,9.78
2097,extensive grazing system,dairy cattle,0.08,0.63,0.38,0.69,4.83,2.81,0.19,1.52,12.66,0.27,0.00,0.00,0.23,0.00,0.20,0.00,0.09,2.93,0.13,4.44,0.07,0.01,0.00,4.36,1.61,4.62
2097,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2097,extensive grazing system,sheep & goats,0.64,8.99,7.02,2.78,20.24,33.02,5.94,23.65,47.13,16.33,0.00,0.00,4.32,0.00,2.42,0.00,5.85,38.42,2.73,234.92,2.12,3.18,0.00,88.91,33.65,68.16
2097,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2097,total,non-dairy cattle,17.86,95.23,40.54,23.49,301.81,246.01,16.56,56.31,103.05,20.11,92.97,12.10,21.69,6.50,16.99,14.75,23.95,305.61,3.46,66.64,70.93,12.00,1.44,42.72,93.63,25.32
2097,total,dairy cattle,1.29,10.19,2.28,5.35,17.83,16.20,12.22,17.89,77.73,0.76,20.25,6.25,9.87,4.91,13.87,12.85,9.86,94.37,0.24,9.87,7.85,0.78,0.62,9.32,49.77,11.17
2097,total,pigs,12.93,57.21,27.31,11.09,25.09,36.07,0.03,53.73,26.30,3.15,101.82,21.86,0.00,13.58,3.04,26.52,0.32,14.60,7.23,476.92,155.28,10.55,4.60,3.85,1.15,31.88
2097,total,sheep & goats,1.47,18.73,24.76,11.36,97.53,127.10,193.33,310.91,579.88,28.30,212.96,34.51,109.40,9.93,82.81,61.94,404.12,177.59,4.18,336.69,20.04,32.81,0.02,154.93,185.13,68.16
2097,total,poultry,213.08,2483.53,957.53,535.05,1641.37,1644.11,1121.01,1935.19,847.55,401.43,1325.00,482.13,441.80,359.38,271.13,934.31,2422.23,2514.28,163.10,6727.22,3043.23,2069.16,222.90,326.13,1071.24,406.52
2098,intensive grazing system,non-dairy cattle,16.14,83.68,28.23,15.83,250.38,193.16,16.39,49.21,72.19,13.40,92.65,12.08,1.95,6.53,11.19,14.73,19.46,193.08,2.54,41.37,63.94,10.68,1.42,21.27,66.90,15.54
2098,intensive grazing system,dairy cattle,1.21,9.55,1.90,4.67,12.92,13.40,12.09,16.33,65.04,0.50,20.26,6.25,9.70,4.95,13.67,12.90,9.81,91.15,0.11,5.35,7.80,0.77,0.62,4.97,48.09,6.56
2098,intensive grazing system,pigs,12.87,56.95,27.33,11.08,25.02,36.12,0.03,53.60,26.42,3.14,101.47,21.75,0.00,13.56,3.05,26.49,0.32,14.66,7.16,474.65,155.82,10.54,4.55,3.85,1.15,32.15
2098,intensive grazing system,sheep & goats,0.84,9.79,17.77,8.57,77.82,94.11,187.68,286.91,532.02,11.99,212.86,34.49,105.75,10.02,80.40,62.08,399.41,139.33,1.44,100.44,17.92,29.60,0.02,66.16,151.01,0.00
2098,intensive grazing system,poultry,211.91,2476.98,959.57,535.27,1635.69,1643.41,1120.51,1940.42,852.62,400.26,1320.64,479.73,440.97,358.86,272.81,934.19,2426.32,2521.42,161.65,6689.11,3055.97,2063.42,220.46,326.13,1071.79,407.87
2098,extensive grazing system,non-dairy cattle,1.67,11.36,12.41,7.65,51.73,53.10,0.19,6.89,30.58,6.78,0.00,0.00,19.74,0.00,5.82,0.00,4.51,112.12,0.91,24.78,7.24,1.27,0.00,21.45,26.47,9.79
2098,extensive grazing system,dairy cattle,0.08,0.63,0.38,0.69,4.82,2.80,0.19,1.50,12.56,0.27,0.00,0.00,0.23,0.00,0.20,0.00,0.09,2.92,0.13,4.44,0.08,0.01,0.00,4.35,1.60,4.63
2098,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2098,extensive grazing system,sheep & goats,0.64,9.03,6.99,2.77,20.25,32.87,5.93,23.43,46.71,16.38,0.00,0.00,4.35,0.00,2.41,0.00,5.81,38.47,2.73,235.10,2.10,3.16,0.00,88.94,33.57,68.11
2098,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2098,total,non-dairy cattle,17.81,95.04,40.65,23.47,302.12,246.26,16.58,56.10,102.77,20.18,92.65,12.08,21.68,6.53,17.01,14.73,23.98,305.21,3.45,66.14,71.18,11.95,1.42,42.72,93.37,25.33
2098,total,dairy cattle,1.29,10.18,2.27,5.36,17.74,16.20,12.28,17.83,77.60,0.77,20.26,6.25,9.93,4.95,13.87,12.90,9.91,94.07,0.24,9.80,7.88,0.77,0.62,9.32,49.69,11.18
2098,total,pigs,12.87,56.95,27.33,11.08,25.02,36.12,0.03,53.60,26.42,3.14,101.47,21.75,0.00,13.56,3.05,26.49,0.32,14.66,7.16,474.65,155.82,10.54,4.55,3.85,1.15,32.15
2098,total,sheep & goats,1.48,18.82,24.76,11.34,98.07,126.98,193.61,310.34,578.73,28.36,212.86,34.49,110.10,10.02,82.82,62.08,405.22,177.80,4.17,335.54,20.03,32.76,0.02,155.10,184.58,68.11
2098,total,poultry,211.91,2476.98,959.57,535.27,1635.69,1643.41,1120.51,1940.42,852.62,400.26,1320.64,479.73,440.97,358.86,272.81,934.19,2426.32,2521.42,161.65,6689.11,3055.97,2063.42,220.46,326.13,1071.79,407.87
2099,intensive grazing system,non-dairy cattle,16.10,83.50,28.36,15.84,250.91,193.58,16.40,49.07,72.19,13.46,92.32,12.07,1.94,6.57,11.22,14.71,19.51,192.53,2.53,40.92,64.19,10.65,1.40,21.29,66.68,15.55
2099,intensive grazing system,dairy cattle,1.21,9.54,1.89,4.68,12.84,13.41,12.15,16.29,65.00,0.50,20.26,6.25,9.76,4.98,13.68,12.94,9.86,90.87,0.10,5.28,7.83,0.76,0.61,4.99,48.02,6.56
2099,intensive grazing system,pigs,12.82,56.70,27.34,11.08,24.95,36.17,0.03,53.46,26.54,3.13,101.13,21.65,0.00,13.55,3.07,26.45,0.32,14.71,7.10,472.38,156.35,10.52,4.51,3.84,1.15,32.42
2099,intensive grazing system,sheep & goats,0.84,9.85,17.80,8.56,78.35,94.14,187.99,286.57,531.25,12.00,212.77,34.47,106.43,10.10,80.41,62.23,400.54,139.47,1.43,99.11,17.92,29.56,0.02,66.30,150.54,0.00
2099,intensive grazing system,poultry,210.74,2470.45,961.60,535.50,1630.03,1642.72,1120.02,1945.60,857.64,399.09,1316.30,477.34,440.15,358.33,274.49,934.08,2430.39,2528.52,160.21,6651.08,3068.65,2057.63,218.03,326.13,1072.31,409.21
2099,extensive grazing system,non-dairy cattle,1.66,11.34,12.39,7.62,51.51,52.93,0.19,6.83,30.27,6.80,0.00,0.00,19.74,0.00,5.81,0.00,4.49,112.27,0.90,24.73,7.24,1.26,0.00,21.43,26.43,9.79
2099,extensive grazing system,dairy cattle,0.08,0.63,0.37,0.69,4.81,2.80,0.19,1.48,12.49,0.27,0.00,0.00,0.24,0.00,0.20,0.00,0.09,2.90,0.13,4.45,0.08,0.01,0.00,4.34,1.59,4.63
2099,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2099,extensive grazing system,sheep & goats,0.64,9.07,6.96,2.75,20.25,32.72,5.90,23.20,46.35,16.42,0.00,0.00,4.37,0.00,2.41,0.00,5.77,38.52,2.72,235.28,2.10,3.15,0.00,88.98,33.48,68.07
2099,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2099,total,non-dairy cattle,17.76,94.84,40.75,23.46,302.43,246.51,16.59,55.90,102.46,20.25,92.32,12.07,21.68,6.57,17.03,14.71,24.00,304.80,3.44,65.65,71.42,11.91,1.40,42.73,93.11,25.34
2099,total,dairy cattle,1.28,10.16,2.27,5.37,17.66,16.21,12.34,17.77,77.49,0.77,20.26,6.25,10.00,4.98,13.88,12.94,9.95,93.77,0.24,9.73,7.90,0.77,0.61,9.32,49.61,11.19
