# File: L101.in_EJ_ctry_trn_Fi_Yh.csv
# Title: Pre-built L101.in_EJ_ctry_trn_Fi_Yh.csv
# Units: NA
# Consumption of energy by the transport sector by fuel and historical year. Aggregates by fuel and country
iso,sector,fuel,year,value
bhr,in_trn_international ship,refined liquids,1991,0.0033069400000000004
bhr,in_trn_road,refined liquids,1991,0.014316120000000002
bhs,in_trn_domestic air,refined liquids,1991,3.8295621471027316e-4
bhs,in_trn_domestic ship,refined liquids,1991,0
bhs,in_trn_international air,refined liquids,1991,0.0012375159160544938
bhs,in_trn_international ship,refined liquids,1991,9.467528641448422e-4
bhs,in_trn_road,refined liquids,1991,0.0019644235458286235
bhs,in_trn_unspecified,refined liquids,1991,3.545890876946974e-6
bih,in_trn_international air,refined liquids,1991,8.790600000000001e-4
bih,in_trn_rail,coal,1991,0
bih,in_trn_rail,electricity,1991,0
bih,in_trn_rail,refined liquids,1991,0
bih,in_trn_road,electricity,1991,0
bih,in_trn_road,refined liquids,1991,0.025953200000000003
bih,in_trn_unspecified,electricity,1991,0
blr,in_trn_domestic ship,refined liquids,1991,0.00133952
blr,in_trn_international ship,refined liquids,1991,0
blr,in_trn_rail,coal,1991,4.1860000000000004e-4
blr,in_trn_rail,electricity,1991,0.00305578
blr,in_trn_rail,refined liquids,1991,0.020636980000000003
blr,in_trn_road,gas,1991,0.0024697400000000002
blr,in_trn_road,refined liquids,1991,0.12239864
blr,in_trn_unspecified,coal,1991,0
blr,in_trn_unspecified,electricity,1991,0.00138138
blr,in_trn_unspecified,refined liquids,1991,0
blz,in_trn_domestic air,refined liquids,1991,2.876007118429296e-4
blz,in_trn_domestic ship,refined liquids,1991,0
blz,in_trn_international air,refined liquids,1991,9.293763743813187e-4
blz,in_trn_international ship,refined liquids,1991,7.110128709450203e-4
blz,in_trn_road,refined liquids,1991,0.0014752851329720646
blz,in_trn_unspecified,refined liquids,1991,2.6629695541011997e-6
bmu,in_trn_domestic air,refined liquids,1991,8.830844491871772e-5
bmu,in_trn_domestic ship,refined liquids,1991,0
bmu,in_trn_international air,refined liquids,1991,2.853671044132638e-4
bmu,in_trn_international ship,refined liquids,1991,2.1831809993794107e-4
bmu,in_trn_road,refined liquids,1991,4.529896156015706e-4
bmu,in_trn_unspecified,refined liquids,1991,8.176707862844234e-7
bol,in_trn_domestic air,refined liquids,1991,0.0037674
bol,in_trn_international air,refined liquids,1991,0
bol,in_trn_rail,refined liquids,1991,8.790600000000001e-4
bol,in_trn_road,gas,1991,0
bol,in_trn_road,refined liquids,1991,0.02963688
bra,in_trn_domestic air,refined liquids,1991,0.08618974
bra,in_trn_domestic ship,refined liquids,1991,0.043701840000000006
bra,in_trn_international air,refined liquids,1991,0.020971860000000002
bra,in_trn_international ship,refined liquids,1991,0.03172988
bra,in_trn_rail,coal,1991,1.2558e-4
bra,in_trn_rail,electricity,1991,0.0038929800000000003
bra,in_trn_rail,refined liquids,1991,0.021850920000000003
bra,in_trn_road,gas,1991,8.372e-5
bra,in_trn_road,refined liquids,1991,1.287195
brb,in_trn_domestic air,refined liquids,1991,3.822309549963937e-4
brb,in_trn_domestic ship,refined liquids,1991,0
brb,in_trn_international air,refined liquids,1991,0.0012351722527198278
brb,in_trn_international ship,refined liquids,1991,9.449598609633067e-4
brb,in_trn_road,refined liquids,1991,0.001960703232111131
brb,in_trn_unspecified,refined liquids,1991,3.5391755092258676e-6
brn,in_trn_international air,refined liquids,1991,0.00179998
brn,in_trn_road,refined liquids,1991,0.008497580000000001
btn,in_trn_domestic air,refined liquids,1991,2.168266094528851e-4
btn,in_trn_domestic ship,refined liquids,1991,5.221538758253151e-5
btn,in_trn_international air,refined liquids,1991,1.3186597881012196e-4
btn,in_trn_international ship,refined liquids,1991,6.460547955126779e-5
btn,in_trn_road,refined liquids,1991,5.894143750841691e-4
btn,in_trn_unspecified,refined liquids,1991,0
bwa,in_trn_domestic air,refined liquids,1991,1.6744e-4
bwa,in_trn_international air,refined liquids,1991,4.1860000000000004e-4
bwa,in_trn_rail,refined liquids,1991,4.6046000000000005e-4
bwa,in_trn_road,refined liquids,1991,0.00929292
caf,in_trn_domestic air,refined liquids,1991,2.8599414882500324e-4
caf,in_trn_domestic ship,refined liquids,1991,0
caf,in_trn_international air,refined liquids,1991,3.0534713633947717e-4
caf,in_trn_international ship,refined liquids,1991,5.633869698657959e-4
caf,in_trn_rail,coal,1991,9.676493757236952e-6
caf,in_trn_rail,refined liquids,1991,1.075165973026328e-6
caf,in_trn_road,refined liquids,1991,0.0017299420505993617
caf,in_trn_unspecified,electricity,1991,0
can,in_trn_domestic air,refined liquids,1991,0.12955670000000002
can,in_trn_domestic ship,coal,1991,0
can,in_trn_domestic ship,refined liquids,1991,0.06371092
can,in_trn_international air,refined liquids,1991,0.03478566
can,in_trn_international ship,refined liquids,1991,0.03901352
can,in_trn_rail,coal,1991,0
can,in_trn_rail,refined liquids,1991,0.07844564000000001
can,in_trn_road,gas,1991,0.0018837
can,in_trn_road,refined liquids,1991,1.3363805000000002
can,in_trn_unspecified,electricity,1991,0.00305578
che,in_trn_domestic air,refined liquids,1991,0.00535808
che,in_trn_domestic ship,refined liquids,1991,5.4418e-4
che,in_trn_international air,refined liquids,1991,0.04035304
che,in_trn_international ship,refined liquids,1991,3.3488e-4
che,in_trn_rail,electricity,1991,0.00908362
che,in_trn_rail,refined liquids,1991,4.6046000000000005e-4
che,in_trn_road,gas,1991,0
che,in_trn_road,refined liquids,1991,0.20607678000000001
chl,in_trn_domestic air,refined liquids,1991,0.00456274
chl,in_trn_domestic ship,coal,1991,0
chl,in_trn_domestic ship,refined liquids,1991,0.015571920000000001
chl,in_trn_international air,refined liquids,1991,0.007827820000000001
chl,in_trn_international ship,refined liquids,1991,0.00803712
chl,in_trn_rail,coal,1991,0
chl,in_trn_rail,electricity,1991,7.953400000000001e-4
chl,in_trn_rail,refined liquids,1991,7.534800000000001e-4
chl,in_trn_road,gas,1991,2.9302e-4
chl,in_trn_road,refined liquids,1991,0.11109644
chl,in_trn_unspecified,electricity,1991,0
chn,in_trn_domestic air,refined liquids,1991,0.042822780000000005
chn,in_trn_domestic ship,coal,1991,0
chn,in_trn_domestic ship,refined liquids,1991,0.09309664000000001
chn,in_trn_international air,refined liquids,1991,0.01657656
chn,in_trn_international ship,refined liquids,1991,0.07949214000000002
chn,in_trn_rail,coal,1991,0.38180506
chn,in_trn_rail,electricity,1991,0.023650900000000002
chn,in_trn_rail,refined liquids,1991,0.01887886
chn,in_trn_road,gas,1991,0
chn,in_trn_road,refined liquids,1991,0.97525428
chn,in_trn_unspecified,coal,1991,0
chn,in_trn_unspecified,gas,1991,0
chn,in_trn_unspecified,refined liquids,1991,0
civ,in_trn_domestic ship,refined liquids,1991,0.00150696
civ,in_trn_international air,refined liquids,1991,0.0038511200000000004
civ,in_trn_international ship,refined liquids,1991,0.0035162400000000003
civ,in_trn_rail,refined liquids,1991,7.534800000000001e-4
civ,in_trn_road,refined liquids,1991,0.01414868
cmr,in_trn_domestic air,refined liquids,1991,0
cmr,in_trn_domestic ship,refined liquids,1991,0
cmr,in_trn_international air,refined liquids,1991,0.0020930000000000002
cmr,in_trn_international ship,refined liquids,1991,0.00100464
cmr,in_trn_rail,refined liquids,1991,0
cmr,in_trn_road,refined liquids,1991,0.02168348
cod,in_trn_international air,refined liquids,1991,0.00468832
cod,in_trn_international ship,refined liquids,1991,0.00142324
cod,in_trn_road,refined liquids,1991,0.00686504
cog,in_trn_domestic air,refined liquids,1991,2.0930000000000002e-4
cog,in_trn_international air,refined liquids,1991,8.790600000000001e-4
cog,in_trn_international ship,refined liquids,1991,0
cog,in_trn_road,refined liquids,1991,0.006195280000000001
col,in_trn_domestic air,refined liquids,1991,0.00100464
col,in_trn_domestic ship,refined liquids,1991,0.00477204
col,in_trn_international air,refined liquids,1991,0.021850920000000003
col,in_trn_international ship,refined liquids,1991,0.005106920000000001
col,in_trn_rail,coal,1991,0
col,in_trn_rail,electricity,1991,0
col,in_trn_rail,refined liquids,1991,5.4418e-4
col,in_trn_road,gas,1991,0
col,in_trn_road,refined liquids,1991,0.23638342
col,in_trn_unspecified,gas,1991,8.372000000000001e-4
col,in_trn_unspecified,refined liquids,1991,0
com,in_trn_domestic air,refined liquids,1991,4.265889879130165e-5
com,in_trn_domestic ship,refined liquids,1991,0
com,in_trn_international air,refined liquids,1991,4.554559119071305e-5
com,in_trn_international ship,refined liquids,1991,8.40348231828649e-5
com,in_trn_rail,coal,1991,1.443346199705695e-6
com,in_trn_rail,refined liquids,1991,1.6037179996729944e-7
com,in_trn_road,refined liquids,1991,2.5803822614738477e-4
com,in_trn_unspecified,electricity,1991,0
cpv,in_trn_domestic air,refined liquids,1991,3.3822252304225786e-5
cpv,in_trn_domestic ship,refined liquids,1991,0
cpv,in_trn_international air,refined liquids,1991,3.6110976144361365e-5
cpv,in_trn_international ship,refined liquids,1991,6.662729401283576e-5
cpv,in_trn_rail,coal,1991,1.1443619200677899e-6
cpv,in_trn_rail,refined liquids,1991,1.2715132445197666e-7
cpv,in_trn_road,refined liquids,1991,2.0458648104323043e-4
cpv,in_trn_unspecified,electricity,1991,0
cri,in_trn_domestic air,refined liquids,1991,0
cri,in_trn_domestic ship,refined liquids,1991,0
cri,in_trn_international air,refined liquids,1991,1.6744e-4
cri,in_trn_rail,electricity,1991,4.186e-5
cri,in_trn_road,refined liquids,1991,0.00979524
cri,in_trn_unspecified,refined liquids,1991,0.01306032
cub,in_trn_domestic ship,refined liquids,1991,0.00841386
cub,in_trn_international air,refined liquids,1991,0.01222312
cub,in_trn_international ship,refined liquids,1991,5.8604e-4
cub,in_trn_rail,electricity,1991,2.9302e-4
cub,in_trn_road,refined liquids,1991,0.043199520000000005
cub,in_trn_unspecified,refined liquids,1991,4.186e-5
cym,in_trn_domestic air,refined liquids,1991,4.017263471838527e-5
cym,in_trn_domestic ship,refined liquids,1991,0
cym,in_trn_international air,refined liquids,1991,1.29817125154782e-4
cym,in_trn_international ship,refined liquids,1991,9.931568027600802e-5
cym,in_trn_road,refined liquids,1991,2.06070737351717e-4
cym,in_trn_unspecified,refined liquids,1991,3.7196883998504875e-7
cyp,in_trn_international air,refined liquids,1991,0.012055680000000001
cyp,in_trn_international ship,refined liquids,1991,0.0022604400000000003
cyp,in_trn_rail,electricity,1991,4.186e-5
cyp,in_trn_road,refined liquids,1991,0.0161161
cyp,in_trn_unspecified,electricity,1991,1.6744e-4
cze,in_trn_domestic air,refined liquids,1991,0
cze,in_trn_domestic ship,refined liquids,1991,0
cze,in_trn_international air,refined liquids,1991,0.00653016
cze,in_trn_rail,coal,1991,0
cze,in_trn_rail,electricity,1991,0
cze,in_trn_rail,refined liquids,1991,0
cze,in_trn_road,gas,1991,0
cze,in_trn_road,refined liquids,1991,0.08639904000000001
cze,in_trn_unspecified,coal,1991,0
cze,in_trn_unspecified,electricity,1991,0.008497580000000001
deu,in_trn_domestic air,refined liquids,1991,0.036292620000000005
deu,in_trn_domestic ship,coal,1991,0
deu,in_trn_domestic ship,refined liquids,1991,0.027878760000000002
deu,in_trn_international air,refined liquids,1991,0.17911894
deu,in_trn_international ship,refined liquids,1991,0.0876967
deu,in_trn_rail,coal,1991,6.6976e-4
deu,in_trn_rail,electricity,1991,0.055129620000000004
deu,in_trn_rail,refined liquids,1991,0.040018160000000004
deu,in_trn_road,gas,1991,0
deu,in_trn_road,refined liquids,1991,2.1611899400000003
deu,in_trn_unspecified,gas,1991,0
deu,in_trn_unspecified,refined liquids,1991,0
dji,in_trn_domestic air,refined liquids,1991,5.5313178930374075e-5
dji,in_trn_domestic ship,refined liquids,1991,0
dji,in_trn_international air,refined liquids,1991,5.905617600085052e-5
dji,in_trn_international ship,refined liquids,1991,1.0896280360720307e-4
dji,in_trn_rail,coal,1991,1.8714985352382207e-6
dji,in_trn_rail,refined liquids,1991,2.0794428169313562e-7
dji,in_trn_road,refined liquids,1991,3.3458234924425525e-4
dji,in_trn_unspecified,electricity,1991,0
dma,in_trn_domestic air,refined liquids,1991,1.0400576649928183e-4
dma,in_trn_domestic ship,refined liquids,1991,0
dma,in_trn_international air,refined liquids,1991,3.3609270840971627e-4
dma,in_trn_international ship,refined liquids,1991,2.571253671787801e-4
dma,in_trn_road,refined liquids,1991,5.335110614870567e-4
dma,in_trn_unspecified,refined liquids,1991,9.630163564748316e-7
dnk,in_trn_domestic air,refined liquids,1991,0.0024278800000000003
dnk,in_trn_domestic ship,refined liquids,1991,0.007576660000000001
dnk,in_trn_international air,refined liquids,1991,0.02264626
dnk,in_trn_international ship,refined liquids,1991,0.035915880000000004
dnk,in_trn_rail,coal,1991,0
dnk,in_trn_rail,electricity,1991,7.1162e-4
dnk,in_trn_rail,refined liquids,1991,0.00406042
dnk,in_trn_road,refined liquids,1991,0.13374270000000002
dnk,in_trn_unspecified,refined liquids,1991,0.0038929800000000003
dom,in_trn_international air,refined liquids,1991,0.00154882
dom,in_trn_road,refined liquids,1991,0.0345345
dom,in_trn_unspecified,refined liquids,1991,0.0017581200000000002
dza,in_trn_domestic air,refined liquids,1991,0
dza,in_trn_domestic ship,refined liquids,1991,0
dza,in_trn_international air,refined liquids,1991,0.013520780000000001
dza,in_trn_international ship,refined liquids,1991,0.015655640000000002
dza,in_trn_rail,electricity,1991,7.534800000000001e-4
dza,in_trn_rail,refined liquids,1991,0
dza,in_trn_road,refined liquids,1991,0.16593304
ecu,in_trn_domestic air,refined liquids,1991,2.9302e-4
ecu,in_trn_domestic ship,refined liquids,1991,0.0113022
ecu,in_trn_international air,refined liquids,1991,0.00640458
ecu,in_trn_international ship,refined liquids,1991,0.0047301800000000005
ecu,in_trn_rail,refined liquids,1991,0
ecu,in_trn_road,refined liquids,1991,0.09041760000000001
ecu,in_trn_unspecified,refined liquids,1991,0
egy,in_trn_domestic air,refined liquids,1991,0.01021384
egy,in_trn_domestic ship,refined liquids,1991,0
egy,in_trn_international air,refined liquids,1991,0.006697600000000001
egy,in_trn_international ship,refined liquids,1991,0.06936202
egy,in_trn_road,gas,1991,0
egy,in_trn_road,refined liquids,1991,0.22009988
egy,in_trn_unspecified,refined liquids,1991,0
eri,in_trn_international air,refined liquids,1991,0
eri,in_trn_international ship,refined liquids,1991,0
eri,in_trn_road,refined liquids,1991,0
esh,in_trn_domestic air,refined liquids,1991,2.1695483471142425e-5
esh,in_trn_domestic ship,refined liquids,1991,0
esh,in_trn_international air,refined liquids,1991,2.3163598894001684e-5
esh,in_trn_international ship,refined liquids,1991,4.273847119879184e-5
esh,in_trn_rail,coal,1991,7.34057711429631e-7
esh,in_trn_rail,refined liquids,1991,8.156196793662566e-8
esh,in_trn_road,refined liquids,1991,1.312332064100307e-4
esh,in_trn_unspecified,electricity,1991,0
esp,in_trn_domestic air,refined liquids,1991,0.04788784
esp,in_trn_domestic ship,coal,1991,0
esp,in_trn_domestic ship,refined liquids,1991,0.07350616000000001
esp,in_trn_international air,refined liquids,1991,0.055883100000000005
esp,in_trn_international ship,refined liquids,1991,0.1607424
esp,in_trn_rail,coal,1991,0
esp,in_trn_rail,electricity,1991,0.0075348
esp,in_trn_rail,refined liquids,1991,0.00937664
esp,in_trn_road,gas,1991,0
esp,in_trn_road,refined liquids,1991,0.78282386
esp,in_trn_unspecified,electricity,1991,0.00598598
esp,in_trn_unspecified,gas,1991,0
esp,in_trn_unspecified,refined liquids,1991,0
est,in_trn_domestic air,refined liquids,1991,8.372e-5
est,in_trn_domestic ship,refined liquids,1991,2.5116e-4
est,in_trn_international air,refined liquids,1991,0.0014651
est,in_trn_international ship,refined liquids,1991,0.00883246
est,in_trn_rail,coal,1991,2.0930000000000002e-4
est,in_trn_rail,electricity,1991,0
est,in_trn_rail,refined liquids,1991,0.0018418400000000002
est,in_trn_road,gas,1991,0
est,in_trn_road,refined liquids,1991,0.02792062
est,in_trn_unspecified,electricity,1991,6.279e-4
est,in_trn_unspecified,refined liquids,1991,0
eth,in_trn_domestic ship,refined liquids,1991,0
eth,in_trn_international air,refined liquids,1991,0.007785960000000001
eth,in_trn_international ship,refined liquids,1991,6.279e-4
eth,in_trn_rail,refined liquids,1991,0
eth,in_trn_road,refined liquids,1991,0.012851020000000001
fin,in_trn_domestic air,refined liquids,1991,0.00577668
fin,in_trn_domestic ship,refined liquids,1991,0.0047301800000000005
fin,in_trn_international air,refined liquids,1991,0.01289288
fin,in_trn_international ship,refined liquids,1991,0.02235324
fin,in_trn_rail,coal,1991,0
fin,in_trn_rail,electricity,1991,0.00154882
fin,in_trn_rail,refined liquids,1991,0.0024697400000000002
fin,in_trn_road,gas,1991,0
fin,in_trn_road,refined liquids,1991,0.14659372
fin,in_trn_unspecified,electricity,1991,0
fji,in_trn_domestic air,refined liquids,1991,2.868650060540987e-4
fji,in_trn_domestic ship,refined liquids,1991,6.908177696812989e-5
fji,in_trn_international air,refined liquids,1991,1.7446075878392125e-4
fji,in_trn_international ship,refined liquids,1991,8.547406302836409e-5
fji,in_trn_road,refined liquids,1991,7.79804465436856e-4
fji,in_trn_unspecified,refined liquids,1991,0
flk,in_trn_domestic air,refined liquids,1991,3.027298643763856e-6
flk,in_trn_domestic ship,refined liquids,1991,0
flk,in_trn_international air,refined liquids,1991,9.782659506236906e-6
flk,in_trn_international ship,refined liquids,1991,7.484154980416199e-6
flk,in_trn_road,refined liquids,1991,1.552892082078867e-5
flk,in_trn_unspecified,refined liquids,1991,2.8030542997813485e-8
fra,in_trn_domestic air,refined liquids,1991,0.035581
fra,in_trn_domestic ship,refined liquids,1991,0.012432420000000001
fra,in_trn_international air,refined liquids,1991,0.12398932000000001
fra,in_trn_international ship,refined liquids,1991,0.10958948
fra,in_trn_rail,coal,1991,0
fra,in_trn_rail,electricity,1991,0.025241580000000003
fra,in_trn_rail,refined liquids,1991,0.0179998
fra,in_trn_road,gas,1991,0
fra,in_trn_road,refined liquids,1991,1.5566059600000002
fra,in_trn_unspecified,electricity,1991,0.00799526
fra,in_trn_unspecified,gas,1991,0
fra,in_trn_unspecified,refined liquids,1991,0
gab,in_trn_international air,refined liquids,1991,0.00255346
gab,in_trn_international ship,refined liquids,1991,0.00108836
gab,in_trn_rail,electricity,1991,0
gab,in_trn_road,refined liquids,1991,0.0054418
gbr,in_trn_domestic air,refined liquids,1991,0.01699516
gbr,in_trn_domestic ship,coal,1991,0
gbr,in_trn_domestic ship,refined liquids,1991,0.05584124
gbr,in_trn_international air,refined liquids,1991,0.24973676
gbr,in_trn_international ship,refined liquids,1991,0.10251514
gbr,in_trn_rail,coal,1991,0
gbr,in_trn_rail,electricity,1991,0.009711520000000001
gbr,in_trn_rail,refined liquids,1991,0.02687412
gbr,in_trn_road,refined liquids,1991,1.5121925
gbr,in_trn_unspecified,electricity,1991,0.00925106
geo,in_trn_domestic ship,refined liquids,1991,0
geo,in_trn_international air,refined liquids,1991,0.00824642
geo,in_trn_international ship,refined liquids,1991,0.005065060000000001
geo,in_trn_rail,coal,1991,4.6046000000000005e-4
geo,in_trn_rail,electricity,1991,0.00276276
geo,in_trn_rail,refined liquids,1991,0.00117208
geo,in_trn_road,gas,1991,0
geo,in_trn_road,refined liquids,1991,0.03616704
geo,in_trn_unspecified,coal,1991,0
geo,in_trn_unspecified,electricity,1991,0
geo,in_trn_unspecified,gas,1991,0
geo,in_trn_unspecified,refined liquids,1991,2.5116e-4
gha,in_trn_domestic ship,refined liquids,1991,5.4418e-4
gha,in_trn_international air,refined liquids,1991,0.0014651000000000002
gha,in_trn_international ship,refined liquids,1991,0
gha,in_trn_rail,refined liquids,1991,4.6046000000000005e-4
gha,in_trn_road,refined liquids,1991,0.020050940000000003
gha,in_trn_unspecified,refined liquids,1991,0
gib,in_trn_international air,refined liquids,1991,3.3488e-4
gib,in_trn_international ship,refined liquids,1991,0.034241480000000005
gib,in_trn_road,refined liquids,1991,0.0018837
gin,in_trn_domestic air,refined liquids,1991,5.78559698182754e-4
gin,in_trn_domestic ship,refined liquids,1991,0
gin,in_trn_international air,refined liquids,1991,6.177103544507598e-4
gin,in_trn_international ship,refined liquids,1991,0.0011397191046908384
gin,in_trn_rail,coal,1991,1.9575328134002952e-5
gin,in_trn_rail,refined liquids,1991,2.1750364593336613e-6
gin,in_trn_road,refined liquids,1991,0.0034996336630678613
gin,in_trn_unspecified,electricity,1991,0
glp,in_trn_domestic air,refined liquids,1991,5.739491027629053e-4
glp,in_trn_domestic ship,refined liquids,1991,0
glp,in_trn_international air,refined liquids,1991,0.0018547058968912404
glp,in_trn_international ship,refined liquids,1991,0.0014189297262749603
glp,in_trn_road,refined liquids,1991,0.00294414632343194
glp,in_trn_unspecified,refined liquids,1991,5.314343544100975e-6
gmb,in_trn_domestic air,refined liquids,1991,9.521755005303083e-5
gmb,in_trn_domestic ship,refined liquids,1991,0
gmb,in_trn_international air,refined liquids,1991,1.0166084291376224e-4
gmb,in_trn_international ship,refined liquids,1991,1.8757141439018103e-4
gmb,in_trn_rail,coal,1991,3.2216464303657046e-6
gmb,in_trn_rail,refined liquids,1991,3.579607144850783e-7
gmb,in_trn_road,refined liquids,1991,5.759587896064911e-4
gmb,in_trn_unspecified,electricity,1991,0
gnb,in_trn_domestic air,refined liquids,1991,9.865811820507308e-5
gnb,in_trn_domestic ship,refined liquids,1991,0
gnb,in_trn_international air,refined liquids,1991,1.053342314670705e-4
gnb,in_trn_international ship,refined liquids,1991,1.9434907496036953e-4
gnb,in_trn_rail,coal,1991,3.338056630998713e-6
gnb,in_trn_rail,refined liquids,1991,3.7089518122207924e-7
gnb,in_trn_road,refined liquids,1991,5.967703465863256e-4
gnb,in_trn_unspecified,electricity,1991,0
gnq,in_trn_domestic air,refined liquids,1991,3.6758988673479134e-5
gnq,in_trn_domestic ship,refined liquids,1991,0
gnq,in_trn_international air,refined liquids,1991,3.9246439034842386e-5
gnq,in_trn_international ship,refined liquids,1991,7.241244385301905e-5
gnq,in_trn_rail,coal,1991,1.243725180681625e-6
gnq,in_trn_rail,refined liquids,1991,1.3819168674240275e-7
gnq,in_trn_road,refined liquids,1991,2.2235042396852604e-4
gnq,in_trn_unspecified,electricity,1991,0
grc,in_trn_domestic air,refined liquids,1991,0.0198835
grc,in_trn_domestic ship,refined liquids,1991,0.02444624
grc,in_trn_international air,refined liquids,1991,0.02879968
grc,in_trn_international ship,refined liquids,1991,0.09724078000000001
grc,in_trn_rail,coal,1991,4.186e-5
grc,in_trn_rail,electricity,1991,4.6046000000000005e-4
grc,in_trn_rail,refined liquids,1991,0.0020930000000000002
grc,in_trn_road,gas,1991,0
grc,in_trn_road,refined liquids,1991,0.17535154000000003
grc,in_trn_unspecified,electricity,1991,0
grd,in_trn_domestic air,refined liquids,1991,1.4148143341524504e-4
grd,in_trn_domestic ship,refined liquids,1991,0
grd,in_trn_international air,refined liquids,1991,4.5719463205481963e-4
grd,in_trn_international ship,refined liquids,1991,3.4977354372102247e-4
grd,in_trn_road,refined liquids,1991,7.257473528893126e-4
grd,in_trn_unspecified,refined liquids,1991,1.3100132723633801e-6
gtm,in_trn_international air,refined liquids,1991,0.00163254
gtm,in_trn_international ship,refined liquids,1991,0.0060278400000000005
gtm,in_trn_road,refined liquids,1991,0.02779504
gtm,in_trn_unspecified,refined liquids,1991,0
guf,in_trn_domestic air,refined liquids,1991,1.7908189198238188e-4
guf,in_trn_domestic ship,refined liquids,1991,0
guf,in_trn_international air,refined liquids,1991,5.78699817609734e-4
guf,in_trn_international ship,refined liquids,1991,4.4273023295644413e-4
guf,in_trn_road,refined liquids,1991,9.186237792429589e-4
guf,in_trn_unspecified,refined liquids,1991,1.6581656665035361e-6
guy,in_trn_domestic air,refined liquids,1991,0.0010621208289203076
guy,in_trn_domestic ship,refined liquids,1991,0
guy,in_trn_international air,refined liquids,1991,0.003432223789751735
guy,in_trn_international ship,refined liquids,1991,0.002625798715941872
guy,in_trn_road,refined liquids,1991,0.0054482864742763934
guy,in_trn_unspecified,refined liquids,1991,9.834452119632478e-6
hkg,in_trn_domestic ship,refined liquids,1991,0
hkg,in_trn_international air,refined liquids,1991,0.07049224
hkg,in_trn_international ship,refined liquids,1991,0.05098548000000001
hkg,in_trn_road,refined liquids,1991,0.07568288000000001
hnd,in_trn_international air,refined liquids,1991,0.0012976600000000002
hnd,in_trn_international ship,refined liquids,1991,0
hnd,in_trn_road,refined liquids,1991,0.01439984
hrv,in_trn_domestic air,refined liquids,1991,0.00142324
hrv,in_trn_domestic ship,refined liquids,1991,0.0015069600000000001
hrv,in_trn_international air,refined liquids,1991,0
hrv,in_trn_international ship,refined liquids,1991,0
hrv,in_trn_rail,coal,1991,8.372e-5
hrv,in_trn_rail,electricity,1991,0.00108836
hrv,in_trn_rail,refined liquids,1991,0.0018837
hrv,in_trn_road,electricity,1991,0
hrv,in_trn_road,gas,1991,0
hrv,in_trn_road,refined liquids,1991,0.035748440000000006
hrv,in_trn_unspecified,electricity,1991,2.0930000000000002e-4
hrv,in_trn_unspecified,refined liquids,1991,0.0011302200000000001
hti,in_trn_international air,refined liquids,1991,8.790600000000001e-4
hti,in_trn_road,refined liquids,1991,0.0025116
hti,in_trn_unspecified,refined liquids,1991,0.0030139200000000002
hun,in_trn_domestic air,refined liquids,1991,0
hun,in_trn_domestic ship,refined liquids,1991,7.1162e-4
hun,in_trn_international air,refined liquids,1991,0.005399940000000001
hun,in_trn_rail,coal,1991,0
hun,in_trn_rail,electricity,1991,0.0039767000000000005
hun,in_trn_rail,refined liquids,1991,0.005860400000000001
hun,in_trn_road,gas,1991,0
hun,in_trn_road,refined liquids,1991,0.09703148
hun,in_trn_unspecified,electricity,1991,0
idn,in_trn_domestic air,refined liquids,1991,0.027753180000000002
idn,in_trn_domestic ship,refined liquids,1991,0.03763214
idn,in_trn_international air,refined liquids,1991,0.012306840000000001
idn,in_trn_international ship,refined liquids,1991,0.0100464
idn,in_trn_rail,coal,1991,0
idn,in_trn_road,gas,1991,8.372e-5
idn,in_trn_road,refined liquids,1991,0.43354402000000003
ind,in_trn_domestic air,refined liquids,1991,0.02088814
ind,in_trn_domestic ship,refined liquids,1991,0.020762560000000003
ind,in_trn_international air,refined liquids,1991,0.04864132
ind,in_trn_international ship,refined liquids,1991,0.00477204
ind,in_trn_rail,coal,1991,0.09807798000000001
ind,in_trn_rail,electricity,1991,0.016283540000000003
ind,in_trn_rail,refined liquids,1991,0.06412952
ind,in_trn_road,gas,1991,0
ind,in_trn_road,refined liquids,1991,0.96985434
ind,in_trn_unspecified,refined liquids,1991,0.00142324
irl,in_trn_domestic air,refined liquids,1991,7.534800000000001e-4
irl,in_trn_domestic ship,refined liquids,1991,0.0010465000000000001
irl,in_trn_international air,refined liquids,1991,0.0140231
irl,in_trn_international ship,refined liquids,1991,0.0013813800000000002
irl,in_trn_rail,refined liquids,1991,0.0020930000000000002
irl,in_trn_road,refined liquids,1991,0.06743646
irl,in_trn_unspecified,electricity,1991,4.186e-5
irl,in_trn_unspecified,refined liquids,1991,0
irn,in_trn_international air,refined liquids,1991,0.024111360000000002
irn,in_trn_international ship,refined liquids,1991,0.018585840000000003
irn,in_trn_road,gas,1991,0
irn,in_trn_road,refined liquids,1991,0.58963996
irn,in_trn_unspecified,electricity,1991,0
irn,in_trn_unspecified,refined liquids,1991,0
irq,in_trn_international air,refined liquids,1991,0.01293474
irq,in_trn_international ship,refined liquids,1991,1.2558e-4
irq,in_trn_road,refined liquids,1991,0.27447602000000004
isl,in_trn_domestic air,refined liquids,1991,4.1860000000000004e-4
isl,in_trn_domestic ship,refined liquids,1991,7.1162e-4
isl,in_trn_international air,refined liquids,1991,0.00267904
isl,in_trn_international ship,refined liquids,1991,5.0232e-4
isl,in_trn_road,gas,1991,0
isl,in_trn_road,refined liquids,1991,0.00786968
isr,in_trn_domestic air,refined liquids,1991,0
