# File: L101.in_EJ_ctry_bld_Fi_Yh.csv
# Title: Pre-built L101.in_EJ_ctry_bld_Fi_Yh.csv
# Units: NA
# Consumption of energy by the building sector by fuel and historical year. Aggregates by fuel and country
iso,sector,fuel,year,value
mwi,in_bld_resid,coal,1985,2.44584475575506e-5
mwi,in_bld_resid,electricity,1985,3.852205490314219e-4
mwi,in_bld_resid,refined liquids,1985,9.508221487997796e-4
mwi,in_bld_resid,traditional biomass,1985,0.08245248402244776
mys,in_bld_comm,electricity,1985,0.01536262
mys,in_bld_comm,gas,1985,0
mys,in_bld_comm,refined liquids,1985,0.0031813600000000003
mys,in_bld_resid,biomass,1985,0.01063244
mys,in_bld_resid,electricity,1985,0.00992082
mys,in_bld_resid,gas,1985,0.0017581200000000002
mys,in_bld_resid,refined liquids,1985,0.01657656
mys,in_bld_resid,traditional biomass,1985,0.03298568
nam,in_bld_comm,electricity,1985,0
nam,in_bld_comm,refined liquids,1985,0
nam,in_bld_resid,traditional biomass,1985,0
ncl,in_bld_comm,biomass,1985,0
ncl,in_bld_comm,coal,1985,7.825972601576524e-6
ncl,in_bld_comm,electricity,1985,4.304284930867088e-5
ncl,in_bld_comm,gas,1985,1.4785498236549933e-4
ncl,in_bld_comm,refined liquids,1985,1.3471852835571018e-4
ncl,in_bld_resid,biomass,1985,3.633487279303386e-6
ncl,in_bld_resid,coal,1985,0
ncl,in_bld_resid,electricity,1985,1.481344813869842e-5
ncl,in_bld_resid,refined liquids,1985,2.1800923675820317e-5
ncl,in_bld_resid,traditional biomass,1985,7.314489392259201e-4
ner,in_bld_comm,biomass,1985,0.0013558821657485012
ner,in_bld_comm,coal,1985,4.2548603527672635e-5
ner,in_bld_comm,electricity,1985,5.729878608393248e-4
ner,in_bld_comm,refined liquids,1985,0.0029784022469370847
ner,in_bld_resid,biomass,1985,0.001310496988652317
ner,in_bld_resid,coal,1985,2.2692588548092073e-5
ner,in_bld_resid,electricity,1985,3.5740826963245013e-4
ner,in_bld_resid,refined liquids,1985,8.821743798070793e-4
ner,in_bld_resid,traditional biomass,1985,0.07649955256918689
nga,in_bld_comm,coal,1985,0
nga,in_bld_comm,electricity,1985,0.0027209
nga,in_bld_comm,refined liquids,1985,0.00874874
nga,in_bld_resid,biomass,1985,0.018334680000000003
nga,in_bld_resid,coal,1985,8.372e-5
nga,in_bld_resid,electricity,1985,0.0117208
nga,in_bld_resid,refined liquids,1985,0.0590226
nga,in_bld_resid,traditional biomass,1985,1.79608702
nic,in_bld_comm,biomass,1985,0
nic,in_bld_comm,electricity,1985,7.1162e-4
nic,in_bld_comm,refined liquids,1985,0.0012139400000000002
nic,in_bld_resid,biomass,1985,6.279e-4
nic,in_bld_resid,electricity,1985,0.00138138
nic,in_bld_resid,refined liquids,1985,0.00100464
nic,in_bld_resid,traditional biomass,1985,0.03001362
nld,in_bld_comm,biomass,1985,0
nld,in_bld_comm,coal,1985,0.00234416
nld,in_bld_comm,electricity,1985,0.05014828
nld,in_bld_comm,gas,1985,0.14144494
nld,in_bld_comm,heat,1985,0.004311580000000001
nld,in_bld_comm,refined liquids,1985,0.07354802
nld,in_bld_resid,biomass,1985,0
nld,in_bld_resid,coal,1985,0.0015906800000000001
nld,in_bld_resid,electricity,1985,0.05759936
nld,in_bld_resid,gas,1985,0.42420924000000004
nld,in_bld_resid,heat,1985,0.0038511200000000004
nld,in_bld_resid,refined liquids,1985,0.01561378
nor,in_bld_comm,biomass,1985,0
nor,in_bld_comm,coal,1985,0
nor,in_bld_comm,electricity,1985,0.05404126
nor,in_bld_comm,gas,1985,0
nor,in_bld_comm,heat,1985,0.00117208
nor,in_bld_comm,refined liquids,1985,0.01996722
nor,in_bld_resid,biomass,1985,0.017957940000000002
nor,in_bld_resid,coal,1985,0.0012139400000000002
nor,in_bld_resid,electricity,1985,0.10406396000000001
nor,in_bld_resid,gas,1985,0
nor,in_bld_resid,heat,1985,4.1860000000000004e-4
nor,in_bld_resid,refined liquids,1985,0.022604400000000004
npl,in_bld_comm,biomass,1985,9.209200000000001e-4
npl,in_bld_comm,electricity,1985,2.5116e-4
npl,in_bld_comm,refined liquids,1985,2.9302e-4
npl,in_bld_resid,coal,1985,0
npl,in_bld_resid,electricity,1985,5.0232e-4
npl,in_bld_resid,gas,1985,4.186e-5
npl,in_bld_resid,refined liquids,1985,0.00196742
npl,in_bld_resid,traditional biomass,1985,0.20193264000000002
nzl,in_bld_comm,coal,1985,0.0038929800000000003
nzl,in_bld_comm,electricity,1985,0.01636726
nzl,in_bld_comm,gas,1985,0.00318136
nzl,in_bld_comm,refined liquids,1985,0.006153420000000001
nzl,in_bld_resid,biomass,1985,0.0049394800000000004
nzl,in_bld_resid,coal,1985,0.00330694
nzl,in_bld_resid,electricity,1985,0.032692660000000005
nzl,in_bld_resid,gas,1985,0.00221858
nzl,in_bld_resid,refined liquids,1985,0.00108836
omn,in_bld_comm,electricity,1985,0.0028046200000000003
omn,in_bld_comm,gas,1985,0.0020930000000000002
omn,in_bld_comm,refined liquids,1985,0.013395200000000001
omn,in_bld_resid,electricity,1985,0.00443716
omn,in_bld_resid,refined liquids,1985,0.00108836
pak,in_bld_comm,coal,1985,2.9302e-4
pak,in_bld_comm,electricity,1985,0.012306840000000001
pak,in_bld_comm,gas,1985,0.00866502
pak,in_bld_comm,refined liquids,1985,0.02034396
pak,in_bld_resid,biomass,1985,0.0038929800000000003
pak,in_bld_resid,coal,1985,2.9302e-4
pak,in_bld_resid,electricity,1985,0.01829282
pak,in_bld_resid,gas,1985,0.03294382
pak,in_bld_resid,refined liquids,1985,0.035539140000000004
pak,in_bld_resid,traditional biomass,1985,0.59051902
pan,in_bld_comm,biomass,1985,0
pan,in_bld_comm,electricity,1985,0.00410228
pan,in_bld_comm,refined liquids,1985,8.7906e-4
pan,in_bld_resid,biomass,1985,4.186e-5
pan,in_bld_resid,electricity,1985,0.00200928
pan,in_bld_resid,refined liquids,1985,0.0017581200000000002
pan,in_bld_resid,traditional biomass,1985,0.012306840000000001
per,in_bld_comm,biomass,1985,0
per,in_bld_comm,electricity,1985,0
per,in_bld_comm,gas,1985,0
per,in_bld_comm,refined liquids,1985,0.00590226
per,in_bld_resid,biomass,1985,0.0011302200000000001
per,in_bld_resid,coal,1985,2.9302e-4
per,in_bld_resid,electricity,1985,0.01343706
per,in_bld_resid,gas,1985,0.0023023
per,in_bld_resid,refined liquids,1985,0.035581
per,in_bld_resid,traditional biomass,1985,0.11858938000000001
phl,in_bld_comm,biomass,1985,0.0113022
phl,in_bld_comm,electricity,1985,0.0165347
phl,in_bld_comm,refined liquids,1985,0.00389298
phl,in_bld_resid,biomass,1985,0.03152058
phl,in_bld_resid,electricity,1985,0.0161161
phl,in_bld_resid,refined liquids,1985,0.01745562
phl,in_bld_resid,traditional biomass,1985,0.28992236
plw,in_bld_comm,biomass,1985,0
plw,in_bld_comm,coal,1985,6.927358024697751e-7
plw,in_bld_comm,electricity,1985,3.810046913583763e-6
plw,in_bld_comm,gas,1985,1.3087758553803967e-5
plw,in_bld_comm,refined liquids,1985,1.19249520282297e-5
plw,in_bld_resid,biomass,1985,3.2162733686096704e-7
plw,in_bld_resid,coal,1985,0
plw,in_bld_resid,electricity,1985,1.3112499118177886e-6
plw,in_bld_resid,refined liquids,1985,1.929764021165802e-6
plw,in_bld_resid,traditional biomass,1985,6.474605696655005e-5
png,in_bld_comm,biomass,1985,0
png,in_bld_comm,coal,1985,1.8598666709296162e-4
png,in_bld_comm,electricity,1985,0.0010229266690112888
png,in_bld_comm,gas,1985,0.003513819531863453
png,in_bld_comm,refined liquids,1985,0.0032016276263859824
png,in_bld_resid,biomass,1985,8.635095257887504e-5
png,in_bld_resid,coal,1985,0
png,in_bld_resid,electricity,1985,3.520461912831059e-4
png,in_bld_resid,refined liquids,1985,5.181057154732502e-4
png,in_bld_resid,traditional biomass,1985,0.017383110992224306
pol,in_bld_comm,biomass,1985,0.0031813600000000003
pol,in_bld_comm,coal,1985,0.26677378
pol,in_bld_comm,electricity,1985,0.054836600000000006
pol,in_bld_comm,gas,1985,0.01335334
pol,in_bld_comm,heat,1985,0.07333872
pol,in_bld_comm,refined liquids,1985,0
pol,in_bld_resid,biomass,1985,0.028464800000000002
pol,in_bld_resid,coal,1985,0.5219942000000001
pol,in_bld_resid,electricity,1985,0.053706380000000005
pol,in_bld_resid,gas,1985,0.08238048
pol,in_bld_resid,heat,1985,0.24571820000000003
pol,in_bld_resid,refined liquids,1985,0.0063627200000000005
prk,in_bld_comm,biomass,1985,0.0385112
prk,in_bld_comm,coal,1985,0.22441146
prk,in_bld_comm,electricity,1985,0.03838562
prk,in_bld_resid,refined liquids,1985,0.0069069000000000005
prt,in_bld_comm,biomass,1985,0
prt,in_bld_comm,coal,1985,0
prt,in_bld_comm,electricity,1985,0.012013820000000001
prt,in_bld_comm,gas,1985,4.6046000000000005e-4
prt,in_bld_comm,heat,1985,0
prt,in_bld_comm,refined liquids,1985,0.00640458
prt,in_bld_resid,biomass,1985,0.0150696
prt,in_bld_resid,coal,1985,1.2558e-4
prt,in_bld_resid,electricity,1985,0.016032380000000002
prt,in_bld_resid,gas,1985,0.0015069600000000001
prt,in_bld_resid,heat,1985,0
prt,in_bld_resid,refined liquids,1985,0.01875328
pry,in_bld_comm,biomass,1985,1.6744e-4
pry,in_bld_comm,electricity,1985,0.00100464
pry,in_bld_resid,biomass,1985,0.0030139200000000002
pry,in_bld_resid,electricity,1985,0.00205114
pry,in_bld_resid,refined liquids,1985,0.00159068
pry,in_bld_resid,traditional biomass,1985,0.0385112
qat,in_bld_comm,electricity,1985,0.006279000000000001
qat,in_bld_resid,electricity,1985,0.005399940000000001
qat,in_bld_resid,refined liquids,1985,0.0029720600000000003
reu,in_bld_comm,biomass,1985,1.1252402798479472e-4
reu,in_bld_comm,coal,1985,3.5310887442927217e-6
reu,in_bld_comm,electricity,1985,4.7551995089808655e-5
reu,in_bld_comm,refined liquids,1985,2.471762121004905e-4
reu,in_bld_resid,biomass,1985,1.0875753332421583e-4
reu,in_bld_resid,coal,1985,1.8832473302894515e-6
reu,in_bld_resid,electricity,1985,2.966114545205886e-5
reu,in_bld_resid,refined liquids,1985,7.321123996500243e-5
reu,in_bld_resid,traditional biomass,1985,0.006348662156322027
rom,in_bld_comm,biomass,1985,0
rom,in_bld_comm,coal,1985,0.06810622000000001
rom,in_bld_comm,electricity,1985,0.013939380000000001
rom,in_bld_comm,gas,1985,0
rom,in_bld_comm,heat,1985,0
rom,in_bld_comm,refined liquids,1985,0.23031372
rom,in_bld_resid,biomass,1985,0.04993898
rom,in_bld_resid,coal,1985,0.017623060000000003
rom,in_bld_resid,electricity,1985,0.01733004
rom,in_bld_resid,gas,1985,0.09401756
rom,in_bld_resid,heat,1985,0.21382088000000002
rom,in_bld_resid,refined liquids,1985,0.029427580000000002
rus,in_bld_comm,biomass,1985,0
rus,in_bld_comm,coal,1985,1.3304662094712985
rus,in_bld_comm,electricity,1985,0.2607449776252105
rus,in_bld_comm,gas,1985,0.6568680887807846
rus,in_bld_comm,heat,1985,0.09544073321163454
rus,in_bld_comm,refined liquids,1985,0.06359186296932516
rus,in_bld_resid,biomass,1985,0
rus,in_bld_resid,coal,1985,0
rus,in_bld_resid,electricity,1985,0.2452719693462402
rus,in_bld_resid,gas,1985,1.1856505808699107
rus,in_bld_resid,heat,1985,1.8581823846262517
rus,in_bld_resid,refined liquids,1985,0.1885915698080955
rwa,in_bld_comm,biomass,1985,0.0012226576896593063
rwa,in_bld_comm,coal,1985,3.8367919131568185e-5
rwa,in_bld_comm,electricity,1985,5.166879776384517e-4
rwa,in_bld_comm,refined liquids,1985,0.002685754339209773
rwa,in_bld_resid,biomass,1985,0.0011817319092523003
rwa,in_bld_resid,coal,1985,2.0462890203503033e-5
rwa,in_bld_resid,electricity,1985,3.222905207051728e-4
rwa,in_bld_resid,refined liquids,1985,7.954948566611805e-4
rwa,in_bld_resid,traditional biomass,1985,0.06898296073728417
sau,in_bld_comm,electricity,1985,0.029218280000000003
sau,in_bld_comm,refined liquids,1985,0
sau,in_bld_resid,biomass,1985,1.2558e-4
sau,in_bld_resid,electricity,1985,0.07015736
sau,in_bld_resid,refined liquids,1985,0.02432066
sdn,in_bld_comm,biomass,1985,0.0171626
sdn,in_bld_comm,electricity,1985,5.0232e-4
sdn,in_bld_comm,refined liquids,1985,0
sdn,in_bld_resid,biomass,1985,0.0508599
sdn,in_bld_resid,electricity,1985,0.00205114
sdn,in_bld_resid,refined liquids,1985,0.0016744000000000002
sdn,in_bld_resid,traditional biomass,1985,0.07187362
sen,in_bld_comm,electricity,1985,2.9302e-4
sen,in_bld_comm,refined liquids,1985,0
sen,in_bld_resid,biomass,1985,0.00925106
sen,in_bld_resid,electricity,1985,3.7674000000000003e-4
sen,in_bld_resid,refined liquids,1985,0.0012558
sen,in_bld_resid,traditional biomass,1985,0.014483560000000001
sgp,in_bld_comm,coal,1985,0
sgp,in_bld_comm,electricity,1985,0.01100918
sgp,in_bld_comm,gas,1985,8.372000000000001e-4
sgp,in_bld_resid,electricity,1985,0.0052743600000000005
sgp,in_bld_resid,gas,1985,0.00108836
sgp,in_bld_resid,refined liquids,1985,0.0030976400000000005
sgp,in_bld_resid,traditional biomass,1985,0
slb,in_bld_comm,biomass,1985,0
slb,in_bld_comm,coal,1985,1.3596899790015235e-5
slb,in_bld_comm,electricity,1985,7.478294884508378e-5
slb,in_bld_comm,gas,1985,2.568842853185021e-4
slb,in_bld_comm,refined liquids,1985,2.340609178138337e-4
slb,in_bld_resid,biomass,1985,6.312846331078502e-6
slb,in_bld_resid,coal,1985,0
slb,in_bld_resid,electricity,1985,2.573698888824312e-5
slb,in_bld_resid,refined liquids,1985,3.787707798647101e-5
slb,in_bld_resid,traditional biomass,1985,0.0012708245268024953
sle,in_bld_comm,biomass,1985,7.119165473492715e-4
sle,in_bld_comm,coal,1985,2.2340477427278395e-5
sle,in_bld_comm,electricity,1985,3.008517626873491e-4
sle,in_bld_comm,refined liquids,1985,0.0015638334199094875
sle,in_bld_resid,biomass,1985,6.880867047601746e-4
sle,in_bld_resid,coal,1985,1.1914921294548478e-5
sle,in_bld_resid,electricity,1985,1.8766001038913853e-4
sle,in_bld_resid,refined liquids,1985,4.63192565325572e-4
sle,in_bld_resid,traditional biomass,1985,0.040166689049084735
slv,in_bld_comm,biomass,1985,0
slv,in_bld_comm,electricity,1985,0.00171626
slv,in_bld_comm,refined liquids,1985,0
slv,in_bld_resid,biomass,1985,4.186e-5
slv,in_bld_resid,electricity,1985,0.00171626
slv,in_bld_resid,refined liquids,1985,0.00217672
slv,in_bld_resid,traditional biomass,1985,0.057013320000000006
som,in_bld_comm,biomass,1985,0.0012795357668740348
som,in_bld_comm,coal,1985,4.015279603161197e-5
som,in_bld_comm,electricity,1985,5.407243198923745e-4
som,in_bld_comm,refined liquids,1985,0.002810695722212838
som,in_bld_resid,biomass,1985,0.0012367061177736486
som,in_bld_resid,coal,1985,2.1414824550193052e-5
som,in_bld_resid,electricity,1985,3.3728348666554057e-4
som,in_bld_resid,refined liquids,1985,8.325013043887548e-4
som,in_bld_resid,traditional biomass,1985,0.07219205041176956
srb,in_bld_comm,biomass,1985,0
srb,in_bld_comm,coal,1985,0
srb,in_bld_comm,electricity,1985,0
srb,in_bld_comm,gas,1985,0
srb,in_bld_comm,heat,1985,0
srb,in_bld_comm,refined liquids,1985,0
srb,in_bld_resid,biomass,1985,0
srb,in_bld_resid,coal,1985,0
srb,in_bld_resid,electricity,1985,0
srb,in_bld_resid,gas,1985,0
srb,in_bld_resid,heat,1985,0
srb,in_bld_resid,refined liquids,1985,0
stp,in_bld_comm,biomass,1985,2.0881004492668328e-5
stp,in_bld_comm,coal,1985,6.552616472594663e-7
stp,in_bld_comm,electricity,1985,8.824190183094146e-6
stp,in_bld_comm,refined liquids,1985,4.5868315308162645e-5
stp,in_bld_resid,biomass,1985,2.018205873559156e-5
stp,in_bld_resid,coal,1985,3.4947287853838206e-7
stp,in_bld_resid,electricity,1985,5.504197836979517e-6
stp,in_bld_resid,refined liquids,1985,1.35857581531796e-5
stp,in_bld_resid,traditional biomass,1985,0.001178116757662703
sur,in_bld_comm,biomass,1985,2.4315554227693226e-4
sur,in_bld_comm,coal,1985,0
sur,in_bld_comm,electricity,1985,0.005635805124329785
sur,in_bld_comm,gas,1985,1.080691299008588e-5
sur,in_bld_comm,refined liquids,1985,0.005025214540389934
sur,in_bld_resid,biomass,1985,1.621036948512882e-5
sur,in_bld_resid,electricity,1985,0.002031699642136145
sur,in_bld_resid,gas,1985,5.943802144547233e-5
sur,in_bld_resid,refined liquids,1985,0.0010320601905532015
sur,in_bld_resid,traditional biomass,1985,0.001442722884176465
svk,in_bld_comm,biomass,1985,0
svk,in_bld_comm,coal,1985,0.08543626
svk,in_bld_comm,electricity,1985,0.006153420000000001
svk,in_bld_comm,gas,1985,0.02059512
svk,in_bld_comm,heat,1985,0.005734820000000001
svk,in_bld_comm,refined liquids,1985,0.00895804
svk,in_bld_resid,biomass,1985,0
svk,in_bld_resid,coal,1985,0.008916180000000001
svk,in_bld_resid,electricity,1985,0.01063244
svk,in_bld_resid,gas,1985,0.02247882
svk,in_bld_resid,heat,1985,0.015278900000000002
svk,in_bld_resid,refined liquids,1985,8.372000000000001e-4
svn,in_bld_comm,biomass,1985,0.0057023571428571436
svn,in_bld_comm,coal,1985,0.005412911545827633
svn,in_bld_comm,electricity,1985,0.001798848648648649
svn,in_bld_comm,gas,1985,0.002042903282275711
svn,in_bld_comm,heat,1985,0
svn,in_bld_comm,refined liquids,1985,0.007854139437281917
svn,in_bld_resid,biomass,1985,0
svn,in_bld_resid,coal,1985,0
svn,in_bld_resid,electricity,1985,0.00851121906906907
svn,in_bld_resid,gas,1985,0
svn,in_bld_resid,heat,1985,0.005975525091610416
svn,in_bld_resid,refined liquids,1985,0
swe,in_bld_comm,biomass,1985,4.1860000000000004e-4
swe,in_bld_comm,coal,1985,4.186e-5
swe,in_bld_comm,electricity,1985,0.07476196
swe,in_bld_comm,gas,1985,7.534800000000001e-4
swe,in_bld_comm,heat,1985,0.030557800000000003
swe,in_bld_comm,refined liquids,1985,0.0047301800000000005
swe,in_bld_resid,biomass,1985,0.04889248
swe,in_bld_resid,coal,1985,4.186e-5
swe,in_bld_resid,electricity,1985,0.14299376
swe,in_bld_resid,gas,1985,0.0012139400000000002
swe,in_bld_resid,heat,1985,0.0638365
swe,in_bld_resid,refined liquids,1985,0.15877498
swz,in_bld_comm,biomass,1985,1.4187188048410968e-4
swz,in_bld_comm,coal,1985,4.45204645870637e-6
swz,in_bld_comm,electricity,1985,5.9954225643912445e-5
swz,in_bld_comm,refined liquids,1985,3.116432521094459e-4
swz,in_bld_resid,biomass,1985,1.371230309281562e-4
swz,in_bld_resid,coal,1985,2.3744247779767307e-6
swz,in_bld_resid,electricity,1985,3.7397190253133514e-5
swz,in_bld_resid,refined liquids,1985,9.230576324384541e-5
swz,in_bld_resid,traditional biomass,1985,0.008004482729656806
syc,in_bld_comm,biomass,1985,1.345406477123607e-5
syc,in_bld_comm,coal,1985,4.221986852898348e-7
syc,in_bld_comm,electricity,1985,5.68560896190311e-6
syc,in_bld_comm,refined liquids,1985,2.955390797028844e-5
syc,in_bld_resid,biomass,1985,1.3003719506926914e-5
syc,in_bld_resid,coal,1985,2.251726321545786e-7
syc,in_bld_resid,electricity,1985,3.546468956434613e-6
syc,in_bld_resid,refined liquids,1985,8.753586075009244e-6
syc,in_bld_resid,traditional biomass,1985,7.590850895721038e-4
syr,in_bld_comm,biomass,1985,1.2558e-4
syr,in_bld_comm,electricity,1985,0
syr,in_bld_comm,gas,1985,0
syr,in_bld_comm,refined liquids,1985,0.01624168
syr,in_bld_resid,electricity,1985,0.010004540000000001
syr,in_bld_resid,refined liquids,1985,0.01875328
tca,in_bld_comm,biomass,1985,6.142537947612972e-6
tca,in_bld_comm,coal,1985,0
tca,in_bld_comm,electricity,1985,1.4237037954134066e-4
tca,in_bld_comm,gas,1985,2.730016865605765e-7
tca,in_bld_comm,refined liquids,1985,1.269457842506681e-4
tca,in_bld_resid,biomass,1985,3.6855227685677826e-5
tca,in_bld_resid,electricity,1985,5.132431707338839e-5
tca,in_bld_resid,gas,1985,1.501509276083171e-6
tca,in_bld_resid,refined liquids,1985,2.6071661066535058e-5
tcd,in_bld_comm,biomass,1985,0.001035754080829041
tcd,in_bld_comm,coal,1985,3.250274312225024e-5
tcd,in_bld_comm,electricity,1985,4.377036073796365e-4
tcd,in_bld_comm,refined liquids,1985,0.0022751920185575167
tcd,in_bld_resid,biomass,1985,0.0010010844881653074
tcd,in_bld_resid,coal,1985,1.7334796331866795e-5
tcd,in_bld_resid,electricity,1985,2.73023042226902e-4
tcd,in_bld_resid,refined liquids,1985,6.738902074013216e-4
tcd,in_bld_resid,traditional biomass,1985,0.05843776528426445
tgo,in_bld_comm,biomass,1985,0.00255346
tgo,in_bld_comm,electricity,1985,2.9302e-4
tgo,in_bld_resid,biomass,1985,0.00531622
tgo,in_bld_resid,electricity,1985,3.7674000000000003e-4
tgo,in_bld_resid,refined liquids,1985,3.7674000000000003e-4
tgo,in_bld_resid,traditional biomass,1985,0.014483560000000001
tha,in_bld_comm,coal,1985,0
tha,in_bld_comm,electricity,1985,0.019883500000000002
tha,in_bld_comm,gas,1985,0
tha,in_bld_comm,refined liquids,1985,0.00339066
tha,in_bld_resid,biomass,1985,0.08531068
tha,in_bld_resid,electricity,1985,0.018585840000000003
tha,in_bld_resid,refined liquids,1985,0.018920720000000002
tha,in_bld_resid,traditional biomass,1985,0.09786868
tjk,in_bld_comm,coal,1985,0.005588796571691828
tjk,in_bld_comm,electricity,1985,0.005597085889099326
tjk,in_bld_comm,gas,1985,0.0024805561839622643
tjk,in_bld_comm,heat,1985,5.266058801938592e-5
tjk,in_bld_comm,refined liquids,1985,0.0018134204422399166
tjk,in_bld_resid,electricity,1985,0.005264946198092032
tjk,in_bld_resid,gas,1985,0.004477417811320755
tjk,in_bld_resid,heat,1985,0.0010252747828822688
tjk,in_bld_resid,refined liquids,1985,7.684598375493154e-4
tkm,in_bld_comm,coal,1985,0.003585037973633851
tkm,in_bld_comm,electricity,1985,0.0026518303393308082
tkm,in_bld_comm,gas,1985,0.0219065123989573
tkm,in_bld_comm,heat,1985,0
tkm,in_bld_comm,refined liquids,1985,0.006583436562328678
tkm,in_bld_resid,electricity,1985,0.0024944666456228957
tkm,in_bld_resid,gas,1985,0.03954137762859981
tls,in_bld_comm,biomass,1985,0
tls,in_bld_comm,coal,1985,3.336975823598126e-5
tls,in_bld_comm,electricity,1985,1.835336702978969e-4
tls,in_bld_comm,gas,1985,6.304500752440744e-4
tls,in_bld_comm,refined liquids,1985,5.744365524908201e-4
tls,in_bld_resid,biomass,1985,1.5493102038134153e-5
tls,in_bld_resid,coal,1985,0
tls,in_bld_resid,electricity,1985,6.316418523239308e-5
tls,in_bld_resid,refined liquids,1985,9.295861222880492e-5
tls,in_bld_resid,traditional biomass,1985,0.0031188806179843903
ton,in_bld_comm,biomass,1985,0
ton,in_bld_comm,coal,1985,4.750939715814027e-6
ton,in_bld_comm,electricity,1985,2.613016843697715e-5
ton,in_bld_comm,gas,1985,8.975882534520074e-5
ton,in_bld_comm,refined liquids,1985,8.178403367937004e-5
ton,in_bld_resid,biomass,1985,2.205793439485084e-6
ton,in_bld_resid,coal,1985,0
ton,in_bld_resid,electricity,1985,8.992850176362266e-6
ton,in_bld_resid,refined liquids,1985,1.3234760636910505e-5
ton,in_bld_resid,traditional biomass,1985,4.440431870101896e-4
tto,in_bld_comm,electricity,1985,0.0010465000000000001
tto,in_bld_comm,refined liquids,1985,0
tto,in_bld_resid,biomass,1985,4.186e-5
tto,in_bld_resid,electricity,1985,0.00284648
tto,in_bld_resid,gas,1985,0
tto,in_bld_resid,refined liquids,1985,0.0027209
tto,in_bld_resid,traditional biomass,1985,5.4418e-4
tun,in_bld_comm,biomass,1985,0
tun,in_bld_comm,electricity,1985,0.00171626
tun,in_bld_comm,gas,1985,1.6744e-4
tun,in_bld_comm,refined liquids,1985,0.0052325
tun,in_bld_resid,biomass,1985,0.0029302
tun,in_bld_resid,electricity,1985,0.0028046200000000003
tun,in_bld_resid,gas,1985,2.9302e-4
tun,in_bld_resid,refined liquids,1985,0.012976600000000001
tun,in_bld_resid,traditional biomass,1985,0.01670214
tur,in_bld_comm,coal,1985,0
tur,in_bld_comm,electricity,1985,0.016576560000000004
tur,in_bld_comm,gas,1985,1.2558e-4
tur,in_bld_comm,refined liquids,1985,0
tur,in_bld_resid,biomass,1985,0.32424756000000005
tur,in_bld_resid,coal,1985,0.12051494
tur,in_bld_resid,electricity,1985,0.01791608
tur,in_bld_resid,gas,1985,0.0012558
tur,in_bld_resid,refined liquids,1985,0.09058504
twn,in_bld_comm,biomass,1985,0
twn,in_bld_comm,coal,1985,0.0027209
twn,in_bld_comm,electricity,1985,0.025283440000000004
twn,in_bld_comm,gas,1985,0.00305578
twn,in_bld_comm,refined liquids,1985,0.031395
twn,in_bld_resid,coal,1985,0
twn,in_bld_resid,electricity,1985,0.03646006
twn,in_bld_resid,gas,1985,0.014651
twn,in_bld_resid,refined liquids,1985,0.04085536
tza,in_bld_comm,biomass,1985,0.01105104
tza,in_bld_comm,electricity,1985,9.209200000000001e-4
tza,in_bld_comm,refined liquids,1985,0
tza,in_bld_resid,biomass,1985,0.0127673
tza,in_bld_resid,electricity,1985,8.790600000000001e-4
tza,in_bld_resid,refined liquids,1985,0.0027209000000000005
tza,in_bld_resid,traditional biomass,1985,0.23897874000000002
uga,in_bld_comm,biomass,1985,0.0029759860864450524
uga,in_bld_comm,coal,1985,9.338868472107904e-5
uga,in_bld_comm,electricity,1985,0.0012576342875771976
uga,in_bld_comm,refined liquids,1985,0.006537207930475533
uga,in_bld_resid,biomass,1985,0.002876371489409235
uga,in_bld_resid,coal,1985,4.9807298517908824e-5
uga,in_bld_resid,electricity,1985,7.844649516570639e-4
uga,in_bld_resid,refined liquids,1985,0.0019362587298837055
uga,in_bld_resid,traditional biomass,1985,0.16790662921618538
ukr,in_bld_comm,biomass,1985,0
ukr,in_bld_comm,coal,1985,0.3873695025153768
ukr,in_bld_comm,electricity,1985,0.06483230024621213
ukr,in_bld_comm,gas,1985,0.1642281998997021
ukr,in_bld_comm,heat,1985,0.014421478176166114
ukr,in_bld_comm,refined liquids,1985,0.017269776025062005
ukr,in_bld_resid,biomass,1985,0
ukr,in_bld_resid,coal,1985,0.11306386
ukr,in_bld_resid,electricity,1985,0.060985051767676775
ukr,in_bld_resid,gas,1985,0.29643282103674284
ukr,in_bld_resid,heat,1985,0.28077882268361565
ukr,in_bld_resid,refined liquids,1985,0.05208221901237668
ury,in_bld_comm,biomass,1985,2.0930000000000002e-4
ury,in_bld_comm,electricity,1985,0.0020930000000000002
ury,in_bld_comm,gas,1985,1.2558e-4
ury,in_bld_comm,refined liquids,1985,0.00117208
ury,in_bld_resid,biomass,1985,0
ury,in_bld_resid,electricity,1985,0.005065060000000001
ury,in_bld_resid,gas,1985,1.6744e-4
ury,in_bld_resid,refined liquids,1985,0.00510692
ury,in_bld_resid,traditional biomass,1985,0.01481844
usa,in_bld_comm,biomass,1985,0.95717076
usa,in_bld_comm,coal,1985,0.31319652000000003
usa,in_bld_comm,electricity,1985,2.4935583400000003
usa,in_bld_comm,gas,1985,2.3804526200000002
usa,in_bld_comm,heat,1985,0.05789238
usa,in_bld_comm,refined liquids,1985,1.1094574400000001
usa,in_bld_resid,biomass,1985,0
usa,in_bld_resid,coal,1985,0.0699062
usa,in_bld_resid,electricity,1985,2.8577403400000003
usa,in_bld_resid,gas,1985,4.338789
