# ../emissions-data/level1//L101.in_EJ_R_en_Si_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " Energy consumption by region / GCAM sector / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","sector","fuel","technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
27,"resid others","gas","gas",3.77705881910895e-05,3.77705881910895e-05,7.55411763821791e-05,0.000226623529146537,0.000226623529146537,0.000377705881910895,0.000604329411057433,0.000982035292968328,0.00147305293945249,0.00245508823242082,0.00283279411433172,0.00351266470177133,0.00438138823016639,0.00491017646484164,0.00532565293494363,0.00574112940504561,0.0057788999932367,0.00645877058067631,0.00789405293193771,0.0086494646957595,0.00895162940128822,0.0104624529289318,0.0121243588093397,0.013899576454321,0.0170723058623725,0.0188097529191626,0.0208115940932903,0.022775664679227,0.0247775058533547,0.0272325940857756,0.0293855176126677,0.0339935293719806,0.0413587940692431,0.0452869352411164,0.0483463528845946,0.0525766587619966,0.0581289352260868,0.0634545881610304,0.0676848940384325,0.0756167175585613
28,"resid others","gas","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996242701805168,0.00241711344044532,0.00460558101490258,0.0075779772727475,0.0115956117751093,0.0188632839440159,0.02209698976299,0.0307855326705367,0.043851010726998,0.059006965272493,0.0719907840911013,0.0738199510190059,0.0941694330919442,0.101714746669551,0.103826992376555,0.129685517828904,0.138671780373299,0.126534341068772,0.13737469453699,0.135810664200513,0.134631963452129,0.134841075481579,0.135568650760155,0.146829094922102
29,"resid others","gas","gas",0.000878364757154214,0.00104567232994549,0.00108749922314331,0.00150576815512151,0.00175672951430843,0.00200769087349535,0.00192403708709971,0.0021331715530888,0.00230047912588008,0.00242595980547354,0.00259326737826482,0.00284422873745174,0.00284422873745174,0.0029697094170452,0.00288605563064956,0.00347163213541904,0.00380624728100159,0.00330432456262776,0.00271874805785828,0.00142211436872587,0.00150576815512151,0.00158942194151715,0.00167307572791279,0.00179855640750625,0.00184038330070407,0.00192403708709971,0.00150576815512151,0.00167307572791279,0.00175672951430843,0.00179855640750625,0.00184038330070407,0.00200769087349535,0.00209134465989098,0.00204951776669317,0.00204951776669317,0.00263509427146264,0.00322067077623212,0.0033879783490234,0.00322067077623212,0.00330432456262776
30,"resid others","gas","gas",0.000390888562471905,0.000571298668228168,0.000841913826862564,0.00121776821385478,0.00157858842536731,0.00231526302387205,0.00231526302387205,0.00287152751662053,0.00323234772813306,0.00336765530745026,0.00371344134348309,0.0035781337641659,0.00393895397567842,0.00485603867993943,0.00526196141789102,0.00550250822556604,0.00575808920872075,0.00623918282407078,0.00658496886010362,0.00667517391298176,0.00702095994901459,0.00747198521340525,0.00724647258120992,0.00772756619655996,0.0083439673912272,0.00881002683109754,0.0088701635330163,0.0088701635330163,0.00906560781425225,0.00944146220124446,0.00944146220124446,0.00954670142960229,0.00944146220124446,0.00983235076371637,0.0101180000978305,0.00986241911467575,0.00998269251851326,0.00998269251851326,0.00984738493919606,0.0104487519583836
31,"resid others","gas","gas",0.0312372211471226,0.0317921971573507,0.0362320052391752,0.0398525630201869,0.042891717361912,0.0487586066128944,0.0469086865788009,0.0520356078161459,0.0547312055801108,0.0630822731625902,0.0666764035145434,0.067812782964058,0.0875012176126252,0.105577579088625,0.102591279605017,0.079335142033555,0.0837220952572626,0.092178872555976,0.0839863695478474,0.0953237366139351,0.103939078486999,0.106502539105672,0.124658182868847,0.12494888458849,0.129679394389958,0.153067669106712,0.128675152085736,0.132533556728274,0.145007303243876,0.154071911410935,0.148548578737712,0.147174352426672,0.151746297653788,0.152803394816128,0.164590028176209,0.163665068159163,0.199024968239408,0.188929690339069,0.187555464028028,0.203041937456297
32,"resid others","gas","gas",0,0,0,0,3.29529652908012e-05,3.29529652908012e-05,3.29529652908012e-05,3.29529652908012e-05,3.29529652908012e-05,6.59059305816024e-05,0.000131811861163205,0.000296576687617211,0.000362482618198813,0.000527247444652819,6.59059305816024e-05,0.00115335378517804,0.00148288343808605,0.00204308384802967,0.00233966053564688,0.00299871984146291,0.00402026176547774,0.00510770962007418,0.0056679100300178,0.00649173416228783,0.00718374643339466,0.0082382413227003,0.0103801840666024,0.0128516564634125,0.0150924581031869,0.0166082945065638,0.017234400847089,0.0190138609727923,0.0190138609727923,0.0232318405300148,0.0249783476904273,0.0340074601801068,0.0340074601801068,0.0322939059849852,0.0304485399287003,0.0274827730525282
11,"resid others","heat","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"resid others","heat","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"resid others","heat","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"resid others","heat","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"resid others","heat","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"resid others","refined liquids","refined liquids",0.727951811643141,0.758189730506115,0.740265989738346,0.669418142945631,0.650192735701355,0.713313229125603,0.704377185457522,0.686236500277002,0.527980716518238,0.432390875985577,0.382421346248574,0.350871430222772,0.341222569198509,0.357441746723234,0.340106855075789,0.347606933345184,0.359590529478102,0.37995231221774,0.374869614547572,0.272399536924804,0.27404211604992,0.284042220409113,0.302957707063744,0.294548528398059,0.299620895381906,0.318701673017681,0.315519821630665,0.285798437083765,0.3167388426166,0.329610877773165,0.326470349131435,0.308897851698596,0.321098392244265,0.313970218682443,0.297358475077502,0.251769156340807,0.259765107553633,0.238432240299776,0.231830931740349,0.221365946496689
2,"resid others","refined liquids","refined liquids",0.00969719956500145,0.00644327067982908,0.00717372165144135,0.00513767267972657,0.006086920167276,0.00657095606502967,0.0074657153786474,0.00804759347488939,0.00833543801260589,0.0114148475499694,0.0119575406078461,0.0121314844532086,0.0122487026066402,0.013099077039381,0.0139506340626365,0.0148322142529686,0.0162172739496583,0.0186779723199114,0.0193687437644986,0.0182435433441519,0.0179752919927263,0.0202750847835234,0.0215696190550405,0.022791156311453,0.0272483780554388,0.0310582966792113,0.0334516905363018,0.0349628295277802,0.0378624991874953,0.0345280866251412,0.0353836257395914,0.0366304403590388,0.0474941023252684,0.0532593992331622,0.0434876111817778,0.0492286771297322,0.0648608334111572,0.0463219784094751,0.054017241506218,0.0519820466320699
3,"resid others","refined liquids","refined liquids",0.0772398426350094,0.0925129519462413,0.0924291250105952,0.0992520868083207,0.104863390537922,0.123743889242085,0.125378209398533,0.137686844515044,0.152967587688988,0.159171433041526,0.169178583253187,0.179979291801104,0.2004467639757,0.219994671985243,0.261356002192829,0.269936081462572,0.286639979141738,0.281703491789985,0.300455512467991,0.310713723671533,0.318750668250746,0.320260798124422,0.311263816962088,0.303434859044486,0.30640916206987,0.306246416358043,0.32081883520929,0.345096894244356,0.359916023683276,0.369709099546034,0.384779299475944,0.396129032748738,0.404051250384295,0.439790848641934,0.439971437750402,0.44877859751773,0.474953891054099,0.503689347704365,0.399056999598948,0.402827962228997
4,"resid others","refined liquids","refined liquids",0.00865577061962868,0.0090365160720729,0.00962785749892946,0.00869297234387122,0.00883686773548807,0.00785022285103136,0.00967915546726251,0.0114009722273549,0.0104018427396243,0.0105715641368771,0.0109170582602725,0.00917905277800546,0.0082315037608833,0.00949726282327984,0.00969338528877852,0.0113598481818233,0.0115952672507986,0.0130279680979281,0.0139331244763101,0.0150291183282314,0.0143744777022841,0.0138818879628986,0.0116042984061999,0.0141439760623139,0.0176967605263055,0.0211673258648009,0.0220262692728692,0.0169063701481679,0.0156452263677151,0.0170753542445791,0.0190710500452963,0.0204677811899646,0.0230539097208228,0.0251682463680709,0.0201396486738542,0.0259514978911918,0.0307188391947545,0.0299115820647418,0.0320159468295469,0.0331273154024683
5,"resid others","refined liquids","refined liquids",0.0219862803619378,0.0210180466160215,0.0230032677019457,0.0250117712851898,0.0292731207164481,0.0345453374134904,0.0409029714972433,0.0481412550066552,0.0505666609495419,0.0588591577979966,0.0685583310755224,0.0753958796825173,0.0789919788374236,0.0844954625460893,0.0898475248696811,0.0981430811075476,0.105436621005218,0.103423141224453,0.102164001274008,0.0913064883101113,0.0880438120803968,0.0997115766080227,0.0902679026743591,0.0811503045125186,0.0856956220035861,0.0952370544387348,0.101982939471406,0.0808118362411868,0.0987214625317519,0.0973638803609325,0.115735490614999,0.115304193710494,0.109828615584309,0.095254808151921,0.106079935689091,0.0952195096601132,0.0922462144844434,0.0928386675075358,0.0923116720152685,0.0875806645299645
6,"resid others","refined liquids","refined liquids",0.0187365123399944,0.0189789848526296,0.0191112425867943,0.0240488646622752,0.0266719763898744,0.0260768165861334,0.028192940332768,0.0254596138266983,0.0244235949090751,0.0178327511565358,0.0134021170620195,0.012299969277314,0.010712876467338,0.0101397596192911,0.010316103264844,0.00958868572693831,0.00954459981555009,0.00864083863209154,0.00846449498653865,0.00859675272070331,0.00864083863209154,0.00894944001180909,0.00991933006234998,0.00925804139152665,0.00925804139152665,0.0091698695687502,0.00934621321430309,0.00903761183458554,0.00846449498653865,0.00879513932195031,0.00872901045486798,0.00861879567639743,0.00903761183458554,0.00855266680931509,0.00795750700557409,0.00740643311322132,0.00868492454347976,0.00901556887889142,0.00762686267016243,0.00767094858155065
7,"resid others","refined liquids","refined liquids",0.0637912209482524,0.0687930726184081,0.0755561396653791,0.0766833175065409,0.0776695981175575,0.0839395248590202,0.0864052263865617,0.0937671066616499,0.102643632160799,0.106518305989793,0.113281373036764,0.126737058515633,0.130611732344627,0.128991414197957,0.139805276611603,0.148822699340898,0.156325476846132,0.167526806642677,0.175593173068492,0.180313230278357,0.185103736103295,0.19239516776331,0.199475253578108,0.200426309881588,0.209901648608855,0.218355482417569,0.218672501185395,0.219517884566267,0.224343614698741,0.224026595930914,0.224977652234394,0.216981734423653,0.201623936337823,0.205815628934643,0.201835282183041,0.201659160645359,0.207999536001894,0.213177509209731,0.215678435044809,0.221807464556127
8,"resid others","refined liquids","refined liquids",0.0249154359196927,0.0262183230770576,0.0228935886222693,0.0231855521309225,0.0222585679909485,0.024103412411251,0.0215250096754574,0.0193225099570548,0.0196272468692116,0.0187422324836065,0.0148536435027317,0.0138445446259491,0.00943954518914386,0.00980449957496036,0.00968953894342816,0.00925159368044836,0.00863482076841847,0.00832825908433261,0.00892860904900076,0.00850161241759544,0.00756367964604703,0.00762389711970676,0.00761659803199043,0.00723157115495401,0.00628816406761835,0.00713120869885448,0.00663122119028587,0.00571153613802828,0.00573708294503543,0.0059286839975891,0.00546154238374397,0.00527541564697756,0.00553088371704911,0.00483564561206867,0.00433018378771281,0.00393055873524374,0.00421887270003878,0.00377362834934264,0.00523527066453774,0.00481739789277784
9,"resid others","refined liquids","refined liquids",0.0756199702103113,0.078581445666765,0.0818109188984389,0.084022405318953,0.0846295961915825,0.0879398871126661,0.0929841569234399,0.0939642631671605,0.0973059621446989,0.102462748635798,0.0992215296594147,0.101484060977208,0.10456347873409,0.107769548633376,0.112473498589172,0.114162305159522,0.111644334482873,0.116543421041644,0.122281367025129,0.124932985820004,0.123659830529397,0.1111038438782,0.0992414198660815,0.0993014525449783,0.10312606762909,0.104972173028099,0.108716015985981,0.118916530702498,0.127561610020077,0.132272239773806,0.127688288281279,0.117738309071465,0.124429637303953,0.133914557419224,0.120141105680244,0.105120453922571,0.0942454006208089,0.101735156783495,0.0941714815080038,0.0993032883360591
10,"resid others","refined liquids","refined liquids",0.0277613223351687,0.0285244752933653,0.0288442211665206,0.0287377654035655,0.0281099810831766,0.02376814860428,0.0251031089898835,0.025963332475611,0.0254267649697921,0.0303767593801647,0.0327308443849697,0.0322036621145749,0.0316631845020027,0.0311266169961839,0.0305994347257891,0.0296327554771064,0.0286660762284238,0.0276993969797411,0.0276993969797411,0.0249114828106354,0.0158366296577947,0.0117349882326446,0.0142262164499311,0.0100773646635514,0.00552341086189786,0.00583571404017122,0.00824198538074846,0.0108381848284467,0.00942659282877482,0.0175576842245254,0.0159788034221902,0.015493468049175,0.0224793184496848,0.016615681555334,0.0133843513591724,0.0140093078620035,0.012404612648958,0.0247981486212407,0.0432774341877661,0.039012784
11,"resid others","refined liquids","refined liquids",0.0396559782687162,0.038216559942776,0.0378744095159601,0.0456543913130752,0.0454226401693725,0.0443959752328851,0.050602294365221,0.0536460946413456,0.0624879664755625,0.0573254989420588,0.0590322296986101,0.0549536834289826,0.0680440095377003,0.0767162169394127,0.0794280629895609,0.0932112472189489,0.0950309213350516,0.0961963745003643,0.105894258922188,0.103825347099143,0.116543695491255,0.129866952256518,0.150321493220264,0.188155101245599,0.249768806131077,0.353595919949338,0.342682687506504,0.355209361236023,0.409534731792565,0.442054935714174,0.449017668739943,0.488486490218779,0.558699863406676,0.697246912928834,0.698443584572117,0.771742585888839,0.871699499885045,0.811213428771189,0.85078269943572,0.875906633108924
12,"resid others","refined liquids","refined liquids",0.0600095064507808,0.0670476619961825,0.0755514877700964,0.0752856818195944,0.0780095185646386,0.0839523735263786,0.0832748081957396,0.0850968618994325,0.0826198501509983,0.086378499355771,0.0865360170449766,0.0783179653539732,0.071802706153105,0.0707414504327172,0.0670852792765322,0.0669147683839128,0.0709390901669885,0.0672291892042515,0.0501090283465712,0.0660161792337506,0.0707091482896844,0.0750875048949411,0.0714956794163773,0.0680611601631519,0.0638663274874569,0.0536676405446734,0.0583606096006072,0.059435535473754,0.0595141885864233,0.0623719183467406,0.0624243537551868,0.0642071576423571,0.0694244807827528,0.0647577294310421,0.0687690381771755,0.059697712515985,0.0563156286712059,0.0458809823904145,0.0434951713061129,0.0397198218979874
13,"resid others","refined liquids","refined liquids",1.10168324568657,1.17313785588474,1.23679662769571,1.07268016802791,1.08071669272964,1.12746532336715,1.0781059994255,1.09932445020237,1.09899937836733,0.926426728748006,0.843119423118523,0.779991280154421,0.748617673611037,0.765513742092864,0.930632944962121,0.932426512082019,0.877249437657137,0.814200666060295,0.73437695524869,0.730068962349964,0.803226191065698,0.776564384596003,0.77929613359907,0.730460749093443,0.744271170973814,0.796053679587362,0.775675179061109,0.779115788964088,0.722874839635796,0.69429643982068,0.753445663140781,0.68301951254015,0.687451582608845,0.663915545995377,0.656035704743452,0.634353113095293,0.498688563364988,0.579438270338105,0.528028409144298,0.526972391738432
14,"resid others","refined liquids","refined liquids",0.0674472131087619,0.0689030391704197,0.0693587778664629,0.0688556952420139,0.0658669524303093,0.0559686622028417,0.0591024240316089,0.0610376597243451,0.0595669592535281,0.0701782881026655,0.075998869590033,0.0745518421125867,0.0730723451158936,0.0716016446450766,0.0701546171676303,0.0677162988504452,0.06527798053326,0.0628396622160749,0.0628396622160749,0.16584932,0.09058504,0.15630524,0.07949214,0.09037574,0.13964496,0.05563194,0.06065514,0.06379464,0.04905992,0.04721808,0.05312034,0.06212024,0.06722716,0.06919458,0.07710612,0.09158968,0.09058504,0.09745008,0.06375278,0.0692783
15,"resid others","refined liquids","refined liquids",0.0288084453954722,0.0331817500293093,0.0372318327178432,0.0366873745179329,0.0373734795104765,0.0394833753012738,0.0425846382856445,0.0420407146019326,0.0383004375021165,0.0399461594260356,0.035158604738271,0.0358235428893494,0.0381840733256778,0.0351419812844941,0.0369040673848519,0.0385996596701018,0.0427388996605649,0.0442516339542683,0.0472604790878981,0.0625374331089246,0.0617395073276305,0.0632688650751109,0.0648480931839221,0.0618724949578462,0.0718798141315763,0.0753873628785149,0.070350456384096,0.0639171797724123,0.0650309511754687,0.0668761545447113,0.055688570152817,0.058614298017562,0.0552896072621699,0.0558880515981405,0.0563202613963415,0.0403783692242366,0.0400459001486974,0.0348095122089549,0.0334297655454672,0.0311024820166927
16,"resid others","refined liquids","refined liquids",0.00508300242529598,0.00538421738383204,0.00575132311454786,0.0041417056798708,0.00445233360586111,0.00928118590989229,0.00914940436553276,0.0472530966203441,0.0458223255672978,0.045417567966765,0.0413038920122025,0.0387811635291495,0.0394528653550463,0.0398201793286027,0.0401308638376685,0.0418533283730049,0.040158930406731,0.03896272524865,0.0365170177202742,0.0357326430941005,0.0364745224328934,0.0358900168740999,0.0336686234087688,0.0319878095400885,0.0340351012523759,0.0351682335832359,0.0319203359527507,0.0339803037007974,0.0329656982828089,0.0296933751324132,0.0314369229323246,0.0304962409261349,0.0327068477195162,0.0316490493265681,0.03148183601448,0.0303977869113608,0.0262485314427685,0.0273993201210197,0.0266990002984742,0.0287172312549245
17,"resid others","refined liquids","refined liquids",0.16296098,0.16384004,0.154882,0.13596128,0.14973322,0.1601145,0.17409574,0.18866302,0.18527236,0.20059312,0.22558354,0.25342044,0.2731365,0.30135014,0.32479174,0.35442862,0.38360504,0.41386982,0.44639504,0.45845072,0.4677855,0.47883654,0.50056188,0.55154736,0.57930054,0.60274214,0.66163916,0.73229884,0.75624276,0.75205676,0.74372662,0.7781774,0.80689336,0.87244612,0.8821995,0.90936664,0.9385012,0.94724994,0.94482206,0.95993352
18,"resid others","refined liquids","refined liquids",0.0799526,0.09401756,0.10481744,0.12147772,0.13956124,0.1515332,0.16840278,0.18359796,0.20662096,0.22256962,0.23872758,0.23554622,0.2272998,0.2195557,0.21248136,0.21566272,0.21419762,0.2226952,0.25421578,0.25777388,0.26514124,0.27698762,0.27430858,0.28096432,0.29858738,0.31650346,0.32098248,0.33261956,0.3926468,0.41240472,0.40842802,0.39113984,0.39695838,0.39863278,0.37962834,0.3426241,0.3478566,0.316043,0.27560624,0.25580646
19,"resid others","refined liquids","refined liquids",0.124481023934724,0.137317059858332,0.166393058268994,0.168751085609035,0.172630420910392,0.190315625960696,0.193491356329944,0.204939198738851,0.20022314405877,0.18390711617365,0.19603954716515,0.245158777966157,0.264099062084547,0.295095711796371,0.293003913349561,0.297853082476257,0.303462905583612,0.333166443528317,0.314891731643002,0.256474541472233,0.254215194572427,0.270365274625021,0.292854962762052,0.281295509873046,0.301905747922569,0.29860751870063,0.293616972162309,0.292779620918171,0.302459432988484,0.315558220735787,0.295624960360472,0.307872800366837,0.288985799157052,0.28706172429051,0.301697906624788,0.277558408153426,0.271905596132409,0.250948937327651,0.243720737057086,0.262935999628759
20,"resid others","refined liquids","refined liquids",0.0525444584320198,0.0551952690754479,0.057846079718876,0.057846079718876,0.0703363400387575,0.0738632660643356,0.0749864909132458,0.0789402423814098,0.082489632903966,0.100888055929115,0.104819342900301,0.114748650564667,0.112659452345694,0.11984809137872,0.119421265936134,0.119690839899872,0.122274257052366,0.123981558822709,0.137932011446174,0.147659138637737,0.145547475921785,0.156734795416931,0.165563342729365,0.172482407798652,0.17225776282887,0.169606952185442,0.165945239177995,0.173560703653606,0.154488345719111,0.17151643442859,0.165922774681017,0.165787987699147,0.170438138573636,0.163811111965065,0.154600668204002,0.15487024216774,0.153162940397397,0.150894026202598,0.144896005509417,0.147928712601475
21,"resid others","refined liquids","refined liquids",0.134584942666219,0.155439048713011,0.171321314907588,0.192382580948222,0.228601053204986,0.249938532570743,0.272553498565195,0.277041965098445,0.322893377068876,0.296791217844745,0.280839898318887,0.302729804334891,0.366224342447558,0.389391735092256,0.417116647601485,0.381968501979573,0.429477193900742,0.442666380175369,0.515310484682738,0.480749292376713,0.47777999913164,0.539341043968446,0.579944402761538,0.667538553491193,0.705552412361257,0.717740325332312,0.699026872555224,0.673304506653138,0.649446580695632,0.672130600021364,0.667987400144518,0.668194560138361,0.648065514070016,0.670956693389591,0.711905318839087,0.684663779648824,0.665328846890209,0.654107680557084,0.683075553029366,0.611191035166086
22,"resid others","refined liquids","refined liquids",0.0113139779007365,0.0113139779007365,0.0117688111831782,0.0134744359923345,0.0160044461259162,0.0148673629198121,0.0172836647327834,0.0188187270610241,0.021121320553385,0.0195862582251444,0.0166298418892735,0.0173689459732413,0.0195294040648392,0.0221162683587262,0.0241345910495611,0.0258117887785647,0.0283702259922991,0.0292798925571825,0.0326342880151898,0.03678464171747,0.0322931630533585,0.0221731225190314,0.02248582040071,0.021121320553385,0.02248582040071,0.0193019874236184,0.0194156957442288,0.019898956106823,0.0199842373472809,0.0206380601907908,0.0179374875762933,0.0164308523282053,0.0154643316030168,0.0153506232824063,0.015663321164085,0.015663321164085,0.0150094983205751,0.0128774673091298,0.0123942069465355,0.010489592576311
23,"resid others","refined liquids","refined liquids",0.0828684046859734,0.0943953744569107,0.102806316528966,0.108165019554839,0.140276801856971,0.112213637496674,0.118743115375188,0.124903597853722,0.127182059640328,0.174814140443636,0.179490156321693,0.18177640237483,0.184026861968352,0.186305323754959,0.188591569808095,0.187789790355435,0.186988010902775,0.186186231450115,0.186186231450115,0.37142378,0.36489362,0.35647976,0.34475896,0.2536716,0.22428588,0.1931839,0.23161138,0.15664012,0.23500204,0.21252322,0.21323484,0.15915172,0.15764476,0.18045846,0.26501566,0.27037374,0.28523404,0.31763368,0.18770024,0.19753734
24,"resid others","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0.01783236,0.01686958,0.0179998,0.01477658,0.01573936,0.01741376,0.01733004,0.0184184,0.0205114,0.02310672,0.02482298,0.02624622,0.02683226,0.02666482,0.02641366,0.0276276,0.02641366,0.02725086,0.02808806,0.02536716,0.02859038,0.0236509,0.03545542,0.03361358,0.03512054,0.03855306,0.03499496,0.03470194,0.033488,0.02729272,0.02189278,0.02097186
25,"resid others","refined liquids","refined liquids",0.0269906436923375,0.0299174367332779,0.0312773557404798,0.0311511463643303,0.0340025738330489,0.03585905324786,0.0355039480295726,0.0383611605788836,0.039350662133412,0.0403226795047005,0.0555865358589463,0.0468287796492928,0.0466338986397356,0.0476667613034416,0.0655700427226257,0.053671123819887,0.0506977687730008,0.049272869443148,0.0591455491817874,0.0611387219869174,0.0433861664633937,0.0575580147396148,0.0477770051084042,0.0446632375332623,0.0524464361260774,0.0583948352497884,0.0496362867232872,0.0534253156502565,0.0527009233381357,0.0520932322202262,0.052880314993976,0.051803746697377,0.0412335910440704,0.0579458550171479,0.0681275460772471,0.0550890568952723,0.0436235118399417,0.0446408924895544,0.0456424919113021,0.0467703650133699
26,"resid others","refined liquids","refined liquids",0.0264164130235055,0.028910599288789,0.0304322097776726,0.032047940502982,0.0313577254358595,0.033883285113285,0.0351539083050331,0.0357029430175169,0.0339930920557817,0.0352637152475299,0.0360009904328653,0.0371147465639038,0.0332871902825883,0.0331616966340205,0.0325969752154658,0.0355774493689492,0.038385369755652,0.0408011224905806,0.0398285467141808,0.0405187617813033,0.0413344704969935,0.0440168972351285,0.0437188498197802,0.0450679065418832,0.0485189818774955,0.0492719437689019,0.0504484467242243,0.0505268802545791,0.0520014306252498,0.0523465381588111,0.0529740064016497,0.0521269242738176,0.0495543044781792,0.0482366211682182,0.0485032951714246,0.0486131021139213,0.0505425669606501,0.0514053357945531,0.0518759369766821,0.0516092629734757
27,"resid others","refined liquids","refined liquids",0.0110427119140806,0.0114977262617025,0.00987202719955638,0.0110571723078361,0.0144867152545513,0.0163718503661061,0.0166534175210748,0.0168066541969263,0.0175758010061671,0.0181119727783802,0.0197664592052301,0.0181820007956666,0.0154775312817477,0.0156675774950493,0.0172899085336053,0.0184587359919752,0.0188577638885063,0.0197770542317365,0.0212476883359433,0.0267029898016331,0.0229322584596451,0.0226313007290828,0.0241023637884534,0.0262168851904139,0.0272755140194761,0.0291628805685945,0.0349639243675615,0.03665593144067,0.0361569392173731,0.0363582711999876,0.0413599607680225,0.0419568575159737,0.0449429133475766,0.0437833955367645,0.0443981976615337,0.0358410796138809,0.033394008983367,0.0308810651931049,0.0308704144029205,0.0310803247882418
28,"resid others","refined liquids","refined liquids",0.000713927262776821,0.00072544221862806,0.000817561865437973,0.000794531953735495,0.000967256291504081,0.00111695071757019,0.00719684740702441,0.00393811490112376,0.00470961694315677,0.00580353774902448,0.0117107101007101,0.0115149558512391,0.0120216139086936,0.0126088766571068,0.0134034086108423,0.0143015751672389,0.0151651968560818,0.0173645534236685,0.0190457369779494,0.022062655410974,0.020565711150313,0.0213026683247922,0.0216481170003294,0.0214202707733085,0.0323603948259479,0.0341683423708224,0.0298989450518199,0.019219740755257,0.0376848851142353,0.0461845848199218,0.0525827014896593,0.0515592141659333,0.0459328583816618,0.0409110816422555,0.0390823479644434,0.0415881711177171,0.0375178388206353,0.0375460730946641,0.035215554930663,0.03599658737962
29,"resid others","refined liquids","refined liquids",0.0536864119708951,0.0590089302743817,0.0572929661572784,0.0613013773971752,0.0632750724045942,0.0641881326322173,0.0661635102573951,0.0721832731756796,0.078045811143342,0.079095116745259,0.0745505707172442,0.0741088889610057,0.0739533487947707,0.0707524678453611,0.070650490850616,0.0778900559796528,0.0813790119078865,0.0797167068244608,0.0894170161804789,0.0890665576388518,0.0879754166393846,0.0924261591951365,0.103823454493352,0.111892967206403,0.125999026440487,0.139378267163296,0.141143542945459,0.143995152302912,0.159306488412761,0.150395128109207,0.15228912167557,0.157909129704317,0.159884526988132,0.168512044347899,0.172275881459055,0.170849202821193,0.172757430435398,0.190575231021259,0.192003524366172,0.183407348809138
30,"resid others","refined liquids","refined liquids",0.00513767990573511,0.00761137763812609,0.010193809336776,0.0113083324909302,0.0132383603920265,0.014624718461828,0.0159567095485001,0.0179954714158553,0.0191915450447037,0.0204419856566815,0.021529325319271,0.0224807475240367,0.0237583716275793,0.024927261764863,0.0265310877671824,0.028216464244196,0.028841684550185,0.0305542445187633,0.0335987955740138,0.0315056667235291,0.0303639600778102,0.0316959511644822,0.031206648316317,0.0314512997403996,0.0318046851307412,0.032647373369248,0.0335172450993196,0.03449585079565,0.0386277415134899,0.037486034867771,0.0358006583907574,0.0349579701522506,0.0328376578102011,0.0329463917764601,0.0332997771668017,0.0321037035379533,0.0320493365548238,0.0315328502150938,0.0312881987910112,0.030282409603116
31,"resid others","refined liquids","refined liquids",0.0319726909291974,0.0309033095432435,0.0313201870326832,0.0339664528352131,0.0332595736139894,0.032099566686853,0.0312839368162102,0.0306858082444054,0.0302870558632023,0.0314470627903387,0.0291089238278294,0.0270970368135772,0.0286376710136802,0.0303414311879118,0.0267707848653201,0.0258826545617312,0.0269157857312121,0.0249038987169599,0.0256832783711297,0.0270607865971042,0.0252482757734535,0.0235626407074584,0.0229101368109442,0.0226563852956331,0.0214420030437872,0.0210251255543475,0.0193213653801159,0.0210976259872935,0.0216051290179157,0.0220220065073554,0.0206626233896174,0.0131769536879402,0.0163850978458018,0.0184513601847636,0.0198832437354476,0.0346733320564369,0.0222576329144299,0.0238163922227695,0.0240882688463171,0.0239251428721885
